details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:01:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:02:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 08:03:51
