timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,reviews-v3-5fd56449d8-g2pl5_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v3-5fd56449d8-g2pl5_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v3-5fd56449d8-g2pl5_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 19:30:19,5.729444766681506,39.19898753332139,1.3766821666649776,2.0318086666672266,4.541003000000879,5.12827110000084,-1.0,25.055232,56.40192,12.283904,91.103232,226.062336,120.246272,-1.0,48.071111111111115,3572.0544444444445,113.77777777777777,-1.0,98.67111111111112,320.40999999999997,68.33777777777779
2024-03-07 19:30:24,5.729444766681506,39.19898753332139,1.3766821666649776,2.0318086666672266,4.541003000000879,5.12827110000084,-1.0,25.055232,56.40192,12.283904,91.103232,226.062336,120.246272,-1.0,48.071111111111115,3572.0544444444445,113.77777777777777,-1.0,98.67111111111112,320.40999999999997,68.33777777777779
2024-03-07 19:30:29,5.729444766681506,39.19898753332139,1.3766821666649776,2.167443433332513,5.649197633332884,5.12827110000084,-1.0,25.055232,56.40192,12.283904,91.103232,226.22208,120.246272,-1.0,41.81777777777778,3572.0544444444445,113.77777777777777,-1.0,162.9877777777778,320.40999999999997,68.33777777777779
2024-03-07 19:30:34,5.729444766681506,39.19898753332139,1.3766821666649776,2.167443433332513,5.649197633332884,5.12827110000084,-1.0,25.055232,56.40192,12.283904,91.103232,226.22208,120.246272,-1.0,41.81777777777778,3572.0544444444445,113.77777777777777,-1.0,162.9877777777778,320.40999999999997,68.33777777777779
2024-03-07 19:30:39,8.087007199992513,49.15384019999085,1.4284599666666509,2.167443433332513,5.649197633332884,15.108184533333239,-1.0,25.075712,56.287232,12.562432,91.103232,226.22208,120.34048,-1.0,41.81777777777778,5650.027777777778,108.16000000000001,-1.0,162.9877777777778,67.78777777777776,56.25
2024-03-07 19:30:44,8.087007199992513,49.15384019999085,1.4284599666666509,2.167443433332513,5.649197633332884,15.108184533333239,-1.0,25.075712,56.287232,12.562432,91.103232,226.22208,120.34048,-1.0,41.81777777777778,5650.027777777778,108.16000000000001,-1.0,162.9877777777778,67.78777777777776,56.25
2024-03-07 19:30:49,8.087007199992513,49.15384019999085,1.4284599666666509,2.167443433332513,5.649197633332884,15.108184533333239,-1.0,25.075712,56.287232,12.562432,91.103232,226.22208,120.34048,-1.0,41.81777777777778,5650.027777777778,108.16000000000001,-1.0,162.9877777777778,67.78777777777776,56.25
2024-03-07 19:30:54,8.087007199992513,49.15384019999085,1.4284599666666509,2.167443433332513,5.649197633332884,15.108184533333239,-1.0,25.075712,56.287232,12.562432,91.103232,226.22208,120.34048,-1.0,41.81777777777778,5650.027777777778,108.16000000000001,-1.0,162.9877777777778,67.78777777777776,56.25
2024-03-07 19:30:59,8.087007199992513,49.15384019999085,1.4284599666666509,1.5415087000008043,5.292664266666709,15.108184533333239,-1.0,25.075712,56.287232,12.562432,91.103232,226.328576,120.34048,-1.0,26.694444444444446,5650.027777777778,108.16000000000001,-1.0,220.0277777777778,67.78777777777776,56.25
2024-03-07 19:31:04,8.087007199992513,49.15384019999085,1.4284599666666509,1.5415087000008043,5.292664266666709,15.108184533333239,-1.0,25.075712,56.287232,12.562432,91.103232,226.328576,120.34048,-1.0,26.694444444444446,5650.027777777778,108.16000000000001,-1.0,220.0277777777778,67.78777777777776,56.25
2024-03-07 19:31:09,2.795620166671142,45.786432700000056,1.7736812333358405,1.5415087000008043,5.292664266666709,10.52974939999937,-1.0,25.075712,56.303616,13.205504,91.103232,226.328576,120.455168,-1.0,26.694444444444446,1398.76,130.72111111111113,-1.0,220.0277777777778,207.36,82.80999999999999
2024-03-07 19:31:14,2.795620166671142,45.786432700000056,1.7736812333358405,1.5415087000008043,5.292664266666709,10.52974939999937,-1.0,25.075712,56.303616,13.205504,91.103232,226.328576,120.455168,-1.0,26.694444444444446,1398.76,130.72111111111113,-1.0,220.0277777777778,207.36,82.80999999999999
2024-03-07 19:31:19,2.795620166671142,45.786432700000056,1.7736812333358405,1.5415087000008043,5.292664266666709,10.52974939999937,-1.0,25.075712,56.303616,13.205504,91.103232,226.328576,120.455168,-1.0,26.694444444444446,1398.76,130.72111111111113,-1.0,220.0277777777778,207.36,82.80999999999999
2024-03-07 19:31:24,2.795620166671142,45.786432700000056,1.7736812333358405,1.5415087000008043,5.292664266666709,10.52974939999937,-1.0,25.075712,56.303616,13.205504,91.103232,226.328576,120.455168,-1.0,26.694444444444446,1398.76,130.72111111111113,-1.0,220.0277777777778,207.36,82.80999999999999
2024-03-07 19:31:29,2.795620166671142,45.786432700000056,1.7736812333358405,2.32152213333355,5.155090499999915,10.52974939999937,-1.0,25.075712,56.303616,13.205504,91.103232,226.439168,120.455168,-1.0,32.111111111111114,1398.76,130.72111111111113,-1.0,95.3877777777778,207.36,82.80999999999999
2024-03-07 19:31:34,2.795620166671142,45.786432700000056,1.7736812333358405,2.32152213333355,5.155090499999915,10.52974939999937,-1.0,25.075712,56.303616,13.205504,91.103232,226.439168,120.455168,-1.0,32.111111111111114,1398.76,130.72111111111113,-1.0,95.3877777777778,207.36,82.80999999999999
2024-03-07 19:31:39,6.0688103999988625,43.19685066666352,1.5723392666662526,2.32152213333355,5.155090499999915,10.572203333333619,-1.0,25.075712,56.418304,12.849152,91.103232,226.439168,120.438784,-1.0,32.111111111111114,3560.111111111111,146.41,-1.0,95.3877777777778,153.76000000000002,119.53777777777778
2024-03-07 19:31:44,6.0688103999988625,43.19685066666352,1.5723392666662526,2.32152213333355,5.155090499999915,10.572203333333619,-1.0,25.075712,56.418304,12.849152,91.103232,226.439168,120.438784,-1.0,32.111111111111114,3560.111111111111,146.41,-1.0,95.3877777777778,153.76000000000002,119.53777777777778
2024-03-07 19:31:49,6.0688103999988625,43.19685066666352,1.5723392666662526,2.32152213333355,5.155090499999915,10.572203333333619,-1.0,25.075712,56.418304,12.849152,91.103232,226.439168,120.438784,-1.0,32.111111111111114,3560.111111111111,146.41,-1.0,95.3877777777778,153.76000000000002,119.53777777777778
2024-03-07 19:31:54,6.0688103999988625,43.19685066666352,1.5723392666662526,2.32152213333355,5.155090499999915,10.572203333333619,-1.0,25.075712,56.418304,12.849152,91.103232,226.439168,120.438784,-1.0,32.111111111111114,3560.111111111111,146.41,-1.0,95.3877777777778,153.76000000000002,119.53777777777778
2024-03-07 19:31:59,6.0688103999988625,43.19685066666352,1.5723392666662526,1.9937738999999512,3.816531400000637,10.572203333333619,-1.0,25.075712,56.418304,12.849152,91.103232,226.566144,120.438784,-1.0,46.239999999999995,3560.111111111111,146.41,-1.0,144.8011111111111,153.76000000000002,119.53777777777778
2024-03-07 19:32:04,6.0688103999988625,43.19685066666352,1.5723392666662526,1.9937738999999512,3.816531400000637,10.572203333333619,-1.0,25.075712,56.418304,12.849152,91.103232,226.566144,120.438784,-1.0,46.239999999999995,3560.111111111111,146.41,-1.0,144.8011111111111,153.76000000000002,119.53777777777778
2024-03-07 19:32:09,6.306309299998247,45.04616846667584,1.4834659333322027,1.9937738999999512,3.816531400000637,11.664116866667012,-1.0,25.075712,56.287232,13.099008,91.103232,226.566144,120.664064,-1.0,46.239999999999995,5826.777777777777,111.65444444444444,-1.0,144.8011111111111,308.5877777777778,77.44000000000001
2024-03-07 19:32:14,6.306309299998247,45.04616846667584,1.4834659333322027,1.9937738999999512,3.816531400000637,11.664116866667012,-1.0,25.075712,56.287232,13.099008,91.103232,226.566144,120.664064,-1.0,46.239999999999995,5826.777777777777,111.65444444444444,-1.0,144.8011111111111,308.5877777777778,77.44000000000001
2024-03-07 19:32:19,6.306309299998247,45.04616846667584,1.4834659333322027,1.9937738999999512,3.816531400000637,11.664116866667012,-1.0,25.075712,56.287232,13.099008,91.103232,226.566144,120.664064,-1.0,46.239999999999995,5826.777777777777,111.65444444444444,-1.0,144.8011111111111,308.5877777777778,77.44000000000001
2024-03-07 19:32:24,6.306309299998247,45.04616846667584,1.4834659333322027,1.9937738999999512,3.816531400000637,11.664116866667012,-1.0,25.075712,56.287232,13.099008,91.103232,226.566144,120.664064,-1.0,46.239999999999995,5826.777777777777,111.65444444444444,-1.0,144.8011111111111,308.5877777777778,77.44000000000001
2024-03-07 19:32:29,6.306309299998247,45.04616846667584,1.4834659333322027,2.308224333332494,4.108794800000244,11.664116866667012,-1.0,25.075712,56.287232,13.099008,91.103232,226.648064,120.664064,-1.0,11.334444444444445,5826.777777777777,111.65444444444444,-1.0,110.25,308.5877777777778,77.44000000000001
2024-03-07 19:32:34,6.306309299998247,45.04616846667584,1.4834659333322027,2.308224333332494,4.108794800000244,11.664116866667012,-1.0,25.075712,56.287232,13.099008,91.103232,226.648064,120.664064,-1.0,11.334444444444445,5826.777777777777,111.65444444444444,-1.0,110.25,308.5877777777778,77.44000000000001
2024-03-07 19:32:39,6.5268218333282375,45.73311426665896,1.20786223333198,2.308224333332494,4.108794800000244,12.345297466666239,-1.0,25.075712,56.287232,13.135872,91.103232,226.648064,120.66816,-1.0,11.334444444444445,3379.4844444444443,92.16,-1.0,110.25,106.77777777777779,29.521111111111114
2024-03-07 19:32:44,6.5268218333282375,45.73311426665896,1.20786223333198,2.308224333332494,4.108794800000244,12.345297466666239,-1.0,25.075712,56.287232,13.135872,91.103232,226.648064,120.66816,-1.0,11.334444444444445,3379.4844444444443,92.16,-1.0,110.25,106.77777777777779,29.521111111111114
2024-03-07 19:32:49,6.5268218333282375,45.73311426665896,1.20786223333198,2.308224333332494,4.108794800000244,12.345297466666239,-1.0,25.075712,56.287232,13.135872,91.103232,226.648064,120.66816,-1.0,11.334444444444445,3379.4844444444443,92.16,-1.0,110.25,106.77777777777779,29.521111111111114
2024-03-07 19:32:54,6.5268218333282375,45.73311426665896,1.20786223333198,2.308224333332494,4.108794800000244,12.345297466666239,-1.0,25.075712,56.287232,13.135872,91.103232,226.648064,120.66816,-1.0,11.334444444444445,3379.4844444444443,92.16,-1.0,110.25,106.77777777777779,29.521111111111114
2024-03-07 19:32:59,6.5268218333282375,45.73311426665896,1.20786223333198,1.0410905666674353,6.609614833333429,12.345297466666239,-1.0,25.075712,56.287232,13.135872,91.103232,226.83648,120.66816,-1.0,65.61,3379.4844444444443,92.16,-1.0,42.684444444444445,106.77777777777779,29.521111111111114
2024-03-07 19:33:04,6.5268218333282375,45.73311426665896,1.20786223333198,1.0410905666674353,6.609614833333429,12.345297466666239,-1.0,25.075712,56.287232,13.135872,91.103232,226.83648,120.66816,-1.0,65.61,3379.4844444444443,92.16,-1.0,42.684444444444445,106.77777777777779,29.521111111111114
2024-03-07 19:33:09,6.823117033339561,60.31985773333872,1.5344154333358044,1.0410905666674353,6.609614833333429,10.345655499999868,-1.0,25.075712,56.40192,12.566528,91.103232,226.83648,120.786944,-1.0,65.61,5012.639999999999,140.0277777777778,-1.0,42.684444444444445,189.52111111111114,203.5377777777778
2024-03-07 19:33:14,6.823117033339561,60.31985773333872,1.5344154333358044,1.0410905666674353,6.609614833333429,10.345655499999868,-1.0,25.075712,56.40192,12.566528,91.103232,226.83648,120.786944,-1.0,65.61,5012.639999999999,140.0277777777778,-1.0,42.684444444444445,189.52111111111114,203.5377777777778
2024-03-07 19:33:19,6.823117033339561,60.31985773333872,1.5344154333358044,1.0410905666674353,6.609614833333429,10.345655499999868,-1.0,25.075712,56.40192,12.566528,91.103232,226.83648,120.786944,-1.0,65.61,5012.639999999999,140.0277777777778,-1.0,42.684444444444445,189.52111111111114,203.5377777777778
2024-03-07 19:33:24,6.823117033339561,60.31985773333872,1.5344154333358044,1.0410905666674353,6.609614833333429,10.345655499999868,-1.0,25.075712,56.40192,12.566528,91.103232,226.83648,120.786944,-1.0,65.61,5012.639999999999,140.0277777777778,-1.0,42.684444444444445,189.52111111111114,203.5377777777778
2024-03-07 19:33:29,6.823117033339561,60.31985773333872,1.5344154333358044,2.7852644666666038,3.7819114000001264,10.345655499999868,-1.0,25.075712,56.40192,12.566528,91.103232,226.971648,120.786944,-1.0,3.8677777777777775,5012.639999999999,140.0277777777778,-1.0,113.77777777777777,189.52111111111114,203.5377777777778
2024-03-07 19:33:34,6.823117033339561,60.31985773333872,1.5344154333358044,2.7852644666666038,3.7819114000001264,10.345655499999868,-1.0,25.075712,56.40192,12.566528,91.103232,226.971648,120.786944,-1.0,3.8677777777777775,5012.639999999999,140.0277777777778,-1.0,113.77777777777777,189.52111111111114,203.5377777777778
2024-03-07 19:33:39,4.916763833337731,38.92804420001994,1.3287167999995595,2.7852644666666038,3.7819114000001264,10.615196333333188,-1.0,25.075712,56.40192,13.033472,91.103232,226.971648,120.971264,-1.0,3.8677777777777775,3268.0277777777774,102.68444444444444,-1.0,113.77777777777777,48.071111111111115,33.64
2024-03-07 19:33:44,4.916763833337731,38.92804420001994,1.3287167999995595,2.7852644666666038,3.7819114000001264,10.615196333333188,-1.0,25.075712,56.40192,13.033472,91.103232,226.971648,120.971264,-1.0,3.8677777777777775,3268.0277777777774,102.68444444444444,-1.0,113.77777777777777,48.071111111111115,33.64
2024-03-07 19:33:49,4.916763833337731,38.92804420001994,1.3287167999995595,2.7852644666666038,3.7819114000001264,10.615196333333188,-1.0,25.075712,56.40192,13.033472,91.103232,226.971648,120.971264,-1.0,3.8677777777777775,3268.0277777777774,102.68444444444444,-1.0,113.77777777777777,48.071111111111115,33.64
2024-03-07 19:33:54,4.916763833337731,38.92804420001994,1.3287167999995595,2.7852644666666038,3.7819114000001264,10.615196333333188,-1.0,25.075712,56.40192,13.033472,91.103232,226.971648,120.971264,-1.0,3.8677777777777775,3268.0277777777774,102.68444444444444,-1.0,113.77777777777777,48.071111111111115,33.64
2024-03-07 19:33:59,4.916763833337731,38.92804420001994,1.3287167999995595,2.3362268999998532,4.7993958666666,10.615196333333188,-1.0,25.075712,56.40192,13.033472,91.103232,227.033088,120.971264,-1.0,48.534444444444446,3268.0277777777774,102.68444444444444,-1.0,153.76000000000002,48.071111111111115,33.64
2024-03-07 19:34:04,4.916763833337731,38.92804420001994,1.3287167999995595,2.3362268999998532,4.7993958666666,10.615196333333188,-1.0,25.075712,56.40192,13.033472,91.103232,227.033088,120.971264,-1.0,48.534444444444446,3268.0277777777774,102.68444444444444,-1.0,153.76000000000002,48.071111111111115,33.64
2024-03-07 19:34:09,4.861635199995362,42.925420199996246,2.223901733331483,2.3362268999998532,4.7993958666666,10.988533866666709,-1.0,25.075712,56.287232,12.98432,91.103232,227.033088,121.028608,-1.0,48.534444444444446,1300.8044444444447,303.92111111111114,-1.0,153.76000000000002,389.4044444444445,81.0
2024-03-07 19:34:14,4.861635199995362,42.925420199996246,2.223901733331483,2.3362268999998532,4.7993958666666,10.988533866666709,-1.0,25.075712,56.287232,12.98432,91.103232,227.033088,121.028608,-1.0,48.534444444444446,1300.8044444444447,303.92111111111114,-1.0,153.76000000000002,389.4044444444445,81.0
2024-03-07 19:34:19,4.861635199995362,42.925420199996246,2.223901733331483,2.3362268999998532,4.7993958666666,10.988533866666709,-1.0,25.075712,56.287232,12.98432,91.103232,227.033088,121.028608,-1.0,48.534444444444446,1300.8044444444447,303.92111111111114,-1.0,153.76000000000002,389.4044444444445,81.0
2024-03-07 19:34:24,4.861635199995362,42.925420199996246,2.223901733331483,2.3362268999998532,4.7993958666666,10.988533866666709,-1.0,25.075712,56.287232,12.98432,91.103232,227.033088,121.028608,-1.0,48.534444444444446,1300.8044444444447,303.92111111111114,-1.0,153.76000000000002,389.4044444444445,81.0
2024-03-07 19:34:29,4.861635199995362,42.925420199996246,2.223901733331483,1.7690040333339614,6.1362341333335735,10.988533866666709,-1.0,25.075712,56.287232,12.98432,91.103232,227.201024,121.028608,-1.0,41.81777777777778,1300.8044444444447,303.92111111111114,-1.0,104.7211111111111,389.4044444444445,81.0
2024-03-07 19:34:34,4.861635199995362,42.925420199996246,2.223901733331483,1.7690040333339614,6.1362341333335735,10.988533866666709,-1.0,25.075712,56.287232,12.98432,91.103232,227.201024,121.028608,-1.0,41.81777777777778,1300.8044444444447,303.92111111111114,-1.0,104.7211111111111,389.4044444444445,81.0
2024-03-07 19:34:39,6.447263799994592,38.41729466666948,0.8125294000024041,1.7690040333339614,6.1362341333335735,10.71051080000037,-1.0,25.075712,56.287232,12.734464,91.103232,227.201024,121.143296,-1.0,41.81777777777778,6615.11111111111,126.18777777777775,-1.0,104.7211111111111,42.25,118.08444444444446
2024-03-07 19:34:44,6.447263799994592,38.41729466666948,0.8125294000024041,1.7690040333339614,6.1362341333335735,10.71051080000037,-1.0,25.075712,56.287232,12.734464,91.103232,227.201024,121.143296,-1.0,41.81777777777778,6615.11111111111,126.18777777777775,-1.0,104.7211111111111,42.25,118.08444444444446
2024-03-07 19:34:49,6.447263799994592,38.41729466666948,0.8125294000024041,1.7690040333339614,6.1362341333335735,10.71051080000037,-1.0,25.075712,56.287232,12.734464,91.103232,227.201024,121.143296,-1.0,41.81777777777778,6615.11111111111,126.18777777777775,-1.0,104.7211111111111,42.25,118.08444444444446
2024-03-07 19:34:54,6.447263799994592,38.41729466666948,0.8125294000024041,1.7690040333339614,6.1362341333335735,10.71051080000037,-1.0,25.075712,56.287232,12.734464,91.103232,227.201024,121.143296,-1.0,41.81777777777778,6615.11111111111,126.18777777777775,-1.0,104.7211111111111,42.25,118.08444444444446
2024-03-07 19:34:59,6.447263799994592,38.41729466666948,0.8125294000024041,2.200164799999508,3.213207366665453,10.71051080000037,-1.0,25.075712,56.287232,12.734464,91.103232,227.319808,121.143296,-1.0,24.66777777777778,6615.11111111111,126.18777777777775,-1.0,121.73444444444443,42.25,118.08444444444446
2024-03-07 19:35:04,6.447263799994592,38.41729466666948,0.8125294000024041,2.200164799999508,3.213207366665453,10.71051080000037,-1.0,25.075712,56.287232,12.734464,91.103232,227.319808,121.143296,-1.0,24.66777777777778,6615.11111111111,126.18777777777775,-1.0,121.73444444444443,42.25,118.08444444444446
2024-03-07 19:35:09,7.100656333341249,38.59022286666611,1.5693767333308035,2.200164799999508,3.213207366665453,9.617200066666479,-1.0,25.075712,56.287232,13.074432,91.103232,227.319808,121.196544,-1.0,24.66777777777778,831.3611111111111,211.21777777777777,-1.0,121.73444444444443,235.11111111111114,69.44444444444446
2024-03-07 19:35:14,7.100656333341249,38.59022286666611,1.5693767333308035,2.200164799999508,3.213207366665453,9.617200066666479,-1.0,25.075712,56.287232,13.074432,91.103232,227.319808,121.196544,-1.0,24.66777777777778,831.3611111111111,211.21777777777777,-1.0,121.73444444444443,235.11111111111114,69.44444444444446
2024-03-07 19:35:19,7.100656333341249,38.59022286666611,1.5693767333308035,2.200164799999508,3.213207366665453,9.617200066666479,-1.0,25.075712,56.287232,13.074432,91.103232,227.319808,121.196544,-1.0,24.66777777777778,831.3611111111111,211.21777777777777,-1.0,121.73444444444443,235.11111111111114,69.44444444444446
2024-03-07 19:35:24,7.100656333341249,38.59022286666611,1.5693767333308035,2.200164799999508,3.213207366665453,9.617200066666479,-1.0,25.075712,56.287232,13.074432,91.103232,227.319808,121.196544,-1.0,24.66777777777778,831.3611111111111,211.21777777777777,-1.0,121.73444444444443,235.11111111111114,69.44444444444446
2024-03-07 19:35:29,7.100656333341249,38.59022286666611,1.5693767333308035,1.8852485999995376,4.207485700000764,9.617200066666479,-1.0,25.075712,56.287232,13.074432,91.103232,227.405824,121.196544,-1.0,23.68444444444444,831.3611111111111,211.21777777777777,-1.0,79.80444444444444,235.11111111111114,69.44444444444446
2024-03-07 19:35:34,7.100656333341249,38.59022286666611,1.5693767333308035,1.8852485999995376,4.207485700000764,9.617200066666479,-1.0,25.075712,56.287232,13.074432,91.103232,227.405824,121.196544,-1.0,23.68444444444444,831.3611111111111,211.21777777777777,-1.0,79.80444444444444,235.11111111111114,69.44444444444446
2024-03-07 19:35:39,5.210691866659545,48.316149399973554,1.5640488666690544,1.8852485999995376,4.207485700000764,9.203120099999751,-1.0,25.075712,56.352768,12.578816,91.103232,227.405824,121.212928,-1.0,23.68444444444444,4225.0,26.694444444444446,-1.0,79.80444444444444,117.36111111111113,62.93777777777778
2024-03-07 19:35:44,5.210691866659545,48.316149399973554,1.5640488666690544,1.8852485999995376,4.207485700000764,9.203120099999751,-1.0,25.075712,56.352768,12.578816,91.103232,227.405824,121.212928,-1.0,23.68444444444444,4225.0,26.694444444444446,-1.0,79.80444444444444,117.36111111111113,62.93777777777778
2024-03-07 19:35:49,5.210691866659545,48.316149399973554,1.5640488666690544,1.8852485999995376,4.207485700000764,9.203120099999751,-1.0,25.075712,56.352768,12.578816,91.103232,227.405824,121.212928,-1.0,23.68444444444444,4225.0,26.694444444444446,-1.0,79.80444444444444,117.36111111111113,62.93777777777778
2024-03-07 19:35:54,5.210691866659545,48.316149399973554,1.5640488666690544,1.8852485999995376,4.207485700000764,9.203120099999751,-1.0,25.075712,56.352768,12.578816,91.103232,227.405824,121.212928,-1.0,23.68444444444444,4225.0,26.694444444444446,-1.0,79.80444444444444,117.36111111111113,62.93777777777778
2024-03-07 19:35:59,5.210691866659545,48.316149399973554,1.5640488666690544,1.914857033333798,7.2975737999987205,9.203120099999751,-1.0,25.075712,56.352768,12.578816,92.32384,227.602432,121.212928,-1.0,40.53444444444444,4225.0,26.694444444444446,-1.0,104.03999999999999,117.36111111111113,62.93777777777778
2024-03-07 19:36:04,5.210691866659545,48.316149399973554,1.5640488666690544,1.914857033333798,7.2975737999987205,9.203120099999751,-1.0,25.075712,56.352768,12.578816,92.32384,227.602432,121.212928,-1.0,40.53444444444444,4225.0,26.694444444444446,-1.0,104.03999999999999,117.36111111111113,62.93777777777778
