timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-gzz2n_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-gzz2n_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-prbfv_network,reviews-v1-7b76c4f45d-phxww_network,productpage-v1-7fb564989f-gzz2n_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-11 04:09:40,9.07143183333877,58.94412540000455,-1.0,1.6442427333307328,0.9350656999998819,5.41135476666644,5.870229833332511,25.214976,55.885824,-1.0,15.409152,82.448384,211.156992,210.08384,156.25,46.69444444444444,-1.0,154.58777777777777,108.85444444444445,2404.2677777777776,57.25444444444444
2024-03-11 04:09:45,9.07143183333877,58.94412540000455,-1.0,1.6442427333307328,0.9350656999998819,5.41135476666644,5.870229833332511,25.214976,55.885824,-1.0,15.409152,82.448384,211.156992,210.08384,156.25,46.69444444444444,-1.0,154.58777777777777,108.85444444444445,2404.2677777777776,57.25444444444444
2024-03-11 04:09:50,5.841384933349523,58.94412540000455,-1.0,1.7071933666670707,0.9350656999998819,5.41135476666644,5.870229833332511,25.214976,55.885824,-1.0,14.823424,82.448384,211.156992,210.08384,156.25,46.69444444444444,-1.0,161.29000000000002,108.85444444444445,2404.2677777777776,82.20444444444448
2024-03-11 04:09:55,5.841384933349522,71.76057713333344,-1.0,1.7071933666670702,2.121953133333439,5.370798899999348,5.006881099999797,25.214976,55.967744,-1.0,14.823424,82.448384,211.263488,210.239488,137.6711111111111,102.68444444444444,-1.0,161.29,221.01777777777778,3844.0,82.20444444444443
2024-03-11 04:10:00,5.841384933349522,71.76057713333344,-1.0,1.7071933666670702,2.121953133333439,5.370798899999348,5.006881099999797,25.214976,55.967744,-1.0,14.823424,82.448384,211.263488,210.239488,137.6711111111111,102.68444444444444,-1.0,161.29,221.01777777777778,3844.0,82.20444444444443
2024-03-11 04:10:05,5.841384933349522,71.76057713333344,-1.0,1.7071933666670702,2.121953133333439,5.370798899999348,5.006881099999797,25.214976,55.967744,-1.0,14.823424,82.448384,211.263488,210.239488,137.6711111111111,102.68444444444444,-1.0,161.29,221.01777777777778,3844.0,82.20444444444443
2024-03-11 04:10:10,5.841384933349522,71.76057713333344,-1.0,1.7071933666670702,2.121953133333439,5.370798899999348,5.006881099999797,25.214976,55.967744,-1.0,14.823424,82.448384,211.263488,210.239488,137.6711111111111,102.68444444444444,-1.0,161.29,221.01777777777778,3844.0,82.20444444444443
2024-03-11 04:10:15,5.841384933349522,71.76057713333344,-1.0,1.7071933666670702,2.121953133333439,5.370798899999348,5.006881099999797,25.214976,55.967744,-1.0,14.823424,82.448384,211.263488,210.239488,137.6711111111111,102.68444444444444,-1.0,161.29,221.01777777777778,3844.0,82.20444444444443
2024-03-11 04:10:20,8.935130133310548,71.76057713333344,-1.0,1.8799818333339626,2.121953133333439,5.370798899999348,5.006881099999797,25.214976,55.967744,-1.0,15.241216,82.448384,211.263488,210.239488,137.6711111111111,102.68444444444444,-1.0,62.41000000000003,221.01777777777778,3844.0,98.67111111111114
2024-03-11 04:10:25,8.935130133310546,50.804551333332405,-1.0,1.8799818333339622,2.133031633332886,4.191112233333645,3.1579910666683495,25.214976,55.885824,-1.0,15.241216,82.448384,211.39456,210.333696,153.76000000000002,12.017777777777779,-1.0,62.410000000000004,48.534444444444446,4565.254444444444,98.67111111111112
2024-03-11 04:10:30,8.935130133310546,50.804551333332405,-1.0,1.8799818333339622,2.133031633332886,4.191112233333645,3.1579910666683495,25.214976,55.885824,-1.0,15.241216,82.448384,211.39456,210.333696,153.76000000000002,12.017777777777779,-1.0,62.410000000000004,48.534444444444446,4565.254444444444,98.67111111111112
2024-03-11 04:10:35,8.935130133310546,50.804551333332405,-1.0,1.8799818333339622,2.133031633332886,4.191112233333645,3.1579910666683495,25.214976,55.885824,-1.0,15.241216,82.448384,211.39456,210.333696,153.76000000000002,12.017777777777779,-1.0,62.410000000000004,48.534444444444446,4565.254444444444,98.67111111111112
2024-03-11 04:10:40,8.935130133310546,50.804551333332405,-1.0,1.8799818333339622,2.133031633332886,4.191112233333645,3.1579910666683495,25.214976,55.885824,-1.0,15.241216,82.448384,211.39456,210.333696,153.76000000000002,12.017777777777779,-1.0,62.410000000000004,48.534444444444446,4565.254444444444,98.67111111111112
2024-03-11 04:10:45,8.935130133310546,50.804551333332405,-1.0,1.8799818333339622,2.133031633332886,4.191112233333645,3.1579910666683495,25.214976,55.885824,-1.0,15.241216,82.448384,211.39456,210.333696,153.76000000000002,12.017777777777779,-1.0,62.410000000000004,48.534444444444446,4565.254444444444,98.67111111111112
2024-03-11 04:10:50,8.478557700012367,50.804551333332405,-1.0,1.7911067000000007,2.133031633332886,4.191112233333645,3.1579910666683495,25.214976,55.885824,-1.0,15.601664,82.448384,211.39456,210.333696,153.76000000000002,12.017777777777779,-1.0,172.48444444444453,48.534444444444446,4565.254444444444,92.16000000000003
2024-03-11 04:10:55,8.478557700012363,72.06209650000044,-1.0,1.7911067000000003,1.474691499999873,5.883906000000631,5.839091633331842,25.214976,56.2176,-1.0,15.601664,82.448384,211.525632,210.47296,176.89000000000001,101.33777777777777,-1.0,172.48444444444442,133.01777777777778,3128.5377777777776,92.16
2024-03-11 04:11:00,8.478557700012363,72.06209650000044,-1.0,1.7911067000000003,1.474691499999873,5.883906000000631,5.839091633331842,25.214976,56.2176,-1.0,15.601664,82.448384,211.525632,210.47296,176.89000000000001,101.33777777777777,-1.0,172.48444444444442,133.01777777777778,3128.5377777777776,92.16
2024-03-11 04:11:05,8.478557700012363,72.06209650000044,-1.0,1.7911067000000003,1.474691499999873,5.883906000000631,5.839091633331842,25.214976,56.2176,-1.0,15.601664,82.448384,211.525632,210.47296,176.89000000000001,101.33777777777777,-1.0,172.48444444444442,133.01777777777778,3128.5377777777776,92.16
2024-03-11 04:11:10,8.478557700012363,72.06209650000044,-1.0,1.7911067000000003,1.474691499999873,5.883906000000631,5.839091633331842,25.214976,56.2176,-1.0,15.601664,82.448384,211.525632,210.47296,176.89000000000001,101.33777777777777,-1.0,172.48444444444442,133.01777777777778,3128.5377777777776,92.16
2024-03-11 04:11:15,8.478557700012363,72.06209650000044,-1.0,1.7911067000000003,1.474691499999873,5.883906000000631,5.839091633331842,25.214976,56.2176,-1.0,15.601664,82.448384,211.525632,210.47296,176.89000000000001,101.33777777777777,-1.0,172.48444444444442,133.01777777777778,3128.5377777777776,92.16
2024-03-11 04:11:20,8.25067233333054,72.06209650000044,-1.0,1.9661050000005773,1.474691499999873,5.883906000000631,5.839091633331842,25.214976,56.2176,-1.0,15.065088,82.448384,211.525632,210.47296,176.89000000000001,101.33777777777777,-1.0,218.05444444444458,133.01777777777778,3128.5377777777776,86.49000000000005
2024-03-11 04:11:25,8.250672333330538,44.92984189999637,-1.0,1.9661050000005769,1.7267960333337367,3.093299633333875,5.61518370000158,25.214976,55.988224,-1.0,15.065088,82.448384,211.587072,210.57536,109.55111111111111,87.73444444444445,-1.0,218.05444444444447,119.53777777777778,2371.69,86.49000000000001
2024-03-11 04:11:30,8.250672333330538,44.92984189999637,-1.0,1.9661050000005769,1.7267960333337367,3.093299633333875,5.61518370000158,25.214976,55.988224,-1.0,15.065088,82.448384,211.587072,210.57536,109.55111111111111,87.73444444444445,-1.0,218.05444444444447,119.53777777777778,2371.69,86.49000000000001
2024-03-11 04:11:35,8.250672333330538,44.92984189999637,-1.0,1.9661050000005769,1.7267960333337367,3.093299633333875,5.61518370000158,25.214976,55.988224,-1.0,15.065088,82.448384,211.587072,210.57536,109.55111111111111,87.73444444444445,-1.0,218.05444444444447,119.53777777777778,2371.69,86.49000000000001
2024-03-11 04:11:40,8.250672333330538,44.92984189999637,-1.0,1.9661050000005769,1.7267960333337367,3.093299633333875,5.61518370000158,25.214976,55.988224,-1.0,15.065088,82.448384,211.587072,210.57536,109.55111111111111,87.73444444444445,-1.0,218.05444444444447,119.53777777777778,2371.69,86.49000000000001
2024-03-11 04:11:45,8.250672333330538,44.92984189999637,-1.0,1.9661050000005769,1.7267960333337367,3.093299633333875,5.61518370000158,25.214976,55.988224,-1.0,15.065088,82.448384,211.587072,210.57536,109.55111111111111,87.73444444444445,-1.0,218.05444444444447,119.53777777777778,2371.69,86.49000000000001
2024-03-11 04:11:50,8.879129927681783,44.92984189999637,-1.0,1.6667869972355411,1.7267960333337367,3.093299633333875,5.61518370000158,25.23136,55.988224,-1.0,15.33952,82.448384,211.587072,210.57536,109.55111111111111,87.73444444444445,-1.0,168.8986456117549,119.53777777777778,2371.69,60.80351242023176
2024-03-11 04:11:55,8.879129927681781,87.19852226666565,-1.0,1.666786997235541,1.625373099999668,6.506209233331599,3.9461579333324908,25.23136,56.2176,-1.0,15.33952,82.448384,211.6608,210.702336,189.52111111111114,38.440000000000005,-1.0,168.89864561175483,88.36000000000001,4216.337777777779,60.80351242023175
2024-03-11 04:12:00,8.879129927681781,87.19852226666565,-1.0,1.666786997235541,1.625373099999668,6.506209233331599,3.9461579333324908,25.23136,56.2176,-1.0,15.33952,82.448384,211.6608,210.702336,189.52111111111114,38.440000000000005,-1.0,168.89864561175483,88.36000000000001,4216.337777777779,60.80351242023175
2024-03-11 04:12:05,8.879129927681781,87.19852226666565,-1.0,1.666786997235541,1.625373099999668,6.506209233331599,3.9461579333324908,25.23136,56.2176,-1.0,15.33952,82.448384,211.6608,210.702336,189.52111111111114,38.440000000000005,-1.0,168.89864561175483,88.36000000000001,4216.337777777779,60.80351242023175
2024-03-11 04:12:10,8.879129927681781,87.19852226666565,-1.0,1.666786997235541,1.625373099999668,6.506209233331599,3.9461579333324908,25.23136,56.2176,-1.0,15.33952,82.448384,211.6608,210.702336,189.52111111111114,38.440000000000005,-1.0,168.89864561175483,88.36000000000001,4216.337777777779,60.80351242023175
2024-03-11 04:12:15,8.879129927681781,87.19852226666565,-1.0,1.666786997235541,1.625373099999668,6.506209233331599,3.9461579333324908,25.23136,56.2176,-1.0,15.33952,82.448384,211.6608,210.702336,189.52111111111114,38.440000000000005,-1.0,168.89864561175483,88.36000000000001,4216.337777777779,60.80351242023175
2024-03-11 04:12:20,4.9424169584270805,87.19852226666565,-1.0,1.9484351305357126,1.625373099999668,6.506209233331599,3.9461579333324908,25.214976,56.2176,-1.0,14.843904,82.448384,211.6608,210.702336,189.52111111111114,38.440000000000005,-1.0,233.21101673215898,88.36000000000001,4216.337777777779,81.04862187875132
2024-03-11 04:12:25,4.94241695842708,45.53484416667288,-1.0,1.9484351305357122,1.5909554666668175,3.9132106000010936,5.276807499999829,25.214976,56.004608,-1.0,14.843904,82.448384,211.963904,210.878464,90.88444444444444,110.9511111111111,-1.0,233.21101673215887,189.52111111111114,3199.787777777778,81.04862187875129
2024-03-11 04:12:30,4.94241695842708,45.53484416667288,-1.0,1.9484351305357122,1.5909554666668175,3.9132106000010936,5.276807499999829,25.214976,56.004608,-1.0,14.843904,82.448384,211.963904,210.878464,90.88444444444444,110.9511111111111,-1.0,233.21101673215887,189.52111111111114,3199.787777777778,81.04862187875129
2024-03-11 04:12:35,4.94241695842708,45.53484416667288,-1.0,1.9484351305357122,1.5909554666668175,3.9132106000010936,5.276807499999829,25.214976,56.004608,-1.0,14.843904,82.448384,211.963904,210.878464,90.88444444444444,110.9511111111111,-1.0,233.21101673215887,189.52111111111114,3199.787777777778,81.04862187875129
2024-03-11 04:12:40,4.94241695842708,45.53484416667288,-1.0,1.9484351305357122,1.5909554666668175,3.9132106000010936,5.276807499999829,25.214976,56.004608,-1.0,14.843904,82.448384,211.963904,210.878464,90.88444444444444,110.9511111111111,-1.0,233.21101673215887,189.52111111111114,3199.787777777778,81.04862187875129
2024-03-11 04:12:45,4.94241695842708,45.53484416667288,-1.0,1.9484351305357122,1.5909554666668175,3.9132106000010936,5.276807499999829,25.214976,56.004608,-1.0,14.843904,82.448384,211.963904,210.878464,90.88444444444444,110.9511111111111,-1.0,233.21101673215887,189.52111111111114,3199.787777777778,81.04862187875129
2024-03-11 04:12:50,9.595175166668925,45.53484416667288,-1.0,1.957872300003298,1.5909554666668175,3.9132106000010936,5.276807499999829,25.214976,56.004608,-1.0,15.228928,82.448384,211.963904,210.878464,90.88444444444444,110.9511111111111,-1.0,126.18777777777784,189.52111111111114,3199.787777777778,37.21000000000001
2024-03-11 04:12:55,9.595175166668923,70.29436880000048,-1.0,1.9578723000032976,2.52776459999969,4.760638133332881,5.0477157333337646,25.214976,56.004608,-1.0,15.228928,82.448384,212.119552,210.989056,171.60999999999999,44.001111111111115,-1.0,126.18777777777775,22.090000000000003,3083.951111111111,37.209999999999994
2024-03-11 04:13:00,9.595175166668923,70.29436880000048,-1.0,1.9578723000032976,2.52776459999969,4.760638133332881,5.0477157333337646,25.214976,56.004608,-1.0,15.228928,82.448384,212.119552,210.989056,171.60999999999999,44.001111111111115,-1.0,126.18777777777775,22.090000000000003,3083.951111111111,37.209999999999994
2024-03-11 04:13:05,9.595175166668923,70.29436880000048,-1.0,1.9578723000032976,2.52776459999969,4.760638133332881,5.0477157333337646,25.214976,56.004608,-1.0,15.228928,82.448384,212.119552,210.989056,171.60999999999999,44.001111111111115,-1.0,126.18777777777775,22.090000000000003,3083.951111111111,37.209999999999994
2024-03-11 04:13:10,9.595175166668923,70.29436880000048,-1.0,1.9578723000032976,2.52776459999969,4.760638133332881,5.0477157333337646,25.214976,56.004608,-1.0,15.228928,82.448384,212.119552,210.989056,171.60999999999999,44.001111111111115,-1.0,126.18777777777775,22.090000000000003,3083.951111111111,37.209999999999994
2024-03-11 04:13:15,9.595175166668923,70.29436880000048,-1.0,1.9578723000032976,2.52776459999969,4.760638133332881,5.0477157333337646,25.214976,56.004608,-1.0,15.228928,82.448384,212.119552,210.989056,171.60999999999999,44.001111111111115,-1.0,126.18777777777775,22.090000000000003,3083.951111111111,37.209999999999994
2024-03-11 04:13:20,7.745166666669928,70.29436880000048,-1.0,2.1427729999989733,2.52776459999969,4.760638133332881,5.0477157333337646,25.214976,56.004608,-1.0,14.864384,82.448384,212.119552,210.989056,171.60999999999999,44.001111111111115,-1.0,168.13444444444454,22.090000000000003,3083.951111111111,196.0000000000001
2024-03-11 04:13:25,7.745166666669927,63.987751799997255,-1.0,2.142772999998973,1.3819509333340345,4.7200696333334236,3.262213899999248,25.214976,56.004608,-1.0,14.864384,82.448384,212.201472,211.06688,207.36,106.77777777777779,-1.0,168.13444444444445,373.7777777777777,5625.0,196.0
2024-03-11 04:13:30,7.745166666669927,63.987751799997255,-1.0,2.142772999998973,1.3819509333340345,4.7200696333334236,3.262213899999248,25.214976,56.004608,-1.0,14.864384,82.448384,212.201472,211.06688,207.36,106.77777777777779,-1.0,168.13444444444445,373.7777777777777,5625.0,196.0
2024-03-11 04:13:35,7.745166666669927,63.987751799997255,-1.0,2.142772999998973,1.3819509333340345,4.7200696333334236,3.262213899999248,25.214976,56.004608,-1.0,14.864384,82.448384,212.201472,211.06688,207.36,106.77777777777779,-1.0,168.13444444444445,373.7777777777777,5625.0,196.0
2024-03-11 04:13:40,7.745166666669927,63.987751799997255,-1.0,2.142772999998973,1.3819509333340345,4.7200696333334236,3.262213899999248,25.214976,56.004608,-1.0,14.864384,82.448384,212.201472,211.06688,207.36,106.77777777777779,-1.0,168.13444444444445,373.7777777777777,5625.0,196.0
2024-03-11 04:13:45,7.745166666669927,63.987751799997255,-1.0,2.142772999998973,1.3819509333340345,4.7200696333334236,3.262213899999248,25.214976,56.004608,-1.0,14.864384,82.448384,212.201472,211.06688,207.36,106.77777777777779,-1.0,168.13444444444445,373.7777777777777,5625.0,196.0
2024-03-11 04:13:50,4.88716366665661,63.987751799997255,-1.0,1.4521570666677994,1.3819509333340345,4.7200696333334236,3.262213899999248,25.214976,56.004608,-1.0,15.07328,82.448384,212.201472,211.06688,207.36,106.77777777777779,-1.0,140.81777777777782,373.7777777777777,5625.0,85.25444444444449
2024-03-11 04:13:55,4.887163666656609,68.99951506666942,-1.0,1.4521570666677992,1.892727166666456,4.966252200000554,5.9053364666662365,25.214976,55.88992,-1.0,15.07328,82.448384,212.344832,211.161088,34.02777777777777,44.001111111111115,-1.0,140.8177777777778,72.25,2981.1600000000003,85.25444444444443
2024-03-11 04:14:00,4.887163666656609,68.99951506666942,-1.0,1.4521570666677992,1.892727166666456,4.966252200000554,5.9053364666662365,25.214976,55.88992,-1.0,15.07328,82.448384,212.344832,211.161088,34.02777777777777,44.001111111111115,-1.0,140.8177777777778,72.25,2981.1600000000003,85.25444444444443
2024-03-11 04:14:05,4.887163666656609,68.99951506666942,-1.0,1.4521570666677992,1.892727166666456,4.966252200000554,5.9053364666662365,25.214976,55.88992,-1.0,15.07328,82.448384,212.344832,211.161088,34.02777777777777,44.001111111111115,-1.0,140.8177777777778,72.25,2981.1600000000003,85.25444444444443
2024-03-11 04:14:10,4.887163666656609,68.99951506666942,-1.0,1.4521570666677992,1.892727166666456,4.966252200000554,5.9053364666662365,25.214976,55.88992,-1.0,15.07328,82.448384,212.344832,211.161088,34.02777777777777,44.001111111111115,-1.0,140.8177777777778,72.25,2981.1600000000003,85.25444444444443
2024-03-11 04:14:15,4.887163666656609,68.99951506666942,-1.0,1.4521570666677992,1.892727166666456,4.966252200000554,5.9053364666662365,25.214976,55.88992,-1.0,15.07328,82.448384,212.344832,211.161088,34.02777777777777,44.001111111111115,-1.0,140.8177777777778,72.25,2981.1600000000003,85.25444444444443
2024-03-11 04:14:20,12.042346900004002,68.99951506666942,-1.0,2.3197962666661933,1.892727166666456,4.966252200000554,5.9053364666662365,25.23136,55.88992,-1.0,14.68416,82.448384,212.344832,211.161088,34.02777777777777,44.001111111111115,-1.0,247.53777777777793,72.25,2981.1600000000003,87.11111111111116
2024-03-11 04:14:25,12.042346900004,57.59054633332804,-1.0,2.319796266666193,1.7290320666669836,5.503427166667052,6.226101633334717,25.23136,55.88992,-1.0,14.68416,82.448384,212.455424,211.279872,385.46777777777777,65.07111111111111,-1.0,247.53777777777776,161.29,4155.9511111111115,87.11111111111113
2024-03-11 04:14:30,12.042346900004,57.59054633332804,-1.0,2.319796266666193,1.7290320666669836,5.503427166667052,6.226101633334717,25.23136,55.88992,-1.0,14.68416,82.448384,212.455424,211.279872,385.46777777777777,65.07111111111111,-1.0,247.53777777777776,161.29,4155.9511111111115,87.11111111111113
2024-03-11 04:14:35,12.042346900004,57.59054633332804,-1.0,2.319796266666193,1.7290320666669836,5.503427166667052,6.226101633334717,25.23136,55.88992,-1.0,14.68416,82.448384,212.455424,211.279872,385.46777777777777,65.07111111111111,-1.0,247.53777777777776,161.29,4155.9511111111115,87.11111111111113
2024-03-11 04:14:40,12.042346900004,57.59054633332804,-1.0,2.319796266666193,1.7290320666669836,5.503427166667052,6.226101633334717,25.23136,55.88992,-1.0,14.68416,82.448384,212.455424,211.279872,385.46777777777777,65.07111111111111,-1.0,247.53777777777776,161.29,4155.9511111111115,87.11111111111113
2024-03-11 04:14:45,12.042346900004,57.59054633332804,-1.0,2.319796266666193,1.7290320666669836,5.503427166667052,6.226101633334717,25.23136,55.88992,-1.0,14.68416,82.448384,212.455424,211.279872,385.46777777777777,65.07111111111111,-1.0,247.53777777777776,161.29,4155.9511111111115,87.11111111111113
2024-03-11 04:14:50,5.3484456000054115,57.59054633332804,-1.0,1.7763880999988644,1.7290320666669836,5.503427166667052,6.226101633334717,25.214976,55.88992,-1.0,15.089664,82.448384,212.455424,211.279872,385.46777777777777,65.07111111111111,-1.0,77.44000000000004,161.29,4155.9511111111115,133.78777777777782
2024-03-11 04:14:55,5.348445600005411,61.21820723333258,-1.0,1.776388099998864,1.7727047666663036,4.735827466665417,5.9654221999987085,25.214976,55.88992,-1.0,15.089664,82.448384,212.586496,211.406848,192.28444444444446,113.06777777777776,-1.0,77.44000000000001,66.1511111111111,5270.759999999999,133.78777777777776
2024-03-11 04:15:00,5.348445600005411,61.21820723333258,-1.0,1.776388099998864,1.7727047666663036,4.735827466665417,5.9654221999987085,25.214976,55.88992,-1.0,15.089664,82.448384,212.586496,211.406848,192.28444444444446,113.06777777777776,-1.0,77.44000000000001,66.1511111111111,5270.759999999999,133.78777777777776
2024-03-11 04:15:05,5.348445600005411,61.21820723333258,-1.0,1.776388099998864,1.7727047666663036,4.735827466665417,5.9654221999987085,25.214976,55.88992,-1.0,15.089664,82.448384,212.586496,211.406848,192.28444444444446,113.06777777777776,-1.0,77.44000000000001,66.1511111111111,5270.759999999999,133.78777777777776
