timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-jfzbb_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-jfzbb_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v3-5fd56449d8-jfzbb_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 17:29:54,5.820934499994715,34.58355433334267,1.5446839000029893,2.536570766667031,6.326026866668144,-1.0,15.554147666667006,25.02656,56.40192,12.53376,93.24544,206.995456,-1.0,100.200448,30.25,772.84,187.68999999999997,-1.0,138.45444444444448,190.44000000000003,92.8011111111111
2024-03-07 17:29:59,5.820934499994715,34.58355433334267,1.5446839000029893,1.0359479000006409,4.852213466665489,-1.0,15.554147666667006,25.02656,56.40192,12.53376,93.24544,207.077376,-1.0,100.200448,7.471111111111111,772.84,187.68999999999997,-1.0,96.04000000000002,190.44000000000003,92.8011111111111
2024-03-07 17:30:04,5.820934499994715,34.58355433334267,1.5446839000029893,1.0359479000006409,4.852213466665489,-1.0,15.554147666667006,25.02656,56.40192,12.53376,93.24544,207.077376,-1.0,100.200448,7.471111111111111,772.84,187.68999999999997,-1.0,96.04000000000002,190.44000000000003,92.8011111111111
2024-03-07 17:30:09,7.8548976333422615,52.01594746664948,1.9724982333324683,1.0359479000006409,4.852213466665489,-1.0,10.57594499999984,25.042944,56.500224,12.45184,93.24544,207.077376,-1.0,100.376576,7.471111111111111,6078.801111111112,92.8011111111111,-1.0,96.04000000000002,115.20444444444442,78.61777777777779
2024-03-07 17:30:14,7.8548976333422615,52.01594746664948,1.9724982333324683,1.0359479000006409,4.852213466665489,-1.0,10.57594499999984,25.042944,56.500224,12.45184,93.24544,207.077376,-1.0,100.376576,7.471111111111111,6078.801111111112,92.8011111111111,-1.0,96.04000000000002,115.20444444444442,78.61777777777779
2024-03-07 17:30:19,7.8548976333422615,52.01594746664948,1.9724982333324683,1.0359479000006409,4.852213466665489,-1.0,10.57594499999984,25.042944,56.500224,12.45184,93.24544,207.077376,-1.0,100.376576,7.471111111111111,6078.801111111112,92.8011111111111,-1.0,96.04000000000002,115.20444444444442,78.61777777777779
2024-03-07 17:30:24,7.8548976333422615,52.01594746664948,1.9724982333324683,1.0359479000006409,4.852213466665489,-1.0,10.57594499999984,25.042944,56.500224,12.45184,93.24544,207.077376,-1.0,100.376576,7.471111111111111,6078.801111111112,92.8011111111111,-1.0,96.04000000000002,115.20444444444442,78.61777777777779
2024-03-07 17:30:29,7.8548976333422615,52.01594746664948,1.9724982333324683,3.323141266666122,5.66796796666722,-1.0,10.57594499999984,25.042944,56.500224,12.45184,93.24544,207.21664,-1.0,100.376576,46.239999999999995,6078.801111111112,92.8011111111111,-1.0,121.0,115.20444444444442,78.61777777777779
2024-03-07 17:30:34,7.8548976333422615,52.01594746664948,1.9724982333324683,3.323141266666122,5.66796796666722,-1.0,10.57594499999984,25.042944,56.500224,12.45184,93.24544,207.21664,-1.0,100.376576,46.239999999999995,6078.801111111112,92.8011111111111,-1.0,121.0,115.20444444444442,78.61777777777779
2024-03-07 17:30:39,6.104922266664896,48.00334550000116,0.8613430666666014,3.323141266666122,5.66796796666722,-1.0,11.555551666666494,25.042944,56.287232,13.123584,93.24544,207.21664,-1.0,100.397056,46.239999999999995,6653.121111111111,140.8177777777778,-1.0,121.0,185.86777777777777,71.68444444444445
2024-03-07 17:30:44,6.104922266664896,48.00334550000116,0.8613430666666014,3.323141266666122,5.66796796666722,-1.0,11.555551666666494,25.042944,56.287232,13.123584,93.24544,207.21664,-1.0,100.397056,46.239999999999995,6653.121111111111,140.8177777777778,-1.0,121.0,185.86777777777777,71.68444444444445
2024-03-07 17:30:49,6.104922266664896,48.00334550000116,0.8613430666666014,3.323141266666122,5.66796796666722,-1.0,11.555551666666494,25.042944,56.287232,13.123584,93.24544,207.21664,-1.0,100.397056,46.239999999999995,6653.121111111111,140.8177777777778,-1.0,121.0,185.86777777777777,71.68444444444445
2024-03-07 17:30:54,6.104922266664896,48.00334550000116,0.8613430666666014,3.323141266666122,5.66796796666722,-1.0,11.555551666666494,25.042944,56.287232,13.123584,93.24544,207.21664,-1.0,100.397056,46.239999999999995,6653.121111111111,140.8177777777778,-1.0,121.0,185.86777777777777,71.68444444444445
2024-03-07 17:30:59,6.104922266664896,48.00334550000116,0.8613430666666014,1.3429495999995804,3.309030066666689,-1.0,11.555551666666494,25.042944,56.287232,13.123584,93.24544,207.269888,-1.0,100.397056,29.160000000000004,6653.121111111111,140.8177777777778,-1.0,128.44444444444446,185.86777777777777,71.68444444444445
2024-03-07 17:31:04,6.104922266664896,48.00334550000116,0.8613430666666014,1.3429495999995804,3.309030066666689,-1.0,11.555551666666494,25.042944,56.287232,13.123584,93.24544,207.269888,-1.0,100.397056,29.160000000000004,6653.121111111111,140.8177777777778,-1.0,128.44444444444446,185.86777777777777,71.68444444444445
2024-03-07 17:31:09,5.228580400004527,51.450196800002836,1.7970716333328103,1.3429495999995804,3.309030066666689,-1.0,12.913588700000389,25.02656,56.532992,12.73856,93.24544,207.269888,-1.0,100.655104,29.160000000000004,2604.401111111111,154.58777777777777,-1.0,128.44444444444446,268.96,59.80444444444444
2024-03-07 17:31:14,5.228580400004527,51.450196800002836,1.7970716333328103,1.3429495999995804,3.309030066666689,-1.0,12.913588700000389,25.02656,56.532992,12.73856,93.24544,207.269888,-1.0,100.655104,29.160000000000004,2604.401111111111,154.58777777777777,-1.0,128.44444444444446,268.96,59.80444444444444
2024-03-07 17:31:19,5.228580400004527,51.450196800002836,1.7970716333328103,1.3429495999995804,3.309030066666689,-1.0,12.913588700000389,25.02656,56.532992,12.73856,93.24544,207.269888,-1.0,100.655104,29.160000000000004,2604.401111111111,154.58777777777777,-1.0,128.44444444444446,268.96,59.80444444444444
2024-03-07 17:31:24,5.228580400004527,51.450196800002836,1.7970716333328103,1.3429495999995804,3.309030066666689,-1.0,12.913588700000389,25.02656,56.532992,12.73856,93.24544,207.269888,-1.0,100.655104,29.160000000000004,2604.401111111111,154.58777777777777,-1.0,128.44444444444446,268.96,59.80444444444444
2024-03-07 17:31:29,5.228580400004527,51.450196800002836,1.7970716333328103,3.052645333334188,4.720921000000544,-1.0,12.913588700000389,25.02656,56.532992,12.73856,93.24544,207.44192,-1.0,100.655104,29.884444444444444,2604.401111111111,154.58777777777777,-1.0,104.03999999999999,268.96,59.80444444444444
2024-03-07 17:31:34,5.228580400004527,51.450196800002836,1.7970716333328103,3.052645333334188,4.720921000000544,-1.0,12.913588700000389,25.02656,56.532992,12.73856,93.24544,207.44192,-1.0,100.655104,29.884444444444444,2604.401111111111,154.58777777777777,-1.0,104.03999999999999,268.96,59.80444444444444
2024-03-07 17:31:39,3.0491116333299333,32.32877466668167,1.8210135000003902,3.052645333334188,4.720921000000544,-1.0,4.977739499999719,25.042944,56.40192,12.398592,93.24544,207.44192,-1.0,100.655104,29.884444444444444,5600.027777777777,33.254444444444445,-1.0,104.03999999999999,99.33444444444444,64.53444444444445
2024-03-07 17:31:44,3.0491116333299333,32.32877466668167,1.8210135000003902,3.052645333334188,4.720921000000544,-1.0,4.977739499999719,25.042944,56.40192,12.398592,93.24544,207.44192,-1.0,100.655104,29.884444444444444,5600.027777777777,33.254444444444445,-1.0,104.03999999999999,99.33444444444444,64.53444444444445
2024-03-07 17:31:49,3.0491116333299333,32.32877466668167,1.8210135000003902,3.052645333334188,4.720921000000544,-1.0,4.977739499999719,25.042944,56.40192,12.398592,93.24544,207.44192,-1.0,100.655104,29.884444444444444,5600.027777777777,33.254444444444445,-1.0,104.03999999999999,99.33444444444444,64.53444444444445
2024-03-07 17:31:54,3.0491116333299333,32.32877466668167,1.8210135000003902,3.052645333334188,4.720921000000544,-1.0,4.977739499999719,25.042944,56.40192,12.398592,93.24544,207.44192,-1.0,100.655104,29.884444444444444,5600.027777777777,33.254444444444445,-1.0,104.03999999999999,99.33444444444444,64.53444444444445
2024-03-07 17:31:59,3.0491116333299333,32.32877466668167,1.8210135000003902,1.6815312999995058,5.550123933333376,-1.0,4.977739499999719,25.042944,56.40192,12.398592,93.24544,207.601664,-1.0,100.655104,44.44444444444445,5600.027777777777,33.254444444444445,-1.0,188.60444444444443,99.33444444444444,64.53444444444445
2024-03-07 17:32:04,3.0491116333299333,32.32877466668167,1.8210135000003902,1.6815312999995058,5.550123933333376,-1.0,4.977739499999719,25.042944,56.40192,12.398592,93.24544,207.601664,-1.0,100.655104,44.44444444444445,5600.027777777777,33.254444444444445,-1.0,188.60444444444443,99.33444444444444,64.53444444444445
2024-03-07 17:32:09,7.553650499994546,46.18569439999192,1.2891752333340871,1.6815312999995058,5.550123933333376,-1.0,13.346840200000068,25.042944,56.40192,12.562432,93.24544,207.601664,-1.0,100.655104,44.44444444444445,1246.0899999999997,300.4444444444444,-1.0,188.60444444444443,282.24,136.1111111111111
2024-03-07 17:32:14,7.553650499994546,46.18569439999192,1.2891752333340871,1.6815312999995058,5.550123933333376,-1.0,13.346840200000068,25.042944,56.40192,12.562432,93.24544,207.601664,-1.0,100.655104,44.44444444444445,1246.0899999999997,300.4444444444444,-1.0,188.60444444444443,282.24,136.1111111111111
2024-03-07 17:32:19,7.553650499994546,46.18569439999192,1.2891752333340871,1.6815312999995058,5.550123933333376,-1.0,13.346840200000068,25.042944,56.40192,12.562432,93.24544,207.601664,-1.0,100.655104,44.44444444444445,1246.0899999999997,300.4444444444444,-1.0,188.60444444444443,282.24,136.1111111111111
2024-03-07 17:32:24,7.553650499994546,46.18569439999192,1.2891752333340871,1.6815312999995058,5.550123933333376,-1.0,13.346840200000068,25.042944,56.40192,12.562432,93.24544,207.601664,-1.0,100.655104,44.44444444444445,1246.0899999999997,300.4444444444444,-1.0,188.60444444444443,282.24,136.1111111111111
2024-03-07 17:32:29,7.553650499994546,46.18569439999192,1.2891752333340871,2.6476272000005943,5.0953204333325175,-1.0,13.346840200000068,25.042944,56.40192,12.562432,93.24544,207.659008,-1.0,100.655104,26.351111111111116,1246.0899999999997,300.4444444444444,-1.0,140.8177777777778,282.24,136.1111111111111
2024-03-07 17:32:34,7.553650499994546,46.18569439999192,1.2891752333340871,2.6476272000005943,5.0953204333325175,-1.0,13.346840200000068,25.042944,56.40192,12.562432,93.24544,207.659008,-1.0,100.655104,26.351111111111116,1246.0899999999997,300.4444444444444,-1.0,140.8177777777778,282.24,136.1111111111111
2024-03-07 17:32:39,5.611944733330651,61.37542693334884,1.535891733332543,2.6476272000005943,5.0953204333325175,-1.0,12.546905233333424,25.02656,56.287232,13.078528,93.24544,207.659008,-1.0,100.655104,26.351111111111116,6983.387777777777,55.751111111111115,-1.0,140.8177777777778,52.321111111111115,52.321111111111115
2024-03-07 17:32:44,5.611944733330651,61.37542693334884,1.535891733332543,2.6476272000005943,5.0953204333325175,-1.0,12.546905233333424,25.02656,56.287232,13.078528,93.24544,207.659008,-1.0,100.655104,26.351111111111116,6983.387777777777,55.751111111111115,-1.0,140.8177777777778,52.321111111111115,52.321111111111115
2024-03-07 17:32:49,5.611944733330651,61.37542693334884,1.535891733332543,2.6476272000005943,5.0953204333325175,-1.0,12.546905233333424,25.02656,56.287232,13.078528,93.24544,207.659008,-1.0,100.655104,26.351111111111116,6983.387777777777,55.751111111111115,-1.0,140.8177777777778,52.321111111111115,52.321111111111115
2024-03-07 17:32:54,5.611944733330651,61.37542693334884,1.535891733332543,2.6476272000005943,5.0953204333325175,-1.0,12.546905233333424,25.02656,56.287232,13.078528,93.24544,207.659008,-1.0,100.655104,26.351111111111116,6983.387777777777,55.751111111111115,-1.0,140.8177777777778,52.321111111111115,52.321111111111115
2024-03-07 17:32:59,5.611944733330651,61.37542693334884,1.535891733332543,2.2045838666656437,6.013851099999101,-1.0,12.546905233333424,25.02656,56.287232,13.078528,93.24544,207.740928,-1.0,100.655104,36.401111111111106,6983.387777777777,55.751111111111115,-1.0,92.8011111111111,52.321111111111115,52.321111111111115
2024-03-07 17:33:04,5.611944733330651,61.37542693334884,1.535891733332543,2.2045838666656437,6.013851099999101,-1.0,12.546905233333424,25.02656,56.287232,13.078528,93.24544,207.740928,-1.0,100.655104,36.401111111111106,6983.387777777777,55.751111111111115,-1.0,92.8011111111111,52.321111111111115,52.321111111111115
2024-03-07 17:33:09,6.563190900002762,30.391658633319214,1.6191703000004054,2.2045838666656437,6.013851099999101,-1.0,10.654152899999758,25.02656,56.287232,12.558336,93.24544,207.740928,-1.0,100.667392,36.401111111111106,2131.361111111111,94.08999999999999,-1.0,92.8011111111111,178.6677777777778,99.33444444444444
2024-03-07 17:33:14,6.563190900002762,30.391658633319214,1.6191703000004054,2.2045838666656437,6.013851099999101,-1.0,10.654152899999758,25.02656,56.287232,12.558336,93.24544,207.740928,-1.0,100.667392,36.401111111111106,2131.361111111111,94.08999999999999,-1.0,92.8011111111111,178.6677777777778,99.33444444444444
2024-03-07 17:33:19,6.563190900002762,30.391658633319214,1.6191703000004054,2.2045838666656437,6.013851099999101,-1.0,10.654152899999758,25.02656,56.287232,12.558336,93.24544,207.740928,-1.0,100.667392,36.401111111111106,2131.361111111111,94.08999999999999,-1.0,92.8011111111111,178.6677777777778,99.33444444444444
2024-03-07 17:33:24,6.563190900002762,30.391658633319214,1.6191703000004054,2.2045838666656437,6.013851099999101,-1.0,10.654152899999758,25.02656,56.287232,12.558336,93.24544,207.740928,-1.0,100.667392,36.401111111111106,2131.361111111111,94.08999999999999,-1.0,92.8011111111111,178.6677777777778,99.33444444444444
2024-03-07 17:33:29,6.563190900002762,30.391658633319214,1.6191703000004054,1.3848591333328386,5.007643200000681,-1.0,10.654152899999758,25.02656,56.287232,12.558336,93.24544,207.896576,-1.0,100.667392,21.159999999999997,2131.361111111111,94.08999999999999,-1.0,34.81,178.6677777777778,99.33444444444444
2024-03-07 17:33:34,6.563190900002762,30.391658633319214,1.6191703000004054,1.3848591333328386,5.007643200000681,-1.0,10.654152899999758,25.02656,56.287232,12.558336,93.24544,207.896576,-1.0,100.667392,21.159999999999997,2131.361111111111,94.08999999999999,-1.0,34.81,178.6677777777778,99.33444444444444
2024-03-07 17:33:39,4.895065033330563,41.66749593332497,1.0020893000008375,1.3848591333328386,5.007643200000681,-1.0,9.295363766666753,25.02656,56.418304,12.345344,93.24544,207.896576,-1.0,100.667392,21.159999999999997,4489.0,229.01777777777775,-1.0,34.81,185.86777777777777,94.73777777777777
2024-03-07 17:33:44,4.895065033330563,41.66749593332497,1.0020893000008375,1.3848591333328386,5.007643200000681,-1.0,9.295363766666753,25.02656,56.418304,12.345344,93.24544,207.896576,-1.0,100.667392,21.159999999999997,4489.0,229.01777777777775,-1.0,34.81,185.86777777777777,94.73777777777777
2024-03-07 17:33:49,4.895065033330563,41.66749593332497,1.0020893000008375,1.3848591333328386,5.007643200000681,-1.0,9.295363766666753,25.02656,56.418304,12.345344,93.24544,207.896576,-1.0,100.667392,21.159999999999997,4489.0,229.01777777777775,-1.0,34.81,185.86777777777777,94.73777777777777
2024-03-07 17:33:54,4.895065033330563,41.66749593332497,1.0020893000008375,1.3848591333328386,5.007643200000681,-1.0,9.295363766666753,25.02656,56.418304,12.345344,93.24544,207.896576,-1.0,100.667392,21.159999999999997,4489.0,229.01777777777775,-1.0,34.81,185.86777777777777,94.73777777777777
2024-03-07 17:33:59,4.895065033330563,41.66749593332497,1.0020893000008375,1.9120995000018108,2.800462699999192,-1.0,9.295363766666753,25.02656,56.418304,12.345344,93.24544,207.949824,-1.0,100.667392,40.96000000000001,4489.0,229.01777777777775,-1.0,147.21777777777777,185.86777777777777,94.73777777777777
2024-03-07 17:34:04,4.895065033330563,41.66749593332497,1.0020893000008375,1.9120995000018108,2.800462699999192,-1.0,9.295363766666753,25.02656,56.418304,12.345344,93.24544,207.949824,-1.0,100.667392,40.96000000000001,4489.0,229.01777777777775,-1.0,147.21777777777777,185.86777777777777,94.73777777777777
2024-03-07 17:34:09,5.476317233342343,56.89814036668395,1.7377382999976967,1.9120995000018108,2.800462699999192,-1.0,9.919442133333215,25.042944,56.40192,12.926976,93.24544,207.949824,-1.0,100.67968,40.96000000000001,4844.159999999999,178.6677777777778,-1.0,147.21777777777777,137.6711111111111,72.81777777777778
2024-03-07 17:34:14,5.476317233342343,56.89814036668395,1.7377382999976967,1.9120995000018108,2.800462699999192,-1.0,9.919442133333215,25.042944,56.40192,12.926976,93.24544,207.949824,-1.0,100.67968,40.96000000000001,4844.159999999999,178.6677777777778,-1.0,147.21777777777777,137.6711111111111,72.81777777777778
2024-03-07 17:34:19,5.476317233342343,56.89814036668395,1.7377382999976967,1.9120995000018108,2.800462699999192,-1.0,9.919442133333215,25.042944,56.40192,12.926976,93.24544,207.949824,-1.0,100.67968,40.96000000000001,4844.159999999999,178.6677777777778,-1.0,147.21777777777777,137.6711111111111,72.81777777777778
2024-03-07 17:34:24,5.476317233342343,56.89814036668395,1.7377382999976967,1.9120995000018108,2.800462699999192,-1.0,9.919442133333215,25.042944,56.40192,12.926976,93.24544,207.949824,-1.0,100.67968,40.96000000000001,4844.159999999999,178.6677777777778,-1.0,147.21777777777777,137.6711111111111,72.81777777777778
2024-03-07 17:34:29,5.476317233342343,56.89814036668395,1.7377382999976967,2.9774731999983333,4.865425700000969,-1.0,9.919442133333215,25.042944,56.40192,12.926976,93.24544,208.142336,-1.0,100.67968,25.67111111111111,4844.159999999999,178.6677777777778,-1.0,80.4011111111111,137.6711111111111,72.81777777777778
2024-03-07 17:34:34,5.476317233342343,56.89814036668395,1.7377382999976967,2.9774731999983333,4.865425700000969,-1.0,9.919442133333215,25.042944,56.40192,12.926976,93.24544,208.142336,-1.0,100.67968,25.67111111111111,4844.159999999999,178.6677777777778,-1.0,80.4011111111111,137.6711111111111,72.81777777777778
2024-03-07 17:34:39,5.445381033329492,45.905746533329264,1.7289725333322772,2.9774731999983333,4.865425700000969,-1.0,9.368818166666887,25.02656,56.287232,12.525568,93.24544,208.142336,-1.0,100.765696,25.67111111111111,1505.4399999999998,92.8011111111111,-1.0,80.4011111111111,188.60444444444443,104.7211111111111
2024-03-07 17:34:44,5.445381033329492,45.905746533329264,1.7289725333322772,2.9774731999983333,4.865425700000969,-1.0,9.368818166666887,25.02656,56.287232,12.525568,93.24544,208.142336,-1.0,100.765696,25.67111111111111,1505.4399999999998,92.8011111111111,-1.0,80.4011111111111,188.60444444444443,104.7211111111111
2024-03-07 17:34:49,5.445381033329492,45.905746533329264,1.7289725333322772,2.9774731999983333,4.865425700000969,-1.0,9.368818166666887,25.02656,56.287232,12.525568,93.24544,208.142336,-1.0,100.765696,25.67111111111111,1505.4399999999998,92.8011111111111,-1.0,80.4011111111111,188.60444444444443,104.7211111111111
2024-03-07 17:34:54,5.445381033329492,45.905746533329264,1.7289725333322772,2.9774731999983333,4.865425700000969,-1.0,9.368818166666887,25.02656,56.287232,12.525568,93.24544,208.142336,-1.0,100.765696,25.67111111111111,1505.4399999999998,92.8011111111111,-1.0,80.4011111111111,188.60444444444443,104.7211111111111
2024-03-07 17:34:59,5.445381033329492,45.905746533329264,1.7289725333322772,1.0682741666679856,6.584805799999079,-1.0,9.368818166666887,25.02656,56.287232,12.525568,93.24544,208.228352,-1.0,100.765696,32.49,1505.4399999999998,92.8011111111111,-1.0,141.61,188.60444444444443,104.7211111111111
2024-03-07 17:35:04,5.445381033329492,45.905746533329264,1.7289725333322772,1.0682741666679856,6.584805799999079,-1.0,9.368818166666887,25.02656,56.287232,12.525568,93.24544,208.228352,-1.0,100.765696,32.49,1505.4399999999998,92.8011111111111,-1.0,141.61,188.60444444444443,104.7211111111111
2024-03-07 17:35:09,5.617591366672059,45.973031033342224,1.6954273999999714,1.0682741666679856,6.584805799999079,-1.0,11.018364900000204,25.059328,56.287232,13.1072,93.24544,208.228352,-1.0,100.765696,32.49,6157.017777777778,140.8177777777778,-1.0,141.61,203.5377777777778,28.801111111111105
2024-03-07 17:35:14,5.617591366672059,45.973031033342224,1.6954273999999714,1.0682741666679856,6.584805799999079,-1.0,11.018364900000204,25.059328,56.287232,13.1072,93.24544,208.228352,-1.0,100.765696,32.49,6157.017777777778,140.8177777777778,-1.0,141.61,203.5377777777778,28.801111111111105
2024-03-07 17:35:19,5.617591366672059,45.973031033342224,1.6954273999999714,1.0682741666679856,6.584805799999079,-1.0,11.018364900000204,25.059328,56.287232,13.1072,93.24544,208.228352,-1.0,100.765696,32.49,6157.017777777778,140.8177777777778,-1.0,141.61,203.5377777777778,28.801111111111105
2024-03-07 17:35:24,5.617591366672059,45.973031033342224,1.6954273999999714,1.0682741666679856,6.584805799999079,-1.0,11.018364900000204,25.059328,56.287232,13.1072,93.24544,208.228352,-1.0,100.765696,32.49,6157.017777777778,140.8177777777778,-1.0,141.61,203.5377777777778,28.801111111111105
2024-03-07 17:35:29,5.617591366672059,45.973031033342224,1.6954273999999714,2.27224696666705,4.420378966667234,-1.0,11.018364900000204,25.059328,56.287232,13.1072,93.24544,208.318464,-1.0,100.765696,35.20444444444445,6157.017777777778,140.8177777777778,-1.0,140.0277777777778,203.5377777777778,28.801111111111105
2024-03-07 17:35:34,5.617591366672059,45.973031033342224,1.6954273999999714,2.27224696666705,4.420378966667234,-1.0,11.018364900000204,25.059328,56.287232,13.1072,93.24544,208.318464,-1.0,100.765696,35.20444444444445,6157.017777777778,140.8177777777778,-1.0,140.0277777777778,203.5377777777778,28.801111111111105
2024-03-07 17:35:39,6.162762566661209,21.82729806666733,1.4777003000025009,2.27224696666705,4.420378966667234,-1.0,12.519390066666364,25.042944,56.287232,12.578816,93.24544,208.318464,-1.0,100.831232,35.20444444444445,3410.56,33.64,-1.0,140.0277777777778,180.45444444444445,64.0
2024-03-07 17:35:44,6.162762566661209,21.82729806666733,1.4777003000025009,2.27224696666705,4.420378966667234,-1.0,12.519390066666364,25.042944,56.287232,12.578816,93.24544,208.318464,-1.0,100.831232,35.20444444444445,3410.56,33.64,-1.0,140.0277777777778,180.45444444444445,64.0
2024-03-07 17:35:49,6.162762566661209,21.82729806666733,1.4777003000025009,2.27224696666705,4.420378966667234,-1.0,12.519390066666364,25.042944,56.287232,12.578816,93.24544,208.318464,-1.0,100.831232,35.20444444444445,3410.56,33.64,-1.0,140.0277777777778,180.45444444444445,64.0
2024-03-07 17:35:54,6.162762566661209,21.82729806666733,1.4777003000025009,2.27224696666705,4.420378966667234,-1.0,12.519390066666364,25.042944,56.287232,12.578816,93.24544,208.318464,-1.0,100.831232,35.20444444444445,3410.56,33.64,-1.0,140.0277777777778,180.45444444444445,64.0
2024-03-07 17:35:59,6.162762566661209,21.82729806666733,1.4777003000025009,2.1150506999996805,2.7977753333345845,-1.0,12.519390066666364,25.042944,56.287232,12.578816,93.24544,208.371712,-1.0,100.831232,23.68444444444444,3410.56,33.64,-1.0,106.09000000000002,180.45444444444445,64.0
2024-03-07 17:36:04,6.162762566661209,21.82729806666733,1.4777003000025009,2.1150506999996805,2.7977753333345845,-1.0,12.519390066666364,25.042944,56.287232,12.578816,93.24544,208.371712,-1.0,100.831232,23.68444444444444,3410.56,33.64,-1.0,106.09000000000002,180.45444444444445,64.0
