timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-wqfsr_cpu,reviews-v2-7b4f9d8cb4-qkhxb_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-wqfsr_memory,reviews-v2-7b4f9d8cb4-qkhxb_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v2-7b4f9d8cb4-qkhxb_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-s5wkv_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-wqfsr_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network
2024-03-11 14:42:55,5.883432599997225,81.17288073332627,1.5274319666635467,1.4072631333334584,20.766536499999926,-1.0,9.705093633336523,25.944064,55.820288,14.721024,101.60128,107.159552,-1.0,132.677632,-1.0,85.25444444444443,196.93444444444444,42.25,104.03999999999999,3725.0677777777773,62.410000000000004
2024-03-11 14:43:00,5.883432599997225,41.92231110000648,1.5274319666635467,2.6194986333337056,14.689139633333426,-1.0,9.705093633336523,25.944064,55.820288,14.721024,101.60128,107.17184,-1.0,132.677632,-1.0,85.25444444444443,196.93444444444444,42.25,76.85444444444445,7078.417777777779,40.53444444444444
2024-03-11 14:43:05,7.736698633319367,41.92231110000648,1.6184952333333056,2.6194986333337056,14.689139633333426,-1.0,12.31849159999759,25.92768,55.820288,15.27808,101.60128,107.17184,-1.0,132.73088,-1.0,112.35999999999996,58.77777777777777,352.1877777777776,76.85444444444445,7078.417777777779,40.53444444444444
2024-03-11 14:43:10,7.736698633319368,41.92231110000648,1.6184952333333058,2.6194986333337056,14.689139633333426,-1.0,12.318491599997591,25.92768,55.820288,15.27808,101.60128,107.17184,-1.0,132.73088,-1.0,112.36,58.777777777777786,352.18777777777774,76.85444444444445,7078.417777777779,40.53444444444444
2024-03-11 14:43:15,7.736698633319368,41.92231110000648,1.6184952333333058,2.6194986333337056,14.689139633333426,-1.0,12.318491599997591,25.92768,55.820288,15.27808,101.60128,107.17184,-1.0,132.73088,-1.0,112.36,58.777777777777786,352.18777777777774,76.85444444444445,7078.417777777779,40.53444444444444
2024-03-11 14:43:20,7.736698633319368,41.92231110000648,1.6184952333333058,2.6194986333337056,14.689139633333426,-1.0,12.318491599997591,25.92768,55.820288,15.27808,101.60128,107.17184,-1.0,132.73088,-1.0,112.36,58.777777777777786,352.18777777777774,76.85444444444445,7078.417777777779,40.53444444444444
2024-03-11 14:43:25,7.736698633319368,41.92231110000648,1.6184952333333058,2.6194986333337056,14.689139633333426,-1.0,12.318491599997591,25.92768,55.820288,15.27808,101.60128,107.17184,-1.0,132.73088,-1.0,112.36,58.777777777777786,352.18777777777774,76.85444444444445,7078.417777777779,40.53444444444444
2024-03-11 14:43:30,7.736698633319368,61.973649633334084,1.6184952333333058,2.307569433332901,23.69226583333332,-1.0,12.318491599997591,25.92768,55.78752,15.27808,101.60128,107.237376,-1.0,132.73088,-1.0,112.36,58.777777777777786,352.18777777777774,141.61,3098.7777777777774,59.80444444444444
2024-03-11 14:43:35,2.5971938000111545,61.973649633334084,1.6647264666668584,2.307569433332901,23.69226583333332,-1.0,6.403479466666794,25.944064,55.78752,14.741504,101.60128,107.237376,-1.0,132.845568,-1.0,114.48999999999995,159.60111111111107,148.02777777777771,141.61,3098.7777777777774,59.80444444444444
2024-03-11 14:43:40,2.597193800011155,61.973649633334084,1.6647264666668586,2.307569433332901,23.69226583333332,-1.0,6.403479466666795,25.944064,55.78752,14.741504,101.60128,107.237376,-1.0,132.845568,-1.0,114.48999999999998,159.6011111111111,148.02777777777777,141.61,3098.7777777777774,59.80444444444444
2024-03-11 14:43:45,2.597193800011155,61.973649633334084,1.6647264666668586,2.307569433332901,23.69226583333332,-1.0,6.403479466666795,25.944064,55.78752,14.741504,101.60128,107.237376,-1.0,132.845568,-1.0,114.48999999999998,159.6011111111111,148.02777777777777,141.61,3098.7777777777774,59.80444444444444
2024-03-11 14:43:50,2.597193800011155,61.973649633334084,1.6647264666668586,2.307569433332901,23.69226583333332,-1.0,6.403479466666795,25.944064,55.78752,14.741504,101.60128,107.237376,-1.0,132.845568,-1.0,114.48999999999998,159.6011111111111,148.02777777777777,141.61,3098.7777777777774,59.80444444444444
2024-03-11 14:43:55,2.597193800011155,61.973649633334084,1.6647264666668586,2.307569433332901,23.69226583333332,-1.0,6.403479466666795,25.944064,55.78752,14.741504,101.60128,107.237376,-1.0,132.845568,-1.0,114.48999999999998,159.6011111111111,148.02777777777777,141.61,3098.7777777777774,59.80444444444444
2024-03-11 14:44:00,2.597193800011155,43.12304833332139,1.6647264666668586,2.051104533333614,10.293536766666614,-1.0,6.403479466666795,25.944064,55.820288,14.741504,101.60128,106.98752,-1.0,132.845568,-1.0,114.48999999999998,159.6011111111111,148.02777777777777,121.73444444444443,3672.36,8.41
2024-03-11 14:44:05,6.614033233320999,43.12304833332139,1.1572826333425228,2.051104533333614,10.293536766666614,-1.0,15.325800066667245,25.944064,55.820288,14.979072,101.60128,106.98752,-1.0,133.03808,-1.0,49.46777777777776,142.4044444444444,66.69444444444443,121.73444444444443,3672.36,8.41
2024-03-11 14:44:10,6.614033233321001,43.12304833332139,1.157282633342523,2.051104533333614,10.293536766666614,-1.0,15.325800066667247,25.944064,55.820288,14.979072,101.60128,106.98752,-1.0,133.03808,-1.0,49.467777777777776,142.40444444444444,66.69444444444443,121.73444444444443,3672.36,8.41
2024-03-11 14:44:15,6.614033233321001,43.12304833332139,1.157282633342523,2.051104533333614,10.293536766666614,-1.0,15.325800066667247,25.944064,55.820288,14.979072,101.60128,106.98752,-1.0,133.03808,-1.0,49.467777777777776,142.40444444444444,66.69444444444443,121.73444444444443,3672.36,8.41
2024-03-11 14:44:20,6.614033233321001,43.12304833332139,1.157282633342523,2.051104533333614,10.293536766666614,-1.0,15.325800066667247,25.944064,55.820288,14.979072,101.60128,106.98752,-1.0,133.03808,-1.0,49.467777777777776,142.40444444444444,66.69444444444443,121.73444444444443,3672.36,8.41
2024-03-11 14:44:25,6.614033233321001,43.12304833332139,1.157282633342523,2.051104533333614,10.293536766666614,-1.0,15.325800066667247,25.944064,55.820288,14.979072,101.60128,106.98752,-1.0,133.03808,-1.0,49.467777777777776,142.40444444444444,66.69444444444443,121.73444444444443,3672.36,8.41
2024-03-11 14:44:30,6.614033233321001,72.04569866667043,1.157282633342523,1.749649166666245,18.011424300000083,-1.0,15.325800066667247,25.944064,55.934976,14.979072,101.60128,107.032576,-1.0,133.03808,-1.0,49.467777777777776,142.40444444444444,66.69444444444443,129.96,1104.4544444444446,51.361111111111114
2024-03-11 14:44:35,7.08763483335133,72.04569866667043,1.8247647999942271,1.749649166666245,18.011424300000083,-1.0,5.2379705333351,25.944064,55.934976,14.626816,101.60128,107.032576,-1.0,133.07904,-1.0,59.80444444444443,139.23999999999998,352.1877777777776,129.96,1104.4544444444446,51.361111111111114
2024-03-11 14:44:40,7.087634833351331,72.04569866667043,1.8247647999942274,1.749649166666245,18.011424300000083,-1.0,5.237970533335101,25.944064,55.934976,14.626816,101.60128,107.032576,-1.0,133.07904,-1.0,59.80444444444444,139.24,352.18777777777774,129.96,1104.4544444444446,51.361111111111114
2024-03-11 14:44:45,7.087634833351331,72.04569866667043,1.8247647999942274,1.749649166666245,18.011424300000083,-1.0,5.237970533335101,25.944064,55.934976,14.626816,101.60128,107.032576,-1.0,133.07904,-1.0,59.80444444444444,139.24,352.18777777777774,129.96,1104.4544444444446,51.361111111111114
2024-03-11 14:44:50,7.087634833351331,72.04569866667043,1.8247647999942274,1.749649166666245,18.011424300000083,-1.0,5.237970533335101,25.944064,55.934976,14.626816,101.60128,107.032576,-1.0,133.07904,-1.0,59.80444444444444,139.24,352.18777777777774,129.96,1104.4544444444446,51.361111111111114
2024-03-11 14:44:55,7.087634833351331,72.04569866667043,1.8247647999942274,1.749649166666245,18.011424300000083,-1.0,5.237970533335101,25.944064,55.934976,14.626816,101.60128,107.032576,-1.0,133.07904,-1.0,59.80444444444444,139.24,352.18777777777774,129.96,1104.4544444444446,51.361111111111114
2024-03-11 14:45:00,7.087634833351331,41.16087703334112,1.8247647999942274,1.9938080666671945,14.771661099999989,-1.0,5.237970533335101,25.944064,55.803904,14.626816,101.60128,107.085824,-1.0,133.07904,-1.0,59.80444444444444,139.24,352.18777777777774,98.01,7986.40111111111,60.839999999999996
2024-03-11 14:45:05,5.013163866654697,41.16087703334112,0.7836572333265697,1.9938080666671945,14.771661099999989,-1.0,12.743991133330228,25.944064,55.803904,15.519744,101.60128,107.085824,-1.0,133.115904,-1.0,77.43999999999998,47.60999999999999,54.26777777777776,98.01,7986.40111111111,60.839999999999996
2024-03-11 14:45:10,5.013163866654698,41.16087703334112,0.7836572333265698,1.9938080666671945,14.771661099999989,-1.0,12.74399113333023,25.944064,55.803904,15.519744,101.60128,107.085824,-1.0,133.115904,-1.0,77.44000000000001,47.61000000000001,54.26777777777777,98.01,7986.40111111111,60.839999999999996
2024-03-11 14:45:15,5.013163866654698,41.16087703334112,0.7836572333265698,1.9938080666671945,14.771661099999989,-1.0,12.74399113333023,25.944064,55.803904,15.519744,101.60128,107.085824,-1.0,133.115904,-1.0,77.44000000000001,47.61000000000001,54.26777777777777,98.01,7986.40111111111,60.839999999999996
2024-03-11 14:45:20,5.013163866654698,41.16087703334112,0.7836572333265698,1.9938080666671945,14.771661099999989,-1.0,12.74399113333023,25.944064,55.803904,15.519744,101.60128,107.085824,-1.0,133.115904,-1.0,77.44000000000001,47.61000000000001,54.26777777777777,98.01,7986.40111111111,60.839999999999996
2024-03-11 14:45:25,5.013163866654698,41.16087703334112,0.7836572333265698,1.9938080666671945,14.771661099999989,-1.0,12.74399113333023,25.944064,55.803904,15.519744,101.60128,107.085824,-1.0,133.115904,-1.0,77.44000000000001,47.61000000000001,54.26777777777777,98.01,7986.40111111111,60.839999999999996
2024-03-11 14:45:30,5.013163866654698,58.09279856665247,0.7836572333265698,1.8559199666668746,67.87490476666656,-1.0,12.74399113333023,25.944064,55.7056,15.519744,101.60128,108.355584,-1.0,133.115904,-1.0,77.44000000000001,47.61000000000001,54.26777777777777,124.69444444444443,693.4444444444443,48.534444444444446
2024-03-11 14:45:35,4.587326733326335,58.09279856665247,1.982114866677875,1.8559199666668746,67.87490476666656,-1.0,10.326022800002947,25.92768,55.7056,15.36,101.60128,108.355584,-1.0,133.267456,-1.0,128.44444444444443,203.5377777777777,174.23999999999992,124.69444444444443,693.4444444444443,48.534444444444446
2024-03-11 14:45:40,4.587326733326336,58.09279856665247,1.9821148666778754,1.8559199666668746,67.87490476666656,-1.0,10.32602280000295,25.92768,55.7056,15.36,101.60128,108.355584,-1.0,133.267456,-1.0,128.44444444444446,203.5377777777778,174.23999999999998,124.69444444444443,693.4444444444443,48.534444444444446
2024-03-11 14:45:45,4.587326733326336,58.09279856665247,1.9821148666778754,1.8559199666668746,67.87490476666656,-1.0,10.32602280000295,25.92768,55.7056,15.36,101.60128,108.355584,-1.0,133.267456,-1.0,128.44444444444446,203.5377777777778,174.23999999999998,124.69444444444443,693.4444444444443,48.534444444444446
2024-03-11 14:45:50,4.587326733326336,58.09279856665247,1.9821148666778754,1.8559199666668746,67.87490476666656,-1.0,10.32602280000295,25.92768,55.7056,15.36,101.60128,108.355584,-1.0,133.267456,-1.0,128.44444444444446,203.5377777777778,174.23999999999998,124.69444444444443,693.4444444444443,48.534444444444446
2024-03-11 14:45:55,4.587326733326336,58.09279856665247,1.9821148666778754,1.8559199666668746,67.87490476666656,-1.0,10.32602280000295,25.92768,55.7056,15.36,101.60128,108.355584,-1.0,133.267456,-1.0,128.44444444444446,203.5377777777778,174.23999999999998,124.69444444444443,693.4444444444443,48.534444444444446
2024-03-11 14:46:00,4.587326733326336,75.38083930000236,1.9821148666778754,1.2412819333330087,13.551165000000035,-1.0,10.32602280000295,25.92768,55.7056,15.36,101.60128,108.363776,-1.0,133.267456,-1.0,128.44444444444446,203.5377777777778,174.23999999999998,33.254444444444445,7270.404444444444,45.78777777777778
2024-03-11 14:46:05,5.738612300016635,75.38083930000236,1.3684477999959197,1.2412819333330087,13.551165000000035,-1.0,12.747875366665083,25.944064,55.7056,14.770176,101.60128,108.363776,-1.0,133.173248,-1.0,79.80444444444441,194.13777777777773,218.05444444444436,33.254444444444445,7270.404444444444,45.78777777777778
2024-03-11 14:46:10,5.738612300016636,75.38083930000236,1.36844779999592,1.2412819333330087,13.551165000000035,-1.0,12.747875366665085,25.944064,55.7056,14.770176,101.60128,108.363776,-1.0,133.173248,-1.0,79.80444444444444,194.13777777777779,218.05444444444447,33.254444444444445,7270.404444444444,45.78777777777778
2024-03-11 14:46:15,5.738612300016636,75.38083930000236,1.36844779999592,1.2412819333330087,13.551165000000035,-1.0,12.747875366665085,25.944064,55.7056,14.770176,101.60128,108.363776,-1.0,133.173248,-1.0,79.80444444444444,194.13777777777779,218.05444444444447,33.254444444444445,7270.404444444444,45.78777777777778
2024-03-11 14:46:20,5.738612300016636,75.38083930000236,1.36844779999592,1.2412819333330087,13.551165000000035,-1.0,12.747875366665085,25.944064,55.7056,14.770176,101.60128,108.363776,-1.0,133.173248,-1.0,79.80444444444444,194.13777777777779,218.05444444444447,33.254444444444445,7270.404444444444,45.78777777777778
2024-03-11 14:46:25,5.738612300016636,75.38083930000236,1.36844779999592,1.2412819333330087,13.551165000000035,-1.0,12.747875366665085,25.944064,55.7056,14.770176,101.60128,108.363776,-1.0,133.173248,-1.0,79.80444444444444,194.13777777777779,218.05444444444447,33.254444444444445,7270.404444444444,45.78777777777778
2024-03-11 14:46:30,5.738612300016636,59.6153994333387,1.36844779999592,2.5527424333328477,13.714579633333319,-1.0,12.747875366665085,25.944064,55.934976,14.770176,101.605376,108.572672,-1.0,133.173248,-1.0,79.80444444444444,194.13777777777779,218.05444444444447,224.0011111111111,1451.6100000000001,84.02777777777777
2024-03-11 14:46:35,6.7447404666684925,59.6153994333387,1.4860452333323335,2.5527424333328477,13.714579633333319,-1.0,12.826028066668488,25.944064,55.934976,15.03232,101.605376,108.572672,-1.0,133.312512,-1.0,78.61777777777776,86.48999999999998,112.35999999999996,224.0011111111111,1451.6100000000001,84.02777777777777
2024-03-11 14:46:40,6.744740466668493,59.6153994333387,1.4860452333323337,2.5527424333328477,13.714579633333319,-1.0,12.82602806666849,25.944064,55.934976,15.03232,101.605376,108.572672,-1.0,133.312512,-1.0,78.61777777777779,86.49000000000001,112.36,224.0011111111111,1451.6100000000001,84.02777777777777
2024-03-11 14:46:45,6.744740466668493,59.6153994333387,1.4860452333323337,2.5527424333328477,13.714579633333319,-1.0,12.82602806666849,25.944064,55.934976,15.03232,101.605376,108.572672,-1.0,133.312512,-1.0,78.61777777777779,86.49000000000001,112.36,224.0011111111111,1451.6100000000001,84.02777777777777
2024-03-11 14:46:50,6.744740466668493,59.6153994333387,1.4860452333323337,2.5527424333328477,13.714579633333319,-1.0,12.82602806666849,25.944064,55.934976,15.03232,101.605376,108.572672,-1.0,133.312512,-1.0,78.61777777777779,86.49000000000001,112.36,224.0011111111111,1451.6100000000001,84.02777777777777
2024-03-11 14:46:55,6.744740466668493,59.6153994333387,1.4860452333323337,2.5527424333328477,13.714579633333319,-1.0,12.82602806666849,25.944064,55.934976,15.03232,101.605376,108.572672,-1.0,133.312512,-1.0,78.61777777777779,86.49000000000001,112.36,224.0011111111111,1451.6100000000001,84.02777777777777
2024-03-11 14:47:00,6.744740466668493,66.69999740000397,1.4860452333323337,2.2576458000003186,8.662818833333338,-1.0,12.82602806666849,25.944064,55.918592,15.03232,101.605376,108.691456,-1.0,133.312512,-1.0,78.61777777777779,86.49000000000001,112.36,45.33777777777778,4610.410000000001,44.89
2024-03-11 14:47:05,5.3463612666443305,66.69999740000397,1.8552341666691061,2.2576458000003186,8.662818833333338,-1.0,10.48944349999677,25.944064,55.918592,14.749696,101.605376,108.691456,-1.0,133.55008,-1.0,24.999999999999993,117.36111111111109,285.60999999999996,45.33777777777778,4610.410000000001,44.89
2024-03-11 14:47:10,5.346361266644331,66.69999740000397,1.8552341666691063,2.2576458000003186,8.662818833333338,-1.0,10.489443499996773,25.944064,55.918592,14.749696,101.605376,108.691456,-1.0,133.55008,-1.0,25.0,117.36111111111113,285.60999999999996,45.33777777777778,4610.410000000001,44.89
2024-03-11 14:47:15,5.346361266644331,66.69999740000397,1.8552341666691063,2.2576458000003186,8.662818833333338,-1.0,10.489443499996773,25.944064,55.918592,14.749696,101.605376,108.691456,-1.0,133.55008,-1.0,25.0,117.36111111111113,285.60999999999996,45.33777777777778,4610.410000000001,44.89
2024-03-11 14:47:20,5.346361266644331,66.69999740000397,1.8552341666691063,2.2576458000003186,8.662818833333338,-1.0,10.489443499996773,25.944064,55.918592,14.749696,101.605376,108.691456,-1.0,133.55008,-1.0,25.0,117.36111111111113,285.60999999999996,45.33777777777778,4610.410000000001,44.89
2024-03-11 14:47:25,5.346361266644331,66.69999740000397,1.8552341666691063,2.2576458000003186,8.662818833333338,-1.0,10.489443499996773,25.944064,55.918592,14.749696,101.605376,108.691456,-1.0,133.55008,-1.0,25.0,117.36111111111113,285.60999999999996,45.33777777777778,4610.410000000001,44.89
2024-03-11 14:47:30,5.346361266644331,48.10252936666378,1.8552341666691063,1.2599713333334726,17.382141900000054,-1.0,10.489443499996773,25.944064,55.7056,14.749696,101.605376,108.802048,-1.0,133.55008,-1.0,25.0,117.36111111111113,285.60999999999996,150.47111111111113,2460.1600000000003,35.60111111111111
2024-03-11 14:47:35,4.12516090000281,48.10252936666378,1.469874466662683,1.2599713333334726,17.382141900000054,-1.0,6.939719266669422,25.944064,55.7056,15.220736,101.605376,108.802048,-1.0,133.681152,-1.0,107.46777777777775,108.15999999999997,53.77777777777776,150.47111111111113,2460.1600000000003,35.60111111111111
2024-03-11 14:47:40,4.125160900002811,48.10252936666378,1.4698744666626833,1.2599713333334726,17.382141900000054,-1.0,6.939719266669423,25.944064,55.7056,15.220736,101.605376,108.802048,-1.0,133.681152,-1.0,107.46777777777778,108.16000000000001,53.77777777777777,150.47111111111113,2460.1600000000003,35.60111111111111
2024-03-11 14:47:45,4.125160900002811,48.10252936666378,1.4698744666626833,1.2599713333334726,17.382141900000054,-1.0,6.939719266669423,25.944064,55.7056,15.220736,101.605376,108.802048,-1.0,133.681152,-1.0,107.46777777777778,108.16000000000001,53.77777777777777,150.47111111111113,2460.1600000000003,35.60111111111111
2024-03-11 14:47:50,4.125160900002811,48.10252936666378,1.4698744666626833,1.2599713333334726,17.382141900000054,-1.0,6.939719266669423,25.944064,55.7056,15.220736,101.605376,108.802048,-1.0,133.681152,-1.0,107.46777777777778,108.16000000000001,53.77777777777777,150.47111111111113,2460.1600000000003,35.60111111111111
2024-03-11 14:47:55,4.125160900002811,48.10252936666378,1.4698744666626833,1.2599713333334726,17.382141900000054,-1.0,6.939719266669423,25.944064,55.7056,15.220736,101.605376,108.802048,-1.0,133.681152,-1.0,107.46777777777778,108.16000000000001,53.77777777777777,150.47111111111113,2460.1600000000003,35.60111111111111
2024-03-11 14:48:00,4.125160900002811,61.383180533327206,1.4698744666626833,2.4208833666667333,10.881452833333327,-1.0,6.939719266669423,25.944064,55.820288,15.220736,101.605376,108.900352,-1.0,133.681152,-1.0,107.46777777777778,108.16000000000001,53.77777777777777,96.04000000000002,5309.55111111111,22.72111111111111
2024-03-11 14:48:05,4.1095921666662125,61.383180533327206,0.8877464333333288,2.4208833666667333,10.881452833333327,-1.0,11.901910599999608,25.944064,55.820288,15.069184,101.605376,108.900352,-1.0,133.79584,-1.0,89.61777777777775,92.80111111111107,246.48999999999992,96.04000000000002,5309.55111111111,22.72111111111111
2024-03-11 14:48:10,4.109592166666213,61.383180533327206,0.8877464333333289,2.4208833666667333,10.881452833333327,-1.0,11.90191059999961,25.944064,55.820288,15.069184,101.605376,108.900352,-1.0,133.79584,-1.0,89.61777777777777,92.8011111111111,246.48999999999998,96.04000000000002,5309.55111111111,22.72111111111111
2024-03-11 14:48:15,4.109592166666213,61.383180533327206,0.8877464333333289,2.4208833666667333,10.881452833333327,-1.0,11.90191059999961,25.944064,55.820288,15.069184,101.605376,108.900352,-1.0,133.79584,-1.0,89.61777777777777,92.8011111111111,246.48999999999998,96.04000000000002,5309.55111111111,22.72111111111111
2024-03-11 14:48:20,4.109592166666213,61.383180533327206,0.8877464333333289,2.4208833666667333,10.881452833333327,-1.0,11.90191059999961,25.944064,55.820288,15.069184,101.605376,108.900352,-1.0,133.79584,-1.0,89.61777777777777,92.8011111111111,246.48999999999998,96.04000000000002,5309.55111111111,22.72111111111111
2024-03-11 14:48:25,4.109592166666213,61.383180533327206,0.8877464333333289,2.4208833666667333,10.881452833333327,-1.0,11.90191059999961,25.944064,55.820288,15.069184,101.605376,108.900352,-1.0,133.79584,-1.0,89.61777777777777,92.8011111111111,246.48999999999998,96.04000000000002,5309.55111111111,22.72111111111111
2024-03-11 14:48:30,4.109592166666213,53.94190070001059,0.8877464333333289,1.5507207666663212,12.958939399999991,-1.0,11.90191059999961,25.944064,55.7056,15.069184,101.605376,109.010944,-1.0,133.79584,-1.0,89.61777777777777,92.8011111111111,246.48999999999998,40.53444444444444,3856.4100000000003,62.410000000000004
2024-03-11 14:48:35,9.04040613334776,53.94190070001059,1.7314631000014438,1.5507207666663212,12.958939399999991,-1.0,10.622610566664054,25.92768,55.7056,14.692352,101.605376,109.010944,-1.0,133.869568,-1.0,90.88444444444441,190.43999999999997,150.47111111111104,40.53444444444444,3856.4100000000003,62.410000000000004
2024-03-11 14:48:40,9.040406133347762,53.94190070001059,1.731463100001444,1.5507207666663212,12.958939399999991,-1.0,10.622610566664056,25.92768,55.7056,14.692352,101.605376,109.010944,-1.0,133.869568,-1.0,90.88444444444444,190.44000000000003,150.47111111111113,40.53444444444444,3856.4100000000003,62.410000000000004
2024-03-11 14:48:45,9.040406133347762,53.94190070001059,1.731463100001444,1.5507207666663212,12.958939399999991,-1.0,10.622610566664056,25.92768,55.7056,14.692352,101.605376,109.010944,-1.0,133.869568,-1.0,90.88444444444444,190.44000000000003,150.47111111111113,40.53444444444444,3856.4100000000003,62.410000000000004
2024-03-11 14:48:50,9.040406133347762,53.94190070001059,1.731463100001444,1.5507207666663212,12.958939399999991,-1.0,10.622610566664056,25.92768,55.7056,14.692352,101.605376,109.010944,-1.0,133.869568,-1.0,90.88444444444444,190.44000000000003,150.47111111111113,40.53444444444444,3856.4100000000003,62.410000000000004
2024-03-11 14:48:55,9.040406133347762,53.94190070001059,1.731463100001444,1.5507207666663212,12.958939399999991,-1.0,10.622610566664056,25.92768,55.7056,14.692352,101.605376,109.010944,-1.0,133.869568,-1.0,90.88444444444444,190.44000000000003,150.47111111111113,40.53444444444444,3856.4100000000003,62.410000000000004
2024-03-11 14:49:00,9.040406133347762,49.76073623332316,1.731463100001444,1.880757833333746,10.349397733333277,-1.0,10.622610566664056,25.92768,55.902208,14.692352,101.605376,109.154304,-1.0,133.869568,-1.0,90.88444444444444,190.44000000000003,150.47111111111113,164.69444444444446,5530.40111111111,56.25
