timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-wrbz2_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-wrbz2_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network,productpage-v1-7fb564989f-wrbz2_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network
2024-03-11 01:56:55,11.520866566661425,76.7603183999995,-1.0,2.310191566668133,1.1005750333334654,4.954047233332896,5.150598066667082,25.194496,53.420032,-1.0,14.462976,82.386944,185.0368,183.001088,129.20111111111112,1860.4844444444443,36.401111111111106,-1.0,196.0,126.18777777777775,66.69444444444443
2024-03-11 01:57:00,11.520866566661425,66.07848006666663,-1.0,2.310191566668133,2.082840266666608,5.400178266666936,3.9675866666660413,25.194496,53.53472,-1.0,14.462976,82.386944,185.143296,183.087104,111.65444444444444,2453.551111111111,96.69444444444446,-1.0,196.0,126.18777777777775,256.0
2024-03-11 01:57:05,6.337397499995252,66.07848006666663,-1.0,1.5171266999990012,2.082840266666608,5.400178266666936,3.9675866666660413,25.194496,53.53472,-1.0,14.626816,82.386944,185.143296,183.087104,111.65444444444444,2453.551111111111,96.69444444444446,-1.0,305.0844444444443,35.204444444444434,256.0
2024-03-11 01:57:10,6.3373974999952525,66.07848006666663,-1.0,1.5171266999990014,2.082840266666608,5.400178266666936,3.9675866666660413,25.194496,53.53472,-1.0,14.626816,82.386944,185.143296,183.087104,111.65444444444444,2453.551111111111,96.69444444444446,-1.0,305.0844444444444,35.20444444444445,256.0
2024-03-11 01:57:15,6.3373974999952525,66.07848006666663,-1.0,1.5171266999990014,2.082840266666608,5.400178266666936,3.9675866666660413,25.194496,53.53472,-1.0,14.626816,82.386944,185.143296,183.087104,111.65444444444444,2453.551111111111,96.69444444444446,-1.0,305.0844444444444,35.20444444444445,256.0
2024-03-11 01:57:20,6.3373974999952525,66.07848006666663,-1.0,1.5171266999990014,2.082840266666608,5.400178266666936,3.9675866666660413,25.194496,53.53472,-1.0,14.626816,82.386944,185.143296,183.087104,111.65444444444444,2453.551111111111,96.69444444444446,-1.0,305.0844444444444,35.20444444444445,256.0
2024-03-11 01:57:25,6.3373974999952525,66.07848006666663,-1.0,1.5171266999990014,2.082840266666608,5.400178266666936,3.9675866666660413,25.194496,53.53472,-1.0,14.626816,82.386944,185.143296,183.087104,111.65444444444444,2453.551111111111,96.69444444444446,-1.0,305.0844444444444,35.20444444444445,256.0
2024-03-11 01:57:30,6.3373974999952525,62.570863199999856,-1.0,1.5171266999990014,1.7715602666669383,6.377605433333618,4.592406033333418,25.194496,53.420032,-1.0,14.626816,82.386944,185.270272,183.169024,236.13444444444445,8476.271111111111,9.20111111111111,-1.0,305.0844444444444,35.20444444444445,31.359999999999996
2024-03-11 01:57:35,8.608874100006382,62.570863199999856,-1.0,1.9542887333310923,1.7715602666669383,6.377605433333618,4.592406033333418,25.178112,53.420032,-1.0,15.228928,82.386944,185.270272,183.169024,236.13444444444445,8476.271111111111,9.20111111111111,-1.0,196.93444444444438,126.18777777777773,31.359999999999996
2024-03-11 01:57:40,8.608874100006384,62.570863199999856,-1.0,1.9542887333310928,1.7715602666669383,6.377605433333618,4.592406033333418,25.178112,53.420032,-1.0,15.228928,82.386944,185.270272,183.169024,236.13444444444445,8476.271111111111,9.20111111111111,-1.0,196.93444444444444,126.18777777777775,31.359999999999996
2024-03-11 01:57:45,8.608874100006384,62.570863199999856,-1.0,1.9542887333310928,1.7715602666669383,6.377605433333618,4.592406033333418,25.178112,53.420032,-1.0,15.228928,82.386944,185.270272,183.169024,236.13444444444445,8476.271111111111,9.20111111111111,-1.0,196.93444444444444,126.18777777777775,31.359999999999996
2024-03-11 01:57:50,8.608874100006384,62.570863199999856,-1.0,1.9542887333310928,1.7715602666669383,6.377605433333618,4.592406033333418,25.178112,53.420032,-1.0,15.228928,82.386944,185.270272,183.169024,236.13444444444445,8476.271111111111,9.20111111111111,-1.0,196.93444444444444,126.18777777777775,31.359999999999996
2024-03-11 01:57:55,8.608874100006384,62.570863199999856,-1.0,1.9542887333310928,1.7715602666669383,6.377605433333618,4.592406033333418,25.178112,53.420032,-1.0,15.228928,82.386944,185.270272,183.169024,236.13444444444445,8476.271111111111,9.20111111111111,-1.0,196.93444444444444,126.18777777777775,31.359999999999996
2024-03-11 01:58:00,8.608874100006384,55.40020863333363,-1.0,1.9542887333310928,1.9826057999997224,3.599794866666646,6.550693033333724,25.178112,53.53472,-1.0,15.228928,82.386944,185.339904,183.304192,79.21000000000001,3184.7211111111105,40.11111111111111,-1.0,196.93444444444444,126.18777777777775,107.46777777777778
2024-03-11 01:58:05,8.344857366667684,55.40020863333363,-1.0,2.1134457666676094,1.9826057999997224,3.599794866666646,6.550693033333724,25.178112,53.53472,-1.0,14.872576,82.386944,185.339904,183.304192,79.21000000000001,3184.7211111111105,40.11111111111111,-1.0,58.77777777777777,74.5344444444444,107.46777777777778
2024-03-11 01:58:10,8.344857366667686,55.40020863333363,-1.0,2.11344576666761,1.9826057999997224,3.599794866666646,6.550693033333724,25.178112,53.53472,-1.0,14.872576,82.386944,185.339904,183.304192,79.21000000000001,3184.7211111111105,40.11111111111111,-1.0,58.777777777777786,74.53444444444443,107.46777777777778
2024-03-11 01:58:15,8.344857366667686,55.40020863333363,-1.0,2.11344576666761,1.9826057999997224,3.599794866666646,6.550693033333724,25.178112,53.53472,-1.0,14.872576,82.386944,185.339904,183.304192,79.21000000000001,3184.7211111111105,40.11111111111111,-1.0,58.777777777777786,74.53444444444443,107.46777777777778
2024-03-11 01:58:20,8.344857366667686,55.40020863333363,-1.0,2.11344576666761,1.9826057999997224,3.599794866666646,6.550693033333724,25.178112,53.53472,-1.0,14.872576,82.386944,185.339904,183.304192,79.21000000000001,3184.7211111111105,40.11111111111111,-1.0,58.777777777777786,74.53444444444443,107.46777777777778
2024-03-11 01:58:25,8.344857366667686,55.40020863333363,-1.0,2.11344576666761,1.9826057999997224,3.599794866666646,6.550693033333724,25.178112,53.53472,-1.0,14.872576,82.386944,185.339904,183.304192,79.21000000000001,3184.7211111111105,40.11111111111111,-1.0,58.777777777777786,74.53444444444443,107.46777777777778
2024-03-11 01:58:30,8.344857366667686,61.30718809999962,-1.0,2.11344576666761,0.9477949000000763,5.107218333333208,4.047223999999498,25.178112,53.420032,-1.0,14.872576,82.386944,185.499648,183.386112,67.24,3552.1600000000003,36.80444444444444,-1.0,58.777777777777786,74.53444444444443,261.36111111111114
2024-03-11 01:58:35,6.324973166662554,61.30718809999962,-1.0,1.7969472333334122,0.9477949000000763,5.107218333333208,4.047223999999498,25.178112,53.420032,-1.0,15.138816,82.386944,185.499648,183.386112,67.24,3552.1600000000003,36.80444444444444,-1.0,237.15999999999997,107.46777777777775,261.36111111111114
2024-03-11 01:58:40,6.324973166662555,61.30718809999962,-1.0,1.7969472333334124,0.9477949000000763,5.107218333333208,4.047223999999498,25.178112,53.420032,-1.0,15.138816,82.386944,185.499648,183.386112,67.24,3552.1600000000003,36.80444444444444,-1.0,237.16000000000003,107.46777777777778,261.36111111111114
2024-03-11 01:58:45,6.324973166662555,61.30718809999962,-1.0,1.7969472333334124,0.9477949000000763,5.107218333333208,4.047223999999498,25.178112,53.420032,-1.0,15.138816,82.386944,185.499648,183.386112,67.24,3552.1600000000003,36.80444444444444,-1.0,237.16000000000003,107.46777777777778,261.36111111111114
2024-03-11 01:58:50,6.324973166662555,61.30718809999962,-1.0,1.7969472333334124,0.9477949000000763,5.107218333333208,4.047223999999498,25.178112,53.420032,-1.0,15.138816,82.386944,185.499648,183.386112,67.24,3552.1600000000003,36.80444444444444,-1.0,237.16000000000003,107.46777777777778,261.36111111111114
2024-03-11 01:58:55,6.324973166662555,61.30718809999962,-1.0,1.7969472333334124,0.9477949000000763,5.107218333333208,4.047223999999498,25.178112,53.420032,-1.0,15.138816,82.386944,185.499648,183.386112,67.24,3552.1600000000003,36.80444444444444,-1.0,237.16000000000003,107.46777777777778,261.36111111111114
2024-03-11 01:59:00,6.324973166662555,53.96751763333327,-1.0,1.7969472333334124,2.3407043666665572,4.617324566666525,4.8300706333340795,25.178112,53.649408,-1.0,15.138816,82.386944,185.581568,183.496704,144.8011111111111,942.49,25.334444444444443,-1.0,237.16000000000003,107.46777777777778,100.0
2024-03-11 01:59:05,8.101841600000624,53.96751763333327,-1.0,1.5758323333329824,2.3407043666665572,4.617324566666525,4.8300706333340795,25.178112,53.649408,-1.0,14.532608,82.386944,185.581568,183.496704,144.8011111111111,942.49,25.334444444444443,-1.0,174.23999999999992,73.38777777777774,100.0
2024-03-11 01:59:10,8.101841600000625,53.96751763333327,-1.0,1.5758323333329827,2.3407043666665572,4.617324566666525,4.8300706333340795,25.178112,53.649408,-1.0,14.532608,82.386944,185.581568,183.496704,144.8011111111111,942.49,25.334444444444443,-1.0,174.23999999999998,73.38777777777777,100.0
2024-03-11 01:59:15,8.101841600000625,53.96751763333327,-1.0,1.5758323333329827,2.3407043666665572,4.617324566666525,4.8300706333340795,25.178112,53.649408,-1.0,14.532608,82.386944,185.581568,183.496704,144.8011111111111,942.49,25.334444444444443,-1.0,174.23999999999998,73.38777777777777,100.0
2024-03-11 01:59:20,8.101841600000625,53.96751763333327,-1.0,1.5758323333329827,2.3407043666665572,4.617324566666525,4.8300706333340795,25.178112,53.649408,-1.0,14.532608,82.386944,185.581568,183.496704,144.8011111111111,942.49,25.334444444444443,-1.0,174.23999999999998,73.38777777777777,100.0
2024-03-11 01:59:25,8.101841600000625,53.96751763333327,-1.0,1.5758323333329827,2.3407043666665572,4.617324566666525,4.8300706333340795,25.178112,53.649408,-1.0,14.532608,82.386944,185.581568,183.496704,144.8011111111111,942.49,25.334444444444443,-1.0,174.23999999999998,73.38777777777777,100.0
2024-03-11 01:59:30,8.101841600000625,84.49038556666628,-1.0,1.5758323333329827,1.52029846666674,4.997604533333326,5.403585066666021,25.178112,53.420032,-1.0,14.532608,82.386944,185.741312,183.62368,125.43999999999998,6713.071111111111,17.361111111111114,-1.0,174.23999999999998,73.38777777777777,38.85444444444445
2024-03-11 01:59:35,8.35967979999926,84.49038556666628,-1.0,1.7471974999997046,1.52029846666674,4.997604533333326,5.403585066666021,25.194496,53.420032,-1.0,14.757888,82.386944,185.741312,183.62368,125.43999999999998,6713.071111111111,17.361111111111114,-1.0,166.40999999999997,115.92111111111105,38.85444444444445
2024-03-11 01:59:40,8.359679799999261,84.49038556666628,-1.0,1.7471974999997049,1.52029846666674,4.997604533333326,5.403585066666021,25.194496,53.420032,-1.0,14.757888,82.386944,185.741312,183.62368,125.43999999999998,6713.071111111111,17.361111111111114,-1.0,166.41,115.92111111111113,38.85444444444445
2024-03-11 01:59:45,8.359679799999261,84.49038556666628,-1.0,1.7471974999997049,1.52029846666674,4.997604533333326,5.403585066666021,25.194496,53.420032,-1.0,14.757888,82.386944,185.741312,183.62368,125.43999999999998,6713.071111111111,17.361111111111114,-1.0,166.41,115.92111111111113,38.85444444444445
2024-03-11 01:59:50,8.359679799999261,84.49038556666628,-1.0,1.7471974999997049,1.52029846666674,4.997604533333326,5.403585066666021,25.194496,53.420032,-1.0,14.757888,82.386944,185.741312,183.62368,125.43999999999998,6713.071111111111,17.361111111111114,-1.0,166.41,115.92111111111113,38.85444444444445
2024-03-11 01:59:55,8.359679799999261,84.49038556666628,-1.0,1.7471974999997049,1.52029846666674,4.997604533333326,5.403585066666021,25.194496,53.420032,-1.0,14.757888,82.386944,185.741312,183.62368,125.43999999999998,6713.071111111111,17.361111111111114,-1.0,166.41,115.92111111111113,38.85444444444445
2024-03-11 02:00:00,8.359679799999261,39.68813706666765,-1.0,1.7471974999997049,1.7809076666665646,5.779189966666347,4.674652200000651,25.194496,53.63712,-1.0,14.757888,82.386944,185.905152,183.709696,98.01,1115.56,46.69444444444444,-1.0,166.41,115.92111111111113,113.06777777777776
2024-03-11 02:00:05,4.494818400007715,39.68813706666765,-1.0,1.218477300002026,1.7809076666665646,5.779189966666347,4.674652200000651,25.194496,53.63712,-1.0,14.557184,82.386944,185.905152,183.709696,98.01,1115.56,46.69444444444444,-1.0,152.9344444444444,52.80444444444443,113.06777777777776
2024-03-11 02:00:10,4.494818400007716,39.68813706666765,-1.0,1.2184773000020261,1.7809076666665646,5.779189966666347,4.674652200000651,25.194496,53.63712,-1.0,14.557184,82.386944,185.905152,183.709696,98.01,1115.56,46.69444444444444,-1.0,152.93444444444447,52.80444444444444,113.06777777777776
