timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-4t7k7_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-4t7k7_memory,reviews-v3-5fd56449d8-4t7k7_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-s5dnq_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 13:45:08,6.11438851487718,38.359652013068526,0.9734334422075246,2.5391566666665235,4.983400066666377,0.2561051333335248,-1.0,24.9856,56.54528,12.939264,92.553216,163.147776,643.354624,-1.0,-1.0,1760.7315513955114,246.48999999999998,36.80444444444444,52.790366074995724,168.95494234506452,169.86777777777777
2024-03-07 13:45:13,6.11438851487718,38.359652013068526,0.9734334422075246,2.5391566666665235,4.983400066666377,0.2561051333335248,-1.0,24.9856,56.54528,12.939264,92.553216,163.147776,643.354624,-1.0,-1.0,1760.7315513955114,246.48999999999998,36.80444444444444,52.790366074995724,168.95494234506452,169.86777777777777
2024-03-07 13:45:18,5.556246499525273,38.04325930122531,1.0473528137068637,2.5391566666665235,4.983400066666377,0.2561051333335248,-1.0,24.9856,56.692736,12.869632,92.553216,163.147776,643.354624,-1.0,-1.0,6562.749949982216,246.48999999999998,36.80444444444444,40.545255791851055,123.98417135264211,169.86777777777777
2024-03-07 13:45:23,5.556246499525273,38.04325930122531,1.0473528137068637,2.3179873666663298,5.285348266666764,0.25571229998604394,-1.0,24.9856,56.692736,12.869632,92.553216,163.291136,643.354624,-1.0,-1.0,6562.749949982216,512.2677777777777,34.41777777777777,40.545255791851055,123.98417135264211,123.21
2024-03-07 13:45:28,5.556246499525273,38.04325930122531,1.0473528137068637,2.3179873666663298,5.285348266666764,0.25571229998604394,-1.0,24.9856,56.692736,12.869632,92.553216,163.291136,643.354624,-1.0,-1.0,6562.749949982216,512.2677777777777,34.41777777777777,40.545255791851055,123.98417135264211,123.21
2024-03-07 13:45:33,5.556246499525273,38.04325930122531,1.0473528137068637,2.3179873666663298,5.285348266666764,0.25571229998604394,-1.0,24.9856,56.692736,12.869632,92.553216,163.291136,643.354624,-1.0,-1.0,6562.749949982216,512.2677777777777,34.41777777777777,40.545255791851055,123.98417135264211,123.21
2024-03-07 13:45:38,5.556246499525273,38.04325930122531,1.0473528137068637,2.3179873666663298,5.285348266666764,0.25571229998604394,-1.0,24.9856,56.692736,12.869632,92.553216,163.291136,643.354624,-1.0,-1.0,6562.749949982216,512.2677777777777,34.41777777777777,40.545255791851055,123.98417135264211,123.21
2024-03-07 13:45:43,5.556246499525273,38.04325930122531,1.0473528137068637,2.3179873666663298,5.285348266666764,0.25571229998604394,-1.0,24.9856,56.692736,12.869632,92.553216,163.291136,643.354624,-1.0,-1.0,6562.749949982216,512.2677777777777,34.41777777777777,40.545255791851055,123.98417135264211,123.21
2024-03-07 13:45:48,5.051844799997223,40.307509266676796,0.8823385333357694,2.3179873666663298,5.285348266666764,0.25571229998604394,-1.0,24.969216,56.578048,12.63616,92.553216,163.291136,643.354624,-1.0,-1.0,8605.654444444446,512.2677777777777,34.41777777777777,49.4677777777778,55.254444444444474,123.21
2024-03-07 13:45:53,5.051844799997223,40.307509266676796,0.8823385333357694,1.6476334666663206,5.704697733332864,0.4486767000040951,-1.0,24.969216,56.578048,12.63616,92.553216,163.508224,643.354624,-1.0,-1.0,8605.654444444446,429.87111111111113,26.351111111111116,49.4677777777778,55.254444444444474,146.41
2024-03-07 13:45:58,5.051844799997222,40.30750926667679,0.8823385333357692,1.6476334666663206,5.704697733332864,0.4486767000040951,-1.0,24.969216,56.578048,12.63616,92.553216,163.508224,643.354624,-1.0,-1.0,8605.654444444444,429.87111111111113,26.351111111111116,49.467777777777776,55.254444444444445,146.41
2024-03-07 13:46:03,5.051844799997222,40.30750926667679,0.8823385333357692,1.6476334666663206,5.704697733332864,0.4486767000040951,-1.0,24.969216,56.578048,12.63616,92.553216,163.508224,643.354624,-1.0,-1.0,8605.654444444444,429.87111111111113,26.351111111111116,49.467777777777776,55.254444444444445,146.41
2024-03-07 13:46:08,5.051844799997222,40.30750926667679,0.8823385333357692,1.6476334666663206,5.704697733332864,0.4486767000040951,-1.0,24.969216,56.578048,12.63616,92.553216,163.508224,643.354624,-1.0,-1.0,8605.654444444444,429.87111111111113,26.351111111111116,49.467777777777776,55.254444444444445,146.41
2024-03-07 13:46:13,5.051844799997222,40.30750926667679,0.8823385333357692,1.6476334666663206,5.704697733332864,0.4486767000040951,-1.0,24.969216,56.578048,12.63616,92.553216,163.508224,643.354624,-1.0,-1.0,8605.654444444444,429.87111111111113,26.351111111111116,49.467777777777776,55.254444444444445,146.41
2024-03-07 13:46:18,5.487049300002886,45.83553193333501,1.0084246333311362,1.6476334666663206,5.704697733332864,0.4486767000040951,-1.0,25.001984,56.692736,12.51328,92.553216,163.508224,643.354624,-1.0,-1.0,6006.250000000002,429.87111111111113,26.351111111111116,35.204444444444455,133.78777777777782,146.41
2024-03-07 13:46:23,5.487049300002886,45.83553193333501,1.0084246333311362,2.029225700000363,6.8598389333336245,0.20092360000489862,-1.0,25.001984,56.692736,12.51328,92.409856,163.803136,643.248128,-1.0,-1.0,6006.250000000002,358.4711111111111,26.351111111111116,35.204444444444455,133.78777777777782,171.60999999999999
2024-03-07 13:46:28,5.4870493000028855,45.835531933335005,1.008424633331136,2.029225700000363,6.8598389333336245,0.20092360000489862,-1.0,25.001984,56.692736,12.51328,92.409856,163.803136,643.248128,-1.0,-1.0,6006.25,358.4711111111111,26.351111111111116,35.20444444444445,133.78777777777776,171.60999999999999
2024-03-07 13:46:33,5.4870493000028855,45.835531933335005,1.008424633331136,2.029225700000363,6.8598389333336245,0.20092360000489862,-1.0,25.001984,56.692736,12.51328,92.409856,163.803136,643.248128,-1.0,-1.0,6006.25,358.4711111111111,26.351111111111116,35.20444444444445,133.78777777777776,171.60999999999999
2024-03-07 13:46:38,5.4870493000028855,45.835531933335005,1.008424633331136,2.029225700000363,6.8598389333336245,0.20092360000489862,-1.0,25.001984,56.692736,12.51328,92.409856,163.803136,643.248128,-1.0,-1.0,6006.25,358.4711111111111,26.351111111111116,35.20444444444445,133.78777777777776,171.60999999999999
2024-03-07 13:46:43,5.4870493000028855,45.835531933335005,1.008424633331136,2.029225700000363,6.8598389333336245,0.20092360000489862,-1.0,25.001984,56.692736,12.51328,92.409856,163.803136,643.248128,-1.0,-1.0,6006.25,358.4711111111111,26.351111111111116,35.20444444444445,133.78777777777776,171.60999999999999
2024-03-07 13:46:48,4.2498762333404265,41.22279800000494,0.8734369000004943,2.029225700000363,6.8598389333336245,0.20092360000489862,-1.0,24.9856,56.684544,12.288,92.409856,163.803136,643.248128,-1.0,-1.0,5436.604444444447,358.4711111111111,26.351111111111116,64.53444444444447,72.25000000000003,171.60999999999999
2024-03-07 13:46:53,4.2498762333404265,41.22279800000494,0.8734369000004943,2.1028317000002517,2.9161443333331745,0.39238433334200334,-1.0,24.9856,56.684544,12.288,92.372992,164.061184,643.268608,-1.0,-1.0,5436.604444444447,251.75111111111113,47.151111111111106,64.53444444444447,72.25000000000003,148.83999999999997
2024-03-07 13:46:58,4.249876233340426,41.222798000004936,0.8734369000004941,2.1028317000002517,2.9161443333331745,0.39238433334200334,-1.0,24.9856,56.684544,12.288,92.372992,164.061184,643.268608,-1.0,-1.0,5436.604444444444,251.75111111111113,47.151111111111106,64.53444444444445,72.25,148.83999999999997
2024-03-07 13:47:03,4.249876233340426,41.222798000004936,0.8734369000004941,2.1028317000002517,2.9161443333331745,0.39238433334200334,-1.0,24.9856,56.684544,12.288,92.372992,164.061184,643.268608,-1.0,-1.0,5436.604444444444,251.75111111111113,47.151111111111106,64.53444444444445,72.25,148.83999999999997
2024-03-07 13:47:08,4.249876233340426,41.222798000004936,0.8734369000004941,2.1028317000002517,2.9161443333331745,0.39238433334200334,-1.0,24.9856,56.684544,12.288,92.372992,164.061184,643.268608,-1.0,-1.0,5436.604444444444,251.75111111111113,47.151111111111106,64.53444444444445,72.25,148.83999999999997
2024-03-07 13:47:13,4.249876233340426,41.222798000004936,0.8734369000004941,2.1028317000002517,2.9161443333331745,0.39238433334200334,-1.0,24.9856,56.684544,12.288,92.372992,164.061184,643.268608,-1.0,-1.0,5436.604444444444,251.75111111111113,47.151111111111106,64.53444444444445,72.25,148.83999999999997
2024-03-07 13:47:18,5.050504266667607,26.728763733323536,0.8479995000016063,2.1028317000002517,2.9161443333331745,0.39238433334200334,-1.0,25.001984,56.46336,13.062144,92.372992,164.061184,643.268608,-1.0,-1.0,5575.111111111114,251.75111111111113,47.151111111111106,17.084444444444454,92.80111111111114,148.83999999999997
2024-03-07 13:47:23,5.050504266667607,26.728763733323536,0.8479995000016063,2.222455005998799,7.3273076589787145,0.3423752166440242,-1.0,25.001984,56.46336,13.062144,92.372992,164.233216,643.268608,-1.0,-1.0,5575.111111111114,296.90859687356965,37.200079317513925,17.084444444444454,92.80111111111114,44.43259496254164
2024-03-07 13:47:28,5.050504266667606,26.728763733323525,0.8479995000016061,2.222455005998799,7.3273076589787145,0.3423752166440242,-1.0,25.001984,56.46336,13.062144,92.372992,164.233216,643.268608,-1.0,-1.0,5575.111111111112,296.90859687356965,37.200079317513925,17.084444444444447,92.8011111111111,44.43259496254164
2024-03-07 13:47:33,5.050504266667606,26.728763733323525,0.8479995000016061,2.222455005998799,7.3273076589787145,0.3423752166440242,-1.0,25.001984,56.46336,13.062144,92.372992,164.233216,643.268608,-1.0,-1.0,5575.111111111112,296.90859687356965,37.200079317513925,17.084444444444447,92.8011111111111,44.43259496254164
2024-03-07 13:47:38,5.050504266667606,26.728763733323525,0.8479995000016061,2.222455005998799,7.3273076589787145,0.3423752166440242,-1.0,25.001984,56.46336,13.062144,92.372992,164.233216,643.268608,-1.0,-1.0,5575.111111111112,296.90859687356965,37.200079317513925,17.084444444444447,92.8011111111111,44.43259496254164
2024-03-07 13:47:43,5.050504266667606,26.728763733323525,0.8479995000016061,2.222455005998799,7.3273076589787145,0.3423752166440242,-1.0,25.001984,56.46336,13.062144,92.372992,164.233216,643.268608,-1.0,-1.0,5575.111111111112,296.90859687356965,37.200079317513925,17.084444444444447,92.8011111111111,44.43259496254164
2024-03-07 13:47:48,5.269991666667315,43.27930156665995,0.802179866665635,2.222455005998799,7.3273076589787145,0.3423752166440242,-1.0,24.9856,56.455168,12.742656,92.372992,164.233216,643.268608,-1.0,-1.0,8798.440000000002,296.90859687356965,37.200079317513925,45.7877777777778,136.89000000000001,44.43259496254164
2024-03-07 13:47:53,5.269991666667315,43.27930156665995,0.802179866665635,1.1699131884253997,5.481049606614557,0.3925170355972101,-1.0,24.9856,56.455168,12.742656,92.372992,164.417536,643.268608,-1.0,-1.0,8798.440000000002,312.19435738962636,12.02098315958063,45.7877777777778,136.89000000000001,146.44905047658838
2024-03-07 13:47:58,5.269991666667314,43.279301566659946,0.8021798666656348,1.1699131884253997,5.481049606614557,0.3925170355972101,-1.0,24.9856,56.455168,12.742656,92.372992,164.417536,643.268608,-1.0,-1.0,8798.439999999999,312.19435738962636,12.02098315958063,45.78777777777778,136.89,146.44905047658838
2024-03-07 13:48:03,5.269991666667314,43.279301566659946,0.8021798666656348,1.1699131884253997,5.481049606614557,0.3925170355972101,-1.0,24.9856,56.455168,12.742656,92.372992,164.417536,643.268608,-1.0,-1.0,8798.439999999999,312.19435738962636,12.02098315958063,45.78777777777778,136.89,146.44905047658838
2024-03-07 13:48:08,5.269991666667314,43.279301566659946,0.8021798666656348,1.1699131884253997,5.481049606614557,0.3925170355972101,-1.0,24.9856,56.455168,12.742656,92.372992,164.417536,643.268608,-1.0,-1.0,8798.439999999999,312.19435738962636,12.02098315958063,45.78777777777778,136.89,146.44905047658838
2024-03-07 13:48:13,5.269991666667314,43.279301566659946,0.8021798666656348,1.1699131884253997,5.481049606614557,0.3925170355972101,-1.0,24.9856,56.455168,12.742656,92.372992,164.417536,643.268608,-1.0,-1.0,8798.439999999999,312.19435738962636,12.02098315958063,45.78777777777778,136.89,146.44905047658838
2024-03-07 13:48:18,3.123019333330983,48.858592166682996,0.608952933331845,1.1699131884253997,5.481049606614557,0.3925170355972101,-1.0,24.9856,56.4224,12.419072,92.372992,164.417536,643.268608,-1.0,-1.0,5590.054444444447,312.19435738962636,12.02098315958063,89.61777777777782,188.60444444444457,146.44905047658838
2024-03-07 13:48:23,3.123019333330983,48.858592166682996,0.608952933331845,2.381760433333587,3.4366959333330747,48.417540033339414,-1.0,24.9856,56.4224,12.419072,92.372992,164.478976,643.268608,-1.0,-1.0,5590.054444444447,530.5344444444445,59.80444444444444,89.61777777777782,188.60444444444457,179.56
2024-03-07 13:48:28,3.1230193333309826,48.85859216668299,0.6089529333318449,2.381760433333587,3.4366959333330747,48.417540033339414,-1.0,24.9856,56.4224,12.419072,92.372992,164.478976,643.268608,-1.0,-1.0,5590.054444444444,530.5344444444445,59.80444444444444,89.61777777777777,188.60444444444443,179.56
2024-03-07 13:48:33,3.1230193333309826,48.85859216668299,0.6089529333318449,2.381760433333587,3.4366959333330747,48.417540033339414,-1.0,24.9856,56.4224,12.419072,92.372992,164.478976,643.268608,-1.0,-1.0,5590.054444444444,530.5344444444445,59.80444444444444,89.61777777777777,188.60444444444443,179.56
2024-03-07 13:48:38,3.1230193333309826,48.85859216668299,0.6089529333318449,2.381760433333587,3.4366959333330747,48.417540033339414,-1.0,24.9856,56.4224,12.419072,92.372992,164.478976,643.268608,-1.0,-1.0,5590.054444444444,530.5344444444445,59.80444444444444,89.61777777777777,188.60444444444443,179.56
2024-03-07 13:48:43,3.1230193333309826,48.85859216668299,0.6089529333318449,2.381760433333587,3.4366959333330747,48.417540033339414,-1.0,24.9856,56.4224,12.419072,92.372992,164.478976,643.268608,-1.0,-1.0,5590.054444444444,530.5344444444445,59.80444444444444,89.61777777777777,188.60444444444443,179.56
2024-03-07 13:48:48,4.790873350223195,39.60861271828812,1.2433928809522814,2.381760433333587,3.4366959333330747,48.417540033339414,-1.0,25.001984,56.717312,12.55424,92.372992,164.478976,643.268608,-1.0,-1.0,5519.018163707131,530.5344444444445,59.80444444444444,37.60774837629524,25.66426685036405,179.56
2024-03-07 13:48:53,4.790873350223195,39.60861271828812,1.2433928809522814,2.4809924999999566,5.419271766666611,0.4051350999967932,-1.0,25.001984,56.717312,12.55424,92.372992,164.728832,643.01056,-1.0,-1.0,5519.018163707131,319.21777777777777,36.80444444444444,37.60774837629524,25.66426685036405,132.25
2024-03-07 13:48:58,4.790873350223195,39.60861271828812,1.2433928809522814,2.4809924999999566,5.419271766666611,0.4051350999967932,-1.0,25.001984,56.717312,12.55424,92.372992,164.728832,643.01056,-1.0,-1.0,5519.018163707131,319.21777777777777,36.80444444444444,37.60774837629524,25.66426685036405,132.25
2024-03-07 13:49:03,4.790873350223195,39.60861271828812,1.2433928809522814,2.4809924999999566,5.419271766666611,0.4051350999967932,-1.0,25.001984,56.717312,12.55424,92.372992,164.728832,643.01056,-1.0,-1.0,5519.018163707131,319.21777777777777,36.80444444444444,37.60774837629524,25.66426685036405,132.25
2024-03-07 13:49:08,4.790873350223195,39.60861271828812,1.2433928809522814,2.4809924999999566,5.419271766666611,0.4051350999967932,-1.0,25.001984,56.717312,12.55424,92.372992,164.728832,643.01056,-1.0,-1.0,5519.018163707131,319.21777777777777,36.80444444444444,37.60774837629524,25.66426685036405,132.25
2024-03-07 13:49:13,4.790873350223195,39.60861271828812,1.2433928809522814,2.4809924999999566,5.419271766666611,0.4051350999967932,-1.0,25.001984,56.717312,12.55424,92.372992,164.728832,643.01056,-1.0,-1.0,5519.018163707131,319.21777777777777,36.80444444444444,37.60774837629524,25.66426685036405,132.25
2024-03-07 13:49:18,5.260984497924438,46.558963295109926,1.1041961594876075,2.4809924999999566,5.419271766666611,0.4051350999967932,-1.0,24.9856,56.602624,12.537856,92.372992,164.728832,643.01056,-1.0,-1.0,8168.312515900905,319.21777777777777,36.80444444444444,76.29145414258997,129.99466293243242,132.25
2024-03-07 13:49:23,5.260984497924438,46.558963295109926,1.1041961594876075,1.8245827666665568,5.271040400000023,0.32696949998959707,-1.0,24.9856,56.602624,12.537856,92.372992,164.835328,643.01056,-1.0,-1.0,8168.312515900905,422.98777777777775,48.534444444444446,76.29145414258997,129.99466293243242,154.58777777777777
2024-03-07 13:49:28,5.260984497924438,46.558963295109926,1.1041961594876075,1.8245827666665568,5.271040400000023,0.32696949998959707,-1.0,24.9856,56.602624,12.537856,92.372992,164.835328,643.01056,-1.0,-1.0,8168.312515900905,422.98777777777775,48.534444444444446,76.29145414258997,129.99466293243242,154.58777777777777
2024-03-07 13:49:33,5.260984497924438,46.558963295109926,1.1041961594876075,1.8245827666665568,5.271040400000023,0.32696949998959707,-1.0,24.9856,56.602624,12.537856,92.372992,164.835328,643.01056,-1.0,-1.0,8168.312515900905,422.98777777777775,48.534444444444446,76.29145414258997,129.99466293243242,154.58777777777777
2024-03-07 13:49:38,5.260984497924438,46.558963295109926,1.1041961594876075,1.8245827666665568,5.271040400000023,0.32696949998959707,-1.0,24.9856,56.602624,12.537856,92.372992,164.835328,643.01056,-1.0,-1.0,8168.312515900905,422.98777777777775,48.534444444444446,76.29145414258997,129.99466293243242,154.58777777777777
2024-03-07 13:49:43,5.260984497924438,46.558963295109926,1.1041961594876075,1.8245827666665568,5.271040400000023,0.32696949998959707,-1.0,24.9856,56.602624,12.537856,92.372992,164.835328,643.01056,-1.0,-1.0,8168.312515900905,422.98777777777775,48.534444444444446,76.29145414258997,129.99466293243242,154.58777777777777
2024-03-07 13:49:48,5.9655818000010195,38.67624736667495,0.4859522999974313,1.8245827666665568,5.271040400000023,0.32696949998959707,-1.0,25.001984,56.528896,12.877824,92.372992,164.835328,643.01056,-1.0,-1.0,5329.000000000002,422.98777777777775,48.534444444444446,42.684444444444466,227.00444444444454,154.58777777777777
2024-03-07 13:49:53,5.9655818000010195,38.67624736667495,0.4859522999974313,2.418723400000052,8.576167733333287,0.4447861666752336,-1.0,25.001984,56.528896,12.877824,92.225536,165.25312,642.72384,-1.0,-1.0,5329.000000000002,509.25444444444446,11.787777777777777,42.684444444444466,227.00444444444454,149.65444444444444
2024-03-07 13:49:58,5.965581800001019,38.67624736667494,0.48595229999743117,2.418723400000052,8.576167733333287,0.4447861666752336,-1.0,25.001984,56.528896,12.877824,92.225536,165.25312,642.72384,-1.0,-1.0,5329.0,509.25444444444446,11.787777777777777,42.684444444444445,227.00444444444443,149.65444444444444
2024-03-07 13:50:03,5.965581800001019,38.67624736667494,0.48595229999743117,2.418723400000052,8.576167733333287,0.4447861666752336,-1.0,25.001984,56.528896,12.877824,92.225536,165.25312,642.72384,-1.0,-1.0,5329.0,509.25444444444446,11.787777777777777,42.684444444444445,227.00444444444443,149.65444444444444
2024-03-07 13:50:08,5.965581800001019,38.67624736667494,0.48595229999743117,2.418723400000052,8.576167733333287,0.4447861666752336,-1.0,25.001984,56.528896,12.877824,92.225536,165.25312,642.72384,-1.0,-1.0,5329.0,509.25444444444446,11.787777777777777,42.684444444444445,227.00444444444443,149.65444444444444
2024-03-07 13:50:13,5.965581800001019,38.67624736667494,0.48595229999743117,2.418723400000052,8.576167733333287,0.4447861666752336,-1.0,25.001984,56.528896,12.877824,92.225536,165.25312,642.72384,-1.0,-1.0,5329.0,509.25444444444446,11.787777777777777,42.684444444444445,227.00444444444443,149.65444444444444
2024-03-07 13:50:18,3.484269577962526,31.721348289521785,1.004043669430878,2.418723400000052,8.576167733333287,0.4447861666752336,-1.0,25.001984,56.479744,12.88192,92.225536,165.25312,642.72384,-1.0,-1.0,6622.113573938614,509.25444444444446,11.787777777777777,19.33292443266131,112.20286101517688,149.65444444444444
2024-03-07 13:50:23,3.484269577962526,31.721348289521785,1.004043669430878,1.8594228000002506,5.867093333333173,0.27343523333911435,-1.0,25.001984,56.479744,12.88192,92.225536,165.482496,642.72384,-1.0,-1.0,6622.113573938614,343.4844444444445,70.00111111111111,19.33292443266131,112.20286101517688,153.76000000000002
2024-03-07 13:50:28,3.484269577962526,31.721348289521785,1.004043669430878,1.8594228000002506,5.867093333333173,0.27343523333911435,-1.0,25.001984,56.479744,12.88192,92.225536,165.482496,642.72384,-1.0,-1.0,6622.113573938614,343.4844444444445,70.00111111111111,19.33292443266131,112.20286101517688,153.76000000000002
2024-03-07 13:50:33,3.4842695779625257,31.721348289521778,1.0040436694308779,1.8594228000002506,5.867093333333173,0.27343523333911435,-1.0,25.001984,56.479744,12.88192,92.225536,165.482496,642.72384,-1.0,-1.0,6622.113573938614,343.4844444444445,70.00111111111111,19.332924432661304,112.20286101517688,153.76000000000002
2024-03-07 13:50:38,3.4842695779625257,31.721348289521778,1.0040436694308779,1.8594228000002506,5.867093333333173,0.27343523333911435,-1.0,25.001984,56.479744,12.88192,92.225536,165.482496,642.72384,-1.0,-1.0,6622.113573938614,343.4844444444445,70.00111111111111,19.332924432661304,112.20286101517688,153.76000000000002
2024-03-07 13:50:43,3.4842695779625257,31.721348289521778,1.0040436694308779,1.8594228000002506,5.867093333333173,0.27343523333911435,-1.0,25.001984,56.479744,12.88192,92.225536,165.482496,642.72384,-1.0,-1.0,6622.113573938614,343.4844444444445,70.00111111111111,19.332924432661304,112.20286101517688,153.76000000000002
2024-03-07 13:50:48,6.226954267991733,56.06523469762107,1.0276564595228197,1.8594228000002506,5.867093333333173,0.27343523333911435,-1.0,24.997888,56.610816,12.660736,92.225536,165.482496,642.72384,-1.0,-1.0,5678.036468818479,343.4844444444445,70.00111111111111,41.87638419622424,113.22623903156489,153.76000000000002
2024-03-07 13:50:53,6.226954267991733,56.06523469762107,1.0276564595228197,2.272216778322156,5.290295137153391,517.319429157066,-1.0,24.997888,56.610816,12.660736,91.9552,165.486592,645.8368,-1.0,-1.0,5678.036468818479,432.55348497746957,49.45788570605771,41.87638419622424,113.22623903156489,164.6615104957302
2024-03-07 13:50:58,6.226954267991733,56.06523469762107,1.0276564595228197,2.272216778322156,5.290295137153391,517.319429157066,-1.0,24.997888,56.610816,12.660736,91.9552,165.486592,645.8368,-1.0,-1.0,5678.036468818479,432.55348497746957,49.45788570605771,41.87638419622424,113.22623903156489,164.6615104957302
