details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:54:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:55:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:56:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:57:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:58:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:59:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 06:00:50
