timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-mmvlh_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-mmvlh_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v1-7b76c4f45d-phxww_network,ratings-v1-5b6b66f9b5-mmvlh_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network,productpage-v1-7fb564989f-xslvc_network,reviews-v3-5fd56449d8-s5wkv_network,details-v1-b788479c5-bbg6t_network
2024-03-11 13:12:54,5.684358076560464,36.865884200005894,-1.0,1.6464715219474542,1.8658706666665617,6.514141433333501,11.705787414966085,25.25184,56.143872,-1.0,15.126528,92.061696,167.079936,118.685696,54.760000000000005,-1.0,62.988158226253454,44.001111111111115,3252.801111111111,115.2966633276404,312.3609498932737
2024-03-11 13:12:59,5.684358076560464,36.865884200005894,-1.0,1.6464715219474542,1.8658706666665617,6.514141433333501,11.705787414966085,25.25184,56.143872,-1.0,15.126528,92.061696,167.079936,118.685696,54.760000000000005,-1.0,62.988158226253454,44.001111111111115,3252.801111111111,115.2966633276404,312.3609498932737
2024-03-11 13:13:04,5.684358076560464,36.865884200005894,-1.0,1.6464715219474542,1.8658706666665617,6.514141433333501,11.705787414966085,25.25184,56.143872,-1.0,15.126528,92.061696,167.079936,118.685696,54.760000000000005,-1.0,62.988158226253454,44.001111111111115,3252.801111111111,115.2966633276404,312.3609498932737
2024-03-11 13:13:09,5.684358076560464,36.865884200005894,-1.0,1.6464715219474542,1.8658706666665617,6.514141433333501,11.705787414966085,25.25184,56.143872,-1.0,15.126528,92.061696,167.079936,118.685696,54.760000000000005,-1.0,62.988158226253454,44.001111111111115,3252.801111111111,115.2966633276404,312.3609498932737
2024-03-11 13:13:14,5.684358076560464,36.865884200005894,-1.0,1.6464715219474542,1.8658706666665617,6.514141433333501,11.705787414966085,25.25184,56.143872,-1.0,15.126528,92.061696,167.079936,118.685696,54.760000000000005,-1.0,62.988158226253454,44.001111111111115,3252.801111111111,115.2966633276404,312.3609498932737
2024-03-11 13:13:19,4.970876778999317,36.865884200005894,-1.0,1.7005304136276662,1.8658706666665617,6.514141433333501,8.246399060094925,25.25184,56.143872,-1.0,14.819328,92.061696,167.079936,118.747136,54.760000000000005,-1.0,96.67510845600218,44.001111111111115,3252.801111111111,145.57532792310653,101.98960105989205
2024-03-11 13:13:24,4.970876778999316,58.137079433330044,-1.0,1.700530413627666,1.993541866666722,4.19001823333313,8.246399060094925,25.25184,55.93088,-1.0,14.819328,92.061696,167.145472,118.747136,59.80444444444444,-1.0,96.67510845600215,160.44444444444443,2855.1211111111106,145.57532792310653,101.98960105989202
2024-03-11 13:13:29,4.970876778999316,58.137079433330044,-1.0,1.700530413627666,1.993541866666722,4.19001823333313,8.246399060094925,25.25184,55.93088,-1.0,14.819328,92.061696,167.145472,118.747136,59.80444444444444,-1.0,96.67510845600215,160.44444444444443,2855.1211111111106,145.57532792310653,101.98960105989202
2024-03-11 13:13:34,4.970876778999316,58.137079433330044,-1.0,1.700530413627666,1.993541866666722,4.19001823333313,8.246399060094925,25.25184,55.93088,-1.0,14.819328,92.061696,167.145472,118.747136,59.80444444444444,-1.0,96.67510845600215,160.44444444444443,2855.1211111111106,145.57532792310653,101.98960105989202
2024-03-11 13:13:39,4.970876778999316,58.137079433330044,-1.0,1.700530413627666,1.993541866666722,4.19001823333313,8.246399060094925,25.25184,55.93088,-1.0,14.819328,92.061696,167.145472,118.747136,59.80444444444444,-1.0,96.67510845600215,160.44444444444443,2855.1211111111106,145.57532792310653,101.98960105989202
2024-03-11 13:13:44,4.970876778999316,58.137079433330044,-1.0,1.700530413627666,1.993541866666722,4.19001823333313,8.246399060094925,25.25184,55.93088,-1.0,14.819328,92.061696,167.145472,118.747136,59.80444444444444,-1.0,96.67510845600215,160.44444444444443,2855.1211111111106,145.57532792310653,101.98960105989202
2024-03-11 13:13:49,4.732708886061354,58.137079433330044,-1.0,0.971700786609072,1.993541866666722,4.19001823333313,8.645353943071214,25.25184,55.93088,-1.0,14.733312,92.061696,167.145472,118.800384,59.80444444444444,-1.0,52.31413566051578,160.44444444444443,2855.1211111111106,119.52184100110279,141.59112055463217
2024-03-11 13:13:54,4.732708886061354,71.28629146665541,-1.0,0.971700786609072,2.0952980333333926,5.325251533333622,8.645353943071214,25.25184,56.029184,-1.0,14.733312,92.061696,167.28064,118.800384,48.534444444444446,-1.0,52.31413566051578,111.65444444444444,4413.387777777778,119.52184100110279,141.59112055463217
2024-03-11 13:13:59,4.732708886061354,71.28629146665541,-1.0,0.971700786609072,2.0952980333333926,5.325251533333622,8.645353943071214,25.25184,56.029184,-1.0,14.733312,92.061696,167.28064,118.800384,48.534444444444446,-1.0,52.31413566051578,111.65444444444444,4413.387777777778,119.52184100110279,141.59112055463217
2024-03-11 13:14:04,4.732708886061354,71.28629146665541,-1.0,0.971700786609072,2.0952980333333926,5.325251533333622,8.645353943071214,25.25184,56.029184,-1.0,14.733312,92.061696,167.28064,118.800384,48.534444444444446,-1.0,52.31413566051578,111.65444444444444,4413.387777777778,119.52184100110279,141.59112055463217
2024-03-11 13:14:09,4.732708886061354,71.28629146665541,-1.0,0.971700786609072,2.0952980333333926,5.325251533333622,8.645353943071214,25.25184,56.029184,-1.0,14.733312,92.061696,167.28064,118.800384,48.534444444444446,-1.0,52.31413566051578,111.65444444444444,4413.387777777778,119.52184100110279,141.59112055463217
2024-03-11 13:14:14,4.732708886061354,71.28629146665541,-1.0,0.971700786609072,2.0952980333333926,5.325251533333622,8.645353943071214,25.25184,56.029184,-1.0,14.733312,92.061696,167.28064,118.800384,48.534444444444446,-1.0,52.31413566051578,111.65444444444444,4413.387777777778,119.52184100110279,141.59112055463217
2024-03-11 13:14:19,5.181772395402313,71.28629146665541,-1.0,1.5535516586188962,2.0952980333333926,5.325251533333622,10.142528021336378,25.25184,56.029184,-1.0,15.351808,92.061696,167.28064,119.00928,48.534444444444446,-1.0,107.5036093280091,111.65444444444444,4413.387777777778,67.8103793539408,153.81126614951472
2024-03-11 13:14:24,5.181772395402312,60.612001700004235,-1.0,1.553551658618896,1.9066885666660482,5.144863766666674,10.142528021336373,25.25184,56.127488,-1.0,15.351808,92.061696,167.350272,119.00928,20.25,-1.0,107.50360932800906,108.16000000000001,2510.01,67.81037935394077,153.81126614951467
2024-03-11 13:14:29,5.181772395402312,60.612001700004235,-1.0,1.553551658618896,1.9066885666660482,5.144863766666674,10.142528021336373,25.25184,56.127488,-1.0,15.351808,92.061696,167.350272,119.00928,20.25,-1.0,107.50360932800906,108.16000000000001,2510.01,67.81037935394077,153.81126614951467
2024-03-11 13:14:34,5.181772395402312,60.612001700004235,-1.0,1.553551658618896,1.9066885666660482,5.144863766666674,10.142528021336373,25.25184,56.127488,-1.0,15.351808,92.061696,167.350272,119.00928,20.25,-1.0,107.50360932800906,108.16000000000001,2510.01,67.81037935394077,153.81126614951467
2024-03-11 13:14:39,5.181772395402312,60.612001700004235,-1.0,1.553551658618896,1.9066885666660482,5.144863766666674,10.142528021336373,25.25184,56.127488,-1.0,15.351808,92.061696,167.350272,119.00928,20.25,-1.0,107.50360932800906,108.16000000000001,2510.01,67.81037935394077,153.81126614951467
2024-03-11 13:14:44,5.181772395402312,60.612001700004235,-1.0,1.553551658618896,1.9066885666660482,5.144863766666674,10.142528021336373,25.25184,56.127488,-1.0,15.351808,92.061696,167.350272,119.00928,20.25,-1.0,107.50360932800906,108.16000000000001,2510.01,67.81037935394077,153.81126614951467
2024-03-11 13:14:49,5.148591900009101,60.612001700004235,-1.0,1.3865557999906744,1.9066885666660482,5.144863766666674,14.688243700000692,25.25184,56.127488,-1.0,14.696448,92.061696,167.350272,119.07072,20.25,-1.0,27.737777777777787,108.16000000000001,2510.01,183.1511111111112,124.69444444444447
2024-03-11 13:14:54,5.1485919000091,32.262495900007096,-1.0,1.3865557999906741,2.588315566667158,3.4709599666664794,14.688243700000688,25.25184,56.045568,-1.0,14.696448,92.061696,167.305216,119.07072,73.38777777777777,-1.0,27.737777777777776,110.9511111111111,3241.404444444444,183.1511111111111,124.69444444444443
2024-03-11 13:14:59,5.1485919000091,32.262495900007096,-1.0,1.3865557999906741,2.588315566667158,3.4709599666664794,14.688243700000688,25.25184,56.045568,-1.0,14.696448,92.061696,167.305216,119.07072,73.38777777777777,-1.0,27.737777777777776,110.9511111111111,3241.404444444444,183.1511111111111,124.69444444444443
2024-03-11 13:15:04,5.1485919000091,32.262495900007096,-1.0,1.3865557999906741,2.588315566667158,3.4709599666664794,14.688243700000688,25.25184,56.045568,-1.0,14.696448,92.061696,167.305216,119.07072,73.38777777777777,-1.0,27.737777777777776,110.9511111111111,3241.404444444444,183.1511111111111,124.69444444444443
2024-03-11 13:15:09,5.1485919000091,32.262495900007096,-1.0,1.3865557999906741,2.588315566667158,3.4709599666664794,14.688243700000688,25.25184,56.045568,-1.0,14.696448,92.061696,167.305216,119.07072,73.38777777777777,-1.0,27.737777777777776,110.9511111111111,3241.404444444444,183.1511111111111,124.69444444444443
2024-03-11 13:15:14,5.1485919000091,32.262495900007096,-1.0,1.3865557999906741,2.588315566667158,3.4709599666664794,14.688243700000688,25.25184,56.045568,-1.0,14.696448,92.061696,167.305216,119.07072,73.38777777777777,-1.0,27.737777777777776,110.9511111111111,3241.404444444444,183.1511111111111,124.69444444444443
2024-03-11 13:15:19,6.2521178666429496,32.262495900007096,-1.0,1.7959472333283586,2.588315566667158,3.4709599666664794,5.727585399999196,25.25184,56.045568,-1.0,15.294464,92.061696,167.305216,119.119872,73.38777777777777,-1.0,112.36000000000003,110.9511111111111,3241.404444444444,121.00000000000004,201.64000000000013
2024-03-11 13:15:24,6.252117866642948,63.96304046666046,-1.0,1.7959472333283582,1.25669293333317,4.2021864666665465,5.727585399999195,25.25184,56.17664,-1.0,15.294464,92.061696,167.489536,119.119872,50.41,-1.0,112.36,96.04000000000002,4138.777777777777,121.0,201.64
2024-03-11 13:15:29,6.252117866642948,63.96304046666046,-1.0,1.7959472333283582,1.25669293333317,4.2021864666665465,5.727585399999195,25.25184,56.17664,-1.0,15.294464,92.061696,167.489536,119.119872,50.41,-1.0,112.36,96.04000000000002,4138.777777777777,121.0,201.64
2024-03-11 13:15:34,6.252117866642948,63.96304046666046,-1.0,1.7959472333283582,1.25669293333317,4.2021864666665465,5.727585399999195,25.25184,56.17664,-1.0,15.294464,92.061696,167.489536,119.119872,50.41,-1.0,112.36,96.04000000000002,4138.777777777777,121.0,201.64
2024-03-11 13:15:39,6.252117866642948,63.96304046666046,-1.0,1.7959472333283582,1.25669293333317,4.2021864666665465,5.727585399999195,25.25184,56.17664,-1.0,15.294464,92.061696,167.489536,119.119872,50.41,-1.0,112.36,96.04000000000002,4138.777777777777,121.0,201.64
2024-03-11 13:15:44,6.252117866642948,63.96304046666046,-1.0,1.7959472333283582,1.25669293333317,4.2021864666665465,5.727585399999195,25.25184,56.17664,-1.0,15.294464,92.061696,167.489536,119.119872,50.41,-1.0,112.36,96.04000000000002,4138.777777777777,121.0,201.64
2024-03-11 13:15:49,5.878697533353262,63.96304046666046,-1.0,0.8407512666811576,1.25669293333317,4.2021864666665465,12.022700333333585,25.260032,56.17664,-1.0,14.942208,92.061696,167.489536,119.226368,50.41,-1.0,86.49000000000005,96.04000000000002,4138.777777777777,121.73444444444448,89.61777777777782
2024-03-11 13:15:54,5.878697533353261,64.3691586666743,-1.0,0.8407512666811574,2.0669681333335648,6.343620433333305,12.022700333333583,25.260032,56.045568,-1.0,14.942208,92.061696,167.6288,119.226368,94.08999999999999,-1.0,86.49000000000001,69.44444444444446,3294.7599999999998,121.73444444444443,89.61777777777777
2024-03-11 13:15:59,5.878697533353261,64.3691586666743,-1.0,0.8407512666811574,2.0669681333335648,6.343620433333305,12.022700333333583,25.260032,56.045568,-1.0,14.942208,92.061696,167.6288,119.226368,94.08999999999999,-1.0,86.49000000000001,69.44444444444446,3294.7599999999998,121.73444444444443,89.61777777777777
2024-03-11 13:16:04,5.878697533353261,64.3691586666743,-1.0,0.8407512666811574,2.0669681333335648,6.343620433333305,12.022700333333583,25.260032,56.045568,-1.0,14.942208,92.061696,167.6288,119.226368,94.08999999999999,-1.0,86.49000000000001,69.44444444444446,3294.7599999999998,121.73444444444443,89.61777777777777
2024-03-11 13:16:09,5.878697533353261,64.3691586666743,-1.0,0.8407512666811574,2.0669681333335648,6.343620433333305,12.022700333333583,25.260032,56.045568,-1.0,14.942208,92.061696,167.6288,119.226368,94.08999999999999,-1.0,86.49000000000001,69.44444444444446,3294.7599999999998,121.73444444444443,89.61777777777777
2024-03-11 13:16:14,5.878697533353261,64.3691586666743,-1.0,0.8407512666811574,2.0669681333335648,6.343620433333305,12.022700333333583,25.260032,56.045568,-1.0,14.942208,92.061696,167.6288,119.226368,94.08999999999999,-1.0,86.49000000000001,69.44444444444446,3294.7599999999998,121.73444444444443,89.61777777777777
2024-03-11 13:16:19,6.968181599980503,64.3691586666743,-1.0,1.8062079666530437,2.0669681333335648,6.343620433333305,13.260760099998002,25.260032,56.045568,-1.0,14.749696,92.061696,167.6288,119.328768,94.08999999999999,-1.0,76.27111111111115,69.44444444444446,3294.7599999999998,114.49000000000002,161.29000000000002
2024-03-11 13:16:24,6.968181599980501,67.5389049333262,-1.0,1.8062079666530433,2.1889439999995375,4.735008633333374,13.260760099997999,25.260032,55.93088,-1.0,14.749696,92.061696,167.694336,119.328768,41.38777777777778,-1.0,76.2711111111111,156.25,3329.2900000000004,114.48999999999998,161.29
2024-03-11 13:16:29,6.968181599980501,67.5389049333262,-1.0,1.8062079666530433,2.1889439999995375,4.735008633333374,13.260760099997999,25.260032,55.93088,-1.0,14.749696,92.061696,167.694336,119.328768,41.38777777777778,-1.0,76.2711111111111,156.25,3329.2900000000004,114.48999999999998,161.29
2024-03-11 13:16:34,6.968181599980501,67.5389049333262,-1.0,1.8062079666530433,2.1889439999995375,4.735008633333374,13.260760099997999,25.260032,55.93088,-1.0,14.749696,92.061696,167.694336,119.328768,41.38777777777778,-1.0,76.2711111111111,156.25,3329.2900000000004,114.48999999999998,161.29
2024-03-11 13:16:39,6.968181599980501,67.5389049333262,-1.0,1.8062079666530433,2.1889439999995375,4.735008633333374,13.260760099997999,25.260032,55.93088,-1.0,14.749696,92.061696,167.694336,119.328768,41.38777777777778,-1.0,76.2711111111111,156.25,3329.2900000000004,114.48999999999998,161.29
2024-03-11 13:16:44,6.968181599980501,67.5389049333262,-1.0,1.8062079666530433,2.1889439999995375,4.735008633333374,13.260760099997999,25.260032,55.93088,-1.0,14.749696,92.061696,167.694336,119.328768,41.38777777777778,-1.0,76.2711111111111,156.25,3329.2900000000004,114.48999999999998,161.29
2024-03-11 13:16:49,5.595005799033134,67.5389049333262,-1.0,1.4301685052485482,2.1889439999995375,4.735008633333374,9.734717213799938,25.391104,55.93088,-1.0,15.07328,92.061696,167.694336,119.435264,41.38777777777778,-1.0,57.7407514789306,156.25,3329.2900000000004,130.67754829841306,169.81116933768828
2024-03-11 13:16:54,5.595005799033134,48.012955066663686,-1.0,1.4301685052485482,2.2238113333334772,3.8736356000001138,9.734717213799938,25.391104,56.045568,-1.0,15.07328,92.061696,167.763968,119.435264,33.254444444444445,-1.0,57.7407514789306,140.0277777777778,3047.0400000000004,130.67754829841306,169.81116933768828
2024-03-11 13:16:59,5.595005799033134,48.012955066663686,-1.0,1.4301685052485482,2.2238113333334772,3.8736356000001138,9.734717213799938,25.391104,56.045568,-1.0,15.07328,92.061696,167.763968,119.435264,33.254444444444445,-1.0,57.7407514789306,140.0277777777778,3047.0400000000004,130.67754829841306,169.81116933768828
2024-03-11 13:17:04,5.595005799033134,48.012955066663686,-1.0,1.4301685052485482,2.2238113333334772,3.8736356000001138,9.734717213799938,25.391104,56.045568,-1.0,15.07328,92.061696,167.763968,119.435264,33.254444444444445,-1.0,57.7407514789306,140.0277777777778,3047.0400000000004,130.67754829841306,169.81116933768828
2024-03-11 13:17:09,5.595005799033134,48.012955066663686,-1.0,1.4301685052485482,2.2238113333334772,3.8736356000001138,9.734717213799938,25.391104,56.045568,-1.0,15.07328,92.061696,167.763968,119.435264,33.254444444444445,-1.0,57.7407514789306,140.0277777777778,3047.0400000000004,130.67754829841306,169.81116933768828
2024-03-11 13:17:14,5.595005799033134,48.012955066663686,-1.0,1.4301685052485482,2.2238113333334772,3.8736356000001138,9.734717213799938,25.391104,56.045568,-1.0,15.07328,92.061696,167.763968,119.435264,33.254444444444445,-1.0,57.7407514789306,140.0277777777778,3047.0400000000004,130.67754829841306,169.81116933768828
2024-03-11 13:17:19,5.13382862761837,48.012955066663686,-1.0,1.525761458726419,2.2238113333334772,3.8736356000001138,10.02200640021467,25.427968,56.045568,-1.0,14.508032,92.061696,167.763968,119.537664,33.254444444444445,-1.0,109.55841488370508,140.0277777777778,3047.0400000000004,194.15072094345095,160.45514127557928
2024-03-11 13:17:24,5.13382862761837,31.79169486667585,-1.0,1.525761458726419,1.8488817000000306,5.06546006666658,10.02200640021467,25.427968,56.160256,-1.0,14.508032,92.061696,167.870464,119.537664,32.87111111111111,-1.0,109.55841488370508,75.1111111111111,3465.2844444444445,194.15072094345095,160.45514127557928
2024-03-11 13:17:29,5.13382862761837,31.79169486667585,-1.0,1.525761458726419,1.8488817000000306,5.06546006666658,10.02200640021467,25.427968,56.160256,-1.0,14.508032,92.061696,167.870464,119.537664,32.87111111111111,-1.0,109.55841488370508,75.1111111111111,3465.2844444444445,194.15072094345095,160.45514127557928
2024-03-11 13:17:34,5.133828627618371,31.79169486667585,-1.0,1.5257614587264192,1.8488817000000306,5.06546006666658,10.022006400214671,25.427968,56.160256,-1.0,14.508032,92.061696,167.870464,119.537664,32.87111111111111,-1.0,109.55841488370513,75.1111111111111,3465.2844444444445,194.150720943451,160.45514127557936
2024-03-11 13:17:39,5.133828627618371,31.79169486667585,-1.0,1.5257614587264192,1.8488817000000306,5.06546006666658,10.022006400214671,25.427968,56.160256,-1.0,14.508032,92.061696,167.870464,119.537664,32.87111111111111,-1.0,109.55841488370513,75.1111111111111,3465.2844444444445,194.150720943451,160.45514127557936
2024-03-11 13:17:44,5.133828627618371,31.79169486667585,-1.0,1.5257614587264192,1.8488817000000306,5.06546006666658,10.022006400214671,25.427968,56.160256,-1.0,14.508032,92.061696,167.870464,119.537664,32.87111111111111,-1.0,109.55841488370513,75.1111111111111,3465.2844444444445,194.150720943451,160.45514127557936
2024-03-11 13:17:49,3.291436691587113,31.79169486667585,-1.0,1.4703706494099809,1.8488817000000306,5.06546006666658,11.890734697957905,25.427968,56.160256,-1.0,14.82752,92.061696,167.870464,119.652352,32.87111111111111,-1.0,63.484705904068534,75.1111111111111,3465.2844444444445,119.56966089500023,149.69436027928586
2024-03-11 13:17:54,3.291436691587113,65.43978540000049,-1.0,1.4703706494099809,1.695376933333629,5.210440966666852,11.890734697957905,25.427968,56.160256,-1.0,14.82752,92.061696,167.940096,119.652352,43.121111111111105,-1.0,63.484705904068534,75.1111111111111,2908.804444444444,119.56966089500023,149.69436027928586
2024-03-11 13:17:59,3.291436691587113,65.43978540000049,-1.0,1.4703706494099809,1.695376933333629,5.210440966666852,11.890734697957905,25.427968,56.160256,-1.0,14.82752,92.061696,167.940096,119.652352,43.121111111111105,-1.0,63.484705904068534,75.1111111111111,2908.804444444444,119.56966089500023,149.69436027928586
2024-03-11 13:18:04,3.291436691587113,65.43978540000049,-1.0,1.4703706494099809,1.695376933333629,5.210440966666852,11.890734697957905,25.427968,56.160256,-1.0,14.82752,92.061696,167.940096,119.652352,43.121111111111105,-1.0,63.484705904068534,75.1111111111111,2908.804444444444,119.56966089500023,149.69436027928586
2024-03-11 13:18:09,3.291436691587113,65.43978540000049,-1.0,1.4703706494099809,1.695376933333629,5.210440966666852,11.890734697957905,25.427968,56.160256,-1.0,14.82752,92.061696,167.940096,119.652352,43.121111111111105,-1.0,63.484705904068534,75.1111111111111,2908.804444444444,119.56966089500023,149.69436027928586
2024-03-11 13:18:14,3.291436691587113,65.43978540000049,-1.0,1.4703706494099809,1.695376933333629,5.210440966666852,11.890734697957905,25.427968,56.160256,-1.0,14.82752,92.061696,167.940096,119.652352,43.121111111111105,-1.0,63.484705904068534,75.1111111111111,2908.804444444444,119.56966089500023,149.69436027928586
2024-03-11 13:18:19,6.759154533331944,65.43978540000049,-1.0,1.5912183666690305,1.695376933333629,5.210440966666852,6.367180833334868,25.509888,56.160256,-1.0,15.40096,92.061696,167.940096,119.7056,43.121111111111105,-1.0,132.25000000000003,75.1111111111111,2908.804444444444,87.73444444444449,123.21000000000004
2024-03-11 13:18:24,6.759154533331942,67.34988403333469,-1.0,1.59121836666903,2.3749226999996154,4.814909533333396,6.367180833334865,25.509888,56.160256,-1.0,15.40096,92.061696,168.116224,119.7056,66.1511111111111,-1.0,132.25,116.64000000000001,4151.654444444445,87.73444444444445,123.21
2024-03-11 13:18:29,6.759154533331942,67.34988403333469,-1.0,1.59121836666903,2.3749226999996154,4.814909533333396,6.367180833334865,25.509888,56.160256,-1.0,15.40096,92.061696,168.116224,119.7056,66.1511111111111,-1.0,132.25,116.64000000000001,4151.654444444445,87.73444444444445,123.21
2024-03-11 13:18:34,6.759154533331942,67.34988403333469,-1.0,1.59121836666903,2.3749226999996154,4.814909533333396,6.367180833334865,25.509888,56.160256,-1.0,15.40096,92.061696,168.116224,119.7056,66.1511111111111,-1.0,132.25,116.64000000000001,4151.654444444445,87.73444444444445,123.21
2024-03-11 13:18:39,6.759154533331942,67.34988403333469,-1.0,1.59121836666903,2.3749226999996154,4.814909533333396,6.367180833334865,25.509888,56.160256,-1.0,15.40096,92.061696,168.116224,119.7056,66.1511111111111,-1.0,132.25,116.64000000000001,4151.654444444445,87.73444444444445,123.21
2024-03-11 13:18:44,6.759154533331942,67.34988403333469,-1.0,1.59121836666903,2.3749226999996154,4.814909533333396,6.367180833334865,25.509888,56.160256,-1.0,15.40096,92.061696,168.116224,119.7056,66.1511111111111,-1.0,132.25,116.64000000000001,4151.654444444445,87.73444444444445,123.21
2024-03-11 13:18:49,6.153276866643865,67.34988403333469,-1.0,1.4912818000084374,2.3749226999996154,4.814909533333396,10.707810066666452,25.53856,56.160256,-1.0,14.712832,92.061696,168.116224,119.816192,66.1511111111111,-1.0,71.12111111111115,116.64000000000001,4151.654444444445,79.21000000000004,169.86777777777786
2024-03-11 13:18:54,6.153276866643864,57.29916963332471,-1.0,1.4912818000084371,2.1427966333334325,5.447355633332999,10.70781006666645,25.53856,55.93088,-1.0,14.712832,92.061696,168.116224,119.816192,30.617777777777775,-1.0,71.12111111111112,123.21,946.5877777777778,79.21000000000001,169.86777777777777
2024-03-11 13:18:59,6.153276866643864,57.29916963332471,-1.0,1.4912818000084371,2.1427966333334325,5.447355633332999,10.70781006666645,25.53856,55.93088,-1.0,14.712832,92.061696,168.116224,119.816192,30.617777777777775,-1.0,71.12111111111112,123.21,946.5877777777778,79.21000000000001,169.86777777777777
