timestamp,details-v1-b788479c5-jmwdl_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-jmwdl_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-jmwdl_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 09:46:51,-1.0,5.613594766668939,26.74563596666909,2.1062794666666678,2.184083733333371,4.74732843333309,6.121944533333116,-1.0,16.658432,52.1216,13.135872,90.968064,147.787776,136.941568,-1.0,3426.151111111111,107.46777777777778,132.25,20.854444444444443,55.751111111111115,118.81
2024-03-05 09:46:56,-1.0,5.613594766668939,26.74563596666909,2.1062794666666678,2.184083733333371,4.74732843333309,6.121944533333116,-1.0,16.658432,52.1216,13.135872,90.968064,147.787776,136.941568,-1.0,3426.151111111111,107.46777777777778,132.25,20.854444444444443,55.751111111111115,118.81
2024-03-05 09:47:01,-1.0,5.613594766668939,26.74563596666909,0.7239778000000048,1.9835778333333094,4.0746782666668455,6.121944533333116,-1.0,16.658432,52.1216,12.816384,90.968064,147.787776,136.941568,-1.0,3426.151111111111,107.46777777777778,132.25,39.69,74.53444444444443,121.0
2024-03-05 09:47:06,-1.0,5.3250695333341955,49.37772613333208,0.7239778000000048,1.9835778333333094,4.0746782666668455,6.121944533333116,-1.0,16.658432,51.924992,12.816384,90.968064,147.787776,136.941568,-1.0,2944.87111111111,107.46777777777778,96.69444444444441,39.69,74.53444444444443,121.0
2024-03-05 09:47:11,-1.0,5.325069533334196,49.37772613333209,0.7239778000000048,1.9835778333333094,4.0746782666668455,2.3455699333335174,-1.0,16.658432,51.924992,12.816384,90.968064,147.787776,137.015296,-1.0,2944.871111111111,106.77777777777779,96.69444444444446,39.69,74.53444444444443,121.0
2024-03-05 09:47:16,-1.0,5.325069533334196,49.37772613333209,0.7239778000000048,1.9835778333333094,4.0746782666668455,2.3455699333335174,-1.0,16.658432,51.924992,12.816384,90.968064,147.787776,137.015296,-1.0,2944.871111111111,106.77777777777779,96.69444444444446,39.69,74.53444444444443,121.0
2024-03-05 09:47:21,-1.0,5.325069533334196,49.37772613333209,0.7239778000000048,1.9835778333333094,4.0746782666668455,2.3455699333335174,-1.0,16.658432,51.924992,12.816384,90.968064,147.787776,137.015296,-1.0,2944.871111111111,106.77777777777779,96.69444444444446,39.69,74.53444444444443,121.0
2024-03-05 09:47:26,-1.0,5.325069533334196,49.37772613333209,0.7239778000000048,1.9835778333333094,4.0746782666668455,2.3455699333335174,-1.0,16.658432,51.924992,12.816384,90.968064,147.787776,137.015296,-1.0,2944.871111111111,106.77777777777779,96.69444444444446,39.69,74.53444444444443,121.0
2024-03-05 09:47:31,-1.0,5.325069533334196,49.37772613333209,2.2112222000000514,1.801955166666621,3.7826645000000285,2.3455699333335174,-1.0,16.658432,51.924992,12.468224,90.968064,147.910656,137.015296,-1.0,2944.871111111111,106.77777777777779,96.69444444444446,27.040000000000003,47.61000000000001,96.69444444444446
2024-03-05 09:47:36,-1.0,6.173971333328153,45.45112933333257,2.2112222000000514,1.801955166666621,3.7826645000000285,2.3455699333335174,-1.0,16.658432,52.03968,12.468224,90.968064,147.910656,137.015296,-1.0,3162.1877777777772,106.77777777777779,238.18777777777774,27.040000000000003,47.61000000000001,96.69444444444446
2024-03-05 09:47:41,-1.0,6.173971333328154,45.451129333332574,2.2112222000000514,1.801955166666621,3.7826645000000285,3.5556047000000035,-1.0,16.658432,52.03968,12.468224,90.968064,147.910656,137.084928,-1.0,3162.1877777777777,264.6044444444444,238.1877777777778,27.040000000000003,47.61000000000001,96.69444444444446
2024-03-05 09:47:46,-1.0,6.173971333328154,45.451129333332574,2.2112222000000514,1.801955166666621,3.7826645000000285,3.5556047000000035,-1.0,16.658432,52.03968,12.468224,90.968064,147.910656,137.084928,-1.0,3162.1877777777777,264.6044444444444,238.1877777777778,27.040000000000003,47.61000000000001,96.69444444444446
2024-03-05 09:47:51,-1.0,6.173971333328154,45.451129333332574,2.2112222000000514,1.801955166666621,3.7826645000000285,3.5556047000000035,-1.0,16.658432,52.03968,12.468224,90.968064,147.910656,137.084928,-1.0,3162.1877777777777,264.6044444444444,238.1877777777778,27.040000000000003,47.61000000000001,96.69444444444446
2024-03-05 09:47:56,-1.0,6.173971333328154,45.451129333332574,2.2112222000000514,1.801955166666621,3.7826645000000285,3.5556047000000035,-1.0,16.658432,52.03968,12.468224,90.968064,147.910656,137.084928,-1.0,3162.1877777777777,264.6044444444444,238.1877777777778,27.040000000000003,47.61000000000001,96.69444444444446
2024-03-05 09:48:01,-1.0,6.173971333328154,45.451129333332574,1.1409109333332168,1.6797156333332453,3.9096534666664224,3.5556047000000035,-1.0,16.658432,52.03968,13.389824,90.968064,147.959808,137.084928,-1.0,3162.1877777777777,264.6044444444444,238.1877777777778,26.694444444444446,62.410000000000004,112.36
2024-03-05 09:48:06,-1.0,5.2425362333375825,41.57000313333204,1.1409109333332168,1.6797156333332453,3.9096534666664224,3.5556047000000035,-1.0,16.658432,51.924992,13.389824,90.968064,147.959808,137.084928,-1.0,2791.3611111111104,264.6044444444444,56.75111111111109,26.694444444444446,62.410000000000004,112.36
2024-03-05 09:48:11,-1.0,5.242536233337583,41.570003133332044,1.1409109333332168,1.6797156333332453,3.9096534666664224,4.611243866666352,-1.0,16.658432,51.924992,13.389824,90.968064,147.959808,137.183232,-1.0,2791.3611111111113,115.92111111111113,56.75111111111111,26.694444444444446,62.410000000000004,112.36
2024-03-05 09:48:16,-1.0,5.242536233337583,41.570003133332044,1.1409109333332168,1.6797156333332453,3.9096534666664224,4.611243866666352,-1.0,16.658432,51.924992,13.389824,90.968064,147.959808,137.183232,-1.0,2791.3611111111113,115.92111111111113,56.75111111111111,26.694444444444446,62.410000000000004,112.36
2024-03-05 09:48:21,-1.0,5.242536233337583,41.570003133332044,1.1409109333332168,1.6797156333332453,3.9096534666664224,4.611243866666352,-1.0,16.658432,51.924992,13.389824,90.968064,147.959808,137.183232,-1.0,2791.3611111111113,115.92111111111113,56.75111111111111,26.694444444444446,62.410000000000004,112.36
2024-03-05 09:48:26,-1.0,5.242536233337583,41.570003133332044,1.1409109333332168,1.6797156333332453,3.9096534666664224,4.611243866666352,-1.0,16.658432,51.924992,13.389824,90.968064,147.959808,137.183232,-1.0,2791.3611111111113,115.92111111111113,56.75111111111111,26.694444444444446,62.410000000000004,112.36
2024-03-05 09:48:31,-1.0,5.242536233337583,41.570003133332044,1.7050402333333399,2.8946835666668376,5.27892786666655,4.611243866666352,-1.0,16.658432,51.924992,12.873728,90.968064,148.127744,137.183232,-1.0,2791.3611111111113,115.92111111111113,56.75111111111111,33.254444444444445,64.53444444444445,132.25
2024-03-05 09:48:36,-1.0,4.232613866664298,49.041631900001896,1.7050402333333399,2.8946835666668376,5.27892786666655,4.611243866666352,-1.0,16.674816,51.929088,12.873728,90.968064,148.127744,137.183232,-1.0,2414.0844444444438,115.92111111111113,235.1111111111111,33.254444444444445,64.53444444444445,132.25
2024-03-05 09:48:41,-1.0,4.2326138666643,49.0416319000019,1.7050402333333399,2.8946835666668376,5.27892786666655,3.270830933333476,-1.0,16.674816,51.929088,12.873728,90.968064,148.127744,137.306112,-1.0,2414.084444444444,79.80444444444444,235.11111111111114,33.254444444444445,64.53444444444445,132.25
2024-03-05 09:48:46,-1.0,4.2326138666643,49.0416319000019,1.7050402333333399,2.8946835666668376,5.27892786666655,3.270830933333476,-1.0,16.674816,51.929088,12.873728,90.968064,148.127744,137.306112,-1.0,2414.084444444444,79.80444444444444,235.11111111111114,33.254444444444445,64.53444444444445,132.25
2024-03-05 09:48:51,-1.0,4.2326138666643,49.0416319000019,1.7050402333333399,2.8946835666668376,5.27892786666655,3.270830933333476,-1.0,16.674816,51.929088,12.873728,90.968064,148.127744,137.306112,-1.0,2414.084444444444,79.80444444444444,235.11111111111114,33.254444444444445,64.53444444444445,132.25
2024-03-05 09:48:56,-1.0,4.2326138666643,49.0416319000019,1.7050402333333399,2.8946835666668376,5.27892786666655,3.270830933333476,-1.0,16.674816,51.929088,12.873728,90.968064,148.127744,137.306112,-1.0,2414.084444444444,79.80444444444444,235.11111111111114,33.254444444444445,64.53444444444445,132.25
2024-03-05 09:49:01,-1.0,4.2326138666643,49.0416319000019,1.8364052333333565,0.9420531666665491,5.034219300000113,3.270830933333476,-1.0,16.674816,51.929088,13.029376,90.968064,148.217856,137.306112,-1.0,2414.084444444444,79.80444444444444,235.11111111111114,22.090000000000003,30.987777777777776,172.48444444444442
2024-03-05 09:49:06,-1.0,6.390556566664902,29.44050536666509,1.8364052333333565,0.9420531666665491,5.034219300000113,3.270830933333476,-1.0,16.674816,52.256768,13.029376,90.968064,148.217856,137.306112,-1.0,3226.239999999999,79.80444444444444,86.48999999999998,22.090000000000003,30.987777777777776,172.48444444444442
2024-03-05 09:49:11,-1.0,6.390556566664903,29.440505366665093,1.8364052333333565,0.9420531666665491,5.034219300000113,5.815275199999803,-1.0,16.674816,52.256768,13.029376,90.968064,148.217856,137.490432,-1.0,3226.24,97.35111111111112,86.49000000000001,22.090000000000003,30.987777777777776,172.48444444444442
2024-03-05 09:49:16,-1.0,6.390556566664903,29.440505366665093,1.8364052333333565,0.9420531666665491,5.034219300000113,5.815275199999803,-1.0,16.674816,52.256768,13.029376,90.968064,148.217856,137.490432,-1.0,3226.24,97.35111111111112,86.49000000000001,22.090000000000003,30.987777777777776,172.48444444444442
2024-03-05 09:49:21,-1.0,6.390556566664903,29.440505366665093,1.8364052333333565,0.9420531666665491,5.034219300000113,5.815275199999803,-1.0,16.674816,52.256768,13.029376,90.968064,148.217856,137.490432,-1.0,3226.24,97.35111111111112,86.49000000000001,22.090000000000003,30.987777777777776,172.48444444444442
2024-03-05 09:49:26,-1.0,6.390556566664903,29.440505366665093,1.8364052333333565,0.9420531666665491,5.034219300000113,5.815275199999803,-1.0,16.674816,52.256768,13.029376,90.968064,148.217856,137.490432,-1.0,3226.24,97.35111111111112,86.49000000000001,22.090000000000003,30.987777777777776,172.48444444444442
2024-03-05 09:49:31,-1.0,6.390556566664903,29.440505366665093,2.1282148333333124,2.1745107000000985,4.324750900000159,5.815275199999803,-1.0,16.674816,52.256768,12.660736,90.968064,148.324352,137.490432,-1.0,3226.24,97.35111111111112,86.49000000000001,28.09,85.25444444444443,118.08444444444446
2024-03-05 09:49:36,-1.0,5.736216133338226,43.82977206666964,2.1282148333333124,2.1745107000000985,4.324750900000159,5.815275199999803,-1.0,16.658432,51.929088,12.660736,90.968064,148.324352,137.490432,-1.0,3192.249999999999,97.35111111111112,220.02777777777774,28.09,85.25444444444443,118.08444444444446
2024-03-05 09:49:41,-1.0,5.736216133338227,43.82977206666965,2.1282148333333124,2.1745107000000985,4.324750900000159,3.888606333333655,-1.0,16.658432,51.929088,12.660736,90.968064,148.324352,137.576448,-1.0,3192.25,140.8177777777778,220.0277777777778,28.09,85.25444444444443,118.08444444444446
2024-03-05 09:49:46,-1.0,5.736216133338227,43.82977206666965,2.1282148333333124,2.1745107000000985,4.324750900000159,3.888606333333655,-1.0,16.658432,51.929088,12.660736,90.968064,148.324352,137.576448,-1.0,3192.25,140.8177777777778,220.0277777777778,28.09,85.25444444444443,118.08444444444446
2024-03-05 09:49:51,-1.0,5.736216133338227,43.82977206666965,2.1282148333333124,2.1745107000000985,4.324750900000159,3.888606333333655,-1.0,16.658432,51.929088,12.660736,90.968064,148.324352,137.576448,-1.0,3192.25,140.8177777777778,220.0277777777778,28.09,85.25444444444443,118.08444444444446
2024-03-05 09:49:56,-1.0,5.736216133338227,43.82977206666965,2.1282148333333124,2.1745107000000985,4.324750900000159,3.888606333333655,-1.0,16.658432,51.929088,12.660736,90.968064,148.324352,137.576448,-1.0,3192.25,140.8177777777778,220.0277777777778,28.09,85.25444444444443,118.08444444444446
2024-03-05 09:50:01,-1.0,5.736216133338227,43.82977206666965,1.0127894000000026,3.385566499999963,4.836912066666343,3.888606333333655,-1.0,16.658432,51.929088,12.55424,90.968064,148.467712,137.576448,-1.0,3192.25,140.8177777777778,220.0277777777778,23.361111111111107,48.071111111111115,117.36111111111113
2024-03-05 09:50:06,-1.0,4.780839633326649,41.18321153333302,1.0127894000000026,3.385566499999963,4.836912066666343,3.888606333333655,-1.0,16.658432,51.961856,12.55424,90.968064,148.467712,137.576448,-1.0,3528.3599999999988,140.8177777777778,136.88999999999993,23.361111111111107,48.071111111111115,117.36111111111113
2024-03-05 09:50:11,-1.0,4.78083963332665,41.18321153333303,1.0127894000000026,3.385566499999963,4.836912066666343,3.0352719666666417,-1.0,16.658432,51.961856,12.55424,90.968064,148.467712,137.650176,-1.0,3528.3599999999997,92.16,136.89,23.361111111111107,48.071111111111115,117.36111111111113
2024-03-05 09:50:16,-1.0,4.78083963332665,41.18321153333303,1.0127894000000026,3.385566499999963,4.836912066666343,3.0352719666666417,-1.0,16.658432,51.961856,12.55424,90.968064,148.467712,137.650176,-1.0,3528.3599999999997,92.16,136.89,23.361111111111107,48.071111111111115,117.36111111111113
2024-03-05 09:50:21,-1.0,4.78083963332665,41.18321153333303,1.0127894000000026,3.385566499999963,4.836912066666343,3.0352719666666417,-1.0,16.658432,51.961856,12.55424,90.968064,148.467712,137.650176,-1.0,3528.3599999999997,92.16,136.89,23.361111111111107,48.071111111111115,117.36111111111113
2024-03-05 09:50:26,-1.0,4.78083963332665,41.18321153333303,1.0127894000000026,3.385566499999963,4.836912066666343,3.0352719666666417,-1.0,16.658432,51.961856,12.55424,90.968064,148.467712,137.650176,-1.0,3528.3599999999997,92.16,136.89,23.361111111111107,48.071111111111115,117.36111111111113
2024-03-05 09:50:31,-1.0,4.78083963332665,41.18321153333303,1.8450828333333409,1.13128549999999,4.916259566666763,3.0352719666666417,-1.0,16.658432,51.961856,13.14816,90.968064,148.557824,137.650176,-1.0,3528.3599999999997,92.16,136.89,29.521111111111114,48.071111111111115,101.33777777777777
2024-03-05 09:50:36,-1.0,5.553348533339885,52.01437723333128,1.8450828333333409,1.13128549999999,4.916259566666763,3.0352719666666417,-1.0,16.658432,52.3264,13.14816,90.968064,148.557824,137.650176,-1.0,3121.0844444444438,92.16,99.33444444444442,29.521111111111114,48.071111111111115,101.33777777777777
2024-03-05 09:50:41,-1.0,5.553348533339886,52.01437723333129,1.8450828333333409,1.13128549999999,4.916259566666763,4.606791599999838,-1.0,16.658432,52.3264,13.14816,90.968064,148.557824,137.76896,-1.0,3121.0844444444447,51.84,99.33444444444444,29.521111111111114,48.071111111111115,101.33777777777777
2024-03-05 09:50:46,-1.0,5.553348533339886,52.01437723333129,1.8450828333333409,1.13128549999999,4.916259566666763,4.606791599999838,-1.0,16.658432,52.3264,13.14816,90.968064,148.557824,137.76896,-1.0,3121.0844444444447,51.84,99.33444444444444,29.521111111111114,48.071111111111115,101.33777777777777
2024-03-05 09:50:51,-1.0,5.553348533339886,52.01437723333129,1.8450828333333409,1.13128549999999,4.916259566666763,4.606791599999838,-1.0,16.658432,52.3264,13.14816,90.968064,148.557824,137.76896,-1.0,3121.0844444444447,51.84,99.33444444444444,29.521111111111114,48.071111111111115,101.33777777777777
2024-03-05 09:50:56,-1.0,5.553348533339886,52.01437723333129,1.8450828333333409,1.13128549999999,4.916259566666763,4.606791599999838,-1.0,16.658432,52.3264,13.14816,90.968064,148.557824,137.76896,-1.0,3121.0844444444447,51.84,99.33444444444444,29.521111111111114,48.071111111111115,101.33777777777777
2024-03-05 09:51:01,-1.0,5.553348533339886,52.01437723333129,2.083674733333396,2.508595900000188,4.841431700000006,4.606791599999838,-1.0,16.658432,52.3264,12.51328,90.968064,148.803584,137.76896,-1.0,3121.0844444444447,51.84,99.33444444444444,28.444444444444443,51.84,120.26777777777778
2024-03-05 09:51:06,-1.0,5.7777758000005015,26.805905633333772,2.083674733333396,2.508595900000188,4.841431700000006,4.606791599999838,-1.0,16.674816,51.929088,12.51328,90.968064,148.803584,137.76896,-1.0,1962.489999999999,51.84,145.6044444444444,28.444444444444443,51.84,120.26777777777778
2024-03-05 09:51:11,-1.0,5.777775800000503,26.805905633333776,2.083674733333396,2.508595900000188,4.841431700000006,4.539409866666706,-1.0,16.674816,51.929088,12.51328,90.968064,148.803584,137.945088,-1.0,1962.4899999999998,122.4711111111111,145.60444444444443,28.444444444444443,51.84,120.26777777777778
2024-03-05 09:51:16,-1.0,5.777775800000503,26.805905633333776,2.083674733333396,2.508595900000188,4.841431700000006,4.539409866666706,-1.0,16.674816,51.929088,12.51328,90.968064,148.803584,137.945088,-1.0,1962.4899999999998,122.4711111111111,145.60444444444443,28.444444444444443,51.84,120.26777777777778
2024-03-05 09:51:21,-1.0,5.777775800000503,26.805905633333776,2.083674733333396,2.508595900000188,4.841431700000006,4.539409866666706,-1.0,16.674816,51.929088,12.51328,90.968064,148.803584,137.945088,-1.0,1962.4899999999998,122.4711111111111,145.60444444444443,28.444444444444443,51.84,120.26777777777778
2024-03-05 09:51:26,-1.0,5.777775800000503,26.805905633333776,2.083674733333396,2.508595900000188,4.841431700000006,4.539409866666706,-1.0,16.674816,51.929088,12.51328,90.968064,148.803584,137.945088,-1.0,1962.4899999999998,122.4711111111111,145.60444444444443,28.444444444444443,51.84,120.26777777777778
2024-03-05 09:51:31,-1.0,5.777775800000503,26.805905633333776,1.5490120333333597,2.026933866666525,5.061920433333475,4.539409866666706,-1.0,16.674816,51.929088,12.877824,90.968064,148.955136,137.945088,-1.0,1962.4899999999998,122.4711111111111,145.60444444444443,34.81,68.89000000000001,94.08999999999999
2024-03-05 09:51:36,-1.0,5.142640599994289,50.75186276666651,1.5490120333333597,2.026933866666525,5.061920433333475,4.539409866666706,-1.0,16.658432,51.929088,12.877824,90.968064,148.955136,137.945088,-1.0,5088.444444444442,122.4711111111111,173.36111111111106,34.81,68.89000000000001,94.08999999999999
2024-03-05 09:51:41,-1.0,5.14264059999429,50.75186276666652,1.5490120333333597,2.026933866666525,5.061920433333475,4.197560533333444,-1.0,16.658432,51.929088,12.877824,90.968064,148.955136,138.039296,-1.0,5088.444444444443,130.72111111111113,173.3611111111111,34.81,68.89000000000001,94.08999999999999
2024-03-05 09:51:46,-1.0,5.14264059999429,50.75186276666652,1.5490120333333597,2.026933866666525,5.061920433333475,4.197560533333444,-1.0,16.658432,51.929088,12.877824,90.968064,148.955136,138.039296,-1.0,5088.444444444443,130.72111111111113,173.3611111111111,34.81,68.89000000000001,94.08999999999999
2024-03-05 09:51:51,-1.0,5.14264059999429,50.75186276666652,1.5490120333333597,2.026933866666525,5.061920433333475,4.197560533333444,-1.0,16.658432,51.929088,12.877824,90.968064,148.955136,138.039296,-1.0,5088.444444444443,130.72111111111113,173.3611111111111,34.81,68.89000000000001,94.08999999999999
2024-03-05 09:51:56,-1.0,5.14264059999429,50.75186276666652,1.5490120333333597,2.026933866666525,5.061920433333475,4.197560533333444,-1.0,16.658432,51.929088,12.877824,90.968064,148.955136,138.039296,-1.0,5088.444444444443,130.72111111111113,173.3611111111111,34.81,68.89000000000001,94.08999999999999
2024-03-05 09:52:01,-1.0,5.14264059999429,50.75186276666652,0.7745173666666716,1.7692891000000563,3.960378233333491,4.197560533333444,-1.0,16.658432,51.929088,13.340672,90.832896,148.996096,138.039296,-1.0,5088.444444444443,130.72111111111113,173.3611111111111,9.20111111111111,18.49,89.61777777777777
2024-03-05 09:52:06,-1.0,5.912986666665649,48.71431216666905,0.7745173666666716,1.7692891000000563,3.960378233333491,4.197560533333444,-1.0,16.658432,51.929088,13.340672,90.832896,148.996096,138.039296,-1.0,3241.4044444444435,130.72111111111113,96.03999999999998,9.20111111111111,18.49,89.61777777777777
2024-03-05 09:52:11,-1.0,5.91298666666565,48.71431216666906,0.7745173666666716,1.7692891000000563,3.960378233333491,3.8024312333334365,-1.0,16.658432,51.929088,13.340672,90.832896,148.996096,138.141696,-1.0,3241.404444444444,169.0,96.04000000000002,9.20111111111111,18.49,89.61777777777777
2024-03-05 09:52:16,-1.0,5.91298666666565,48.71431216666906,0.7745173666666716,1.7692891000000563,3.960378233333491,3.8024312333334365,-1.0,16.658432,51.929088,13.340672,90.832896,148.996096,138.141696,-1.0,3241.404444444444,169.0,96.04000000000002,9.20111111111111,18.49,89.61777777777777
2024-03-05 09:52:21,-1.0,5.91298666666565,48.71431216666906,0.7745173666666716,1.7692891000000563,3.960378233333491,3.8024312333334365,-1.0,16.658432,51.929088,13.340672,90.832896,148.996096,138.141696,-1.0,3241.404444444444,169.0,96.04000000000002,9.20111111111111,18.49,89.61777777777777
2024-03-05 09:52:26,-1.0,5.91298666666565,48.71431216666906,0.7745173666666716,1.7692891000000563,3.960378233333491,3.8024312333334365,-1.0,16.658432,51.929088,13.340672,90.832896,148.996096,138.141696,-1.0,3241.404444444444,169.0,96.04000000000002,9.20111111111111,18.49,89.61777777777777
2024-03-05 09:52:31,-1.0,5.91298666666565,48.71431216666906,2.585026166666656,2.214721166666796,5.876071499999588,3.8024312333334365,-1.0,16.658432,51.929088,13.336576,90.832896,149.098496,138.141696,-1.0,3241.404444444444,169.0,96.04000000000002,32.49,87.11111111111113,144.8011111111111
2024-03-05 09:52:36,-1.0,367.60557486666886,18.6392430333323,2.585026166666656,2.214721166666796,5.876071499999588,3.8024312333334365,-1.0,19.787776,52.191232,13.336576,90.832896,149.098496,138.141696,-1.0,2262.587777777777,169.0,118.08444444444442,32.49,87.11111111111113,144.8011111111111
2024-03-05 09:52:41,-1.0,367.6055748666689,18.639243033332303,2.585026166666656,2.214721166666796,5.876071499999588,3.9645122666665125,-1.0,19.787776,52.191232,13.336576,90.832896,149.098496,138.24,-1.0,2262.5877777777782,106.77777777777779,118.08444444444446,32.49,87.11111111111113,144.8011111111111
2024-03-05 09:52:46,-1.0,367.6055748666689,18.639243033332303,2.585026166666656,2.214721166666796,5.876071499999588,3.9645122666665125,-1.0,19.787776,52.191232,13.336576,90.832896,149.098496,138.24,-1.0,2262.5877777777782,106.77777777777779,118.08444444444446,32.49,87.11111111111113,144.8011111111111
2024-03-05 09:52:51,-1.0,367.6055748666689,18.639243033332303,2.585026166666656,2.214721166666796,5.876071499999588,3.9645122666665125,-1.0,19.787776,52.191232,13.336576,90.832896,149.098496,138.24,-1.0,2262.5877777777782,106.77777777777779,118.08444444444446,32.49,87.11111111111113,144.8011111111111
2024-03-05 09:52:56,-1.0,367.6055748666689,18.639243033332303,2.585026166666656,2.214721166666796,5.876071499999588,3.9645122666665125,-1.0,19.787776,52.191232,13.336576,90.832896,149.098496,138.24,-1.0,2262.5877777777782,106.77777777777779,118.08444444444446,32.49,87.11111111111113,144.8011111111111
2024-03-05 09:53:01,-1.0,367.6055748666689,18.639243033332303,1.010942133333259,2.07199953333325,4.222762666666806,3.9645122666665125,-1.0,19.787776,52.191232,13.242368,90.832896,149.184512,138.24,-1.0,2262.5877777777782,106.77777777777779,118.08444444444446,85.25444444444443,59.290000000000006,100.0
