timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2024-03-11 03:08:05,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:10,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:15,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:20,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:25,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:30,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:35,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:40,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:45,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:50,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:08:55,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:00,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:05,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:10,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:15,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:20,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:25,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:30,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:35,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:40,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:45,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:50,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:09:55,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:00,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:05,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:10,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:15,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:20,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:25,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:30,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:35,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:40,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:45,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:50,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:10:55,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:00,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:05,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:10,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:15,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:20,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:25,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:30,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:35,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:40,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:45,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:50,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:11:55,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:00,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:05,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:10,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:15,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:20,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:25,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:30,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:35,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:40,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:45,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:50,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-11 03:12:55,1.0,1.0,1.0,1.0,1.0,1.0
