timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 15:00:43,7.890212054544425,45.02703243658546,2.204035603557787,1.2630122666668815,4.766204899999593,21.32422026666667,-1.0,24.9856,56.36096,13.062144,89.759744,174.51008,103.473152,-1.0,42.684444444444445,358.5428160889006,-1.0,17.084444444444447,3836.5050404208105,80.4011111111111,55.7622630060897
2024-03-07 15:00:48,7.890212054544425,45.02703243658546,2.204035603557787,1.2630122666668815,4.766204899999593,21.32422026666667,-1.0,24.9856,56.36096,13.062144,89.759744,174.51008,103.473152,-1.0,42.684444444444445,358.5428160889006,-1.0,17.084444444444447,3836.5050404208105,80.4011111111111,55.7622630060897
2024-03-07 15:00:53,7.890212054544425,45.02703243658546,2.204035603557787,1.2630122666668815,4.766204899999593,21.32422026666667,-1.0,24.9856,56.36096,13.062144,89.759744,174.51008,103.473152,-1.0,42.684444444444445,358.5428160889006,-1.0,17.084444444444447,3836.5050404208105,80.4011111111111,55.7622630060897
2024-03-07 15:00:58,7.890212054544425,45.02703243658546,2.204035603557787,1.2630122666668815,4.766204899999593,21.32422026666667,-1.0,24.9856,56.36096,13.062144,89.759744,174.51008,103.473152,-1.0,42.684444444444445,358.5428160889006,-1.0,17.084444444444447,3836.5050404208105,80.4011111111111,55.7622630060897
2024-03-07 15:01:03,7.890212054544425,45.02703243658546,2.204035603557787,2.1065652666663937,4.958493633332258,20.158262933333404,-1.0,24.9856,56.36096,13.062144,90.251264,174.616576,103.583744,-1.0,98.67111111111112,358.5428160889006,-1.0,45.78777777777778,3836.5050404208105,122.4711111111111,55.7622630060897
2024-03-07 15:01:08,5.37235793332608,41.14939123331472,0.6305430333327421,2.1065652666663937,4.958493633332258,20.158262933333404,-1.0,25.001984,56.246272,12.644352,90.251264,174.616576,103.583744,-1.0,98.67111111111112,100.66777777777774,-1.0,45.78777777777778,6309.654444444443,122.4711111111111,119.53777777777775
2024-03-07 15:01:13,5.3723579333260805,41.149391233314724,0.6305430333327422,2.1065652666663937,4.958493633332258,20.158262933333404,-1.0,25.001984,56.246272,12.644352,90.251264,174.616576,103.583744,-1.0,98.67111111111112,100.66777777777777,-1.0,45.78777777777778,6309.654444444445,122.4711111111111,119.53777777777778
2024-03-07 15:01:18,5.3723579333260805,41.149391233314724,0.6305430333327422,2.1065652666663937,4.958493633332258,20.158262933333404,-1.0,25.001984,56.246272,12.644352,90.251264,174.616576,103.583744,-1.0,98.67111111111112,100.66777777777777,-1.0,45.78777777777778,6309.654444444445,122.4711111111111,119.53777777777778
2024-03-07 15:01:23,5.3723579333260805,41.149391233314724,0.6305430333327422,2.1065652666663937,4.958493633332258,20.158262933333404,-1.0,25.001984,56.246272,12.644352,90.251264,174.616576,103.583744,-1.0,98.67111111111112,100.66777777777777,-1.0,45.78777777777778,6309.654444444445,122.4711111111111,119.53777777777778
2024-03-07 15:01:28,5.3723579333260805,41.149391233314724,0.6305430333327422,2.1065652666663937,4.958493633332258,20.158262933333404,-1.0,25.001984,56.246272,12.644352,90.251264,174.616576,103.583744,-1.0,98.67111111111112,100.66777777777777,-1.0,45.78777777777778,6309.654444444445,122.4711111111111,119.53777777777778
2024-03-07 15:01:33,5.3723579333260805,41.149391233314724,0.6305430333327422,1.7428933999999194,3.918694233334463,15.398502533333296,-1.0,25.001984,56.246272,12.644352,90.304512,175.714304,102.916096,-1.0,94.08999999999999,100.66777777777777,-1.0,26.694444444444446,6309.654444444445,100.0,119.53777777777778
2024-03-07 15:01:38,3.8132951000079625,39.4349163000091,1.6697585333342126,1.7428933999999194,3.918694233334463,15.398502533333296,-1.0,24.9856,56.246272,13.152256,90.304512,175.714304,102.916096,-1.0,94.08999999999999,138.4544444444444,-1.0,26.694444444444446,2361.9599999999996,100.0,79.20999999999998
2024-03-07 15:01:43,3.813295100007963,39.43491630000911,1.6697585333342129,1.7428933999999194,3.918694233334463,15.398502533333296,-1.0,24.9856,56.246272,13.152256,90.304512,175.714304,102.916096,-1.0,94.08999999999999,138.45444444444448,-1.0,26.694444444444446,2361.96,100.0,79.21000000000001
2024-03-07 15:01:48,3.813295100007963,39.43491630000911,1.6697585333342129,1.7428933999999194,3.918694233334463,15.398502533333296,-1.0,24.9856,56.246272,13.152256,90.304512,175.714304,102.916096,-1.0,94.08999999999999,138.45444444444448,-1.0,26.694444444444446,2361.96,100.0,79.21000000000001
2024-03-07 15:01:53,3.813295100007963,39.43491630000911,1.6697585333342129,1.7428933999999194,3.918694233334463,15.398502533333296,-1.0,24.9856,56.246272,13.152256,90.304512,175.714304,102.916096,-1.0,94.08999999999999,138.45444444444448,-1.0,26.694444444444446,2361.96,100.0,79.21000000000001
2024-03-07 15:01:58,3.813295100007963,39.43491630000911,1.6697585333342129,1.7428933999999194,3.918694233334463,15.398502533333296,-1.0,24.9856,56.246272,13.152256,90.304512,175.714304,102.916096,-1.0,94.08999999999999,138.45444444444448,-1.0,26.694444444444446,2361.96,100.0,79.21000000000001
2024-03-07 15:02:03,3.813295100007963,39.43491630000911,1.6697585333342129,2.014523599999999,3.772083166666107,12.89311659999998,-1.0,24.9856,56.246272,13.152256,90.304512,177.84832,102.342656,-1.0,138.45444444444448,138.45444444444448,-1.0,28.09,2361.96,131.48444444444445,79.21000000000001
2024-03-07 15:02:08,4.419386899993089,51.26729766664841,1.5653361000014834,2.014523599999999,3.772083166666107,12.89311659999998,-1.0,24.9856,56.377344,12.525568,90.304512,177.84832,102.342656,-1.0,138.45444444444448,217.07111111111104,-1.0,28.09,3733.209999999999,131.48444444444445,79.20999999999998
2024-03-07 15:02:13,4.41938689999309,51.26729766664842,1.5653361000014836,2.014523599999999,3.772083166666107,12.89311659999998,-1.0,24.9856,56.377344,12.525568,90.304512,177.84832,102.342656,-1.0,138.45444444444448,217.0711111111111,-1.0,28.09,3733.21,131.48444444444445,79.21000000000001
2024-03-07 15:02:18,4.41938689999309,51.26729766664842,1.5653361000014836,2.014523599999999,3.772083166666107,12.89311659999998,-1.0,24.9856,56.377344,12.525568,90.304512,177.84832,102.342656,-1.0,138.45444444444448,217.0711111111111,-1.0,28.09,3733.21,131.48444444444445,79.21000000000001
2024-03-07 15:02:23,4.41938689999309,51.26729766664842,1.5653361000014836,2.014523599999999,3.772083166666107,12.89311659999998,-1.0,24.9856,56.377344,12.525568,90.304512,177.84832,102.342656,-1.0,138.45444444444448,217.0711111111111,-1.0,28.09,3733.21,131.48444444444445,79.21000000000001
2024-03-07 15:02:28,4.41938689999309,51.26729766664842,1.5653361000014836,2.014523599999999,3.772083166666107,12.89311659999998,-1.0,24.9856,56.377344,12.525568,90.304512,177.84832,102.342656,-1.0,138.45444444444448,217.0711111111111,-1.0,28.09,3733.21,131.48444444444445,79.21000000000001
2024-03-07 15:02:33,4.41938689999309,51.26729766664842,1.5653361000014836,1.215985600000143,6.226078866666285,62.55813110000001,-1.0,24.9856,56.377344,12.525568,92.545024,178.03264,104.89856,-1.0,79.21000000000001,217.0711111111111,-1.0,42.25,3733.21,113.77777777777777,79.21000000000001
2024-03-07 15:02:38,7.116885366667701,32.77569986667003,1.8460578999982618,1.215985600000143,6.226078866666285,62.55813110000001,-1.0,24.9856,56.246272,12.193792,92.545024,178.03264,104.89856,-1.0,79.21000000000001,148.02777777777771,-1.0,42.25,3054.4044444444435,113.77777777777777,87.73444444444442
2024-03-07 15:02:43,7.116885366667702,32.77569986667004,1.846057899998262,1.215985600000143,6.226078866666285,62.55813110000001,-1.0,24.9856,56.246272,12.193792,92.545024,178.03264,104.89856,-1.0,79.21000000000001,148.02777777777777,-1.0,42.25,3054.4044444444444,113.77777777777777,87.73444444444445
2024-03-07 15:02:48,7.116885366667702,32.77569986667004,1.846057899998262,1.215985600000143,6.226078866666285,62.55813110000001,-1.0,24.9856,56.246272,12.193792,92.545024,178.03264,104.89856,-1.0,79.21000000000001,148.02777777777777,-1.0,42.25,3054.4044444444444,113.77777777777777,87.73444444444445
2024-03-07 15:02:53,7.116885366667702,32.77569986667004,1.846057899998262,1.215985600000143,6.226078866666285,62.55813110000001,-1.0,24.9856,56.246272,12.193792,92.545024,178.03264,104.89856,-1.0,79.21000000000001,148.02777777777777,-1.0,42.25,3054.4044444444444,113.77777777777777,87.73444444444445
2024-03-07 15:02:58,7.116885366667702,32.77569986667004,1.846057899998262,1.215985600000143,6.226078866666285,62.55813110000001,-1.0,24.9856,56.246272,12.193792,92.545024,178.03264,104.89856,-1.0,79.21000000000001,148.02777777777777,-1.0,42.25,3054.4044444444444,113.77777777777777,87.73444444444445
2024-03-07 15:03:03,7.116885366667702,32.77569986667004,1.846057899998262,2.0264412666667417,5.005122733333185,15.0095812,-1.0,24.9856,56.246272,12.193792,92.618752,178.188288,105.086976,-1.0,171.60999999999999,148.02777777777777,-1.0,12.25,3054.4044444444444,131.48444444444445,87.73444444444445
2024-03-07 15:03:08,6.49024056666955,47.62528846667919,1.4449398333340466,2.0264412666667417,5.005122733333185,15.0095812,-1.0,25.001984,56.475648,12.57472,92.618752,178.188288,105.086976,-1.0,171.60999999999999,136.88999999999993,-1.0,12.25,2339.3344444444438,131.48444444444445,108.15999999999997
2024-03-07 15:03:13,6.490240566669551,47.625288466679194,1.4449398333340469,2.0264412666667417,5.005122733333185,15.0095812,-1.0,25.001984,56.475648,12.57472,92.618752,178.188288,105.086976,-1.0,171.60999999999999,136.89,-1.0,12.25,2339.3344444444447,131.48444444444445,108.16000000000001
2024-03-07 15:03:18,6.490240566669551,47.625288466679194,1.4449398333340469,2.0264412666667417,5.005122733333185,15.0095812,-1.0,25.001984,56.475648,12.57472,92.618752,178.188288,105.086976,-1.0,171.60999999999999,136.89,-1.0,12.25,2339.3344444444447,131.48444444444445,108.16000000000001
2024-03-07 15:03:23,6.490240566669551,47.625288466679194,1.4449398333340469,2.0264412666667417,5.005122733333185,15.0095812,-1.0,25.001984,56.475648,12.57472,92.618752,178.188288,105.086976,-1.0,171.60999999999999,136.89,-1.0,12.25,2339.3344444444447,131.48444444444445,108.16000000000001
2024-03-07 15:03:28,6.490240566669551,47.625288466679194,1.4449398333340469,2.0264412666667417,5.005122733333185,15.0095812,-1.0,25.001984,56.475648,12.57472,92.618752,178.188288,105.086976,-1.0,171.60999999999999,136.89,-1.0,12.25,2339.3344444444447,131.48444444444445,108.16000000000001
2024-03-07 15:03:33,6.490240566669551,47.625288466679194,1.4449398333340469,2.0710758999996415,2.2581431666670446,14.810665100000028,-1.0,25.001984,56.475648,12.57472,92.618752,180.46976,105.181184,-1.0,100.0,136.89,-1.0,25.334444444444443,2339.3344444444447,58.26777777777778,108.16000000000001
2024-03-07 15:03:38,4.857034633338722,53.62523106665927,1.69365066666766,2.0710758999996415,2.2581431666670446,14.810665100000028,-1.0,25.001984,56.475648,13.14816,92.618752,180.46976,105.181184,-1.0,100.0,140.81777777777774,-1.0,25.334444444444443,6442.737777777776,58.26777777777778,136.88999999999993
2024-03-07 15:03:43,4.857034633338723,53.625231066659275,1.6936506666676603,2.0710758999996415,2.2581431666670446,14.810665100000028,-1.0,25.001984,56.475648,13.14816,92.618752,180.46976,105.181184,-1.0,100.0,140.8177777777778,-1.0,25.334444444444443,6442.737777777777,58.26777777777778,136.89
2024-03-07 15:03:48,4.857034633338723,53.625231066659275,1.6936506666676603,2.0710758999996415,2.2581431666670446,14.810665100000028,-1.0,25.001984,56.475648,13.14816,92.618752,180.46976,105.181184,-1.0,100.0,140.8177777777778,-1.0,25.334444444444443,6442.737777777777,58.26777777777778,136.89
2024-03-07 15:03:53,4.857034633338723,53.625231066659275,1.6936506666676603,2.0710758999996415,2.2581431666670446,14.810665100000028,-1.0,25.001984,56.475648,13.14816,92.618752,180.46976,105.181184,-1.0,100.0,140.8177777777778,-1.0,25.334444444444443,6442.737777777777,58.26777777777778,136.89
2024-03-07 15:03:58,4.857034633338723,53.625231066659275,1.6936506666676603,2.0710758999996415,2.2581431666670446,14.810665100000028,-1.0,25.001984,56.475648,13.14816,92.618752,180.46976,105.181184,-1.0,100.0,140.8177777777778,-1.0,25.334444444444443,6442.737777777777,58.26777777777778,136.89
2024-03-07 15:04:03,4.857034633338723,53.625231066659275,1.6936506666676603,1.3769261000002566,6.401926566667271,11.135719966666713,-1.0,25.001984,56.475648,13.14816,92.618752,180.670464,105.18528,-1.0,116.64000000000001,140.8177777777778,-1.0,27.387777777777778,6442.737777777777,112.36,136.89
2024-03-07 15:04:08,6.087261633335098,41.0271171000204,1.4865581333310727,1.3769261000002566,6.401926566667271,11.135719966666713,-1.0,24.9856,56.246272,12.488704,92.618752,180.670464,105.18528,-1.0,116.64000000000001,140.81777777777774,-1.0,27.387777777777778,2381.439999999999,112.36,68.88999999999999
2024-03-07 15:04:13,6.087261633335099,41.027117100020405,1.486558133331073,1.3769261000002566,6.401926566667271,11.135719966666713,-1.0,24.9856,56.246272,12.488704,92.618752,180.670464,105.18528,-1.0,116.64000000000001,140.8177777777778,-1.0,27.387777777777778,2381.4399999999996,112.36,68.89000000000001
2024-03-07 15:04:18,6.087261633335099,41.027117100020405,1.486558133331073,1.3769261000002566,6.401926566667271,11.135719966666713,-1.0,24.9856,56.246272,12.488704,92.618752,180.670464,105.18528,-1.0,116.64000000000001,140.8177777777778,-1.0,27.387777777777778,2381.4399999999996,112.36,68.89000000000001
2024-03-07 15:04:23,6.087261633335099,41.027117100020405,1.486558133331073,1.3769261000002566,6.401926566667271,11.135719966666713,-1.0,24.9856,56.246272,12.488704,92.618752,180.670464,105.18528,-1.0,116.64000000000001,140.8177777777778,-1.0,27.387777777777778,2381.4399999999996,112.36,68.89000000000001
2024-03-07 15:04:28,6.087261633335099,41.027117100020405,1.486558133331073,1.3769261000002566,6.401926566667271,11.135719966666713,-1.0,24.9856,56.246272,12.488704,92.618752,180.670464,105.18528,-1.0,116.64000000000001,140.8177777777778,-1.0,27.387777777777778,2381.4399999999996,112.36,68.89000000000001
2024-03-07 15:04:33,6.087261633335099,41.027117100020405,1.486558133331073,1.940340100000526,3.790680266666868,15.350282399999909,-1.0,24.9856,56.246272,12.488704,92.618752,180.79744,105.771008,-1.0,133.01777777777778,140.8177777777778,-1.0,38.440000000000005,2381.4399999999996,204.49,68.89000000000001
2024-03-07 15:04:38,6.184160166655297,35.82616543332429,1.2733228333331679,1.940340100000526,3.790680266666868,15.350282399999909,-1.0,25.001984,56.246272,12.77952,92.618752,180.79744,105.771008,-1.0,133.01777777777778,160.44444444444437,-1.0,38.440000000000005,3072.8544444444433,204.49,78.61777777777776
2024-03-07 15:04:43,6.184160166655298,35.8261654333243,1.273322833333168,1.940340100000526,3.790680266666868,15.350282399999909,-1.0,25.001984,56.246272,12.77952,92.618752,180.79744,105.771008,-1.0,133.01777777777778,160.44444444444443,-1.0,38.440000000000005,3072.854444444444,204.49,78.61777777777779
2024-03-07 15:04:48,6.184160166655298,35.8261654333243,1.273322833333168,1.940340100000526,3.790680266666868,15.350282399999909,-1.0,25.001984,56.246272,12.77952,92.618752,180.79744,105.771008,-1.0,133.01777777777778,160.44444444444443,-1.0,38.440000000000005,3072.854444444444,204.49,78.61777777777779
2024-03-07 15:04:53,6.184160166655298,35.8261654333243,1.273322833333168,1.940340100000526,3.790680266666868,15.350282399999909,-1.0,25.001984,56.246272,12.77952,92.618752,180.79744,105.771008,-1.0,133.01777777777778,160.44444444444443,-1.0,38.440000000000005,3072.854444444444,204.49,78.61777777777779
2024-03-07 15:04:58,6.184160166655298,35.8261654333243,1.273322833333168,1.940340100000526,3.790680266666868,15.350282399999909,-1.0,25.001984,56.246272,12.77952,92.618752,180.79744,105.771008,-1.0,133.01777777777778,160.44444444444443,-1.0,38.440000000000005,3072.854444444444,204.49,78.61777777777779
2024-03-07 15:05:03,6.184160166655298,35.8261654333243,1.273322833333168,1.8271909333331373,5.440947300000213,13.567229566666702,-1.0,25.001984,56.246272,12.77952,92.618752,180.846592,105.90208,-1.0,37.61777777777778,160.44444444444443,-1.0,29.521111111111114,3072.854444444444,108.85444444444445,78.61777777777779
2024-03-07 15:05:08,4.359647299997959,37.20791526666289,1.4405140666667646,1.8271909333331373,5.440947300000213,13.567229566666702,-1.0,24.9856,56.246272,13.008896,92.618752,180.846592,105.90208,-1.0,37.61777777777778,63.999999999999986,-1.0,29.521111111111114,2493.337777777777,108.85444444444445,68.88999999999999
2024-03-07 15:05:13,4.35964729999796,37.207915266662894,1.4405140666667648,1.8271909333331373,5.440947300000213,13.567229566666702,-1.0,24.9856,56.246272,13.008896,92.618752,180.846592,105.90208,-1.0,37.61777777777778,64.0,-1.0,29.521111111111114,2493.3377777777773,108.85444444444445,68.89000000000001
2024-03-07 15:05:18,4.35964729999796,37.207915266662894,1.4405140666667648,1.8271909333331373,5.440947300000213,13.567229566666702,-1.0,24.9856,56.246272,13.008896,92.618752,180.846592,105.90208,-1.0,37.61777777777778,64.0,-1.0,29.521111111111114,2493.3377777777773,108.85444444444445,68.89000000000001
2024-03-07 15:05:23,4.35964729999796,37.207915266662894,1.4405140666667648,1.8271909333331373,5.440947300000213,13.567229566666702,-1.0,24.9856,56.246272,13.008896,92.618752,180.846592,105.90208,-1.0,37.61777777777778,64.0,-1.0,29.521111111111114,2493.3377777777773,108.85444444444445,68.89000000000001
2024-03-07 15:05:28,4.35964729999796,37.207915266662894,1.4405140666667648,1.8271909333331373,5.440947300000213,13.567229566666702,-1.0,24.9856,56.246272,13.008896,92.618752,180.846592,105.90208,-1.0,37.61777777777778,64.0,-1.0,29.521111111111114,2493.3377777777773,108.85444444444445,68.89000000000001
2024-03-07 15:05:33,4.35964729999796,37.207915266662894,1.4405140666667648,2.176090366666017,6.230662733332792,12.07295800000002,-1.0,24.9856,56.246272,13.008896,92.618752,181.424128,106.033152,-1.0,232.0544444444444,64.0,-1.0,44.001111111111115,2493.3377777777773,127.69000000000001,68.89000000000001
2024-03-07 15:05:38,5.509622266678585,48.74199559999396,1.4290626999998794,2.176090366666017,6.230662733332792,12.07295800000002,-1.0,24.9856,56.36096,12.406784,92.618752,181.424128,106.033152,-1.0,232.0544444444444,166.40999999999997,-1.0,44.001111111111115,5193.6044444444415,127.69000000000001,102.00999999999996
2024-03-07 15:05:43,5.509622266678586,48.74199559999397,1.4290626999998797,2.176090366666017,6.230662733332792,12.07295800000002,-1.0,24.9856,56.36096,12.406784,92.618752,181.424128,106.033152,-1.0,232.0544444444444,166.41,-1.0,44.001111111111115,5193.604444444444,127.69000000000001,102.00999999999999
2024-03-07 15:05:48,5.509622266678586,48.74199559999397,1.4290626999998797,2.176090366666017,6.230662733332792,12.07295800000002,-1.0,24.9856,56.36096,12.406784,92.618752,181.424128,106.033152,-1.0,232.0544444444444,166.41,-1.0,44.001111111111115,5193.604444444444,127.69000000000001,102.00999999999999
2024-03-07 15:05:53,5.509622266678586,48.74199559999397,1.4290626999998797,2.176090366666017,6.230662733332792,12.07295800000002,-1.0,24.9856,56.36096,12.406784,92.618752,181.424128,106.033152,-1.0,232.0544444444444,166.41,-1.0,44.001111111111115,5193.604444444444,127.69000000000001,102.00999999999999
2024-03-07 15:05:58,5.509622266678586,48.74199559999397,1.4290626999998797,2.176090366666017,6.230662733332792,12.07295800000002,-1.0,24.9856,56.36096,12.406784,92.618752,181.424128,106.033152,-1.0,232.0544444444444,166.41,-1.0,44.001111111111115,5193.604444444444,127.69000000000001,102.00999999999999
2024-03-07 15:06:03,5.509622266678586,48.74199559999397,1.4290626999998797,1.785620066667093,2.9827259333330858,0.0,-1.0,24.9856,56.36096,12.406784,91.05408,178.737152,0.794624,-1.0,46.69444444444444,166.41,-1.0,39.69,5193.604444444444,215.1111111111111,102.00999999999999
