timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-dr27n_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-dr27n_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-dr27n_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network,productpage-v1-7fb564989f-xslvc_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network
2024-03-11 03:40:40,9.263634500014936,75.33643253332987,-1.0,2.4756077999995796,2.059486333332927,5.613391633333245,5.725744966666943,25.23136,55.45984,-1.0,14.6432,82.448384,204.84096,203.747328,71.68444444444445,-1.0,104.7211111111111,114.48999999999998,1637.5511111111114,242.3211111111111,39.69
2024-03-11 03:40:45,9.263634500014936,75.33643253332987,-1.0,2.4756077999995796,2.059486333332927,5.613391633333245,5.725744966666943,25.23136,55.45984,-1.0,14.6432,82.448384,204.84096,203.747328,71.68444444444445,-1.0,104.7211111111111,114.48999999999998,1637.5511111111114,242.3211111111111,39.69
2024-03-11 03:40:50,8.928797366661458,75.33643253332987,-1.0,1.7358135333324758,2.059486333332927,5.613391633333245,5.725744966666943,25.214976,55.45984,-1.0,14.757888,82.448384,204.84096,203.747328,71.68444444444445,-1.0,87.73444444444449,114.48999999999998,1637.5511111111114,239.21777777777788,39.69
2024-03-11 03:40:55,8.928797366661456,64.04500883333336,-1.0,1.7358135333324753,2.394204533333285,5.92112166666728,4.912870766666326,25.214976,55.349248,-1.0,14.757888,82.448384,204.959744,203.882496,144.8011111111111,-1.0,87.73444444444445,169.0,3508.587777777778,239.21777777777777,42.684444444444445
2024-03-11 03:41:00,8.928797366661456,64.04500883333336,-1.0,1.7358135333324753,2.394204533333285,5.92112166666728,4.912870766666326,25.214976,55.349248,-1.0,14.757888,82.448384,204.959744,203.882496,144.8011111111111,-1.0,87.73444444444445,169.0,3508.587777777778,239.21777777777777,42.684444444444445
2024-03-11 03:41:05,8.928797366661456,64.04500883333336,-1.0,1.7358135333324753,2.394204533333285,5.92112166666728,4.912870766666326,25.214976,55.349248,-1.0,14.757888,82.448384,204.959744,203.882496,144.8011111111111,-1.0,87.73444444444445,169.0,3508.587777777778,239.21777777777777,42.684444444444445
2024-03-11 03:41:10,8.928797366661456,64.04500883333336,-1.0,1.7358135333324753,2.394204533333285,5.92112166666728,4.912870766666326,25.214976,55.349248,-1.0,14.757888,82.448384,204.959744,203.882496,144.8011111111111,-1.0,87.73444444444445,169.0,3508.587777777778,239.21777777777777,42.684444444444445
2024-03-11 03:41:15,8.928797366661456,64.04500883333336,-1.0,1.7358135333324753,2.394204533333285,5.92112166666728,4.912870766666326,25.214976,55.349248,-1.0,14.757888,82.448384,204.959744,203.882496,144.8011111111111,-1.0,87.73444444444445,169.0,3508.587777777778,239.21777777777777,42.684444444444445
2024-03-11 03:41:20,9.45973369998683,64.04500883333336,-1.0,2.2994194333364253,2.394204533333285,5.92112166666728,4.912870766666326,25.214976,55.349248,-1.0,14.618624,82.448384,204.959744,203.882496,144.8011111111111,-1.0,87.73444444444449,169.0,3508.587777777778,100.66777777777781,42.684444444444445
2024-03-11 03:41:25,9.459733699986828,42.886738233338896,-1.0,2.299419433336425,1.3029822000002393,3.274918333333214,3.8840312666669283,25.214976,55.595008,-1.0,14.618624,82.448384,205.053952,203.956224,66.69444444444443,-1.0,87.73444444444445,139.24,6357.404444444444,100.66777777777777,14.95111111111111
2024-03-11 03:41:30,9.459733699986828,42.886738233338896,-1.0,2.299419433336425,1.3029822000002393,3.274918333333214,3.8840312666669283,25.214976,55.595008,-1.0,14.618624,82.448384,205.053952,203.956224,66.69444444444443,-1.0,87.73444444444445,139.24,6357.404444444444,100.66777777777777,14.95111111111111
2024-03-11 03:41:35,9.459733699986828,42.886738233338896,-1.0,2.299419433336425,1.3029822000002393,3.274918333333214,3.8840312666669283,25.214976,55.595008,-1.0,14.618624,82.448384,205.053952,203.956224,66.69444444444443,-1.0,87.73444444444445,139.24,6357.404444444444,100.66777777777777,14.95111111111111
2024-03-11 03:41:40,9.459733699986828,42.886738233338896,-1.0,2.299419433336425,1.3029822000002393,3.274918333333214,3.8840312666669283,25.214976,55.595008,-1.0,14.618624,82.448384,205.053952,203.956224,66.69444444444443,-1.0,87.73444444444445,139.24,6357.404444444444,100.66777777777777,14.95111111111111
2024-03-11 03:41:45,9.459733699986828,42.886738233338896,-1.0,2.299419433336425,1.3029822000002393,3.274918333333214,3.8840312666669283,25.214976,55.595008,-1.0,14.618624,82.448384,205.053952,203.956224,66.69444444444443,-1.0,87.73444444444445,139.24,6357.404444444444,100.66777777777777,14.95111111111111
2024-03-11 03:41:50,6.461655533348678,42.886738233338896,-1.0,1.7540621333296262,1.3029822000002393,3.274918333333214,3.8840312666669283,25.214976,55.595008,-1.0,14.92992,82.448384,205.053952,203.956224,66.69444444444443,-1.0,100.66777777777781,139.24,6357.404444444444,160.44444444444449,14.95111111111111
2024-03-11 03:41:55,6.461655533348676,73.56944009999704,-1.0,1.7540621333296258,2.27027229999995,5.463367933333529,5.245696299999736,25.214976,55.48032,-1.0,14.92992,82.448384,205.172736,204.075008,172.48444444444442,-1.0,100.66777777777777,122.4711111111111,952.7511111111112,160.44444444444443,75.68999999999998
2024-03-11 03:42:00,6.461655533348676,73.56944009999704,-1.0,1.7540621333296258,2.27027229999995,5.463367933333529,5.245696299999736,25.214976,55.48032,-1.0,14.92992,82.448384,205.172736,204.075008,172.48444444444442,-1.0,100.66777777777777,122.4711111111111,952.7511111111112,160.44444444444443,75.68999999999998
2024-03-11 03:42:05,6.461655533348676,73.56944009999704,-1.0,1.7540621333296258,2.27027229999995,5.463367933333529,5.245696299999736,25.214976,55.48032,-1.0,14.92992,82.448384,205.172736,204.075008,172.48444444444442,-1.0,100.66777777777777,122.4711111111111,952.7511111111112,160.44444444444443,75.68999999999998
2024-03-11 03:42:10,6.461655533348676,73.56944009999704,-1.0,1.7540621333296258,2.27027229999995,5.463367933333529,5.245696299999736,25.214976,55.48032,-1.0,14.92992,82.448384,205.172736,204.075008,172.48444444444442,-1.0,100.66777777777777,122.4711111111111,952.7511111111112,160.44444444444443,75.68999999999998
2024-03-11 03:42:15,6.461655533348676,73.56944009999704,-1.0,1.7540621333296258,2.27027229999995,5.463367933333529,5.245696299999736,25.214976,55.48032,-1.0,14.92992,82.448384,205.172736,204.075008,172.48444444444442,-1.0,100.66777777777777,122.4711111111111,952.7511111111112,160.44444444444443,75.68999999999998
2024-03-11 03:42:20,6.99769679998402,73.56944009999704,-1.0,1.4224522666684911,2.27027229999995,5.463367933333529,5.245696299999736,25.214976,55.48032,-1.0,14.921728,82.448384,205.172736,204.075008,172.48444444444442,-1.0,50.884444444444476,122.4711111111111,952.7511111111112,152.11111111111117,75.68999999999998
2024-03-11 03:42:25,6.997696799984018,72.00965703333016,-1.0,1.422452266668491,2.25539933333323,6.00918623333276,4.387531166666274,25.214976,55.463936,-1.0,14.921728,82.448384,205.283328,204.1856,110.9511111111111,-1.0,50.88444444444445,53.29,4664.889999999999,152.11111111111111,55.254444444444445
2024-03-11 03:42:30,6.997696799984018,72.00965703333016,-1.0,1.422452266668491,2.25539933333323,6.00918623333276,4.387531166666274,25.214976,55.463936,-1.0,14.921728,82.448384,205.283328,204.1856,110.9511111111111,-1.0,50.88444444444445,53.29,4664.889999999999,152.11111111111111,55.254444444444445
2024-03-11 03:42:35,6.997696799984018,72.00965703333016,-1.0,1.422452266668491,2.25539933333323,6.00918623333276,4.387531166666274,25.214976,55.463936,-1.0,14.921728,82.448384,205.283328,204.1856,110.9511111111111,-1.0,50.88444444444445,53.29,4664.889999999999,152.11111111111111,55.254444444444445
2024-03-11 03:42:40,6.997696799984018,72.00965703333016,-1.0,1.422452266668491,2.25539933333323,6.00918623333276,4.387531166666274,25.214976,55.463936,-1.0,14.921728,82.448384,205.283328,204.1856,110.9511111111111,-1.0,50.88444444444445,53.29,4664.889999999999,152.11111111111111,55.254444444444445
2024-03-11 03:42:45,6.997696799984018,72.00965703333016,-1.0,1.422452266668491,2.25539933333323,6.00918623333276,4.387531166666274,25.214976,55.463936,-1.0,14.921728,82.448384,205.283328,204.1856,110.9511111111111,-1.0,50.88444444444445,53.29,4664.889999999999,152.11111111111111,55.254444444444445
2024-03-11 03:42:50,9.69066093333216,72.00965703333016,-1.0,1.2214469333343916,2.25539933333323,6.00918623333276,4.387531166666274,25.214976,55.463936,-1.0,14.942208,82.448384,205.283328,204.1856,110.9511111111111,-1.0,79.80444444444448,53.29,4664.889999999999,105.4044444444445,55.254444444444445
2024-03-11 03:42:55,9.690660933332158,53.49000203333768,-1.0,1.2214469333343914,1.0322180666667198,5.2104009000004226,6.420151133333245,25.214976,55.365632,-1.0,14.942208,82.448384,205.369344,204.32896,79.21000000000001,-1.0,79.80444444444444,118.81,5112.25,105.40444444444447,71.12111111111112
2024-03-11 03:43:00,9.690660933332158,53.49000203333768,-1.0,1.2214469333343914,1.0322180666667198,5.2104009000004226,6.420151133333245,25.214976,55.365632,-1.0,14.942208,82.448384,205.369344,204.32896,79.21000000000001,-1.0,79.80444444444444,118.81,5112.25,105.40444444444447,71.12111111111112
2024-03-11 03:43:05,9.690660933332158,53.49000203333768,-1.0,1.2214469333343914,1.0322180666667198,5.2104009000004226,6.420151133333245,25.214976,55.365632,-1.0,14.942208,82.448384,205.369344,204.32896,79.21000000000001,-1.0,79.80444444444444,118.81,5112.25,105.40444444444447,71.12111111111112
2024-03-11 03:43:10,9.690660933332158,53.49000203333768,-1.0,1.2214469333343914,1.0322180666667198,5.2104009000004226,6.420151133333245,25.214976,55.365632,-1.0,14.942208,82.448384,205.369344,204.32896,79.21000000000001,-1.0,79.80444444444444,118.81,5112.25,105.40444444444447,71.12111111111112
2024-03-11 03:43:15,9.690660933332158,53.49000203333768,-1.0,1.2214469333343914,1.0322180666667198,5.2104009000004226,6.420151133333245,25.214976,55.365632,-1.0,14.942208,82.448384,205.369344,204.32896,79.21000000000001,-1.0,79.80444444444444,118.81,5112.25,105.40444444444447,71.12111111111112
2024-03-11 03:43:20,3.6264459738939823,53.49000203333768,-1.0,2.17526309825098,1.0322180666667198,5.2104009000004226,6.420151133333245,25.214976,55.365632,-1.0,14.618624,82.448384,205.369344,204.32896,79.21000000000001,-1.0,107.43912543429974,118.81,5112.25,298.05829026822556,71.12111111111112
2024-03-11 03:43:25,3.6264459738939823,60.97116939999978,-1.0,2.17526309825098,2.360335833333238,2.3224142666663283,3.2395701666672494,25.214976,55.365632,-1.0,14.618624,82.448384,205.438976,204.382208,212.18777777777777,-1.0,107.43912543429974,230.02777777777777,5995.921111111112,298.05829026822556,86.49000000000001
2024-03-11 03:43:30,3.6264459738939823,60.97116939999978,-1.0,2.17526309825098,2.360335833333238,2.3224142666663283,3.2395701666672494,25.214976,55.365632,-1.0,14.618624,82.448384,205.438976,204.382208,212.18777777777777,-1.0,107.43912543429974,230.02777777777777,5995.921111111112,298.05829026822556,86.49000000000001
2024-03-11 03:43:35,3.6264459738939823,60.97116939999978,-1.0,2.17526309825098,2.360335833333238,2.3224142666663283,3.2395701666672494,25.214976,55.365632,-1.0,14.618624,82.448384,205.438976,204.382208,212.18777777777777,-1.0,107.43912543429974,230.02777777777777,5995.921111111112,298.05829026822556,86.49000000000001
2024-03-11 03:43:40,3.6264459738939823,60.97116939999978,-1.0,2.17526309825098,2.360335833333238,2.3224142666663283,3.2395701666672494,25.214976,55.365632,-1.0,14.618624,82.448384,205.438976,204.382208,212.18777777777777,-1.0,107.43912543429974,230.02777777777777,5995.921111111112,298.05829026822556,86.49000000000001
2024-03-11 03:43:45,3.6264459738939823,60.97116939999978,-1.0,2.17526309825098,2.360335833333238,2.3224142666663283,3.2395701666672494,25.214976,55.365632,-1.0,14.618624,82.448384,205.438976,204.382208,212.18777777777777,-1.0,107.43912543429974,230.02777777777777,5995.921111111112,298.05829026822556,86.49000000000001
2024-03-11 03:43:50,11.733064441921467,60.97116939999978,-1.0,2.267470196026797,2.360335833333238,2.3224142666663283,3.2395701666672494,25.214976,55.365632,-1.0,15.347712,82.448384,205.438976,204.382208,212.18777777777777,-1.0,109.58033058450556,230.02777777777777,5995.921111111112,99.36093892840866,86.49000000000001
2024-03-11 03:43:55,11.733064441921467,86.24304190000203,-1.0,2.267470196026797,1.6734834333334447,5.691596633333044,4.426703966666423,25.214976,55.349248,-1.0,15.347712,82.448384,205.606912,204.468224,142.40444444444444,-1.0,109.58033058450556,75.68999999999998,1381.3611111111109,99.36093892840866,50.41
2024-03-11 03:44:00,11.733064441921467,86.24304190000203,-1.0,2.267470196026797,1.6734834333334447,5.691596633333044,4.426703966666423,25.214976,55.349248,-1.0,15.347712,82.448384,205.606912,204.468224,142.40444444444444,-1.0,109.58033058450556,75.68999999999998,1381.3611111111109,99.36093892840866,50.41
2024-03-11 03:44:05,11.733064441921467,86.24304190000203,-1.0,2.267470196026797,1.6734834333334447,5.691596633333044,4.426703966666423,25.214976,55.349248,-1.0,15.347712,82.448384,205.606912,204.468224,142.40444444444444,-1.0,109.58033058450556,75.68999999999998,1381.3611111111109,99.36093892840866,50.41
2024-03-11 03:44:10,11.733064441921467,86.24304190000203,-1.0,2.267470196026797,1.6734834333334447,5.691596633333044,4.426703966666423,25.214976,55.349248,-1.0,15.347712,82.448384,205.606912,204.468224,142.40444444444444,-1.0,109.58033058450556,75.68999999999998,1381.3611111111109,99.36093892840866,50.41
2024-03-11 03:44:15,11.733064441921467,86.24304190000203,-1.0,2.267470196026797,1.6734834333334447,5.691596633333044,4.426703966666423,25.214976,55.349248,-1.0,15.347712,82.448384,205.606912,204.468224,142.40444444444444,-1.0,109.58033058450556,75.68999999999998,1381.3611111111109,99.36093892840866,50.41
2024-03-11 03:44:20,7.542535799984764,86.24304190000203,-1.0,1.669216400000551,1.6734834333334447,5.691596633333044,4.426703966666423,25.214976,55.349248,-1.0,14.471168,82.448384,205.606912,204.468224,142.40444444444444,-1.0,46.24000000000002,75.68999999999998,1381.3611111111109,168.13444444444454,50.41
2024-03-11 03:44:25,7.542535799984762,66.49634249999963,-1.0,1.6692164000005505,1.9085825000000036,5.990801899999573,7.097204200000344,25.214976,55.250944,-1.0,14.471168,82.448384,205.737984,204.63616,91.52111111111111,-1.0,46.239999999999995,118.81,7679.601111111112,168.13444444444445,36.0
2024-03-11 03:44:30,7.542535799984762,66.49634249999963,-1.0,1.6692164000005505,1.9085825000000036,5.990801899999573,7.097204200000344,25.214976,55.250944,-1.0,14.471168,82.448384,205.737984,204.63616,91.52111111111111,-1.0,46.239999999999995,118.81,7679.601111111112,168.13444444444445,36.0
2024-03-11 03:44:35,7.542535799984762,66.49634249999963,-1.0,1.6692164000005505,1.9085825000000036,5.990801899999573,7.097204200000344,25.214976,55.250944,-1.0,14.471168,82.448384,205.737984,204.63616,91.52111111111111,-1.0,46.239999999999995,118.81,7679.601111111112,168.13444444444445,36.0
2024-03-11 03:44:40,7.542535799984762,66.49634249999963,-1.0,1.6692164000005505,1.9085825000000036,5.990801899999573,7.097204200000344,25.214976,55.250944,-1.0,14.471168,82.448384,205.737984,204.63616,91.52111111111111,-1.0,46.239999999999995,118.81,7679.601111111112,168.13444444444445,36.0
2024-03-11 03:44:45,7.542535799984762,66.49634249999963,-1.0,1.6692164000005505,1.9085825000000036,5.990801899999573,7.097204200000344,25.214976,55.250944,-1.0,14.471168,82.448384,205.737984,204.63616,91.52111111111111,-1.0,46.239999999999995,118.81,7679.601111111112,168.13444444444445,36.0
2024-03-11 03:44:50,8.085635666672415,66.49634249999963,-1.0,1.6824649999989565,1.9085825000000036,5.990801899999573,7.097204200000344,25.23136,55.250944,-1.0,14.839808,82.448384,205.737984,204.63616,91.52111111111111,-1.0,87.73444444444449,118.81,7679.601111111112,314.47111111111127,36.0
2024-03-11 03:44:55,8.085635666672413,63.72581103332778,-1.0,1.682464999998956,1.8789348333333085,5.334712233333979,4.021783299999508,25.23136,55.709696,-1.0,14.839808,82.448384,205.877248,204.71808,86.49000000000001,-1.0,87.73444444444445,139.24,3488.8711111111115,314.47111111111116,70.56
2024-03-11 03:45:00,8.085635666672413,63.72581103332778,-1.0,1.682464999998956,1.8789348333333085,5.334712233333979,4.021783299999508,25.23136,55.709696,-1.0,14.839808,82.448384,205.877248,204.71808,86.49000000000001,-1.0,87.73444444444445,139.24,3488.8711111111115,314.47111111111116,70.56
2024-03-11 03:45:05,8.085635666672413,63.72581103332778,-1.0,1.682464999998956,1.8789348333333085,5.334712233333979,4.021783299999508,25.23136,55.709696,-1.0,14.839808,82.448384,205.877248,204.71808,86.49000000000001,-1.0,87.73444444444445,139.24,3488.8711111111115,314.47111111111116,70.56
