,timestamp,adservice-7659d48d84-xdcfs&cpu_usage,adservice-7659d48d84-xdcfs&cpu_limit,adservice-7659d48d84-xdcfs&mem_usage,adservice-7659d48d84-xdcfs&mem_usage_rate,adservice-7659d48d84-xdcfs&mem_limit,adservice-7659d48d84-xdcfs&fs_usage,adservice-7659d48d84-xdcfs&net_receive,adservice-7659d48d84-xdcfs&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
10,1658458121,0.038684965,0.3,276.1796875,5.333683007,2648.0,0.0,0.342671699,7.428203972,0.0608222222222222,0.0443797795770966,0.2169525994443652
11,1658458126,0.038857973,0.3,276.2109375,5.165590892,2648.0,8.25e-05,0.236572266,5.58293457,0.0608222222222222,0.0443797795770966,0.2169525994443652
12,1658458131,0.036286702,0.3,276.2382813,5.060554828,2648.0,8.25e-05,0.34829832,7.085496852,0.0615111111111111,0.0650505902191179,0.2170697305092906
13,1658458136,0.036650662,0.3,276.2382813,5.131275426,2648.0,8.25e-05,0.34829832,7.085496852,0.0615111111111111,0.0650505902191179,0.2170697305092906
14,1658458141,0.03888835,0.3,276.234375,6.506595411,2648.0,0.000130334,0.34829832,7.085496852,0.0615111111111111,0.0650505902191179,0.2170697305092906
15,1658458146,0.03844186,0.3,276.3320313,6.508574342,2648.0,7.92e-05,0.342363639,6.638799829,0.0605777777777777,0.0633044797930435,0.2171655484566479
16,1658458151,0.035758593,0.3,276.3320313,7.377858606,2648.0,7.92e-05,0.342363639,6.638799829,0.0605777777777777,0.0633044797930435,0.2171655484566479
17,1658458156,0.037776629,0.3,276.3867188,5.867294403,2648.0,0.000110474,0.336552314,6.081742273,0.0605777777777777,0.0633044797930435,0.2171655484566479
18,1658458161,0.0351444,0.3,276.296875,5.034592754,2648.0,7.97e-05,0.348993089,6.442631375,0.0626444444444444,0.0626457613309345,0.2171192182324187
19,1658458166,0.035170978,0.3,276.296875,5.03459663,2648.0,7.97e-05,0.348993089,6.442631375,0.0626444444444444,0.0626457613309345,0.2171192182324187
20,1658458171,0.03472398,0.3,276.46875,5.831591519,2648.0,0.0,0.298453084,5.97439073,0.0626444444444444,0.0626457613309345,0.2171192182324187
21,1658458176,0.036301395,0.3,276.4804688,6.903175397,2648.0,8.19e-05,0.356814679,7.955730711,0.0605333333333333,0.0418681133349363,0.2171382846680779
22,1658458181,0.036301395,0.3,276.4804688,6.903175397,2648.0,8.19e-05,0.356814679,7.955730711,0.0605333333333333,0.0418681133349363,0.2171382846680779
23,1658458186,0.035298707,0.3,277.0742188,6.086424632,2648.0,0.000112706,0.36843549,8.405475259,0.0605333333333333,0.0418681133349363,0.2171382846680779
24,1658458191,0.039321799,0.3,277.9453125,4.098183984,2648.0,8.64e-05,0.328230205,7.739605485,0.0615333333333333,0.0425824948002232,0.2171145427052029
25,1658458196,0.039321799,0.3,277.9453125,4.098183984,2648.0,8.64e-05,0.36195343,8.832580466,0.0615333333333333,0.0425824948002232,0.2171145427052029
26,1658458201,0.03875999,0.3,277.921875,4.94254012,2648.0,6.95e-05,0.36195343,8.832580466,0.0615333333333333,0.0425824948002232,0.2171145427052029
27,1658458206,0.039171535,0.3,277.921875,4.358694649,2648.0,9.18e-05,0.304534622,8.158199069,0.0605777777777777,0.0416865776527736,0.2171400455809254
28,1658458211,0.038856914,0.3,278.046875,4.352955582,2648.0,9.18e-05,0.364228551,8.970312091,0.0605777777777777,0.0416865776527736,0.2171400455809254
29,1658458216,0.039037811,0.3,278.2851563,3.436355482,2648.0,7.22e-05,0.364228551,8.970312091,0.0605777777777777,0.0416865776527736,0.2171400455809254
30,1658458221,0.039082417,0.3,278.2851563,2.371109392,2648.0,0.0,0.372289603,8.735437709,0.0623111111111111,0.0442992623814175,0.2173660496367327
31,1658458226,0.039073005,0.3,278.1640625,3.243015203,2648.0,0.0,0.312655014,7.336166178,0.0623111111111111,0.0442992623814175,0.2173660496367327
32,1658458231,0.038354162,0.3,278.1640625,2.525519954,2648.0,0.0,0.361835376,8.001374049,0.0623111111111111,0.0442992623814175,0.2173660496367327
33,1658458236,0.036874087,0.3,278.1601563,6.387743632,2648.0,0.0,0.34930513,7.480005533,0.0816222222222222,0.0521007694147802,0.2173592488698734
34,1658458241,0.036874087,0.3,278.1601563,6.387743632,2648.0,0.0,0.34930513,7.480005533,0.0816222222222222,0.0521007694147802,0.2173592488698734
35,1658458246,0.037219527,0.3,278.1953125,7.065923039,2648.0,7.26e-05,0.384716136,7.415624829,0.0816222222222222,0.0521007694147802,0.2173592488698734
36,1658458251,0.038027647,0.3,278.1953125,6.318549286,2648.0,9.12e-05,0.384716136,7.415624829,0.0900444444444444,0.0559470064554303,0.2174169339459124
37,1658458256,0.038027647,0.3,278.1953125,6.318549286,2648.0,9.12e-05,0.383305473,7.282491192,0.0900444444444444,0.0559470064554303,0.2174169339459124
38,1658458261,0.03312988,0.3,277.9140625,10.01293357,2648.0,8.34e-05,0.375926245,7.067315824,0.0900444444444444,0.0559470064554303,0.2174169339459124
39,1658458266,0.031593859,0.3,277.9140625,9.426001158,2648.0,8.34e-05,0.375926245,7.067315824,0.0938888888888888,0.0552953257090876,0.2176513175180285
40,1658458271,0.03866465,0.3,277.6835938,10.2419283,2648.0,8.34e-05,0.397226733,7.451457693,0.0938888888888888,0.0552953257090876,0.2176513175180285
41,1658458276,0.038838803,0.3,277.640625,10.4011596,2648.0,8.72e-05,0.328696846,6.165926003,0.0938888888888888,0.0552953257090876,0.2176513175180285
42,1658458281,0.03917131,0.3,277.5429688,12.47398073,2648.0,8.72e-05,0.392312712,6.996370615,0.0782666666666666,0.0480681386946617,0.2184978308286169
43,1658458286,0.039573933,0.3,277.5429688,12.06030025,2648.0,8.72e-05,0.392312712,6.996370615,0.0782666666666666,0.0480681386946617,0.2184978308286169
44,1658458291,0.03843833,0.3,277.5,13.2273556,2648.0,0.0,0.373571383,6.442319462,0.0782666666666666,0.0480681386946617,0.2184978308286169
45,1658458296,0.029282275,0.3,277.5664063,9.919837694,2648.0,0.0,0.352363141,6.654308406,0.0796444444444444,0.0459723237892599,0.2194639647705703
46,1658458301,0.030785647,0.3,277.5664063,10.35737165,2648.0,0.0,0.352363141,6.654308406,0.0796444444444444,0.0459723237892599,0.2194639647705703
47,1658458306,0.030729841,0.3,277.5664063,7.841351947,2648.0,0.0,0.347460868,6.647599622,0.0796444444444444,0.0459723237892599,0.2194639647705703
48,1658458311,0.032141901,0.3,277.5,9.330804517,2648.0,0.0,0.355131284,6.710571925,0.0975777777777777,0.0495119138044497,0.2209830253466402
49,1658458316,0.036368123,0.3,277.5,10.32571336,2648.0,0.0,0.355131284,6.710571925,0.0975777777777777,0.0495119138044497,0.2209830253466402
50,1658458321,0.035820326,0.3,277.5,9.302336431,2648.0,0.0,0.349321413,7.924231142,0.0975777777777777,0.0495119138044497,0.2209830253466402
51,1658458326,0.036083096,0.3,277.6875,8.293098472,2648.0,0.0,0.349321413,7.924231142,0.1092666666666666,0.0496786080989622,0.2222567725467129
52,1658458331,0.035548514,0.3,324.8710938,4.794124386,2648.0,0.0,0.349321413,7.924231142,0.1092666666666666,0.0496786080989622,0.2222567725467129
53,1658458336,0.036153855,0.3,324.8710938,2.943991259,2648.0,0.0,0.288501644,6.544556465,0.1092666666666666,0.0496786080989622,0.2222567725467129
54,1658458341,0.036431222,0.3,416.9414063,6.292013033,2648.0,0.0,0.361932184,7.234239087,0.1136666666666666,0.0521944432733104,0.2227042872945098
55,1658458346,0.032935402,0.3,556.1875,5.448923487,2648.0,0.0,0.361932184,7.234239087,0.1136666666666666,0.0521944432733104,0.2227042872945098
56,1658458351,0.03311798,0.6,556.1875,6.0957207,5296.0,0.0,8.543573806,10.63189072,0.1136666666666666,0.0521944432733104,0.2227042872945098
57,1658458356,0.052546905,0.6,562.0898438,2.598460616,5296.0,0.0,10.79482395,10.561342,0.2371333333333333,0.0582634865275375,0.223251141815359
58,1658458361,0.145770718,0.3,575.21875,2.732005028,2648.0,0.0,9.697175643,9.497012814,0.2371333333333333,0.0582634865275375,0.223251141815359
59,1658458366,0.216391438,0.3,583.5273438,4.579001852,2648.0,0.00101912,9.667422982,8.876156652,0.2371333333333333,0.0582634865275375,0.223251141815359
60,1658458371,0.264984477,0.3,584.2578125,4.597031805,2648.0,0.00242476,13.29149107,18.83638754,0.4426,0.0731026707066075,0.2235458821933517
61,1658458376,0.256054501,0.3,584.2578125,3.995378082,2648.0,0.002565867,14.9050181,20.28314927,0.4426,0.0731026707066075,0.2235458821933517
62,1658458381,0.292539804,0.3,589.03125,3.358705166,2648.0,0.002436409,15.46456282,23.58693722,0.4426,0.0731026707066075,0.2235458821933517
63,1658458386,0.343757601,0.3,591.96875,0.839127733,2648.0,0.00225252,18.79917005,28.6729634,0.6329333333333332,0.088572720336725,0.224387962861255
64,1658458391,0.403971146,0.3,592.2148438,0.942924019,2648.0,0.002145279,18.79917005,28.6729634,0.6329333333333332,0.088572720336725,0.224387962861255
65,1658458396,0.3811408,0.3,593.3945313,0.780033576,2648.0,0.002145279,17.53489568,30.11558924,0.6329333333333332,0.088572720336725,0.224387962861255
66,1658458401,0.396586446,0.3,594.5195313,0.674715032,2648.0,0.00212775,15.24629009,34.26009191,0.7024222222222221,0.0945410832979494,0.2244484411093969
67,1658458406,0.379719488,0.3,594.515625,1.363019902,2648.0,0.001864898,15.24629009,34.26009191,0.7024222222222221,0.0945410832979494,0.2244484411093969
68,1658458411,0.35867764,0.3,595.1875,1.776410792,2648.0,0.000970457,12.6473365,30.49253314,0.7024222222222221,0.0945410832979494,0.2244484411093969
69,1658458416,0.324751833,0.3,595.1875,1.63320418,2648.0,0.0,14.96809861,36.08785478,0.6864444444444444,0.0947280665812152,0.2244788016757332
70,1658458421,0.28912906,0.3,595.9921875,1.085095222,2648.0,0.031711158,14.96809861,36.08785478,0.6864444444444444,0.0947280665812152,0.2244788016757332
71,1658458426,0.276018136,0.3,595.9921875,1.045916302,2648.0,0.039142213,14.78280289,35.26506739,0.6864444444444444,0.0947280665812152,0.2244788016757332
72,1658458431,0.26591757,0.3,596.4023438,1.459276849,2648.0,0.046648263,14.33609412,33.42821659,0.6770888888888889,0.0909617285694215,0.2245739516906311
73,1658458436,0.270175162,0.3,596.0390625,3.384147649,2648.0,0.034210363,14.33609412,33.42821659,0.6770888888888889,0.0909617285694215,0.2245739516906311
74,1658458441,0.264074914,0.3,596.0390625,3.370924119,2648.0,0.036010096,14.31742872,35.04723325,0.6770888888888889,0.0909617285694215,0.2245739516906311
75,1658458446,0.252127842,0.3,595.75,8.250173503,2648.0,0.038167668,14.31742872,35.04723325,0.6563111111111111,0.0883083874611606,0.2245850029367775
76,1658458451,0.24992194,0.3,596.2226563,6.846012987,2648.0,0.036286819,14.31742872,35.04723325,0.6563111111111111,0.0883083874611606,0.2245850029367775
77,1658458456,0.245540422,0.3,597.3554688,7.119668222,2648.0,0.037228611,13.93464182,35.13815793,0.6563111111111111,0.0883083874611606,0.2245850029367775
78,1658458461,0.228707515,0.3,598.0742188,7.562612627,2648.0,0.016145806,13.93464182,35.13815793,0.652511111111111,0.0857509917690383,0.2246108701392961
79,1658458466,0.241791285,0.3,598.0742188,8.767184115,2648.0,0.0,13.93464182,35.13815793,0.652511111111111,0.0857509917690383,0.2246108701392961
80,1658458471,0.192880251,0.3,598.0742188,9.185528825,2648.0,0.0,14.03788983,35.21356913,0.652511111111111,0.0857509917690383,0.2246108701392961
81,1658458476,0.22184514,0.3,600.328125,7.665223103,2648.0,0.012672516,14.03788983,35.21356913,0.6678888888888888,0.0852247849607782,0.2245301717539742
82,1658458481,0.230223304,0.3,600.125,6.868947253,2648.0,0.036000336,14.03788983,35.21356913,0.6678888888888888,0.0852247849607782,0.2245301717539742
83,1658458486,0.237169198,0.3,603.9726563,6.082956345,2648.0,0.036000336,11.82272951,28.06340715,0.6678888888888888,0.0852247849607782,0.2245301717539742
84,1658458491,0.247919228,0.3,609.1796875,3.407504327,2648.0,0.030825409,14.36300788,32.19708309,0.6696666666666666,0.0861511070919764,0.2246810030475329
85,1658458496,0.242675955,0.3,609.1796875,2.754232948,2648.0,0.037355853,14.36300788,32.19708309,0.6696666666666666,0.0861511070919764,0.2246810030475329
86,1658458501,0.248628245,0.3,609.171875,3.118068981,2648.0,0.032395411,14.74103243,31.63216557,0.6696666666666666,0.0861511070919764,0.2246810030475329
87,1658458506,0.275721356,0.3,618.7578125,2.906606941,2648.0,0.033947529,14.23482228,31.57931517,0.6498666666666667,0.086782470931248,0.2247907868554049
88,1658458511,0.281783422,0.3,618.7578125,2.944599413,2648.0,0.03741968,14.23482228,31.57931517,0.6498666666666667,0.086782470931248,0.2247907868554049
89,1658458516,0.296403842,0.3,619.015625,2.210215886,2648.0,0.030249655,14.08448882,30.81722507,0.6498666666666667,0.086782470931248,0.2247907868554049
90,1658458521,0.296989264,0.3,620.2539063,1.735136842,2648.0,0.0,14.08448882,30.81722507,0.6697555555555554,0.0886378756350969,0.2247914547878643
91,1658458526,0.296989264,0.3,620.2539063,1.735136842,2648.0,0.0,14.58312824,31.09489977,0.6697555555555554,0.0886378756350969,0.2247914547878643
92,1658458531,0.311817808,0.3,617.046875,6.774408841,2648.0,0.0,14.41878652,31.55439601,0.6697555555555554,0.0886378756350969,0.2247914547878643
93,1658458536,0.32008821,0.3,617.0507813,7.993554083,2648.0,0.016046071,14.76941746,35.0006198,0.6856,0.09045908409473,0.2247224755811483
94,1658458541,0.321378485,0.3,617.0507813,7.146603913,2648.0,0.023825486,14.76941746,35.0006198,0.6856,0.09045908409473,0.2247224755811483
95,1658458546,0.24054103,0.3,617.0507813,6.892187762,2648.0,0.023825486,14.76941746,35.0006198,0.6856,0.09045908409473,0.2247224755811483
96,1658458551,0.23940672,0.3,618.5859375,6.973600039,2648.0,0.033705858,12.43917906,29.37803612,0.7016444444444444,0.0915194346290443,0.224619978309197
97,1658458556,0.284156007,0.3,620.2695313,6.146668048,2648.0,0.033705858,11.13109987,26.2887006,0.7016444444444444,0.0915194346290443,0.224619978309197
98,1658458561,0.276008913,0.3,620.8164063,5.602804594,2648.0,0.039966052,15.78660648,38.53384944,0.7016444444444444,0.0915194346290443,0.224619978309197
99,1658458566,0.27657487,0.3,620.8242188,7.501874772,2648.0,0.036267435,15.90975734,42.0836118,0.6833777777777778,0.0893175074183569,0.224685071363422
100,1658458571,0.27657487,0.3,620.8242188,7.501874772,2648.0,0.036267435,15.54642972,34.81206092,0.6833777777777778,0.0893175074183569,0.224685071363422
101,1658458576,0.257392514,0.3,621.6914063,5.458637927,2648.0,0.01364182,15.54642972,34.81206092,0.6833777777777778,0.0893175074183569,0.224685071363422
102,1658458581,0.238825578,0.3,621.3085938,1.197820788,2648.0,0.017632952,15.54642972,34.81206092,0.6839555555555555,0.0880968202574713,0.2247266653393027
103,1658458586,0.238825578,0.3,621.3085938,1.197820788,2648.0,0.017632952,15.56115064,32.8212692,0.6839555555555555,0.0880968202574713,0.2247266653393027
104,1658458591,0.16011742,0.3,621.7304688,1.134745868,2648.0,0.0,15.56115064,32.8212692,0.6839555555555555,0.0880968202574713,0.2247266653393027
105,1658458596,0.16154793,0.3,621.7304688,1.405490449,2648.0,0.0,11.42143297,23.66699339,0.7003555555555555,0.0895851284731849,0.2244406080832822
106,1658458601,0.213777643,0.3,622.6523438,1.05627478,2648.0,0.018891053,12.67705062,26.26882931,0.7003555555555555,0.0895851284731849,0.2244406080832822
107,1658458606,0.213777643,0.3,622.6523438,1.05627478,2648.0,0.018891053,12.82571575,26.57688669,0.7003555555555555,0.0895851284731849,0.2244406080832822
108,1658458611,0.212642166,0.3,623.15625,1.486613233,2648.0,0.043940017,11.5700981,23.97505076,0.6864666666666667,0.091408633744024,0.2244570027891038
109,1658458616,0.202978039,0.3,623.5507813,1.987254142,2648.0,0.035104846,15.13272538,34.87063003,0.6864666666666667,0.091408633744024,0.2244570027891038
110,1658458621,0.195718548,0.3,623.5507813,1.985322338,2648.0,0.041132263,15.30327631,40.05361492,0.6864666666666667,0.091408633744024,0.2244570027891038
111,1658458626,0.204484165,0.3,627.2734375,2.229527764,2648.0,0.034926527,15.30327631,40.05361492,0.6817333333333333,0.0948608227767803,0.2235262692674985
112,1658458631,0.204484165,0.3,441.6054688,2.229527764,2648.0,0.034926527,14.9060996,40.87260105,0.6817333333333333,0.0948608227767803,0.2235262692674985
113,1658458636,0.177872775,0.3,441.6054688,2.256120139,2648.0,0.042676584,14.9060996,40.87260105,0.6817333333333333,0.0948608227767803,0.2235262692674985
114,1658458641,0.146994758,0.3,349.8867188,2.928287861,2648.0,0.016245732,14.9060996,40.87260105,0.6632666666666667,0.0942884199515279,0.2221534859000368
115,1658458646,0.195151952,0.3,352.2539063,2.87146701,2648.0,0.016245732,14.99262516,37.81836943,0.6632666666666667,0.0942884199515279,0.2221534859000368
116,1658458651,0.198898225,0.3,352.8515625,2.110188624,2648.0,0.0,14.99262516,37.81836943,0.6632666666666667,0.0942884199515279,0.2221534859000368
117,1658458656,0.207057003,0.3,352.8515625,2.124375525,2648.0,0.0,11.62737322,28.20622834,0.6768888888888888,0.0953403599988803,0.2208987444144907
118,1658458661,0.208163472,0.3,354.3867188,1.636310809,2648.0,0.0,12.36561913,29.99709998,0.6768888888888888,0.0953403599988803,0.2208987444144907
119,1658458666,0.191309619,0.3,354.3867188,1.369090073,2648.0,0.0,11.13315516,27.00733096,0.6768888888888888,0.0953403599988803,0.2208987444144907
120,1658458671,0.168557838,0.3,354.3867188,1.195234663,2648.0,0.0,9.900691193,24.01756195,0.6944666666666667,0.0945642185620463,0.2201405196308082
121,1658458673,0.222397443,0.6,125.875,5.33164407,3948.0,0.083285281,26.33293526,25.30746471,0.6944666666666667,0.0945642185620463,0.2201405196308082
122,1658458678,0.222397443,0.6,125.875,6.039417422,3948.0,0.068977969,26.33293526,25.30746471,0.6944666666666667,0.0945642185620463,0.2201405196308082
123,1658458683,0.208140209,0.6,125.875,5.388793545,3948.0,0.084527245,26.86988693,25.48392813,0.6944666666666667,0.0945642185620463,0.2201405196308082
124,1658458688,0.200638113,0.6,125.875,4.02867854,3948.0,0.078621437,26.27207269,28.26965838,0.7186222222222222,0.0940447737976316,0.2234645158755705
125,1658458693,0.217721113,0.6,130.3632813,2.576913114,3948.0,0.06534263,26.27207269,28.26965838,0.7186222222222222,0.0940447737976316,0.2234645158755705
126,1658458698,0.203962148,0.6,130.3632813,1.447084419,3948.0,0.034816848,26.96245698,28.93377143,0.7186222222222222,0.0940447737976316,0.2234645158755705
127,1658458703,0.221656447,0.6,127.8359375,1.699440044,3948.0,0.030994905,27.35020598,28.39852485,0.7362666666666666,0.0939345976653622,0.2238096547936814
128,1658458708,0.22533676,0.6,127.8359375,1.699440044,3948.0,0.030994905,27.35020598,28.39852485,0.7362666666666666,0.0939345976653622,0.2238096547936814
129,1658458713,0.22533676,0.6,127.6054688,2.630207137,3948.0,0.0,26.60268033,30.41186148,0.7362666666666666,0.0939345976653622,0.2238096547936814
130,1658458718,0.225877356,0.6,127.6328125,2.945173204,3948.0,0.037830224,26.38562366,29.59264221,0.7109333333333333,0.0951345551071494,0.223959939597046
131,1658458723,0.229473586,0.6,127.6328125,4.219553046,3948.0,0.077336845,26.38562366,29.59264221,0.7109333333333333,0.0951345551071494,0.223959939597046
132,1658458728,0.231421964,0.6,128.3632813,3.894847241,3948.0,0.092876883,26.38562366,29.59264221,0.7109333333333333,0.0951345551071494,0.223959939597046
133,1658458733,0.233240637,0.6,128.3632813,3.740816271,3948.0,0.080748686,26.86152148,22.41164927,0.7116222222222222,0.1344848510506485,0.224168213082113
134,1658458738,0.237058703,0.6,131.2617188,2.927555951,3948.0,0.081550461,26.86152148,22.41164927,0.7116222222222222,0.1344848510506485,0.224168213082113
135,1658458743,0.219244954,0.6,131.2617188,2.766457963,3948.0,0.081550461,27.05543031,24.25628344,0.7116222222222222,0.1344848510506485,0.224168213082113
136,1658458748,0.24161545,0.6,132.9296875,2.699183114,3948.0,0.083472386,26.56990106,23.21870494,0.7067777777777777,0.1547163955932819,0.2244315606345139
137,1658458753,0.241850451,0.6,134.2304688,0.45596322,3948.0,0.081437263,26.56990106,23.21870494,0.7067777777777777,0.1547163955932819,0.2244315606345139
138,1658458758,0.209313698,0.6,134.25,0.407940447,3948.0,0.081437263,27.04078558,23.84901459,0.7067777777777777,0.1547163955932819,0.2244315606345139
139,1658458763,0.20870931,0.6,134.6875,0.416679046,3948.0,0.038273273,27.40927253,22.73553226,0.7340888888888888,0.172217526063393,0.224352926767703
140,1658458768,0.246178316,0.6,134.7109375,0.390176451,3948.0,0.0,27.40927253,22.73553226,0.7340888888888888,0.172217526063393,0.224352926767703
141,1658458773,0.24176276,0.6,134.7109375,0.317929038,3948.0,0.0,26.50091296,23.08777453,0.7340888888888888,0.172217526063393,0.224352926767703
142,1658458778,0.202876669,0.6,126.609375,2.585661618,3948.0,0.0289697,26.5671664,26.3155413,0.7028222222222222,0.1505339983654388,0.2243637351293187
143,1658458783,0.226383075,0.6,126.9296875,2.737427499,3948.0,0.039021568,26.5671664,26.3155413,0.7028222222222222,0.1505339983654388,0.2243637351293187
144,1658458788,0.224069557,0.6,126.9296875,3.21550363,3948.0,0.071647579,26.3844709,26.32404639,0.7028222222222222,0.1505339983654388,0.2243637351293187
145,1658458793,0.223532428,0.6,129.40625,2.399657913,3948.0,0.0754311,26.05525544,25.17032883,0.7050444444444444,0.1492955762184683,0.2243612455628791
146,1658458798,0.195855106,0.6,129.40625,2.725927499,3948.0,0.082816097,26.05525544,25.17032883,0.7050444444444444,0.1492955762184683,0.2243612455628791
147,1658458803,0.199496774,0.6,129.5742188,2.725541108,3948.0,0.078947782,24.90076839,25.11021043,0.7050444444444444,0.1492955762184683,0.2243612455628791
148,1658458808,0.194441303,0.6,129.5742188,2.903935469,3948.0,0.081158566,25.16215029,27.74040449,0.673911111111111,0.1457918871251207,0.2244635606714324
149,1658458813,0.195026065,0.6,128.1875,5.257076553,3948.0,0.071777376,25.16215029,27.74040449,0.673911111111111,0.1457918871251207,0.2244635606714324
150,1658458818,0.205024555,0.6,128.5976563,5.257862142,3948.0,0.071777376,25.66472303,29.49710979,0.673911111111111,0.1457918871251207,0.2244635606714324
151,1658458823,0.191840979,0.6,128.5976563,4.547323262,3948.0,0.071539356,25.66472303,29.49710979,0.7015111111111111,0.1477623946823852,0.2244175947739992
152,1658458828,0.188335332,0.6,130.6210938,2.566721491,3948.0,0.034263325,25.89402705,27.27827601,0.7015111111111111,0.1477623946823852,0.2244175947739992
153,1658458833,0.182287334,0.6,130.6210938,2.566721491,3948.0,0.0,25.92313894,27.61658997,0.7015111111111111,0.1477623946823852,0.2244175947739992
154,1658458838,0.173683225,0.6,127.6992188,5.38162157,3948.0,0.0,25.64592896,27.57263661,0.6662888888888888,0.1453821048617524,0.2244800160983867
155,1658458843,0.219910788,0.6,127.6992188,5.485518022,3948.0,0.064712712,25.64592896,27.57263661,0.6662888888888888,0.1453821048617524,0.2244800160983867
156,1658458848,0.221618498,0.6,127.6992188,5.485518022,3948.0,0.079183218,21.18083555,20.55123826,0.6662888888888888,0.1453821048617524,0.2244800160983867
157,1658458853,0.211295379,0.6,127.1875,5.127130939,3948.0,0.103326776,25.70125858,24.93729237,0.6545555555555554,0.1463145692559988,0.2246901112174338
158,1658458858,0.211023746,0.6,127.2265625,5.889075404,3948.0,0.070912611,24.78011639,23.60328542,0.6545555555555554,0.1463145692559988,0.2246901112174338
159,1658458863,0.210428819,0.6,127.2265625,5.975339283,3948.0,0.070912611,24.78011639,23.60328542,0.6545555555555554,0.1463145692559988,0.2246901112174338
160,1658458868,0.209900677,0.6,132.7929688,4.46595111,3948.0,0.069460642,23.8782179,23.80097931,0.6338444444444444,0.1457685567302372,0.2241681523609803
161,1658458873,0.164768391,0.6,132.7929688,6.031946622,3948.0,0.076710722,23.8782179,23.80097931,0.6338444444444444,0.1457685567302372,0.2241681523609803
162,1658458878,0.180781746,0.6,132.7929688,5.806378124,3948.0,0.06889186,18.63943638,18.57914362,0.6338444444444444,0.1457685567302372,0.2241681523609803
163,1658458883,0.196218219,0.6,126.78125,6.498488646,3948.0,0.031373962,16.64958489,16.59572868,0.6499777777777778,0.1483480767600201,0.2233111342944395
164,1658458888,0.203810759,0.6,126.78125,5.548110898,3948.0,0.0,23.60186662,23.70419763,0.6499777777777778,0.1483480767600201,0.2233111342944395
165,1658458893,0.196698295,0.6,126.9023438,5.484511757,3948.0,0.0,23.60186662,23.70419763,0.6499777777777778,0.1483480767600201,0.2233111342944395
166,1658458898,0.205376419,0.6,130.4335938,3.066177069,3948.0,0.0,23.81817629,25.24840682,0.6552444444444444,0.1473419367605749,0.2222115353028718
167,1658458903,0.204274584,0.6,130.4335938,3.134177881,3948.0,0.031748744,23.81817629,25.24840682,0.6552444444444444,0.1473419367605749,0.2222115353028718
168,1658458908,0.204927555,0.6,129.0390625,3.578257929,3948.0,0.031748744,23.81817629,25.24840682,0.6552444444444444,0.1473419367605749,0.2222115353028718
169,1658458913,0.216121801,0.6,129.0390625,4.743187302,3948.0,0.031748744,23.81817629,25.24840682,0.669311111111111,0.1483151467178294,0.2213176595087988
170,1658458918,0.197935239,0.6,128.9335938,4.302164096,3948.0,0.062335079,23.98876455,24.63794243,0.669311111111111,0.1483151467178294,0.2213176595087988
171,1658458923,0.215968807,0.6,128.9335938,4.064758688,3948.0,0.062335079,23.98876455,24.63794243,0.669311111111111,0.1483151467178294,0.2213176595087988
172,1658458928,0.218276459,0.6,127.8476563,3.398957414,3948.0,0.071401942,23.98876455,24.63794243,0.6602,0.1451043021085718,0.2212283387226374
