,timestamp,checkoutservice-7d8cb45794-vfnmh&cpu_usage,checkoutservice-7d8cb45794-vfnmh&mem_usage,checkoutservice-7d8cb45794-vfnmh&mem_usage_rate,checkoutservice-7d8cb45794-vfnmh&fs_usage,checkoutservice-7d8cb45794-vfnmh&net_receive,checkoutservice-7d8cb45794-vfnmh&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
0,1658458071,0.01426019,105.1445313,0.004845475,0.0,0.389790226,4.360931607,0.0634,0.0435533950572539,0.2174635677758049
1,1658458076,0.016978582,105.15625,0.004444757,0.0,0.37965051,4.385413696,0.0634,0.0435533950572539,0.2174635677758049
2,1658458081,0.01678315,105.15625,0.002893068,0.0,0.37965051,4.385413696,0.0634,0.0435533950572539,0.2174635677758049
3,1658458086,0.01668455,105.1640625,0.000869089,0.0,0.385998268,5.227074779,0.0632222222222222,0.0426682776739892,0.2174554311440268
4,1658458091,0.016502965,105.296875,0.003268769,0.0,0.381568468,4.813236833,0.0632222222222222,0.0426682776739892,0.2174554311440268
5,1658458096,0.016466651,105.296875,0.004111155,0.0,0.381568468,4.813236833,0.0632222222222222,0.0426682776739892,0.2174554311440268
6,1658458101,0.017047893,105.25,0.869993144,0.0,0.381568468,4.813236833,0.0635333333333333,0.0444057221550712,0.2170056089931883
7,1658458106,0.01668284,105.0820313,1.766590806,0.0,0.249462891,2.875878906,0.0635333333333333,0.0444057221550712,0.2170056089931883
8,1658458111,0.014960789,105.0859375,2.302849469,0.0,0.349890133,3.764559828,0.0635333333333333,0.0444057221550712,0.2170056089931883
9,1658458116,0.016917668,105.0859375,2.674895896,0.0,0.349890133,3.764559828,0.0608222222222222,0.0443797795770966,0.2169525994443652
10,1658458121,0.016493741,105.0859375,2.674895896,0.0,0.349890133,3.764559828,0.0608222222222222,0.0443797795770966,0.2169525994443652
11,1658458126,0.015995486,105.2226563,1.931118395,0.0,0.350547388,3.496897527,0.0608222222222222,0.0443797795770966,0.2169525994443652
12,1658458131,0.01674067,105.2265625,2.096576985,0.0,0.343538408,3.348679936,0.0615111111111111,0.0650505902191179,0.2170697305092906
13,1658458136,0.017166665,105.2265625,2.488154504,0.0,0.332387667,3.131224313,0.0615111111111111,0.0650505902191179,0.2170697305092906
14,1658458141,0.017482688,105.25,3.070572245,0.0,0.335554339,3.45447261,0.0615111111111111,0.0650505902191179,0.2170697305092906
15,1658458146,0.015829278,105.25,2.016370655,0.0,0.335554339,3.45447261,0.0605777777777777,0.0633044797930435,0.2171655484566479
16,1658458151,0.016249669,105.375,1.566584835,0.0,0.336717439,3.615714767,0.0605777777777777,0.0633044797930435,0.2171655484566479
17,1658458156,0.015945508,105.2382813,1.70360493,0.0,0.366562602,3.810469296,0.0605777777777777,0.0633044797930435,0.2171655484566479
18,1658458161,0.015881204,105.1210938,2.025265343,0.0,0.366562602,3.810469296,0.0626444444444444,0.0626457613309345,0.2171192182324187
19,1658458166,0.015529824,105.1210938,2.614415727,0.0,0.366562602,3.810469296,0.0626444444444444,0.0626457613309345,0.2171192182324187
20,1658458171,0.01613943,105.1171875,3.231742225,0.0,0.261987305,2.892285156,0.0626444444444444,0.0626457613309345,0.2171192182324187
21,1658458176,0.01604253,105.1171875,2.361233009,0.0,0.353912988,3.793617154,0.0605333333333333,0.0418681133349363,0.2171382846680779
22,1658458181,0.01604253,105.1171875,2.361233009,0.0,0.353912988,3.793617154,0.0605333333333333,0.0418681133349363,0.2171382846680779
23,1658458186,0.015808488,105.3125,1.089115061,0.0,0.367877047,4.12583674,0.0605333333333333,0.0418681133349363,0.2171382846680779
24,1658458191,0.015052619,105.5078125,1.287474115,0.0,0.374979801,4.047916618,0.0615333333333333,0.0425824948002232,0.2171145427052029
25,1658458196,0.015940431,105.5078125,1.497887609,0.0,0.374979801,4.047916618,0.0615333333333333,0.0425824948002232,0.2171145427052029
26,1658458201,0.015167427,105.5117188,1.01535734,0.0,0.351392143,3.774372003,0.0615333333333333,0.0425824948002232,0.2171145427052029
27,1658458206,0.01622594,105.515625,1.014879798,0.0,0.351392143,3.774372003,0.0605777777777777,0.0416865776527736,0.2171400455809254
28,1658458211,0.01633658,105.515625,0.166664083,0.0,0.351392143,3.774372003,0.0605777777777777,0.0416865776527736,0.2171400455809254
29,1658458216,0.015802511,105.515625,0.008473606,0.0,0.260595703,2.886328125,0.0605777777777777,0.0416865776527736,0.2171400455809254
30,1658458221,0.014738506,105.515625,0.008744041,0.0,0.369279885,3.979301007,0.0623111111111111,0.0442992623814175,0.2173660496367327
31,1658458226,0.015366263,105.53125,0.00842715,0.0,0.369279885,3.979301007,0.0623111111111111,0.0442992623814175,0.2173660496367327
32,1658458231,0.015684968,105.53125,0.00842715,0.0,0.369279885,3.979301007,0.0623111111111111,0.0442992623814175,0.2173660496367327
33,1658458236,0.014495856,105.6953125,0.004191542,0.0,0.34443639,3.469731178,0.0816222222222222,0.0521007694147802,0.2173592488698734
34,1658458241,0.01375684,105.6953125,0.004116056,0.0,0.34443639,3.469731178,0.0816222222222222,0.0521007694147802,0.2173592488698734
35,1658458246,0.013251476,105.7421875,0.005031241,0.0,0.39205648,4.014677912,0.0816222222222222,0.0521007694147802,0.2173592488698734
36,1658458251,0.013903228,105.7421875,0.006300933,0.0,0.39205648,4.014677912,0.0900444444444444,0.0559470064554303,0.2174169339459124
37,1658458256,0.015009577,105.6679688,0.988832875,0.0,0.39205648,4.014677912,0.0900444444444444,0.0559470064554303,0.2174169339459124
38,1658458261,0.015455516,105.6953125,0.989235609,0.0,0.345469826,3.592458748,0.0900444444444444,0.0559470064554303,0.2174169339459124
39,1658458266,0.015249265,105.6953125,1.519691975,0.0,0.404614325,4.207488359,0.0938888888888888,0.0552953257090876,0.2176513175180285
40,1658458271,0.015278457,105.7578125,1.520907385,0.0,0.404614325,4.207488359,0.0938888888888888,0.0552953257090876,0.2176513175180285
41,1658458276,0.015538585,105.8203125,0.978866589,0.0,0.33333814,3.466304222,0.0938888888888888,0.0552953257090876,0.2176513175180285
42,1658458281,0.016769873,105.8203125,1.368327682,0.0,0.419901369,4.073137922,0.0782666666666666,0.0480681386946617,0.2184978308286169
43,1658458286,0.016237348,105.8203125,1.367097557,0.0,0.419901369,4.073137922,0.0782666666666666,0.0480681386946617,0.2184978308286169
44,1658458291,0.016099857,105.8242188,1.05082177,0.0,0.419901369,4.073137922,0.0782666666666666,0.0480681386946617,0.2184978308286169
45,1658458296,0.014606653,104.046875,0.817507925,0.0,0.370759765,3.61114229,0.0796444444444444,0.0459723237892599,0.2194639647705703
46,1658458301,0.016114652,104.046875,0.817910635,0.0,0.370759765,3.61114229,0.0796444444444444,0.0459723237892599,0.2194639647705703
47,1658458306,0.017417481,102.2734375,2.232641509,0.0,0.378438779,3.952597596,0.0796444444444444,0.0459723237892599,0.2194639647705703
48,1658458311,0.017186339,102.2734375,1.913702076,0.0,0.378438779,3.952597596,0.0975777777777777,0.0495119138044497,0.2209830253466402
49,1658458316,0.015561617,102.2734375,2.261766892,0.0,0.378438779,3.952597596,0.0975777777777777,0.0495119138044497,0.2209830253466402
50,1658458321,0.016934386,102.28125,2.29971492,0.0,0.363652702,3.950626074,0.0975777777777777,0.0495119138044497,0.2209830253466402
51,1658458326,0.016934386,102.28125,2.29971492,0.0,0.363652702,3.950626074,0.1092666666666666,0.0496786080989622,0.2222567725467129
52,1658458331,0.017446844,102.2734375,3.065191766,0.0,0.363652702,3.950626074,0.1092666666666666,0.0496786080989622,0.2222567725467129
53,1658458336,0.018319118,102.28125,3.287407229,0.0,0.363652702,3.950626074,0.1092666666666666,0.0496786080989622,0.2222567725467129
54,1658458341,0.017155515,102.6289063,2.49448173,0.0,0.357525866,3.901276146,0.1136666666666666,0.0521944432733104,0.2227042872945098
55,1658458346,0.016043046,204.6875,2.518134494,0.0,0.357525866,3.901276146,0.1136666666666666,0.0521944432733104,0.2227042872945098
56,1658458351,0.012353986,204.6875,1.489357163,0.0,0.357525866,3.901276146,0.1136666666666666,0.0521944432733104,0.2227042872945098
57,1658458356,0.012052982,204.6875,1.555300865,0.0,12.73792364,9.471602827,0.2371333333333333,0.0582634865275375,0.223251141815359
58,1658458361,0.083267115,220.8945313,1.806826396,0.000212992,14.89880998,10.36076099,0.2371333333333333,0.0582634865275375,0.223251141815359
59,1658458366,0.096888673,220.8945313,2.673191633,0.000260983,17.06037805,11.37399905,0.2371333333333333,0.0582634865275375,0.223251141815359
60,1658458371,0.106256316,220.8945313,2.54265784,0.000308974,14.41385035,23.18766694,0.4426,0.0731026707066075,0.2235458821933517
61,1658458376,0.123810142,221.3515625,2.080520139,0.000181267,16.0856666,25.41245796,0.4426,0.0731026707066075,0.2235458821933517
62,1658458381,0.130610704,224.84375,0.478515208,0.00020572,20.41272607,30.34605013,0.4426,0.0731026707066075,0.2235458821933517
63,1658458386,0.152465871,228.21875,0.577757209,0.000162771,16.54919239,24.60242793,0.6329333333333332,0.088572720336725,0.224387962861255
64,1658458391,0.159854394,228.21875,0.60444246,0.000180226,17.00187808,34.12293801,0.6329333333333332,0.088572720336725,0.224387962861255
65,1658458396,0.186416461,225.8945313,2.754425163,0.00016185,17.00187808,34.12293801,0.6329333333333332,0.088572720336725,0.224387962861255
