(node)192.168.31.101:9100_network,timestamp,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
0.0634,1658458071,0.043553395057253974,0.21746356777580494
0.0634,1658458076,0.043553395057253974,0.21746356777580494
0.0634,1658458081,0.043553395057253974,0.21746356777580494
0.06322222222222221,1658458086,0.042668277673989286,0.21745543114402682
0.06322222222222221,1658458091,0.042668277673989286,0.21745543114402682
0.06322222222222221,1658458096,0.042668277673989286,0.21745543114402682
0.06353333333333333,1658458101,0.044405722155071214,0.21700560899318835
0.06353333333333333,1658458106,0.044405722155071214,0.21700560899318835
0.06353333333333333,1658458111,0.044405722155071214,0.21700560899318835
0.060822222222222215,1658458116,0.0443797795770966,0.2169525994443652
0.060822222222222215,1658458121,0.0443797795770966,0.2169525994443652
0.060822222222222215,1658458126,0.0443797795770966,0.2169525994443652
0.06151111111111111,1658458131,0.06505059021911797,0.2170697305092906
0.06151111111111111,1658458136,0.06505059021911797,0.2170697305092906
0.06151111111111111,1658458141,0.06505059021911797,0.2170697305092906
0.06057777777777778,1658458146,0.06330447979304354,0.21716554845664793
0.06057777777777778,1658458151,0.06330447979304354,0.21716554845664793
0.06057777777777778,1658458156,0.06330447979304354,0.21716554845664793
0.06264444444444443,1658458161,0.06264576133093458,0.21711921823241875
0.06264444444444443,1658458166,0.06264576133093458,0.21711921823241875
0.06264444444444443,1658458171,0.06264576133093458,0.21711921823241875
0.060533333333333335,1658458176,0.04186811333493634,0.21713828466807794
0.060533333333333335,1658458181,0.04186811333493634,0.21713828466807794
0.060533333333333335,1658458186,0.04186811333493634,0.21713828466807794
0.06153333333333333,1658458191,0.04258249480022325,0.21711454270520297
0.06153333333333333,1658458196,0.04258249480022325,0.21711454270520297
0.06153333333333333,1658458201,0.04258249480022325,0.21711454270520297
0.06057777777777778,1658458206,0.041686577652773615,0.21714004558092545
0.06057777777777778,1658458211,0.041686577652773615,0.21714004558092545
0.06057777777777778,1658458216,0.041686577652773615,0.21714004558092545
0.06231111111111111,1658458221,0.04429926238141757,0.21736604963673278
0.06231111111111111,1658458226,0.04429926238141757,0.21736604963673278
0.06231111111111111,1658458231,0.04429926238141757,0.21736604963673278
0.08162222222222222,1658458236,0.05210076941478026,0.21735924886987346
0.08162222222222222,1658458241,0.05210076941478026,0.21735924886987346
0.08162222222222222,1658458246,0.05210076941478026,0.21735924886987346
0.09004444444444444,1658458251,0.05594700645543038,0.2174169339459124
0.09004444444444444,1658458256,0.05594700645543038,0.2174169339459124
0.09004444444444444,1658458261,0.05594700645543038,0.2174169339459124
0.09388888888888888,1658458266,0.055295325709087684,0.21765131751802855
0.09388888888888888,1658458271,0.055295325709087684,0.21765131751802855
0.09388888888888888,1658458276,0.055295325709087684,0.21765131751802855
0.07826666666666666,1658458281,0.048068138694661755,0.21849783082861698
0.07826666666666666,1658458286,0.048068138694661755,0.21849783082861698
0.07826666666666666,1658458291,0.048068138694661755,0.21849783082861698
0.07964444444444443,1658458296,0.04597232378925997,0.21946396477057037
0.07964444444444443,1658458301,0.04597232378925997,0.21946396477057037
0.07964444444444443,1658458306,0.04597232378925997,0.21946396477057037
0.09757777777777776,1658458311,0.04951191380444975,0.22098302534664024
0.09757777777777776,1658458316,0.04951191380444975,0.22098302534664024
0.09757777777777776,1658458321,0.04951191380444975,0.22098302534664024
0.10926666666666666,1658458326,0.049678608098962296,0.22225677254671292
0.10926666666666666,1658458331,0.049678608098962296,0.22225677254671292
0.10926666666666666,1658458336,0.049678608098962296,0.22225677254671292
0.11366666666666667,1658458341,0.052194443273310465,0.2227042872945098
0.11366666666666667,1658458346,0.052194443273310465,0.2227042872945098
0.11366666666666667,1658458351,0.052194443273310465,0.2227042872945098
0.23713333333333333,1658458356,0.058263486527537545,0.22325114181535907
0.23713333333333333,1658458361,0.058263486527537545,0.22325114181535907
0.23713333333333333,1658458366,0.058263486527537545,0.22325114181535907
0.44260000000000005,1658458371,0.07310267070660759,0.22354588219335175
0.44260000000000005,1658458376,0.07310267070660759,0.22354588219335175
0.44260000000000005,1658458381,0.07310267070660759,0.22354588219335175
0.6329333333333332,1658458386,0.08857272033672503,0.22438796286125506
0.6329333333333332,1658458391,0.08857272033672503,0.22438796286125506
0.6329333333333332,1658458396,0.08857272033672503,0.22438796286125506
0.7024222222222221,1658458401,0.09454108329794941,0.22444844110939696
0.7024222222222221,1658458406,0.09454108329794941,0.22444844110939696
0.7024222222222221,1658458411,0.09454108329794941,0.22444844110939696
0.6864444444444444,1658458416,0.09472806658121524,0.22447880167573325
0.6864444444444444,1658458421,0.09472806658121524,0.22447880167573325
0.6864444444444444,1658458426,0.09472806658121524,0.22447880167573325
0.6770888888888889,1658458431,0.09096172856942153,0.22457395169063119
0.6770888888888889,1658458436,0.09096172856942153,0.22457395169063119
0.6770888888888889,1658458441,0.09096172856942153,0.22457395169063119
0.6563111111111111,1658458446,0.08830838746116065,0.22458500293677758
0.6563111111111111,1658458451,0.08830838746116065,0.22458500293677758
0.6563111111111111,1658458456,0.08830838746116065,0.22458500293677758
0.652511111111111,1658458461,0.08575099176903833,0.2246108701392961
0.652511111111111,1658458466,0.08575099176903833,0.2246108701392961
0.652511111111111,1658458471,0.08575099176903833,0.2246108701392961
0.6678888888888888,1658458476,0.08522478496077823,0.22453017175397424
0.6678888888888888,1658458481,0.08522478496077823,0.22453017175397424
0.6678888888888888,1658458486,0.08522478496077823,0.22453017175397424
0.6696666666666666,1658458491,0.08615110709197649,0.22468100304753294
0.6696666666666666,1658458496,0.08615110709197649,0.22468100304753294
0.6696666666666666,1658458501,0.08615110709197649,0.22468100304753294
0.6498666666666667,1658458506,0.08678247093124802,0.22479078685540496
0.6498666666666667,1658458511,0.08678247093124802,0.22479078685540496
0.6498666666666667,1658458516,0.08678247093124802,0.22479078685540496
0.6697555555555554,1658458521,0.08863787563509695,0.22479145478786436
0.6697555555555554,1658458526,0.08863787563509695,0.22479145478786436
0.6697555555555554,1658458531,0.08863787563509695,0.22479145478786436
0.6856,1658458536,0.09045908409473002,0.2247224755811483
0.6856,1658458541,0.09045908409473002,0.2247224755811483
0.6856,1658458546,0.09045908409473002,0.2247224755811483
0.7016444444444444,1658458551,0.09151943462904433,0.224619978309197
0.7016444444444444,1658458556,0.09151943462904433,0.224619978309197
0.7016444444444444,1658458561,0.09151943462904433,0.224619978309197
0.6833777777777778,1658458566,0.08931750741835698,0.224685071363422
0.6833777777777778,1658458571,0.08931750741835698,0.224685071363422
0.6833777777777778,1658458576,0.08931750741835698,0.224685071363422
0.6839555555555555,1658458581,0.08809682025747134,0.22472666533930272
0.6839555555555555,1658458586,0.08809682025747134,0.22472666533930272
0.6839555555555555,1658458591,0.08809682025747134,0.22472666533930272
0.7003555555555555,1658458596,0.0895851284731849,0.2244406080832822
0.7003555555555555,1658458601,0.0895851284731849,0.2244406080832822
0.7003555555555555,1658458606,0.0895851284731849,0.2244406080832822
0.6864666666666667,1658458611,0.09140863374402408,0.2244570027891038
0.6864666666666667,1658458616,0.09140863374402408,0.2244570027891038
