timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-m7flg_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-hnbzm_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-m7flg_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-hnbzm_memory,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-hnbzm_network,reviews-v2-7b4f9d8cb4-m7flg_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-s5dnq_network
2024-03-07 05:59:51,3.399419233331477,63.62858023333806,0.7192064999988665,2.2963187666666345,-1.0,664.0217238666689,2.516660066665585,24.92416,56.397824,14.041088,93.810688,-1.0,628.453376,106.57792,57.76000000000003,146.41000000000003,-1.0,139.24000000000007,43.121111111111105,5299.840000000002,23.04
2024-03-07 05:59:56,3.399419233331476,63.62858023333805,0.7192064999988664,1.998061700000638,-1.0,137.74590469999262,2.5166600666655845,24.92416,56.397824,14.041088,93.937664,-1.0,628.453376,106.57792,57.76,146.41,-1.0,139.24,185.86777777777777,5299.839999999999,38.440000000000005
2024-03-07 06:00:01,3.399419233331476,63.62858023333805,0.7192064999988664,1.998061700000638,-1.0,137.74590469999262,2.5166600666655845,24.92416,56.397824,14.041088,93.937664,-1.0,628.453376,106.57792,57.76,146.41,-1.0,139.24,185.86777777777777,5299.839999999999,38.440000000000005
2024-03-07 06:00:06,3.399419233331476,63.62858023333805,0.7192064999988664,1.998061700000638,-1.0,137.74590469999262,2.5166600666655845,24.92416,56.397824,14.041088,93.937664,-1.0,628.453376,106.57792,57.76,146.41,-1.0,139.24,185.86777777777777,5299.839999999999,38.440000000000005
2024-03-07 06:00:11,3.399419233331476,63.62858023333805,0.7192064999988664,1.998061700000638,-1.0,137.74590469999262,2.5166600666655845,24.92416,56.397824,14.041088,93.937664,-1.0,628.453376,106.57792,57.76,146.41,-1.0,139.24,185.86777777777777,5299.839999999999,38.440000000000005
2024-03-07 06:00:16,6.916188833338313,29.968229933335053,2.20635416666634,1.998061700000638,-1.0,137.74590469999262,4.566747000001215,24.92416,56.578048,14.21312,93.937664,-1.0,628.453376,106.786816,102.01000000000003,51.36111111111114,-1.0,287.867777777778,185.86777777777777,3540.250000000002,38.440000000000005
2024-03-07 06:00:21,6.916188833338313,29.968229933335053,2.20635416666634,1.998061700000638,-1.0,137.74590469999262,4.566747000001215,24.92416,56.578048,14.21312,93.937664,-1.0,628.453376,106.786816,102.01000000000003,51.36111111111114,-1.0,287.867777777778,185.86777777777777,3540.250000000002,38.440000000000005
2024-03-07 06:00:26,6.91618883333831,29.968229933335046,2.2063541666663395,2.598938499999311,-1.0,98.09124223334038,4.5667470000012145,24.92416,56.578048,14.21312,93.937664,-1.0,628.453376,106.786816,102.00999999999999,51.361111111111114,-1.0,287.86777777777775,189.52111111111114,3540.25,19.95111111111111
2024-03-07 06:00:31,6.91618883333831,29.968229933335046,2.2063541666663395,2.598938499999311,-1.0,98.09124223334038,4.5667470000012145,24.92416,56.578048,14.21312,93.937664,-1.0,628.453376,106.786816,102.00999999999999,51.361111111111114,-1.0,287.86777777777775,189.52111111111114,3540.25,19.95111111111111
2024-03-07 06:00:36,6.91618883333831,29.968229933335046,2.2063541666663395,2.598938499999311,-1.0,98.09124223334038,4.5667470000012145,24.92416,56.578048,14.21312,93.937664,-1.0,628.453376,106.786816,102.00999999999999,51.361111111111114,-1.0,287.86777777777775,189.52111111111114,3540.25,19.95111111111111
2024-03-07 06:00:41,6.91618883333831,29.968229933335046,2.2063541666663395,2.598938499999311,-1.0,98.09124223334038,4.5667470000012145,24.92416,56.578048,14.21312,93.937664,-1.0,628.453376,106.786816,102.00999999999999,51.361111111111114,-1.0,287.86777777777775,189.52111111111114,3540.25,19.95111111111111
2024-03-07 06:00:46,6.545509366666619,48.52872023332869,1.353551200001372,2.598938499999311,-1.0,98.09124223334038,5.281307633333655,24.92416,56.512512,13.398016,93.937664,-1.0,628.453376,106.78272,68.33777777777782,116.64000000000006,-1.0,169.00000000000009,189.52111111111114,5294.98777777778,19.95111111111111
2024-03-07 06:00:51,6.545509366666619,48.52872023332869,1.353551200001372,2.598938499999311,-1.0,98.09124223334038,5.281307633333655,24.92416,56.512512,13.398016,93.937664,-1.0,628.453376,106.78272,68.33777777777782,116.64000000000006,-1.0,169.00000000000009,189.52111111111114,5294.98777777778,19.95111111111111
2024-03-07 06:00:56,6.545509366666617,48.528720233328684,1.3535512000013719,1.2905850666669494,-1.0,648.4896243666601,5.281307633333654,24.92416,56.512512,13.398016,93.937664,-1.0,628.473856,106.78272,68.33777777777779,116.64000000000001,-1.0,169.0,129.96,5294.987777777777,34.41777777777777
2024-03-07 06:01:01,6.545509366666617,48.528720233328684,1.3535512000013719,1.2905850666669494,-1.0,648.4896243666601,5.281307633333654,24.92416,56.512512,13.398016,93.937664,-1.0,628.473856,106.78272,68.33777777777779,116.64000000000001,-1.0,169.0,129.96,5294.987777777777,34.41777777777777
2024-03-07 06:01:06,6.545509366666617,48.528720233328684,1.3535512000013719,1.2905850666669494,-1.0,648.4896243666601,5.281307633333654,24.92416,56.512512,13.398016,93.937664,-1.0,628.473856,106.78272,68.33777777777779,116.64000000000001,-1.0,169.0,129.96,5294.987777777777,34.41777777777777
2024-03-07 06:01:11,6.545509366666617,48.528720233328684,1.3535512000013719,1.2905850666669494,-1.0,648.4896243666601,5.281307633333654,24.92416,56.512512,13.398016,93.937664,-1.0,628.473856,106.78272,68.33777777777779,116.64000000000001,-1.0,169.0,129.96,5294.987777777777,34.41777777777777
2024-03-07 06:01:16,6.574311033333895,48.94692836666461,1.5024648333337611,1.2905850666669494,-1.0,648.4896243666601,4.077778733331647,24.92416,56.348672,13.991936,93.937664,-1.0,628.473856,106.876928,106.09000000000005,120.26777777777782,-1.0,63.467777777777805,129.96,2215.271111111112,34.41777777777777
2024-03-07 06:01:21,6.574311033333895,48.94692836666461,1.5024648333337611,1.2905850666669494,-1.0,648.4896243666601,4.077778733331647,24.92416,56.348672,13.991936,93.937664,-1.0,628.473856,106.876928,106.09000000000005,120.26777777777782,-1.0,63.467777777777805,129.96,2215.271111111112,34.41777777777777
2024-03-07 06:01:26,6.574311033333894,48.9469283666646,1.502464833333761,3.258218333333692,-1.0,713.958947200005,4.077778733331646,24.92416,56.348672,13.991936,93.937664,-1.0,628.473856,106.876928,106.09000000000002,120.26777777777778,-1.0,63.467777777777776,165.5511111111111,2215.2711111111116,59.290000000000006
2024-03-07 06:01:31,6.574311033333894,48.9469283666646,1.502464833333761,3.258218333333692,-1.0,713.958947200005,4.077778733331646,24.92416,56.348672,13.991936,93.937664,-1.0,628.473856,106.876928,106.09000000000002,120.26777777777778,-1.0,63.467777777777776,165.5511111111111,2215.2711111111116,59.290000000000006
2024-03-07 06:01:36,6.574311033333894,48.9469283666646,1.502464833333761,3.258218333333692,-1.0,713.958947200005,4.077778733331646,24.92416,56.348672,13.991936,93.937664,-1.0,628.473856,106.876928,106.09000000000002,120.26777777777778,-1.0,63.467777777777776,165.5511111111111,2215.2711111111116,59.290000000000006
2024-03-07 06:01:41,6.574311033333894,48.9469283666646,1.502464833333761,3.258218333333692,-1.0,713.958947200005,4.077778733331646,24.92416,56.348672,13.991936,93.937664,-1.0,628.473856,106.876928,106.09000000000002,120.26777777777778,-1.0,63.467777777777776,165.5511111111111,2215.2711111111116,59.290000000000006
2024-03-07 06:01:46,4.82057996665996,37.83353236667609,0.9137363999987734,3.258218333333692,-1.0,713.958947200005,3.654197600000469,24.92416,56.446976,13.873152,93.937664,-1.0,628.473856,107.094016,38.854444444444454,134.56000000000003,-1.0,175.12111111111122,165.5511111111111,3889.601111111113,59.290000000000006
2024-03-07 06:01:51,4.82057996665996,37.83353236667609,0.9137363999987734,3.258218333333692,-1.0,713.958947200005,3.654197600000469,24.92416,56.446976,13.873152,93.937664,-1.0,628.473856,107.094016,38.854444444444454,134.56000000000003,-1.0,175.12111111111122,165.5511111111111,3889.601111111113,59.290000000000006
2024-03-07 06:01:56,4.820579966659958,37.83353236667608,0.9137363999987732,1.8989305333330244,-1.0,827.589931199994,3.654197600000468,24.92416,56.446976,13.873152,93.937664,-1.0,628.482048,107.094016,38.85444444444445,134.56,-1.0,175.12111111111108,44.89,3889.601111111111,29.160000000000004
2024-03-07 06:02:01,4.820579966659958,37.83353236667608,0.9137363999987732,1.8989305333330244,-1.0,827.589931199994,3.654197600000468,24.92416,56.446976,13.873152,93.937664,-1.0,628.482048,107.094016,38.85444444444445,134.56,-1.0,175.12111111111108,44.89,3889.601111111111,29.160000000000004
2024-03-07 06:02:06,4.820579966659958,37.83353236667608,0.9137363999987732,1.8989305333330244,-1.0,827.589931199994,3.654197600000468,24.92416,56.446976,13.873152,93.937664,-1.0,628.482048,107.094016,38.85444444444445,134.56,-1.0,175.12111111111108,44.89,3889.601111111111,29.160000000000004
2024-03-07 06:02:11,4.820579966659958,37.83353236667608,0.9137363999987732,1.8989305333330244,-1.0,827.589931199994,3.654197600000468,24.92416,56.446976,13.873152,93.937664,-1.0,628.482048,107.094016,38.85444444444445,134.56,-1.0,175.12111111111108,44.89,3889.601111111111,29.160000000000004
2024-03-07 06:02:16,5.822946666664091,58.283163699979944,1.3541458999990634,1.8989305333330244,-1.0,827.589931199994,5.33606820000235,24.92416,56.348672,14.163968,93.937664,-1.0,628.482048,107.216896,81.00000000000003,136.11111111111114,-1.0,61.361111111111136,44.89,4104.537777777779,29.160000000000004
2024-03-07 06:02:21,5.822946666664091,58.283163699979944,1.3541458999990634,1.8989305333330244,-1.0,827.589931199994,5.33606820000235,24.92416,56.348672,14.163968,93.937664,-1.0,628.482048,107.216896,81.00000000000003,136.11111111111114,-1.0,61.361111111111136,44.89,4104.537777777779,29.160000000000004
2024-03-07 06:02:26,5.82294666666409,58.28316369997992,1.3541458999990632,1.9794152666662512,-1.0,173.1112595666673,5.336068200002349,24.92416,56.348672,14.163968,93.937664,-1.0,628.482048,107.216896,81.0,136.1111111111111,-1.0,61.36111111111111,378.95111111111106,4104.537777777778,29.160000000000004
2024-03-07 06:02:31,5.82294666666409,58.28316369997992,1.3541458999990632,1.9794152666662512,-1.0,173.1112595666673,5.336068200002349,24.92416,56.348672,14.163968,93.937664,-1.0,628.482048,107.216896,81.0,136.1111111111111,-1.0,61.36111111111111,378.95111111111106,4104.537777777778,29.160000000000004
2024-03-07 06:02:36,5.82294666666409,58.28316369997992,1.3541458999990632,1.9794152666662512,-1.0,173.1112595666673,5.336068200002349,24.92416,56.348672,14.163968,93.937664,-1.0,628.482048,107.216896,81.0,136.1111111111111,-1.0,61.36111111111111,378.95111111111106,4104.537777777778,29.160000000000004
2024-03-07 06:02:41,5.82294666666409,58.28316369997992,1.3541458999990632,1.9794152666662512,-1.0,173.1112595666673,5.336068200002349,24.92416,56.348672,14.163968,93.937664,-1.0,628.482048,107.216896,81.0,136.1111111111111,-1.0,61.36111111111111,378.95111111111106,4104.537777777778,29.160000000000004
2024-03-07 06:02:46,6.156600400011788,42.56589086668707,1.8458656666666688,1.9794152666662512,-1.0,173.1112595666673,2.5092396666650534,24.92416,56.348672,13.774848,93.937664,-1.0,628.482048,107.278336,116.64000000000006,106.77777777777783,-1.0,198.8100000000001,378.95111111111106,4032.250000000002,29.160000000000004
2024-03-07 06:02:51,6.156600400011788,42.56589086668707,1.8458656666666688,1.9794152666662512,-1.0,173.1112595666673,2.5092396666650534,24.92416,56.348672,13.774848,93.937664,-1.0,628.482048,107.278336,116.64000000000006,106.77777777777783,-1.0,198.8100000000001,378.95111111111106,4032.250000000002,29.160000000000004
2024-03-07 06:02:56,6.156600400011787,42.56589086668706,1.8458656666666684,2.152588133333211,-1.0,455.1832729666633,2.509239666665053,24.92416,56.348672,13.774848,93.937664,-1.0,628.482048,107.278336,116.64000000000001,106.77777777777779,-1.0,198.81,97.35111111111112,4032.25,18.49
2024-03-07 06:03:01,6.156600400011787,42.56589086668706,1.8458656666666684,2.152588133333211,-1.0,455.1832729666633,2.509239666665053,24.92416,56.348672,13.774848,93.937664,-1.0,628.482048,107.278336,116.64000000000001,106.77777777777779,-1.0,198.81,97.35111111111112,4032.25,18.49
2024-03-07 06:03:06,6.156600400011787,42.56589086668706,1.8458656666666684,2.152588133333211,-1.0,455.1832729666633,2.509239666665053,24.92416,56.348672,13.774848,93.937664,-1.0,628.482048,107.278336,116.64000000000001,106.77777777777779,-1.0,198.81,97.35111111111112,4032.25,18.49
2024-03-07 06:03:11,6.156600400011787,42.56589086668706,1.8458656666666684,2.152588133333211,-1.0,455.1832729666633,2.509239666665053,24.92416,56.348672,13.774848,93.937664,-1.0,628.482048,107.278336,116.64000000000001,106.77777777777779,-1.0,198.81,97.35111111111112,4032.25,18.49
2024-03-07 06:03:16,5.858826766658847,39.22498299998552,1.690941966667955,2.152588133333211,-1.0,455.1832729666633,4.852599066665184,24.92416,56.446976,13.623296,93.937664,-1.0,628.482048,107.409408,52.321111111111136,102.01000000000003,-1.0,159.60111111111115,97.35111111111112,2635.1111111111127,18.49
2024-03-07 06:03:21,5.858826766658847,39.22498299998552,1.690941966667955,2.152588133333211,-1.0,455.1832729666633,4.852599066665184,24.92416,56.446976,13.623296,93.937664,-1.0,628.482048,107.409408,52.321111111111136,102.01000000000003,-1.0,159.60111111111115,97.35111111111112,2635.1111111111127,18.49
2024-03-07 06:03:26,5.858826766658846,39.224982999985514,1.6909419666679546,2.3030507000006155,-1.0,230.36218066666456,4.852599066665183,24.92416,56.446976,13.623296,93.937664,-1.0,628.482048,107.409408,52.321111111111115,102.00999999999999,-1.0,159.6011111111111,178.6677777777778,2635.1111111111113,36.80444444444444
2024-03-07 06:03:31,5.858826766658846,39.224982999985514,1.6909419666679546,2.3030507000006155,-1.0,230.36218066666456,4.852599066665183,24.92416,56.446976,13.623296,93.937664,-1.0,628.482048,107.409408,52.321111111111115,102.00999999999999,-1.0,159.6011111111111,178.6677777777778,2635.1111111111113,36.80444444444444
2024-03-07 06:03:36,5.858826766658846,39.224982999985514,1.6909419666679546,2.3030507000006155,-1.0,230.36218066666456,4.852599066665183,24.92416,56.446976,13.623296,93.937664,-1.0,628.482048,107.409408,52.321111111111115,102.00999999999999,-1.0,159.6011111111111,178.6677777777778,2635.1111111111113,36.80444444444444
2024-03-07 06:03:41,5.858826766658846,39.224982999985514,1.6909419666679546,2.3030507000006155,-1.0,230.36218066666456,4.852599066665183,24.92416,56.446976,13.623296,93.937664,-1.0,628.482048,107.409408,52.321111111111115,102.00999999999999,-1.0,159.6011111111111,178.6677777777778,2635.1111111111113,36.80444444444444
2024-03-07 06:03:46,5.051760066665643,54.542185199989056,1.6830570666684257,2.3030507000006155,-1.0,230.36218066666456,3.1324487999995667,24.92416,56.38144,14.102528,93.937664,-1.0,628.482048,107.43808,76.27111111111115,193.21000000000012,-1.0,232.05444444444458,178.6677777777778,3708.8100000000018,36.80444444444444
2024-03-07 06:03:51,5.051760066665643,54.542185199989056,1.6830570666684257,2.3030507000006155,-1.0,230.36218066666456,3.1324487999995667,24.92416,56.38144,14.102528,93.937664,-1.0,628.482048,107.43808,76.27111111111115,193.21000000000012,-1.0,232.05444444444458,178.6677777777778,3708.8100000000018,36.80444444444444
2024-03-07 06:03:56,5.051760066665642,54.542185199989035,1.6830570666684253,2.246445925678479,-1.0,178.88029148476144,3.1324487999995654,24.92416,56.38144,14.102528,93.937664,-1.0,628.482048,107.43808,76.2711111111111,193.21,-1.0,232.0544444444444,94.70620641157925,3708.81,11.330667240623477
2024-03-07 06:04:01,5.051760066665642,54.542185199989035,1.6830570666684253,2.246445925678479,-1.0,178.88029148476144,3.1324487999995654,24.92416,56.38144,14.102528,93.937664,-1.0,628.482048,107.43808,76.2711111111111,193.21,-1.0,232.0544444444444,94.70620641157925,3708.81,11.330667240623477
2024-03-07 06:04:06,5.051760066665642,54.542185199989035,1.6830570666684253,2.246445925678479,-1.0,178.88029148476144,3.1324487999995654,24.92416,56.38144,14.102528,93.937664,-1.0,628.482048,107.43808,76.2711111111111,193.21,-1.0,232.0544444444444,94.70620641157925,3708.81,11.330667240623477
2024-03-07 06:04:11,5.051760066665642,54.542185199989035,1.6830570666684253,2.246445925678479,-1.0,178.88029148476147,3.1324487999995654,24.92416,56.38144,14.102528,93.937664,-1.0,628.482048,107.43808,76.2711111111111,193.21,-1.0,232.0544444444444,94.70620641157932,3708.81,11.33066724062348
2024-03-07 06:04:16,6.08072686666977,21.23327270001028,1.2672700999966464,2.246445925678479,-1.0,178.88029148476147,4.286793200003559,24.92416,56.348672,14.188544,93.937664,-1.0,628.482048,107.54048,48.53444444444447,37.21000000000001,-1.0,85.87111111111116,94.70620641157932,2339.334444444445,11.33066724062348
2024-03-07 06:04:21,6.08072686666977,21.23327270001028,1.2672700999966464,2.246445925678479,-1.0,178.88029148476147,4.286793200003559,24.92416,56.348672,14.188544,93.937664,-1.0,628.482048,107.54048,48.53444444444447,37.21000000000001,-1.0,85.87111111111116,94.70620641157932,2339.334444444445,11.33066724062348
2024-03-07 06:04:26,6.080726866669769,21.233272700010275,1.2672700999966462,1.731895849308203,-1.0,280.34534392399064,4.286793200003558,24.92416,56.348672,14.188544,93.937664,-1.0,628.482048,107.54048,48.534444444444446,37.209999999999994,-1.0,85.87111111111112,130.76469571066198,2339.3344444444447,38.040456873389545
2024-03-07 06:04:31,6.080726866669769,21.233272700010275,1.2672700999966462,1.731895849308203,-1.0,280.34534392399064,4.286793200003558,24.92416,56.348672,14.188544,93.937664,-1.0,628.482048,107.54048,48.534444444444446,37.209999999999994,-1.0,85.87111111111112,130.76469571066198,2339.3344444444447,38.040456873389545
2024-03-07 06:04:36,6.080726866669769,21.233272700010275,1.2672700999966462,1.731895849308203,-1.0,280.34534392399064,4.286793200003558,24.92416,56.348672,14.188544,93.937664,-1.0,628.482048,107.54048,48.534444444444446,37.209999999999994,-1.0,85.87111111111112,130.76469571066198,2339.3344444444447,38.040456873389545
2024-03-07 06:04:41,6.080726866669769,21.233272700010275,1.2672700999966462,1.731895849308203,-1.0,280.34534392399064,4.286793200003558,24.92416,56.348672,14.188544,93.937664,-1.0,628.482048,107.54048,48.534444444444446,37.209999999999994,-1.0,85.87111111111112,130.76469571066198,2339.3344444444447,38.040456873389545
2024-03-07 06:04:46,5.280728033327857,44.303152466667,1.2647244666671518,1.731895849308203,-1.0,280.34534392399064,4.641944633332667,24.92416,56.348672,14.495744,93.937664,-1.0,628.482048,107.610112,71.68444444444448,152.11111111111117,-1.0,129.96000000000004,130.76469571066198,4061.9377777777795,38.040456873389545
2024-03-07 06:04:51,5.280728033327857,44.303152466667,1.2647244666671518,1.731895849308203,-1.0,280.34534392399064,4.641944633332667,24.92416,56.348672,14.495744,93.937664,-1.0,628.482048,107.610112,71.68444444444448,152.11111111111117,-1.0,129.96000000000004,130.76469571066198,4061.9377777777795,38.040456873389545
2024-03-07 06:04:56,5.280728033327856,44.30315246666699,1.2647244666671515,1.7944871333336703,-1.0,48.129343099996426,4.641944633332665,24.92416,56.348672,14.495744,93.937664,-1.0,628.486144,107.610112,71.68444444444445,152.11111111111111,-1.0,129.96,142.40444444444444,4061.9377777777777,34.41777777777777
2024-03-07 06:05:01,5.280728033327856,44.30315246666699,1.2647244666671515,1.7944871333336703,-1.0,48.129343099996426,4.641944633332665,24.92416,56.348672,14.495744,93.937664,-1.0,628.486144,107.610112,71.68444444444445,152.11111111111111,-1.0,129.96,142.40444444444444,4061.9377777777777,34.41777777777777
2024-03-07 06:05:06,5.280728033327856,44.30315246666699,1.2647244666671515,1.7944871333336703,-1.0,48.129343099996426,4.641944633332665,24.92416,56.348672,14.495744,93.937664,-1.0,628.486144,107.610112,71.68444444444445,152.11111111111111,-1.0,129.96,142.40444444444444,4061.9377777777777,34.41777777777777
2024-03-07 06:05:11,5.280728033327856,44.30315246666699,1.2647244666671515,1.7944871333336703,-1.0,48.129343099996426,4.641944633332665,24.92416,56.348672,14.495744,93.937664,-1.0,628.486144,107.610112,71.68444444444445,152.11111111111111,-1.0,129.96,142.40444444444444,4061.9377777777777,34.41777777777777
2024-03-07 06:05:16,6.075934666675192,56.89732959999675,1.559450333335614,1.7944871333336703,-1.0,48.129343099996426,4.265445366665215,24.92416,56.348672,13.889536,93.937664,-1.0,628.486144,107.708416,93.44444444444447,68.89000000000004,-1.0,200.69444444444454,142.40444444444444,2580.6400000000003,34.41777777777777
2024-03-07 06:05:21,6.075934666675192,56.89732959999675,1.559450333335614,1.7944871333336703,-1.0,48.129343099996426,4.265445366665215,24.92416,56.348672,13.889536,93.937664,-1.0,628.486144,107.708416,93.44444444444447,68.89000000000004,-1.0,200.69444444444454,142.40444444444444,2580.6400000000003,34.41777777777777
2024-03-07 06:05:26,6.075934666675191,56.89732959999674,1.5594503333356138,3.033301066667112,-1.0,853.3360708333324,4.265445366665214,24.92416,56.348672,13.889536,93.937664,-1.0,628.506624,107.708416,93.44444444444443,68.89000000000001,-1.0,200.69444444444443,210.25,2580.64,42.25
2024-03-07 06:05:31,6.075934666675191,56.89732959999674,1.5594503333356138,3.033301066667112,-1.0,853.3360708333324,4.265445366665214,24.92416,56.348672,13.889536,93.937664,-1.0,628.506624,107.708416,93.44444444444443,68.89000000000001,-1.0,200.69444444444443,210.25,2580.64,42.25
2024-03-07 06:05:36,6.075934666675191,56.89732959999674,1.5594503333356138,3.033301066667112,-1.0,853.3360708333324,4.265445366665214,24.92416,56.348672,13.889536,93.937664,-1.0,628.506624,107.708416,93.44444444444443,68.89000000000001,-1.0,200.69444444444443,210.25,2580.64,42.25
2024-03-07 06:05:41,6.075934666675191,56.89732959999674,1.5594503333356138,3.033301066667112,-1.0,853.3360708333324,4.265445366665214,24.92416,56.348672,13.889536,93.937664,-1.0,628.506624,107.708416,93.44444444444443,68.89000000000001,-1.0,200.69444444444443,210.25,2580.64,42.25
2024-03-07 06:05:46,6.2053060333255425,40.24130413332993,1.5479952000002113,3.033301066667112,-1.0,853.3360708333324,741.427115100002,24.92416,56.348672,14.467072,93.937664,-1.0,628.506624,110.944256,133.0177777777778,169.86777777777786,-1.0,102.68444444444447,210.25,3676.4011111111126,42.25
2024-03-07 06:05:51,6.2053060333255425,40.24130413332993,1.5479952000002113,3.033301066667112,-1.0,853.3360708333324,741.427115100002,24.92416,56.348672,14.467072,93.937664,-1.0,628.506624,110.944256,133.0177777777778,169.86777777777786,-1.0,102.68444444444447,210.25,3676.4011111111126,42.25
2024-03-07 06:05:56,6.205306033325542,40.241304133329926,1.547995200000211,1.6765402333334123,-1.0,474.3762262333348,741.4271151000019,24.92416,56.348672,14.467072,93.937664,-1.0,628.506624,110.944256,133.01777777777778,169.86777777777777,-1.0,102.68444444444444,146.41,3676.4011111111113,19.360000000000003
2024-03-07 06:06:01,6.205306033325542,40.241304133329926,1.547995200000211,1.6765402333334123,-1.0,474.3762262333348,741.4271151000019,24.92416,56.348672,14.467072,93.937664,-1.0,628.506624,110.944256,133.01777777777778,169.86777777777777,-1.0,102.68444444444444,146.41,3676.4011111111113,19.360000000000003
