timestamp,details-v1-b788479c5-7rrcs_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-7rrcs_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,details-v1-b788479c5-7rrcs_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 14:20:50,-1.0,4.996260566667843,37.95937093332971,1.4569274333332771,2.534645599999881,4.5323384000009055,4.2947740333337,-1.0,17.313792,53.321728,16.171008,87.830528,202.510336,188.706816,2697.071111111111,-1.0,46.239999999999995,102.00999999999999,43.559999999999995,82.20444444444443,94.73777777777777
2024-03-05 14:20:55,-1.0,4.996260566667843,37.95937093332971,1.4569274333332771,2.534645599999881,4.5323384000009055,4.2947740333337,-1.0,17.313792,53.321728,16.171008,87.830528,202.510336,188.706816,2697.071111111111,-1.0,46.239999999999995,102.00999999999999,43.559999999999995,82.20444444444443,94.73777777777777
2024-03-05 14:21:00,-1.0,4.996260566667843,37.95937093332971,1.8274987999999344,1.9773576333335539,4.009475333332565,4.2947740333337,-1.0,17.313792,53.321728,16.584704,87.707648,201.846784,188.706816,2697.071111111111,-1.0,46.239999999999995,102.00999999999999,29.160000000000004,22.090000000000003,140.0277777777778
2024-03-05 14:21:05,-1.0,5.767445300004207,42.49353506666768,1.8274987999999344,1.9773576333335539,4.009475333332565,4.2947740333337,-1.0,17.313792,53.321728,16.584704,87.707648,201.846784,188.706816,1137.9377777777775,-1.0,46.239999999999995,163.83999999999997,29.160000000000004,22.090000000000003,140.0277777777778
2024-03-05 14:21:10,-1.0,5.767445300004208,42.49353506666769,1.8274987999999344,1.9773576333335539,4.009475333332565,4.051753066666682,-1.0,17.313792,53.321728,16.584704,87.707648,201.846784,188.706816,1137.937777777778,-1.0,243.35999999999999,163.84000000000003,29.160000000000004,22.090000000000003,140.0277777777778
2024-03-05 14:21:15,-1.0,5.767445300004208,42.49353506666769,1.8274987999999344,1.9773576333335539,4.009475333332565,4.051753066666682,-1.0,17.313792,53.321728,16.584704,87.707648,201.846784,188.706816,1137.937777777778,-1.0,243.35999999999999,163.84000000000003,29.160000000000004,22.090000000000003,140.0277777777778
2024-03-05 14:21:20,-1.0,5.767445300004208,42.49353506666769,1.8274987999999344,1.9773576333335539,4.009475333332565,4.051753066666682,-1.0,17.313792,53.321728,16.584704,87.707648,201.846784,188.706816,1137.937777777778,-1.0,243.35999999999999,163.84000000000003,29.160000000000004,22.090000000000003,140.0277777777778
2024-03-05 14:21:25,-1.0,5.767445300004208,42.49353506666769,1.8274987999999344,1.9773576333335539,4.009475333332565,4.051753066666682,-1.0,17.313792,53.321728,16.584704,87.707648,201.846784,188.706816,1137.937777777778,-1.0,243.35999999999999,163.84000000000003,29.160000000000004,22.090000000000003,140.0277777777778
2024-03-05 14:21:30,-1.0,5.767445300004208,42.49353506666769,1.4262957000002054,2.2466115000000286,4.4698988000002755,4.051753066666682,-1.0,17.313792,53.321728,16.6912,87.519232,201.220096,188.706816,1137.937777777778,-1.0,243.35999999999999,163.84000000000003,57.76,77.44000000000001,137.6711111111111
2024-03-05 14:21:35,-1.0,6.0909861999940995,45.56574670000372,1.4262957000002054,2.2466115000000286,4.4698988000002755,4.051753066666682,-1.0,17.330176,53.436416,16.6912,87.519232,201.220096,188.706816,4177.467777777777,-1.0,243.35999999999999,113.06777777777774,57.76,77.44000000000001,137.6711111111111
2024-03-05 14:21:40,-1.0,6.0909861999941,45.56574670000373,1.4262957000002054,2.2466115000000286,4.4698988000002755,3.7500793666661516,-1.0,17.330176,53.436416,16.6912,87.519232,201.220096,188.710912,4177.467777777779,-1.0,198.81,113.06777777777776,57.76,77.44000000000001,137.6711111111111
2024-03-05 14:21:45,-1.0,6.0909861999941,45.56574670000373,1.4262957000002054,2.2466115000000286,4.4698988000002755,3.7500793666661516,-1.0,17.330176,53.436416,16.6912,87.519232,201.220096,188.710912,4177.467777777779,-1.0,198.81,113.06777777777776,57.76,77.44000000000001,137.6711111111111
2024-03-05 14:21:50,-1.0,6.0909861999941,45.56574670000373,1.4262957000002054,2.2466115000000286,4.4698988000002755,3.7500793666661516,-1.0,17.330176,53.436416,16.6912,87.519232,201.220096,188.710912,4177.467777777779,-1.0,198.81,113.06777777777776,57.76,77.44000000000001,137.6711111111111
2024-03-05 14:21:55,-1.0,6.0909861999941,45.56574670000373,1.4262957000002054,2.2466115000000286,4.4698988000002755,3.7500793666661516,-1.0,17.330176,53.436416,16.6912,87.519232,201.220096,188.710912,4177.467777777779,-1.0,198.81,113.06777777777776,57.76,77.44000000000001,137.6711111111111
2024-03-05 14:22:00,-1.0,6.0909861999941,45.56574670000373,1.8317498666666172,2.1821364333329525,4.435136699999968,3.7500793666661516,-1.0,17.330176,53.436416,16.101376,87.523328,201.326592,188.710912,4177.467777777779,-1.0,198.81,113.06777777777776,40.96000000000001,57.76,113.77777777777777
2024-03-05 14:22:05,-1.0,6.60750456666695,21.971043799999276,1.8317498666666172,2.1821364333329525,4.435136699999968,3.7500793666661516,-1.0,17.330176,53.37088,16.101376,87.523328,201.326592,188.710912,3117.3611111111104,-1.0,198.81,156.24999999999994,40.96000000000001,57.76,113.77777777777777
2024-03-05 14:22:10,-1.0,6.607504566666951,21.97104379999928,1.8317498666666172,2.1821364333329525,4.435136699999968,4.0896646000002566,-1.0,17.330176,53.37088,16.101376,87.523328,201.326592,188.710912,3117.3611111111113,-1.0,40.96000000000001,156.25,40.96000000000001,57.76,113.77777777777777
2024-03-05 14:22:15,-1.0,6.607504566666951,21.97104379999928,1.8317498666666172,2.1821364333329525,4.435136699999968,4.0896646000002566,-1.0,17.330176,53.37088,16.101376,87.523328,201.326592,188.710912,3117.3611111111113,-1.0,40.96000000000001,156.25,40.96000000000001,57.76,113.77777777777777
2024-03-05 14:22:20,-1.0,6.607504566666951,21.97104379999928,1.8317498666666172,2.1821364333329525,4.435136699999968,4.0896646000002566,-1.0,17.330176,53.37088,16.101376,87.523328,201.326592,188.710912,3117.3611111111113,-1.0,40.96000000000001,156.25,40.96000000000001,57.76,113.77777777777777
2024-03-05 14:22:25,-1.0,6.607504566666951,21.97104379999928,1.8317498666666172,2.1821364333329525,4.435136699999968,4.0896646000002566,-1.0,17.330176,53.37088,16.101376,87.523328,201.326592,188.710912,3117.3611111111113,-1.0,40.96000000000001,156.25,40.96000000000001,57.76,113.77777777777777
2024-03-05 14:22:30,-1.0,6.607504566666951,21.97104379999928,1.5554058666666037,1.272616466666913,5.81429696666665,4.0896646000002566,-1.0,17.330176,53.37088,16.24064,87.523328,200.740864,188.710912,3117.3611111111113,-1.0,40.96000000000001,156.25,47.61000000000001,60.839999999999996,115.92111111111113
2024-03-05 14:22:35,-1.0,4.884182700000867,46.045143933330706,1.5554058666666037,1.272616466666913,5.81429696666665,4.0896646000002566,-1.0,17.313792,53.321728,16.24064,87.523328,200.740864,188.710912,3584.017777777777,-1.0,40.96000000000001,47.15111111111109,47.61000000000001,60.839999999999996,115.92111111111113
2024-03-05 14:22:40,-1.0,4.884182700000868,46.04514393333071,1.5554058666666037,1.272616466666913,5.81429696666665,3.588289000000107,-1.0,17.313792,53.321728,16.24064,87.523328,200.740864,188.710912,3584.0177777777776,-1.0,164.69444444444446,47.151111111111106,47.61000000000001,60.839999999999996,115.92111111111113
2024-03-05 14:22:45,-1.0,4.884182700000868,46.04514393333071,1.5554058666666037,1.272616466666913,5.81429696666665,3.588289000000107,-1.0,17.313792,53.321728,16.24064,87.523328,200.740864,188.710912,3584.0177777777776,-1.0,164.69444444444446,47.151111111111106,47.61000000000001,60.839999999999996,115.92111111111113
2024-03-05 14:22:50,-1.0,4.884182700000868,46.04514393333071,1.5554058666666037,1.272616466666913,5.81429696666665,3.588289000000107,-1.0,17.313792,53.321728,16.24064,87.523328,200.740864,188.710912,3584.0177777777776,-1.0,164.69444444444446,47.151111111111106,47.61000000000001,60.839999999999996,115.92111111111113
2024-03-05 14:22:55,-1.0,4.884182700000868,46.04514393333071,1.5554058666666037,1.272616466666913,5.81429696666665,3.588289000000107,-1.0,17.313792,53.321728,16.24064,87.523328,200.740864,188.710912,3584.0177777777776,-1.0,164.69444444444446,47.151111111111106,47.61000000000001,60.839999999999996,115.92111111111113
2024-03-05 14:23:00,-1.0,4.884182700000868,46.04514393333071,1.9394847000000937,3.2706897666666164,4.077554799999916,3.588289000000107,-1.0,17.313792,53.321728,16.748544,90.619904,200.82688,188.710912,3584.0177777777776,-1.0,164.69444444444446,47.151111111111106,44.89,71.68444444444445,115.20444444444442
2024-03-05 14:23:05,-1.0,6.66164200000215,44.733996699998585,1.9394847000000937,3.2706897666666164,4.077554799999916,3.588289000000107,-1.0,17.330176,53.20704,16.748544,90.619904,200.82688,188.710912,2752.7511111111107,-1.0,164.69444444444446,186.77777777777771,44.89,71.68444444444445,115.20444444444442
2024-03-05 14:23:10,-1.0,6.661642000002151,44.73399669999859,1.9394847000000937,3.2706897666666164,4.077554799999916,5.040455866666586,-1.0,17.330176,53.20704,16.748544,90.619904,200.82688,188.710912,2752.751111111111,-1.0,87.11111111111113,186.77777777777777,44.89,71.68444444444445,115.20444444444442
2024-03-05 14:23:15,-1.0,6.661642000002151,44.73399669999859,1.9394847000000937,3.2706897666666164,4.077554799999916,5.040455866666586,-1.0,17.330176,53.20704,16.748544,90.619904,200.82688,188.710912,2752.751111111111,-1.0,87.11111111111113,186.77777777777777,44.89,71.68444444444445,115.20444444444442
2024-03-05 14:23:20,-1.0,6.661642000002151,44.73399669999859,1.9394847000000937,3.2706897666666164,4.077554799999916,5.040455866666586,-1.0,17.330176,53.20704,16.748544,90.619904,200.82688,188.710912,2752.751111111111,-1.0,87.11111111111113,186.77777777777777,44.89,71.68444444444445,115.20444444444442
2024-03-05 14:23:25,-1.0,6.661642000002151,44.73399669999859,1.9394847000000937,3.2706897666666164,4.077554799999916,5.040455866666586,-1.0,17.330176,53.20704,16.748544,90.619904,200.82688,188.710912,2752.751111111111,-1.0,87.11111111111113,186.77777777777777,44.89,71.68444444444445,115.20444444444442
2024-03-05 14:23:30,-1.0,6.661642000002151,44.73399669999859,2.2536095999998436,1.8840464333332345,3.7605149000000893,5.040455866666586,-1.0,17.330176,53.20704,19.603456,90.902528,200.327168,188.710912,2752.751111111111,-1.0,87.11111111111113,186.77777777777777,16.81,17.361111111111114,115.92111111111113
2024-03-05 14:23:35,-1.0,4.998138699996463,42.424659266672876,2.2536095999998436,1.8840464333332345,3.7605149000000893,5.040455866666586,-1.0,17.313792,53.420032,19.603456,90.902528,200.327168,188.710912,2594.204444444443,-1.0,87.11111111111113,106.08999999999997,16.81,17.361111111111114,115.92111111111113
2024-03-05 14:23:40,-1.0,4.998138699996464,42.42465926667289,2.2536095999998436,1.8840464333332345,3.7605149000000893,4.4434220999998315,-1.0,17.313792,53.420032,19.603456,90.902528,200.327168,188.710912,2594.204444444444,-1.0,120.26777777777778,106.09000000000002,16.81,17.361111111111114,115.92111111111113
2024-03-05 14:23:45,-1.0,4.998138699996464,42.42465926667289,2.2536095999998436,1.8840464333332345,3.7605149000000893,4.4434220999998315,-1.0,17.313792,53.420032,19.603456,90.902528,200.327168,188.710912,2594.204444444444,-1.0,120.26777777777778,106.09000000000002,16.81,17.361111111111114,115.92111111111113
2024-03-05 14:23:50,-1.0,4.998138699996464,42.42465926667289,2.2536095999998436,1.8840464333332345,3.7605149000000893,4.4434220999998315,-1.0,17.313792,53.420032,19.603456,90.902528,200.327168,188.710912,2594.204444444444,-1.0,120.26777777777778,106.09000000000002,16.81,17.361111111111114,115.92111111111113
2024-03-05 14:23:55,-1.0,4.998138699996464,42.42465926667289,2.2536095999998436,1.8840464333332345,3.7605149000000893,4.4434220999998315,-1.0,17.313792,53.420032,19.603456,90.902528,200.327168,188.710912,2594.204444444444,-1.0,120.26777777777778,106.09000000000002,16.81,17.361111111111114,115.92111111111113
2024-03-05 14:24:00,-1.0,4.998138699996464,42.42465926667289,1.5651584333333801,2.0124447999999497,4.677741499999873,4.4434220999998315,-1.0,17.313792,53.420032,20.021248,90.861568,200.43776,188.710912,2594.204444444444,-1.0,120.26777777777778,106.09000000000002,39.69,120.26777777777778,174.23999999999998
2024-03-05 14:24:05,-1.0,3.42043683334244,42.30139356666313,1.5651584333333801,2.0124447999999497,4.677741499999873,4.4434220999998315,-1.0,17.313792,53.305344,20.021248,90.861568,200.43776,188.710912,2513.35111111111,-1.0,120.26777777777778,284.48444444444436,39.69,120.26777777777778,174.23999999999998
2024-03-05 14:24:10,-1.0,3.4204368333424404,42.30139356666314,1.5651584333333801,2.0124447999999497,4.677741499999873,4.378303633333758,-1.0,17.313792,53.305344,20.021248,90.861568,200.43776,188.710912,2513.351111111111,-1.0,130.72111111111113,284.4844444444445,39.69,120.26777777777778,174.23999999999998
2024-03-05 14:24:15,-1.0,3.4204368333424404,42.30139356666314,1.5651584333333801,2.0124447999999497,4.677741499999873,4.378303633333758,-1.0,17.313792,53.305344,20.021248,90.861568,200.43776,188.710912,2513.351111111111,-1.0,130.72111111111113,284.4844444444445,39.69,120.26777777777778,174.23999999999998
2024-03-05 14:24:20,-1.0,3.4204368333424404,42.30139356666314,1.5651584333333801,2.0124447999999497,4.677741499999873,4.378303633333758,-1.0,17.313792,53.305344,20.021248,90.861568,200.43776,188.710912,2513.351111111111,-1.0,130.72111111111113,284.4844444444445,39.69,120.26777777777778,174.23999999999998
2024-03-05 14:24:25,-1.0,3.4204368333424404,42.30139356666314,1.5651584333333801,2.0124447999999497,4.677741499999873,4.378303633333758,-1.0,17.313792,53.305344,20.021248,90.861568,200.43776,188.710912,2513.351111111111,-1.0,130.72111111111113,284.4844444444445,39.69,120.26777777777778,174.23999999999998
2024-03-05 14:24:30,-1.0,3.4204368333424404,42.30139356666314,0.8748818000000824,2.0678680333332977,4.585186600000195,4.378303633333758,-1.0,17.313792,53.305344,19.72224,90.861568,199.942144,188.710912,2513.351111111111,-1.0,130.72111111111113,284.4844444444445,58.26777777777778,33.64,126.18777777777775
2024-03-05 14:24:35,-1.0,7.428021999991566,45.75637209999664,0.8748818000000824,2.0678680333332977,4.585186600000195,4.378303633333758,-1.0,17.313792,53.20704,19.72224,90.861568,199.942144,188.710912,2823.1511111111104,-1.0,130.72111111111113,48.53444444444443,58.26777777777778,33.64,126.18777777777775
2024-03-05 14:24:40,-1.0,7.428021999991567,45.756372099996646,0.8748818000000824,2.0678680333332977,4.585186600000195,3.061935966666359,-1.0,17.313792,53.20704,19.72224,90.861568,199.942144,188.710912,2823.1511111111113,-1.0,86.49000000000001,48.534444444444446,58.26777777777778,33.64,126.18777777777775
2024-03-05 14:24:45,-1.0,7.428021999991567,45.756372099996646,0.8748818000000824,2.0678680333332977,4.585186600000195,3.061935966666359,-1.0,17.313792,53.20704,19.72224,90.861568,199.942144,188.710912,2823.1511111111113,-1.0,86.49000000000001,48.534444444444446,58.26777777777778,33.64,126.18777777777775
2024-03-05 14:24:50,-1.0,7.428021999991567,45.756372099996646,0.8748818000000824,2.0678680333332977,4.585186600000195,3.061935966666359,-1.0,17.313792,53.20704,19.72224,90.861568,199.942144,188.710912,2823.1511111111113,-1.0,86.49000000000001,48.534444444444446,58.26777777777778,33.64,126.18777777777775
2024-03-05 14:24:55,-1.0,7.428021999991567,45.756372099996646,0.8748818000000824,2.0678680333332977,4.585186600000195,3.061935966666359,-1.0,17.313792,53.20704,19.72224,90.861568,199.942144,188.710912,2823.1511111111113,-1.0,86.49000000000001,48.534444444444446,58.26777777777778,33.64,126.18777777777775
2024-03-05 14:25:00,-1.0,7.428021999991567,45.756372099996646,1.6921388000000093,2.040103000000215,4.972528233333644,3.061935966666359,-1.0,17.313792,53.20704,20.185088,90.74688,199.929856,188.710912,2823.1511111111113,-1.0,86.49000000000001,48.534444444444446,44.89,44.89,136.1111111111111
2024-03-05 14:25:05,-1.0,4.266789800006638,34.23162820000318,1.6921388000000093,2.040103000000215,4.972528233333644,3.061935966666359,-1.0,17.313792,53.338112,20.185088,90.74688,199.929856,188.710912,2995.737777777777,-1.0,86.49000000000001,194.13777777777773,44.89,44.89,136.1111111111111
2024-03-05 14:25:10,-1.0,4.266789800006639,34.231628200003186,1.6921388000000093,2.040103000000215,4.972528233333644,3.808060533333446,-1.0,17.313792,53.338112,20.185088,90.74688,199.929856,188.710912,2995.737777777778,-1.0,96.69444444444446,194.13777777777779,44.89,44.89,136.1111111111111
2024-03-05 14:25:15,-1.0,4.266789800006639,34.231628200003186,1.6921388000000093,2.040103000000215,4.972528233333644,3.808060533333446,-1.0,17.313792,53.338112,20.185088,90.74688,199.929856,188.710912,2995.737777777778,-1.0,96.69444444444446,194.13777777777779,44.89,44.89,136.1111111111111
2024-03-05 14:25:20,-1.0,4.266789800006639,34.231628200003186,1.6921388000000093,2.040103000000215,4.972528233333644,3.808060533333446,-1.0,17.313792,53.338112,20.185088,90.74688,199.929856,188.710912,2995.737777777778,-1.0,96.69444444444446,194.13777777777779,44.89,44.89,136.1111111111111
2024-03-05 14:25:25,-1.0,4.266789800006639,34.231628200003186,1.6921388000000093,2.040103000000215,4.972528233333644,3.808060533333446,-1.0,17.313792,53.338112,20.185088,90.74688,199.929856,188.710912,2995.737777777778,-1.0,96.69444444444446,194.13777777777779,44.89,44.89,136.1111111111111
2024-03-05 14:25:30,-1.0,4.266789800006639,34.231628200003186,2.038700800000015,1.2054399666666882,4.027415633332984,3.808060533333446,-1.0,17.313792,53.338112,19.996672,90.74688,200.015872,188.710912,2995.737777777778,-1.0,96.69444444444446,194.13777777777779,38.02777777777778,53.29,24.010000000000005
2024-03-05 14:25:35,-1.0,4.779949500001141,40.23581116666718,2.038700800000015,1.2054399666666882,4.027415633332984,3.808060533333446,-1.0,17.330176,53.628928,19.996672,90.74688,200.015872,188.710912,4862.737777777776,-1.0,96.69444444444446,179.55999999999997,38.02777777777778,53.29,24.010000000000005
2024-03-05 14:25:40,-1.0,4.779949500001142,40.23581116666719,2.038700800000015,1.2054399666666882,4.027415633332984,4.178277233333461,-1.0,17.330176,53.628928,19.996672,90.74688,200.015872,188.710912,4862.737777777778,-1.0,125.43999999999998,179.56,38.02777777777778,53.29,24.010000000000005
2024-03-05 14:25:45,-1.0,4.779949500001142,40.23581116666719,2.038700800000015,1.2054399666666882,4.027415633332984,4.178277233333461,-1.0,17.330176,53.628928,19.996672,90.74688,200.015872,188.710912,4862.737777777778,-1.0,125.43999999999998,179.56,38.02777777777778,53.29,24.010000000000005
2024-03-05 14:25:50,-1.0,4.779949500001142,40.23581116666719,2.038700800000015,1.2054399666666882,4.027415633332984,4.178277233333461,-1.0,17.330176,53.628928,19.996672,90.74688,200.015872,188.710912,4862.737777777778,-1.0,125.43999999999998,179.56,38.02777777777778,53.29,24.010000000000005
2024-03-05 14:25:55,-1.0,4.779949500001142,40.23581116666719,2.038700800000015,1.2054399666666882,4.027415633332984,4.178277233333461,-1.0,17.330176,53.628928,19.996672,90.74688,200.015872,188.710912,4862.737777777778,-1.0,125.43999999999998,179.56,38.02777777777778,53.29,24.010000000000005
2024-03-05 14:26:00,-1.0,4.779949500001142,40.23581116666719,1.1942421666664889,2.2847205999999196,4.9805038666666706,4.178277233333461,-1.0,17.330176,53.628928,19.812352,90.497024,200.02816,188.710912,4862.737777777778,-1.0,125.43999999999998,179.56,13.444444444444443,81.60111111111111,215.1111111111111
