timestamp,productpage-v1_details-v1&p50,unknown_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,unknown_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,unknown_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
2024-03-11 02:53:05,3.62111801242236,,24.86111111111111,1.1142857142857148,1.2222222222222214,1.2162162162162162,7.5,7.610294117647059,39.13265306122449,,73.90243902439025,4.314285714285715,4.333333333333332,4.243243243243243,9.5,9.698529411764707,48.913265306122454,,97.39024390243901,6.5000000000000195,14.49999999999992,4.924324324324324,9.95,21.449999999999996
2024-03-11 02:53:10,3.3687150837988824,,23.004032258064516,1.1176470588235299,1.2222222222222214,1.2631578947368418,7.611940298507463,7.649253731343284,32.741935483870975,,53.26086956521733,4.411764705882353,4.333333333333332,4.252631578947367,9.701492537313433,9.76865671641791,48.27419354838709,,95.32608695652175,8.249999999999998,14.49999999999992,4.925263157894737,21.49999999999999,22.33749999999999
2024-03-11 02:53:15,3.2841530054644807,,23.004032258064516,1.1176470588235299,1.2222222222222214,1.2631578947368418,7.611940298507463,7.649253731343284,28.020833333333336,,53.26086956521733,4.411764705882353,4.333333333333332,4.252631578947367,9.701492537313433,9.76865671641791,47.80208333333334,,95.32608695652175,8.249999999999998,14.49999999999992,4.925263157894737,21.49999999999999,22.33749999999999
2024-03-11 02:53:20,3.2841530054644807,,23.01282051282051,1.117647058823529,1.2857142857142854,1.4615384615384612,7.611940298507463,7.613636363636363,28.020833333333336,,55.8695652173913,4.317647058823529,4.348571428571429,4.292307692307692,9.701492537313433,9.704545454545453,47.80208333333334,,95.58695652173913,6.599999999999962,14.949999999999871,4.929230769230768,21.49999999999999,21.54999999999997
2024-03-11 02:53:25,3.312138728323699,,24.12621359223301,1.0588235294117645,1.2857142857142854,1.2941176470588238,7.5,7.576923076923077,28.958333333333343,,57.82608695652175,4.211764705882354,4.348571428571429,4.352941176470589,9.5,9.638461538461538,47.89583333333334,,95.78260869565219,4.921176470588234,14.949999999999871,6.750000000000013,9.95,19.974999999999937
2024-03-11 02:53:30,3.3488372093023258,,24.12621359223301,1.0588235294117645,1.2857142857142854,1.2941176470588238,7.5,7.576923076923077,28.958333333333343,,57.82608695652175,4.211764705882354,4.348571428571429,4.352941176470589,9.5,9.638461538461538,47.89583333333334,,95.78260869565219,4.921176470588234,14.949999999999871,6.750000000000013,9.95,19.974999999999937
2024-03-11 02:53:35,3.3488372093023258,,22.602459016393446,1.1142857142857139,0.4999999999999999,1.1212121212121215,7.5,7.537878787878788,28.958333333333343,,51.19047619047625,4.222857142857142,4.199999999999999,4.321212121212121,9.5,9.568181818181818,47.89583333333334,,95.11904761904762,4.922285714285714,4.92,6.699999999999952,9.95,14.949999999999871
2024-03-11 02:53:40,3.359550561797753,,21.329787234042556,1.2222222222222214,0.4999999999999999,1.2702702702702702,7.572463768115942,7.5,28.999999999999986,,51.59090909090904,4.333333333333332,4.199999999999999,4.254054054054054,9.630434782608695,9.5,47.89999999999999,,95.15909090909092,6.499999999999973,4.92,4.925405405405405,19.675000000000004,9.95
2024-03-11 02:53:45,3.275132275132275,,21.329787234042556,1.2222222222222214,0.4999999999999999,1.2702702702702702,7.572463768115942,7.5,9.499999999999975,,51.59090909090904,4.333333333333332,4.199999999999999,4.254054054054054,9.630434782608695,9.5,47.440476190476204,,95.15909090909092,6.499999999999973,4.92,4.925405405405405,19.675000000000004,9.95
2024-03-11 02:53:50,3.275132275132275,,23.169291338582678,0.4807692307692307,1.153846153846154,1.73938621149332,7.572463768115942,7.5,9.499999999999975,,57.11538461538465,4.257142857142856,4.394871794871795,4.347877242298663,9.630434782608695,9.554794520547945,47.440476190476204,,95.71153846153845,6.25,13.149999999999864,4.934787724229867,19.675000000000004,13.75
2024-03-11 02:53:55,3.2307692307692304,,23.477443609022558,0.4871794871794871,1.153846153846154,1.880243576002858,7.5,7.532467532467532,8.99999999999984,,57.32142857142857,4.178378378378378,4.394871794871795,4.44005246908643,9.5,9.61038961038961,47.478260869565204,,95.73214285714288,4.917837837837839,13.149999999999864,6.0005331911489925,9.95,29.9999999999998
