details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:29:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:30:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:31:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:32:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:33:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:34:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:35:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:36:32
1.0,1.0,1.0,1.0,2.0,1.0,2024-03-07 11:36:37
1.0,1.0,1.0,1.0,2.0,1.0,2024-03-07 11:36:42
1.0,1.0,1.0,1.0,2.0,1.0,2024-03-07 11:36:47
1.0,1.0,1.0,1.0,2.0,1.0,2024-03-07 11:36:52
