timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-x2qlk_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-x2qlk_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-rgbs6_network,reviews-v2-7b4f9d8cb4-x2qlk_network
2024-03-07 11:30:32,4.6841698333385775,41.97383340000063,0.6746383666685082,2.0989675043327347,7.022714104786071,0.36937041728151504,-1.0,24.9856,57.327616,13.078528,94.359552,136.671232,636.104704,-1.0,41.80662860025543,6230.471111111112,142.40444444444444,113.77777777777777,333.5821499407775,153.71900553240903,-1.0
2024-03-07 11:30:37,4.6841698333385775,41.97383340000063,0.6746383666685082,2.0989675043327347,7.022714104786071,0.36937041728151504,-1.0,24.9856,57.327616,13.078528,94.359552,136.671232,636.104704,-1.0,41.80662860025543,6230.471111111112,142.40444444444444,113.77777777777777,333.5821499407775,153.71900553240903,-1.0
2024-03-07 11:30:42,4.6841698333385775,41.97383340000063,0.6746383666685082,2.0989675043327347,7.022714104786071,0.36937041728151504,-1.0,24.9856,57.327616,13.078528,94.359552,136.671232,636.104704,-1.0,41.80662860025543,6230.471111111112,142.40444444444444,113.77777777777777,333.5821499407775,153.71900553240903,-1.0
2024-03-07 11:30:47,5.0915024666664985,43.266038199999464,1.2458066999973503,2.0989675043327347,7.022714104786071,0.36937041728151504,-1.0,24.9856,57.081856,12.136448,94.359552,136.671232,636.104704,-1.0,41.80662860025543,6517.871111111113,87.11111111111116,30.617777777777786,333.5821499407775,153.71900553240903,-1.0
2024-03-07 11:30:52,5.0915024666664985,43.266038199999464,1.2458066999973503,2.0989675043327347,7.022714104786071,0.36937041728151504,-1.0,24.9856,57.081856,12.136448,94.359552,136.671232,636.104704,-1.0,41.80662860025543,6517.871111111113,87.11111111111116,30.617777777777786,333.5821499407775,153.71900553240903,-1.0
2024-03-07 11:30:57,5.091502466666498,43.26603819999946,1.24580669999735,1.9776229163882575,3.6680457394316477,44.936016568890224,-1.0,24.9856,57.081856,12.136448,93.691904,136.72448,636.1088,-1.0,34.81928452353011,6517.8711111111115,87.11111111111113,30.617777777777775,420.3620890839852,253.93882361627414,-1.0
2024-03-07 11:31:02,5.091502466666498,43.26603819999946,1.24580669999735,1.9776229163882575,3.6680457394316477,44.936016568890224,-1.0,24.9856,57.081856,12.136448,93.691904,136.72448,636.1088,-1.0,34.81928452353011,6517.8711111111115,87.11111111111113,30.617777777777775,420.3620890839852,253.93882361627414,-1.0
2024-03-07 11:31:07,5.091502466666498,43.26603819999946,1.24580669999735,1.9776229163882575,3.6680457394316477,44.936016568890224,-1.0,24.9856,57.081856,12.136448,93.691904,136.72448,636.1088,-1.0,34.81928452353011,6517.8711111111115,87.11111111111113,30.617777777777775,420.3620890839852,253.93882361627414,-1.0
2024-03-07 11:31:12,5.091502466666498,43.26603819999946,1.24580669999735,1.9776229163882575,3.6680457394316477,44.936016568890224,-1.0,24.9856,57.081856,12.136448,93.691904,136.72448,636.1088,-1.0,34.81928452353011,6517.8711111111115,87.11111111111113,30.617777777777775,420.3620890839852,253.93882361627414,-1.0
2024-03-07 11:31:17,5.6157380666566805,44.843457799985735,0.9683382333340284,1.9776229163882575,3.6680457394316477,44.936016568890224,-1.0,24.9856,56.942592,13.02528,93.691904,136.72448,636.1088,-1.0,34.81928452353011,4074.6944444444466,198.8100000000001,47.15111111111114,420.3620890839852,253.93882361627414,-1.0
2024-03-07 11:31:22,5.6157380666566805,44.843457799985735,0.9683382333340284,1.9776229163882575,3.6680457394316477,44.936016568890224,-1.0,24.9856,56.942592,13.02528,93.691904,136.72448,636.1088,-1.0,34.81928452353011,4074.6944444444466,198.8100000000001,47.15111111111114,420.3620890839852,253.93882361627414,-1.0
2024-03-07 11:31:27,5.61573806665668,44.84345779998573,0.9683382333340281,3.2366342333337648,8.486845833333707,0.43487553333155426,-1.0,24.9856,56.942592,13.02528,94.96576,136.953856,636.1088,-1.0,34.81,4074.694444444445,198.81,47.151111111111106,381.5511111111112,25.0,-1.0
2024-03-07 11:31:32,5.61573806665668,44.84345779998573,0.9683382333340281,3.2366342333337648,8.486845833333707,0.43487553333155426,-1.0,24.9856,56.942592,13.02528,94.96576,136.953856,636.1088,-1.0,34.81,4074.694444444445,198.81,47.151111111111106,381.5511111111112,25.0,-1.0
2024-03-07 11:31:37,5.61573806665668,44.84345779998573,0.9683382333340281,3.2366342333337648,8.486845833333707,0.43487553333155426,-1.0,24.9856,56.942592,13.02528,94.96576,136.953856,636.1088,-1.0,34.81,4074.694444444445,198.81,47.151111111111106,381.5511111111112,25.0,-1.0
2024-03-07 11:31:42,5.61573806665668,44.84345779998573,0.9683382333340281,3.2366342333337648,8.486845833333707,0.43487553333155426,-1.0,24.9856,56.942592,13.02528,94.96576,136.953856,636.1088,-1.0,34.81,4074.694444444445,198.81,47.151111111111106,381.5511111111112,25.0,-1.0
2024-03-07 11:31:47,6.3096766000095785,39.416535366672186,1.1177999666680687,3.2366342333337648,8.486845833333707,0.43487553333155426,-1.0,25.001984,57.147392,13.012992,94.96576,136.953856,636.1088,-1.0,34.81,8905.067777777782,98.01000000000005,40.53444444444446,381.5511111111112,25.0,-1.0
2024-03-07 11:31:52,6.3096766000095785,39.416535366672186,1.1177999666680687,3.2366342333337648,8.486845833333707,0.43487553333155426,-1.0,25.001984,57.147392,13.012992,94.96576,136.953856,636.1088,-1.0,34.81,8905.067777777782,98.01000000000005,40.53444444444446,381.5511111111112,25.0,-1.0
2024-03-07 11:31:57,6.309676600009576,39.41653536667218,1.1177999666680685,0.867626799999736,5.997322133332735,0.3268319666555423,-1.0,25.001984,57.147392,13.012992,94.96576,137.121792,636.1088,-1.0,38.85444444444445,8905.067777777776,98.01,40.53444444444444,522.8844444444445,312.11111111111114,-1.0
2024-03-07 11:32:02,6.309676600009576,39.41653536667218,1.1177999666680685,0.867626799999736,5.997322133332735,0.3268319666555423,-1.0,25.001984,57.147392,13.012992,94.96576,137.121792,636.1088,-1.0,38.85444444444445,8905.067777777776,98.01,40.53444444444444,522.8844444444445,312.11111111111114,-1.0
2024-03-07 11:32:07,6.309676600009576,39.41653536667218,1.1177999666680685,0.867626799999736,5.997322133332735,0.3268319666555423,-1.0,25.001984,57.147392,13.012992,94.96576,137.121792,636.1088,-1.0,38.85444444444445,8905.067777777776,98.01,40.53444444444444,522.8844444444445,312.11111111111114,-1.0
2024-03-07 11:32:12,6.309676600009576,39.41653536667218,1.1177999666680685,0.867626799999736,5.997322133332735,0.3268319666555423,-1.0,25.001984,57.147392,13.012992,94.96576,137.121792,636.1088,-1.0,38.85444444444445,8905.067777777776,98.01,40.53444444444444,522.8844444444445,312.11111111111114,-1.0
2024-03-07 11:32:17,3.131805899996229,41.62573379999231,0.8153295333310479,0.867626799999736,5.997322133332735,0.3268319666555423,-1.0,25.001984,57.131008,12.75904,94.96576,137.121792,636.1088,-1.0,38.85444444444445,5451.361111111112,50.41000000000003,32.11111111111112,522.8844444444445,312.11111111111114,-1.0
2024-03-07 11:32:22,3.131805899996229,41.62573379999231,0.8153295333310479,0.867626799999736,5.997322133332735,0.3268319666555423,-1.0,25.001984,57.131008,12.75904,94.96576,137.121792,636.1088,-1.0,38.85444444444445,5451.361111111112,50.41000000000003,32.11111111111112,522.8844444444445,312.11111111111114,-1.0
2024-03-07 11:32:27,3.1318058999962277,41.625733799992304,0.8153295333310476,2.9334277333333603,4.980723666667093,0.33762676666810876,-1.0,25.001984,57.131008,12.75904,94.96576,137.228288,636.1088,-1.0,30.617777777777775,5451.36111111111,50.41,32.111111111111114,344.7211111111111,176.89000000000001,-1.0
2024-03-07 11:32:32,3.1318058999962277,41.625733799992304,0.8153295333310476,2.9334277333333603,4.980723666667093,0.33762676666810876,-1.0,25.001984,57.131008,12.75904,94.96576,137.228288,636.1088,-1.0,30.617777777777775,5451.36111111111,50.41,32.111111111111114,344.7211111111111,176.89000000000001,-1.0
2024-03-07 11:32:37,3.1318058999962277,41.625733799992304,0.8153295333310476,2.9334277333333603,4.980723666667093,0.33762676666810876,-1.0,25.001984,57.131008,12.75904,94.96576,137.228288,636.1088,-1.0,30.617777777777775,5451.36111111111,50.41,32.111111111111114,344.7211111111111,176.89000000000001,-1.0
2024-03-07 11:32:42,3.1318058999962277,41.625733799992304,0.8153295333310476,2.9334277333333603,4.980723666667093,0.33762676666810876,-1.0,25.001984,57.131008,12.75904,94.96576,137.228288,636.1088,-1.0,30.617777777777775,5451.36111111111,50.41,32.111111111111114,344.7211111111111,176.89000000000001,-1.0
2024-03-07 11:32:47,5.44239993332667,48.87486790000064,0.8527411999997035,2.9334277333333603,4.980723666667093,0.33762676666810876,-1.0,24.9856,57.270272,12.525568,94.96576,137.228288,636.1088,-1.0,30.617777777777775,5893.121111111113,282.2400000000001,46.694444444444464,344.7211111111111,176.89000000000001,-1.0
2024-03-07 11:32:52,5.44239993332667,48.87486790000064,0.8527411999997035,2.9334277333333603,4.980723666667093,0.33762676666810876,-1.0,24.9856,57.270272,12.525568,94.96576,137.228288,636.1088,-1.0,30.617777777777775,5893.121111111113,282.2400000000001,46.694444444444464,344.7211111111111,176.89000000000001,-1.0
2024-03-07 11:32:57,5.442399933326669,48.87486790000063,0.8527411999997033,2.4117822333333074,6.083738966666866,0.37618096666847123,-1.0,24.9856,57.270272,12.525568,94.96576,137.314304,636.1088,-1.0,20.55111111111111,5893.121111111111,282.24,46.69444444444444,381.5511111111112,144.0,-1.0
2024-03-07 11:33:02,5.442399933326669,48.87486790000063,0.8527411999997033,2.4117822333333074,6.083738966666866,0.37618096666847123,-1.0,24.9856,57.270272,12.525568,94.96576,137.314304,636.1088,-1.0,20.55111111111111,5893.121111111111,282.24,46.69444444444444,381.5511111111112,144.0,-1.0
2024-03-07 11:33:07,5.442399933326669,48.87486790000063,0.8527411999997033,2.4117822333333074,6.083738966666866,0.37618096666847123,-1.0,24.9856,57.270272,12.525568,94.96576,137.314304,636.1088,-1.0,20.55111111111111,5893.121111111111,282.24,46.69444444444444,381.5511111111112,144.0,-1.0
2024-03-07 11:33:12,5.442399933326669,48.87486790000063,0.8527411999997033,2.4117822333333074,6.083738966666866,0.37618096666847123,-1.0,24.9856,57.270272,12.525568,94.96576,137.314304,636.1088,-1.0,20.55111111111111,5893.121111111111,282.24,46.69444444444444,381.5511111111112,144.0,-1.0
2024-03-07 11:33:17,4.093463353678522,43.97804219578626,1.096559410728092,2.4117822333333074,6.083738966666866,0.37618096666847123,-1.0,24.9856,57.122816,12.4928,94.96576,137.314304,636.1088,-1.0,20.55111111111111,6361.448757745076,112.33753137035066,94.71883306397666,381.5511111111112,144.0,-1.0
2024-03-07 11:33:22,4.093463353678522,43.97804219578626,1.096559410728092,2.4117822333333074,6.083738966666866,0.37618096666847123,-1.0,24.9856,57.122816,12.4928,94.96576,137.314304,636.1088,-1.0,20.55111111111111,6361.448757745076,112.33753137035066,94.71883306397666,381.5511111111112,144.0,-1.0
2024-03-07 11:33:27,4.093463353678522,43.97804219578626,1.096559410728092,2.431977066666491,3.5537822666668717,0.268174966671116,-1.0,24.9856,57.122816,12.4928,94.96576,137.4208,636.1088,-1.0,76.2711111111111,6361.4487577450745,112.33753137035062,94.71883306397666,264.6044444444444,128.44444444444446,-1.0
2024-03-07 11:33:32,4.093463353678522,43.97804219578626,1.096559410728092,2.431977066666491,3.5537822666668717,0.268174966671116,-1.0,24.9856,57.122816,12.4928,94.96576,137.4208,636.1088,-1.0,76.2711111111111,6361.4487577450745,112.33753137035062,94.71883306397666,264.6044444444444,128.44444444444446,-1.0
2024-03-07 11:33:37,4.093463353678522,43.97804219578626,1.096559410728092,2.431977066666491,3.5537822666668717,0.268174966671116,-1.0,24.9856,57.122816,12.4928,94.96576,137.4208,636.1088,-1.0,76.2711111111111,6361.4487577450745,112.33753137035062,94.71883306397666,264.6044444444444,128.44444444444446,-1.0
2024-03-07 11:33:42,4.093463353678522,43.97804219578626,1.096559410728092,2.431977066666491,3.5537822666668717,0.268174966671116,-1.0,24.9856,57.122816,12.4928,94.96576,137.4208,636.1088,-1.0,76.2711111111111,6361.4487577450745,112.33753137035062,94.71883306397666,264.6044444444444,128.44444444444446,-1.0
2024-03-07 11:33:47,6.001550388367532,14.88258189151636,0.9315830249679365,2.431977066666491,3.5537822666668717,0.268174966671116,-1.0,24.9856,57.147392,12.32896,94.96576,137.4208,636.1088,-1.0,76.2711111111111,8471.828725471254,182.28645546822915,36.81180643761391,264.6044444444444,128.44444444444446,-1.0
2024-03-07 11:33:52,6.001550388367532,14.88258189151636,0.9315830249679365,2.431977066666491,3.5537822666668717,0.268174966671116,-1.0,24.9856,57.147392,12.32896,94.96576,137.4208,636.1088,-1.0,76.2711111111111,8471.828725471254,182.28645546822915,36.81180643761391,264.6044444444444,128.44444444444446,-1.0
2024-03-07 11:33:57,6.00155038836753,14.882581891516358,0.9315830249679364,2.296726100000039,6.217200633332709,0.309740333341324,-1.0,24.9856,57.147392,12.32896,94.973952,137.609216,636.1088,-1.0,12.25,8471.82872547125,182.28645546822904,36.8118064376139,618.3511111111111,73.96,-1.0
2024-03-07 11:34:02,6.00155038836753,14.882581891516358,0.9315830249679364,2.296726100000039,6.217200633332709,0.309740333341324,-1.0,24.9856,57.147392,12.32896,94.973952,137.609216,636.1088,-1.0,12.25,8471.82872547125,182.28645546822904,36.8118064376139,618.3511111111111,73.96,-1.0
2024-03-07 11:34:07,6.00155038836753,14.882581891516358,0.9315830249679364,2.296726100000039,6.217200633332709,0.309740333341324,-1.0,24.9856,57.147392,12.32896,94.973952,137.609216,636.1088,-1.0,12.25,8471.82872547125,182.28645546822904,36.8118064376139,618.3511111111111,73.96,-1.0
2024-03-07 11:34:12,6.00155038836753,14.882581891516358,0.9315830249679364,2.296726100000039,6.217200633332709,0.309740333341324,-1.0,24.9856,57.147392,12.32896,94.973952,137.609216,636.1088,-1.0,12.25,8471.82872547125,182.28645546822904,36.8118064376139,618.3511111111111,73.96,-1.0
2024-03-07 11:34:17,3.9735843000016766,64.07025916666197,0.8730607999988632,2.296726100000039,6.217200633332709,0.309740333341324,-1.0,24.9856,57.040896,13.246464,94.973952,137.609216,636.1088,-1.0,12.25,1206.404444444445,117.36111111111116,44.00111111111114,618.3511111111111,73.96,-1.0
2024-03-07 11:34:22,3.9735843000016766,64.07025916666197,0.8730607999988632,2.296726100000039,6.217200633332709,0.309740333341324,-1.0,24.9856,57.040896,13.246464,94.973952,137.609216,636.1088,-1.0,12.25,1206.404444444445,117.36111111111116,44.00111111111114,618.3511111111111,73.96,-1.0
2024-03-07 11:34:27,3.9735843000016757,64.07025916666196,0.873060799998863,2.3655006333333026,6.942717366666784,0.36071949998586206,-1.0,24.9856,57.040896,13.246464,94.973952,137.863168,636.1088,-1.0,47.151111111111106,1206.4044444444446,117.36111111111113,44.001111111111115,303.92111111111114,188.60444444444443,-1.0
2024-03-07 11:34:32,3.9735843000016757,64.07025916666196,0.873060799998863,2.3655006333333026,6.942717366666784,0.36071949998586206,-1.0,24.9856,57.040896,13.246464,94.973952,137.863168,636.1088,-1.0,47.151111111111106,1206.4044444444446,117.36111111111113,44.001111111111115,303.92111111111114,188.60444444444443,-1.0
2024-03-07 11:34:37,3.9735843000016757,64.07025916666196,0.873060799998863,2.3655006333333026,6.942717366666784,0.36071949998586206,-1.0,24.9856,57.040896,13.246464,94.973952,137.863168,636.1088,-1.0,47.151111111111106,1206.4044444444446,117.36111111111113,44.001111111111115,303.92111111111114,188.60444444444443,-1.0
2024-03-07 11:34:42,3.9735843000016757,64.07025916666196,0.873060799998863,2.3655006333333026,6.942717366666784,0.36071949998586206,-1.0,24.9856,57.040896,13.246464,94.973952,137.863168,636.1088,-1.0,47.151111111111106,1206.4044444444446,117.36111111111113,44.001111111111115,303.92111111111114,188.60444444444443,-1.0
2024-03-07 11:34:47,5.554963066667067,26.322720100021503,0.49545093333639073,2.3655006333333026,6.942717366666784,0.36071949998586206,-1.0,24.969216,57.090048,12.562432,94.973952,137.863168,636.1088,-1.0,47.151111111111106,9228.804444444446,47.61000000000003,46.694444444444464,303.92111111111114,188.60444444444443,-1.0
2024-03-07 11:34:52,5.554963066667067,26.322720100021503,0.49545093333639073,2.3655006333333026,6.942717366666784,0.36071949998586206,-1.0,24.969216,57.090048,12.562432,94.973952,137.863168,636.1088,-1.0,47.151111111111106,9228.804444444446,47.61000000000003,46.694444444444464,303.92111111111114,188.60444444444443,-1.0
2024-03-07 11:34:57,5.554963066667066,26.322720100021495,0.4954509333363906,1.4280336000003522,3.0980127000001785,0.1596913333438958,-1.0,24.969216,57.090048,12.562432,94.973952,137.924608,636.1088,-1.0,29.884444444444444,9228.804444444444,47.61000000000001,46.69444444444444,196.0,169.0,-1.0
2024-03-07 11:35:02,5.554963066667066,26.322720100021495,0.4954509333363906,1.4280336000003522,3.0980127000001785,0.1596913333438958,-1.0,24.969216,57.090048,12.562432,94.973952,137.924608,636.1088,-1.0,29.884444444444444,9228.804444444444,47.61000000000001,46.69444444444444,196.0,169.0,-1.0
2024-03-07 11:35:07,5.554963066667066,26.322720100021495,0.4954509333363906,1.4280336000003522,3.0980127000001785,0.1596913333438958,-1.0,24.969216,57.090048,12.562432,94.973952,137.924608,636.1088,-1.0,29.884444444444444,9228.804444444444,47.61000000000001,46.69444444444444,196.0,169.0,-1.0
2024-03-07 11:35:12,5.554963066667066,26.322720100021495,0.4954509333363906,1.4280336000003522,3.0980127000001785,0.1596913333438958,-1.0,24.969216,57.090048,12.562432,94.973952,137.924608,636.1088,-1.0,29.884444444444444,9228.804444444444,47.61000000000001,46.69444444444444,196.0,169.0,-1.0
2024-03-07 11:35:17,3.003739566656805,50.47165003331127,1.2014125999977905,1.4280336000003522,3.0980127000001785,0.1596913333438958,-1.0,24.969216,57.294848,12.63616,94.973952,137.924608,636.1088,-1.0,29.884444444444444,5174.404444444447,134.56000000000003,40.96000000000003,196.0,169.0,-1.0
2024-03-07 11:35:22,3.003739566656805,50.47165003331127,1.2014125999977905,1.4280336000003522,3.0980127000001785,0.1596913333438958,-1.0,24.969216,57.294848,12.63616,94.973952,137.924608,636.1088,-1.0,29.884444444444444,5174.404444444447,134.56000000000003,40.96000000000003,196.0,169.0,-1.0
2024-03-07 11:35:27,3.0037395666568045,50.471650033311256,1.2014125999977903,2.3201208666667603,7.7666750333330965,0.3859533000043787,-1.0,24.969216,57.294848,12.63616,94.973952,138.063872,636.1088,-1.0,48.534444444444446,5174.404444444445,134.56,40.96000000000001,481.0711111111111,88.98777777777778,-1.0
2024-03-07 11:35:32,3.0037395666568045,50.471650033311256,1.2014125999977903,2.3201208666667603,7.7666750333330965,0.3859533000043787,-1.0,24.969216,57.294848,12.63616,94.973952,138.063872,636.1088,-1.0,48.534444444444446,5174.404444444445,134.56,40.96000000000001,481.0711111111111,88.98777777777778,-1.0
2024-03-07 11:35:37,3.0037395666568045,50.471650033311256,1.2014125999977903,2.3201208666667603,7.7666750333330965,0.3859533000043787,-1.0,24.969216,57.294848,12.63616,94.973952,138.063872,636.1088,-1.0,48.534444444444446,5174.404444444445,134.56,40.96000000000001,481.0711111111111,88.98777777777778,-1.0
2024-03-07 11:35:42,3.0037395666568045,50.471650033311256,1.2014125999977903,2.3201208666667603,7.7666750333330965,0.3859533000043787,-1.0,24.969216,57.294848,12.63616,94.973952,138.063872,636.1088,-1.0,48.534444444444446,5174.404444444445,134.56,40.96000000000001,481.0711111111111,88.98777777777778,-1.0
2024-03-07 11:35:47,5.36868854152971,46.70097397015117,0.9161265497921691,2.3201208666667603,7.7666750333330965,0.3859533000043787,-1.0,24.9856,57.393152,12.468224,94.973952,138.063872,636.1088,-1.0,48.534444444444446,8176.007363796191,216.03238752275152,48.98693594620215,481.0711111111111,88.98777777777778,-1.0
2024-03-07 11:35:52,5.36868854152971,46.70097397015117,0.9161265497921691,2.3201208666667603,7.7666750333330965,0.3859533000043787,-1.0,24.9856,57.393152,12.468224,94.973952,138.063872,636.1088,-1.0,48.534444444444446,8176.007363796191,216.03238752275152,48.98693594620215,481.0711111111111,88.98777777777778,-1.0
2024-03-07 11:35:57,5.36868854152971,46.70097397015117,0.9161265497921691,2.6434667666668097,5.775265966666628,5.204475499976979,-1.0,24.9856,57.393152,12.468224,94.982144,138.948608,636.1088,-1.0,36.401111111111106,8176.007363796191,216.03238752275152,48.98693594620215,512.2677777777777,327.61000000000007,-1.0
