timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,productpage-v1-7fb564989f-kx6pp_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,productpage-v1-7fb564989f-kx6pp_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,productpage-v1-7fb564989f-kx6pp_network,reviews-v3-5fd56449d8-npw75_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network
2024-03-11 02:09:00,7.600727600007909,76.81476169999921,-1.0,1.6945095666642374,2.258437233333647,2.849267133332963,5.650534366666685,25.178112,53.530624,-1.0,14.569472,82.386944,187.953152,185.67168,-1.0,96.04000000000002,2450.25,25.334444444444443,90.25,69.44444444444446,37.61777777777778
2024-03-11 02:09:05,9.421478400008708,76.81476169999921,-1.0,0.8614329333340719,2.258437233333647,2.849267133332963,5.650534366666685,25.178112,53.530624,-1.0,15.13472,82.386944,187.953152,185.67168,-1.0,96.04000000000002,2450.25,25.334444444444443,103.36111111111106,128.44444444444443,37.61777777777778
2024-03-11 02:09:10,9.42147840000871,76.81476169999921,-1.0,0.861432933334072,2.258437233333647,2.849267133332963,5.650534366666685,25.178112,53.530624,-1.0,15.13472,82.386944,187.953152,185.67168,-1.0,96.04000000000002,2450.25,25.334444444444443,103.3611111111111,128.44444444444446,37.61777777777778
2024-03-11 02:09:15,9.42147840000871,76.81476169999921,-1.0,0.861432933334072,2.258437233333647,2.849267133332963,5.650534366666685,25.178112,53.530624,-1.0,15.13472,82.386944,187.953152,185.67168,-1.0,96.04000000000002,2450.25,25.334444444444443,103.3611111111111,128.44444444444446,37.61777777777778
2024-03-11 02:09:20,9.42147840000871,76.81476169999921,-1.0,0.861432933334072,2.258437233333647,2.849267133332963,5.650534366666685,25.178112,53.530624,-1.0,15.13472,82.386944,187.953152,185.67168,-1.0,96.04000000000002,2450.25,25.334444444444443,103.3611111111111,128.44444444444446,37.61777777777778
2024-03-11 02:09:25,9.42147840000871,76.81476169999921,-1.0,0.861432933334072,2.258437233333647,2.849267133332963,5.650534366666685,25.178112,53.530624,-1.0,15.13472,82.386944,187.953152,185.67168,-1.0,96.04000000000002,2450.25,25.334444444444443,103.3611111111111,128.44444444444446,37.61777777777778
2024-03-11 02:09:30,9.42147840000871,64.9958027333355,-1.0,0.861432933334072,1.419564199999949,6.26748090000054,5.141834366666368,25.178112,53.772288,-1.0,15.13472,82.386944,188.084224,185.782272,-1.0,117.36111111111113,3819.24,9.404444444444445,103.3611111111111,128.44444444444446,137.6711111111111
2024-03-11 02:09:35,6.704235533319054,64.9958027333355,-1.0,2.171735033334698,1.419564199999949,6.26748090000054,5.141834366666368,25.178112,53.772288,-1.0,14.864384,82.386944,188.084224,185.782272,-1.0,117.36111111111113,3819.24,9.404444444444445,366.0844444444443,103.36111111111106,137.6711111111111
2024-03-11 02:09:40,6.704235533319055,64.9958027333355,-1.0,2.1717350333346985,1.419564199999949,6.26748090000054,5.141834366666368,25.178112,53.772288,-1.0,14.864384,82.386944,188.084224,185.782272,-1.0,117.36111111111113,3819.24,9.404444444444445,366.08444444444444,103.3611111111111,137.6711111111111
2024-03-11 02:09:45,6.704235533319055,64.9958027333355,-1.0,2.1717350333346985,1.419564199999949,6.26748090000054,5.141834366666368,25.178112,53.772288,-1.0,14.864384,82.386944,188.084224,185.782272,-1.0,117.36111111111113,3819.24,9.404444444444445,366.08444444444444,103.3611111111111,137.6711111111111
2024-03-11 02:09:50,6.704235533319055,64.9958027333355,-1.0,2.1717350333346985,1.419564199999949,6.26748090000054,5.141834366666368,25.178112,53.772288,-1.0,14.864384,82.386944,188.084224,185.782272,-1.0,117.36111111111113,3819.24,9.404444444444445,366.08444444444444,103.3611111111111,137.6711111111111
2024-03-11 02:09:55,6.704235533319055,64.9958027333355,-1.0,2.1717350333346985,1.419564199999949,6.26748090000054,5.141834366666368,25.178112,53.772288,-1.0,14.864384,82.386944,188.084224,185.782272,-1.0,117.36111111111113,3819.24,9.404444444444445,366.08444444444444,103.3611111111111,137.6711111111111
2024-03-11 02:10:00,6.704235533319055,68.73546486666555,-1.0,2.1717350333346985,1.7544095666664816,2.6389921666662985,4.354897200000588,25.178112,53.41184,-1.0,14.864384,82.386944,188.137472,185.860096,-1.0,98.67111111111112,1451.6100000000001,64.0,366.08444444444444,103.3611111111111,106.77777777777779
2024-03-11 02:10:05,5.694662133343323,68.73546486666555,-1.0,1.6591142333330327,1.7544095666664816,2.6389921666662985,4.354897200000588,25.194496,53.41184,-1.0,14.999552,82.386944,188.137472,185.860096,-1.0,98.67111111111112,1451.6100000000001,64.0,131.4844444444444,34.417777777777765,106.77777777777779
2024-03-11 02:10:10,5.694662133343324,68.73546486666555,-1.0,1.6591142333330329,1.7544095666664816,2.6389921666662985,4.354897200000588,25.194496,53.41184,-1.0,14.999552,82.386944,188.137472,185.860096,-1.0,98.67111111111112,1451.6100000000001,64.0,131.48444444444445,34.41777777777777,106.77777777777779
2024-03-11 02:10:15,5.694662133343324,68.73546486666555,-1.0,1.6591142333330329,1.7544095666664816,2.6389921666662985,4.354897200000588,25.194496,53.41184,-1.0,14.999552,82.386944,188.137472,185.860096,-1.0,98.67111111111112,1451.6100000000001,64.0,131.48444444444445,34.41777777777777,106.77777777777779
2024-03-11 02:10:20,5.694662133343324,68.73546486666555,-1.0,1.6591142333330329,1.7544095666664816,2.6389921666662985,4.354897200000588,25.194496,53.41184,-1.0,14.999552,82.386944,188.137472,185.860096,-1.0,98.67111111111112,1451.6100000000001,64.0,131.48444444444445,34.41777777777777,106.77777777777779
2024-03-11 02:10:25,5.694662133343324,68.73546486666555,-1.0,1.6591142333330329,1.7544095666664816,2.6389921666662985,4.354897200000588,25.194496,53.41184,-1.0,14.999552,82.386944,188.137472,185.860096,-1.0,98.67111111111112,1451.6100000000001,64.0,131.48444444444445,34.41777777777777,106.77777777777779
2024-03-11 02:10:30,5.694662133343324,58.08559863333282,-1.0,1.6591142333330329,2.2845935333336342,7.55224940000024,5.281459466666168,25.194496,53.755904,-1.0,14.999552,82.386944,188.33408,185.974784,-1.0,82.20444444444443,7061.601111111111,28.444444444444443,131.48444444444445,34.41777777777777,174.23999999999998
2024-03-11 02:10:35,8.474004666671437,58.08559863333282,-1.0,2.0405456666670334,2.2845935333336342,7.55224940000024,5.281459466666168,25.178112,53.755904,-1.0,14.630912,82.386944,188.33408,185.974784,-1.0,82.20444444444443,7061.601111111111,28.444444444444443,44.00111111111109,61.884444444444426,174.23999999999998
2024-03-11 02:10:40,8.474004666671439,58.08559863333282,-1.0,2.0405456666670334,2.2845935333336342,7.55224940000024,5.281459466666168,25.178112,53.755904,-1.0,14.630912,82.386944,188.33408,185.974784,-1.0,82.20444444444443,7061.601111111111,28.444444444444443,44.001111111111115,61.88444444444444,174.23999999999998
2024-03-11 02:10:45,8.474004666671439,58.08559863333282,-1.0,2.0405456666670334,2.2845935333336342,7.55224940000024,5.281459466666168,25.178112,53.755904,-1.0,14.630912,82.386944,188.33408,185.974784,-1.0,82.20444444444443,7061.601111111111,28.444444444444443,44.001111111111115,61.88444444444444,174.23999999999998
2024-03-11 02:10:50,8.474004666671439,58.08559863333282,-1.0,2.0405456666670334,2.2845935333336342,7.55224940000024,5.281459466666168,25.178112,53.755904,-1.0,14.630912,82.386944,188.33408,185.974784,-1.0,82.20444444444443,7061.601111111111,28.444444444444443,44.001111111111115,61.88444444444444,174.23999999999998
2024-03-11 02:10:55,8.474004666671439,58.08559863333282,-1.0,2.0405456666670334,2.2845935333336342,7.55224940000024,5.281459466666168,25.178112,53.755904,-1.0,14.630912,82.386944,188.33408,185.974784,-1.0,82.20444444444443,7061.601111111111,28.444444444444443,44.001111111111115,61.88444444444444,174.23999999999998
2024-03-11 02:11:00,8.474004666671439,70.87813833333409,-1.0,2.0405456666670334,1.7587820666662424,4.304479999999936,3.1701218666673485,25.178112,53.772288,-1.0,14.630912,82.386944,188.379136,186.10176,-1.0,96.69444444444446,3298.5877777777773,11.334444444444445,44.001111111111115,61.88444444444444,45.78777777777778
2024-03-11 02:11:05,8.947894233309245,70.87813833333409,-1.0,1.6332852000005003,1.7587820666662424,4.304479999999936,3.1701218666673485,25.194496,53.772288,-1.0,14.76608,82.386944,188.379136,186.10176,-1.0,96.69444444444446,3298.5877777777773,11.334444444444445,176.88999999999996,80.99999999999997,45.78777777777778
2024-03-11 02:11:10,8.947894233309247,70.87813833333409,-1.0,1.6332852000005005,1.7587820666662424,4.304479999999936,3.1701218666673485,25.194496,53.772288,-1.0,14.76608,82.386944,188.379136,186.10176,-1.0,96.69444444444446,3298.5877777777773,11.334444444444445,176.89000000000001,81.0,45.78777777777778
2024-03-11 02:11:15,8.947894233309247,70.87813833333409,-1.0,1.6332852000005005,1.7587820666662424,4.304479999999936,3.1701218666673485,25.194496,53.772288,-1.0,14.76608,82.386944,188.379136,186.10176,-1.0,96.69444444444446,3298.5877777777773,11.334444444444445,176.89000000000001,81.0,45.78777777777778
2024-03-11 02:11:20,8.947894233309247,70.87813833333409,-1.0,1.6332852000005005,1.7587820666662424,4.304479999999936,3.1701218666673485,25.194496,53.772288,-1.0,14.76608,82.386944,188.379136,186.10176,-1.0,96.69444444444446,3298.5877777777773,11.334444444444445,176.89000000000001,81.0,45.78777777777778
2024-03-11 02:11:25,8.947894233309247,70.87813833333409,-1.0,1.6332852000005005,1.7587820666662424,4.304479999999936,3.1701218666673485,25.194496,53.772288,-1.0,14.76608,82.386944,188.379136,186.10176,-1.0,96.69444444444446,3298.5877777777773,11.334444444444445,176.89000000000001,81.0,45.78777777777778
2024-03-11 02:11:30,8.947894233309247,40.210962499998004,-1.0,1.6332852000005005,1.226305533333516,6.4325275666665975,4.974699166666596,25.194496,53.51424,-1.0,14.76608,82.39104,188.55936,186.10176,-1.0,86.49000000000001,2742.2677777777776,29.884444444444444,176.89000000000001,81.0,167.2711111111111
2024-03-11 02:11:35,4.46291563333337,40.210962499998004,-1.0,1.7004402999987176,1.226305533333516,6.4325275666665975,4.974699166666596,25.194496,53.51424,-1.0,15.17568,82.39104,188.55936,186.10176,-1.0,86.49000000000001,2742.2677777777776,29.884444444444444,273.35111111111104,102.00999999999996,167.2711111111111
2024-03-11 02:11:40,4.462915633333371,40.210962499998004,-1.0,1.7004402999987178,1.226305533333516,6.4325275666665975,4.974699166666596,25.194496,53.51424,-1.0,15.17568,82.39104,188.55936,186.10176,-1.0,86.49000000000001,2742.2677777777776,29.884444444444444,273.35111111111115,102.00999999999999,167.2711111111111
2024-03-11 02:11:45,4.462915633333371,40.210962499998004,-1.0,1.7004402999987178,1.226305533333516,6.4325275666665975,4.974699166666596,25.194496,53.51424,-1.0,15.17568,82.39104,188.55936,186.10176,-1.0,86.49000000000001,2742.2677777777776,29.884444444444444,273.35111111111115,102.00999999999999,167.2711111111111
2024-03-11 02:11:50,4.462915633333371,40.210962499998004,-1.0,1.7004402999987178,1.226305533333516,6.4325275666665975,4.974699166666596,25.194496,53.51424,-1.0,15.17568,82.39104,188.55936,186.10176,-1.0,86.49000000000001,2742.2677777777776,29.884444444444444,273.35111111111115,102.00999999999999,167.2711111111111
2024-03-11 02:11:55,4.462915633333371,40.210962499998004,-1.0,1.7004402999987178,1.226305533333516,6.4325275666665975,4.974699166666596,25.194496,53.51424,-1.0,15.17568,82.39104,188.55936,186.10176,-1.0,86.49000000000001,2742.2677777777776,29.884444444444444,273.35111111111115,102.00999999999999,167.2711111111111
2024-03-11 02:12:00,4.462915633333371,78.63656466666953,-1.0,1.7004402999987178,2.1637492333335713,4.59493896666648,6.274023133333155,25.194496,53.415936,-1.0,15.17568,82.39104,188.694528,186.294272,-1.0,142.40444444444444,5246.587777777779,48.071111111111115,273.35111111111115,102.00999999999999,54.26777777777777
2024-03-11 02:12:05,9.466686200024315,78.63656466666953,-1.0,1.8668856666674096,2.1637492333335713,4.59493896666648,6.274023133333155,25.194496,53.415936,-1.0,14.56128,82.39104,188.694528,186.294272,-1.0,142.40444444444444,5246.587777777779,48.071111111111115,147.2177777777777,32.489999999999995,54.26777777777777
2024-03-11 02:12:10,9.466686200024316,78.63656466666953,-1.0,1.8668856666674098,2.1637492333335713,4.59493896666648,6.274023133333155,25.194496,53.415936,-1.0,14.56128,82.39104,188.694528,186.294272,-1.0,142.40444444444444,5246.587777777779,48.071111111111115,147.21777777777777,32.49,54.26777777777777
2024-03-11 02:12:15,9.466686200024316,78.63656466666953,-1.0,1.8668856666674098,2.1637492333335713,4.59493896666648,6.274023133333155,25.194496,53.415936,-1.0,14.56128,82.39104,188.694528,186.294272,-1.0,142.40444444444444,5246.587777777779,48.071111111111115,147.21777777777777,32.49,54.26777777777777
2024-03-11 02:12:20,9.466686200024316,78.63656466666953,-1.0,1.8668856666674098,2.1637492333335713,4.59493896666648,6.274023133333155,25.194496,53.415936,-1.0,14.56128,82.39104,188.694528,186.294272,-1.0,142.40444444444444,5246.587777777779,48.071111111111115,147.21777777777777,32.49,54.26777777777777
2024-03-11 02:12:25,9.466686200024316,78.63656466666953,-1.0,1.8668856666674098,2.1637492333335713,4.59493896666648,6.274023133333155,25.194496,53.415936,-1.0,14.56128,82.39104,188.694528,186.294272,-1.0,142.40444444444444,5246.587777777779,48.071111111111115,147.21777777777777,32.49,54.26777777777777
2024-03-11 02:12:30,9.466686200024316,72.54851036666423,-1.0,1.8668856666674098,1.4974066333332794,2.960576666667218,5.75332909999986,25.194496,53.628928,-1.0,14.56128,82.39104,188.776448,186.540032,-1.0,190.44000000000003,2912.4011111111113,123.21,147.21777777777777,32.49,307.4177777777778
2024-03-11 02:12:35,6.538049966638936,72.54851036666423,-1.0,1.8896740666643075,1.4974066333332794,2.960576666667218,5.75332909999986,25.178112,53.628928,-1.0,15.040512,82.39104,188.776448,186.540032,-1.0,190.44000000000003,2912.4011111111113,123.21,109.55111111111107,179.55999999999997,307.4177777777778
2024-03-11 02:12:40,6.538049966638937,72.54851036666423,-1.0,1.8896740666643077,1.4974066333332794,2.960576666667218,5.75332909999986,25.178112,53.628928,-1.0,15.040512,82.39104,188.776448,186.540032,-1.0,190.44000000000003,2912.4011111111113,123.21,109.55111111111111,179.56,307.4177777777778
2024-03-11 02:12:45,6.538049966638937,72.54851036666423,-1.0,1.8896740666643077,1.4974066333332794,2.960576666667218,5.75332909999986,25.178112,53.628928,-1.0,15.040512,82.39104,188.776448,186.540032,-1.0,190.44000000000003,2912.4011111111113,123.21,109.55111111111111,179.56,307.4177777777778
2024-03-11 02:12:50,6.538049966638937,72.54851036666423,-1.0,1.8896740666643077,1.4974066333332794,2.960576666667218,5.75332909999986,25.178112,53.628928,-1.0,15.040512,82.39104,188.776448,186.540032,-1.0,190.44000000000003,2912.4011111111113,123.21,109.55111111111111,179.56,307.4177777777778
2024-03-11 02:12:55,6.538049966638937,72.54851036666423,-1.0,1.8896740666643077,1.4974066333332794,2.960576666667218,5.75332909999986,25.178112,53.628928,-1.0,15.040512,82.39104,188.776448,186.540032,-1.0,190.44000000000003,2912.4011111111113,123.21,109.55111111111111,179.56,307.4177777777778
2024-03-11 02:13:00,6.538049966638937,65.58655579999974,-1.0,1.8896740666643077,2.725005266666377,7.32213819999951,5.471935899999873,25.178112,53.424128,-1.0,15.040512,82.399232,188.90752,186.642432,-1.0,145.60444444444443,4956.160000000001,11.334444444444445,109.55111111111111,179.56,102.68444444444444
2024-03-11 02:13:05,9.632049266686709,65.58655579999974,-1.0,2.1330421666675643,2.725005266666377,7.32213819999951,5.471935899999873,25.194496,53.424128,-1.0,14.630912,82.399232,188.90752,186.642432,-1.0,145.60444444444443,4956.160000000001,11.334444444444445,195.06777777777774,73.38777777777774,102.68444444444444
2024-03-11 02:13:10,9.63204926668671,65.58655579999974,-1.0,2.1330421666675647,2.725005266666377,7.32213819999951,5.471935899999873,25.194496,53.424128,-1.0,14.630912,82.399232,188.90752,186.642432,-1.0,145.60444444444443,4956.160000000001,11.334444444444445,195.0677777777778,73.38777777777777,102.68444444444444
2024-03-11 02:13:15,9.63204926668671,65.58655579999974,-1.0,2.1330421666675647,2.725005266666377,7.32213819999951,5.471935899999873,25.194496,53.424128,-1.0,14.630912,82.399232,188.90752,186.642432,-1.0,145.60444444444443,4956.160000000001,11.334444444444445,195.0677777777778,73.38777777777777,102.68444444444444
2024-03-11 02:13:20,9.63204926668671,65.58655579999974,-1.0,2.1330421666675647,2.725005266666377,7.32213819999951,5.471935899999873,25.194496,53.424128,-1.0,14.630912,82.399232,188.90752,186.642432,-1.0,145.60444444444443,4956.160000000001,11.334444444444445,195.0677777777778,73.38777777777777,102.68444444444444
2024-03-11 02:13:25,9.63204926668671,65.58655579999974,-1.0,2.1330421666675647,2.725005266666377,7.32213819999951,5.471935899999873,25.194496,53.424128,-1.0,14.630912,82.399232,188.90752,186.642432,-1.0,145.60444444444443,4956.160000000001,11.334444444444445,195.0677777777778,73.38777777777777,102.68444444444444
2024-03-11 02:13:30,9.63204926668671,62.38961413333376,-1.0,2.1330421666675647,1.7309421333337127,4.806042000000351,5.116815699999695,25.194496,53.63712,-1.0,14.630912,82.399232,188.993536,186.830848,-1.0,100.0,1705.6899999999998,37.61777777777778,195.0677777777778,73.38777777777777,107.46777777777778
2024-03-11 02:13:35,8.768988633316134,62.38961413333376,-1.0,1.6482995666668403,1.7309421333337127,4.806042000000351,5.116815699999695,25.194496,53.63712,-1.0,14.778368,82.399232,188.993536,186.830848,-1.0,100.0,1705.6899999999998,37.61777777777778,195.06777777777774,125.43999999999994,107.46777777777778
2024-03-11 02:13:40,8.768988633316136,62.38961413333376,-1.0,1.6482995666668405,1.7309421333337127,4.806042000000351,5.116815699999695,25.194496,53.63712,-1.0,14.778368,82.399232,188.993536,186.830848,-1.0,100.0,1705.6899999999998,37.61777777777778,195.0677777777778,125.43999999999998,107.46777777777778
2024-03-11 02:13:45,8.768988633316136,62.38961413333376,-1.0,1.6482995666668405,1.7309421333337127,4.806042000000351,5.116815699999695,25.194496,53.63712,-1.0,14.778368,82.399232,188.993536,186.830848,-1.0,100.0,1705.6899999999998,37.61777777777778,195.0677777777778,125.43999999999998,107.46777777777778
2024-03-11 02:13:50,8.768988633316136,62.38961413333376,-1.0,1.6482995666668405,1.7309421333337127,4.806042000000351,5.116815699999695,25.194496,53.63712,-1.0,14.778368,82.399232,188.993536,186.830848,-1.0,100.0,1705.6899999999998,37.61777777777778,195.0677777777778,125.43999999999998,107.46777777777778
2024-03-11 02:13:55,8.768988633316136,62.38961413333376,-1.0,1.6482995666668405,1.7309421333337127,4.806042000000351,5.116815699999695,25.194496,53.63712,-1.0,14.778368,82.399232,188.993536,186.830848,-1.0,100.0,1705.6899999999998,37.61777777777778,195.0677777777778,125.43999999999998,107.46777777777778
2024-03-11 02:14:00,8.768988633316136,62.021179966666296,-1.0,1.6482995666668405,1.4220800999998082,5.859939166666095,3.9637085999999044,25.194496,53.538816,-1.0,14.778368,82.403328,189.120512,186.912768,-1.0,114.48999999999998,4784.027777777778,66.69444444444443,195.0677777777778,125.43999999999998,115.20444444444442
2024-03-11 02:14:05,8.063831566687439,62.021179966666296,-1.0,1.7973378333332826,1.4220800999998082,5.859939166666095,3.9637085999999044,25.178112,53.538816,-1.0,15.409152,82.403328,189.120512,186.912768,-1.0,114.48999999999998,4784.027777777778,66.69444444444443,284.48444444444436,104.72111111111106,115.20444444444442
2024-03-11 02:14:10,8.06383156668744,62.021179966666296,-1.0,1.7973378333332828,1.4220800999998082,5.859939166666095,3.9637085999999044,25.178112,53.538816,-1.0,15.409152,82.403328,189.120512,186.912768,-1.0,114.48999999999998,4784.027777777778,66.69444444444443,284.4844444444445,104.7211111111111,115.20444444444442
2024-03-11 02:14:15,8.06383156668744,62.021179966666296,-1.0,1.7973378333332828,1.4220800999998082,5.859939166666095,3.9637085999999044,25.178112,53.538816,-1.0,15.409152,82.403328,189.120512,186.912768,-1.0,114.48999999999998,4784.027777777778,66.69444444444443,284.4844444444445,104.7211111111111,115.20444444444442
2024-03-11 02:14:20,8.06383156668744,62.021179966666296,-1.0,1.7973378333332828,1.4220800999998082,5.859939166666095,3.9637085999999044,25.178112,53.538816,-1.0,15.409152,82.403328,189.120512,186.912768,-1.0,114.48999999999998,4784.027777777778,66.69444444444443,284.4844444444445,104.7211111111111,115.20444444444442
2024-03-11 02:14:25,8.06383156668744,62.021179966666296,-1.0,1.7973378333332828,1.4220800999998082,5.859939166666095,3.9637085999999044,25.178112,53.538816,-1.0,15.409152,82.403328,189.120512,186.912768,-1.0,114.48999999999998,4784.027777777778,66.69444444444443,284.4844444444445,104.7211111111111,115.20444444444442
2024-03-11 02:14:30,8.06383156668744,78.90061266666635,-1.0,1.7973378333332828,2.2247652333334145,5.003979133333777,4.167742300000063,25.178112,53.551104,-1.0,15.409152,82.403328,189.247488,186.994688,-1.0,102.00999999999999,4173.159999999999,7.654444444444444,284.4844444444445,104.7211111111111,94.08999999999999
2024-03-11 02:14:35,7.273788566665946,78.90061266666635,-1.0,1.8229864000015064,2.2247652333334145,5.003979133333777,4.167742300000063,25.178112,53.551104,-1.0,14.516224,82.403328,189.247488,186.994688,-1.0,102.00999999999999,4173.159999999999,7.654444444444444,176.88999999999996,33.639999999999986,94.08999999999999
2024-03-11 02:14:40,7.273788566665948,78.90061266666635,-1.0,1.8229864000015066,2.2247652333334145,5.003979133333777,4.167742300000063,25.178112,53.551104,-1.0,14.516224,82.403328,189.247488,186.994688,-1.0,102.00999999999999,4173.159999999999,7.654444444444444,176.89000000000001,33.64,94.08999999999999
2024-03-11 02:14:45,7.273788566665948,78.90061266666635,-1.0,1.8229864000015066,2.2247652333334145,5.003979133333777,4.167742300000063,25.178112,53.551104,-1.0,14.516224,82.403328,189.247488,186.994688,-1.0,102.00999999999999,4173.159999999999,7.654444444444444,176.89000000000001,33.64,94.08999999999999
2024-03-11 02:14:50,7.273788566665948,78.90061266666635,-1.0,1.8229864000015066,2.2247652333334145,5.003979133333777,4.167742300000063,25.178112,53.551104,-1.0,14.516224,82.403328,189.247488,186.994688,-1.0,102.00999999999999,4173.159999999999,7.654444444444444,176.89000000000001,33.64,94.08999999999999
2024-03-11 02:14:55,7.273788566665948,78.90061266666635,-1.0,1.8229864000015066,2.2247652333334145,5.003979133333777,4.167742300000063,25.178112,53.551104,-1.0,14.516224,82.403328,189.247488,186.994688,-1.0,102.00999999999999,4173.159999999999,7.654444444444444,176.89000000000001,33.64,94.08999999999999
2024-03-11 02:15:00,7.273788566665948,206.20930970000018,-1.0,1.8229864000015066,0.9891582333333797,3.5452314999995833,5.785276333333893,25.178112,105.713664,-1.0,14.516224,82.403328,189.313024,187.117568,-1.0,106.09000000000002,4493.467777777778,61.88444444444444,176.89000000000001,33.64,113.06777777777776
