details-v1&cpu_usage,details-v1&cpu_limit,details-v1&mem_usage,details-v1&mem_usage_rate,details-v1&mem_limit,details-v1&fs_usage,details-v1&fs_write,details-v1&fs_read,details-v1&net_receive,details-v1&net_trainsmit,details-v1-edge&cpu_usage,details-v1-edge&cpu_limit,details-v1-edge&mem_usage,details-v1-edge&mem_usage_rate,details-v1-edge&mem_limit,details-v1-edge&fs_usage,details-v1-edge&fs_write,details-v1-edge&fs_read,details-v1-edge&net_receive,details-v1-edge&net_trainsmit,details-v1-edge-2&cpu_usage,details-v1-edge-2&cpu_limit,details-v1-edge-2&mem_usage,details-v1-edge-2&mem_usage_rate,details-v1-edge-2&mem_limit,details-v1-edge-2&fs_usage,details-v1-edge-2&fs_write,details-v1-edge-2&fs_read,details-v1-edge-2&net_receive,details-v1-edge-2&net_trainsmit,productpage-v1&cpu_usage,productpage-v1&cpu_limit,productpage-v1&mem_usage,productpage-v1&mem_usage_rate,productpage-v1&mem_limit,productpage-v1&fs_usage,productpage-v1&fs_write,productpage-v1&fs_read,productpage-v1&net_receive,productpage-v1&net_trainsmit,productpage-v1-edge&cpu_usage,productpage-v1-edge&cpu_limit,productpage-v1-edge&mem_usage,productpage-v1-edge&mem_usage_rate,productpage-v1-edge&mem_limit,productpage-v1-edge&fs_usage,productpage-v1-edge&fs_write,productpage-v1-edge&fs_read,productpage-v1-edge&net_receive,productpage-v1-edge&net_trainsmit,ratings-v1&cpu_usage,ratings-v1&cpu_limit,ratings-v1&mem_usage,ratings-v1&mem_usage_rate,ratings-v1&mem_limit,ratings-v1&fs_usage,ratings-v1&fs_write,ratings-v1&fs_read,ratings-v1&net_receive,ratings-v1&net_trainsmit,ratings-v1-edge&cpu_usage,ratings-v1-edge&cpu_limit,ratings-v1-edge&mem_usage,ratings-v1-edge&mem_usage_rate,ratings-v1-edge&mem_limit,ratings-v1-edge&fs_usage,ratings-v1-edge&fs_write,ratings-v1-edge&fs_read,ratings-v1-edge&net_receive,ratings-v1-edge&net_trainsmit,reviews-v1&cpu_usage,reviews-v1&cpu_limit,reviews-v1&mem_usage,reviews-v1&mem_usage_rate,reviews-v1&mem_limit,reviews-v1&fs_usage,reviews-v1&fs_write,reviews-v1&fs_read,reviews-v1&net_receive,reviews-v1&net_trainsmit,reviews-v1-edge&cpu_usage,reviews-v1-edge&cpu_limit,reviews-v1-edge&mem_usage,reviews-v1-edge&mem_usage_rate,reviews-v1-edge&mem_limit,reviews-v1-edge&fs_usage,reviews-v1-edge&fs_write,reviews-v1-edge&fs_read,reviews-v1-edge&net_receive,reviews-v1-edge&net_trainsmit,reviews-v2&cpu_usage,reviews-v2&cpu_limit,reviews-v2&mem_usage,reviews-v2&mem_usage_rate,reviews-v2&mem_limit,reviews-v2&fs_usage,reviews-v2&fs_write,reviews-v2&fs_read,reviews-v2&net_receive,reviews-v2&net_trainsmit,reviews-v2-edge&cpu_usage,reviews-v2-edge&cpu_limit,reviews-v2-edge&mem_usage,reviews-v2-edge&mem_usage_rate,reviews-v2-edge&mem_limit,reviews-v2-edge&fs_usage,reviews-v2-edge&fs_write,reviews-v2-edge&fs_read,reviews-v2-edge&net_receive,reviews-v2-edge&net_trainsmit,reviews-v3&cpu_usage,reviews-v3&cpu_limit,reviews-v3&mem_usage,reviews-v3&mem_usage_rate,reviews-v3&mem_limit,reviews-v3&fs_usage,reviews-v3&fs_write,reviews-v3&fs_read,reviews-v3&net_receive,reviews-v3&net_trainsmit,reviews-v3-edge&cpu_usage,reviews-v3-edge&cpu_limit,reviews-v3-edge&mem_usage,reviews-v3-edge&mem_usage_rate,reviews-v3-edge&mem_limit,reviews-v3-edge&fs_usage,reviews-v3-edge&fs_write,reviews-v3-edge&fs_read,reviews-v3-edge&net_receive,reviews-v3-edge&net_trainsmit,timestamp
0.03440334033331661,1.0,201.9765625,0.0,4096.0,0.0031249999999999997,2.3466666668192635e-08,0.0,11.384667968749998,25.992285156249995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815279529333343,1.0,254.9140625,6.798567708333334,4096.0,0.040364583333333336,6.296666666590529e-08,1.9800000002530758e-08,31.7076171875,94.44947916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981543633340757,1.0,188.35546875,0.10924479166666665,4096.0,0.0007812499999999999,1.9866666666386774e-08,0.0,7.4930989583333325,30.28763020833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684492466667526,1.0,351.4765625,5.821614583333333,4096.0,0.0,4.306666666250199e-08,1.996666666818451e-08,2.5563151041666665,8.578352864583334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666550533333824,1.0,576.3203125,0.031510416666666666,4096.0,0.0,3.1100000012311095e-08,1.4366666667431362e-08,6.476595052083334,23.434212239583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024181756900000552,1.0,564.01171875,9.425390624999999,4096.0,0.0,6.233333332457865e-08,1.7433333336184612e-08,7.312890625,24.379915364583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:05
0.034403340333316615,1.0,201.9765625,0.0,4096.0,0.003125,2.3466666668192635e-08,0.0,11.38466796875,25.99228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815279529333343,1.0,254.9140625,6.798567708333334,4096.0,0.040364583333333336,6.296666666590529e-08,1.9800000002530758e-08,31.7076171875,94.44947916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981543633340758,1.0,188.35546875,0.10924479166666667,4096.0,0.00078125,1.9866666666386774e-08,0.0,7.493098958333333,30.287630208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684492466667526,1.0,351.4765625,5.821614583333333,4096.0,0.0,4.306666666250199e-08,1.996666666818451e-08,2.5563151041666665,8.578352864583334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666550533333824,1.0,576.3203125,0.031510416666666666,4096.0,0.0,3.1100000012311095e-08,1.4366666667431362e-08,6.476595052083334,23.434212239583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024181756900000552,1.0,564.01171875,9.425390624999999,4096.0,0.0,6.233333332457865e-08,1.7433333336184612e-08,7.312890625,24.379915364583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:10
0.034403340333316615,1.0,201.9765625,0.0,4096.0,0.003125,2.3466666668192635e-08,0.0,11.38466796875,25.99228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815279529333343,1.0,254.9140625,6.798567708333334,4096.0,0.040364583333333336,6.296666666590529e-08,1.9800000002530758e-08,31.7076171875,94.44947916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981543633340758,1.0,188.35546875,0.10924479166666667,4096.0,0.00078125,1.9866666666386774e-08,0.0,7.493098958333333,30.287630208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684492466667526,1.0,351.4765625,5.821614583333333,4096.0,0.0,4.306666666250199e-08,1.996666666818451e-08,2.5563151041666665,8.578352864583334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666550533333824,1.0,576.3203125,0.031510416666666666,4096.0,0.0,3.1100000012311095e-08,1.4366666667431362e-08,6.476595052083334,23.434212239583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024181756900000552,1.0,564.01171875,9.425390624999999,4096.0,0.0,6.233333332457865e-08,1.7433333336184612e-08,7.312890625,24.379915364583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:15
0.034403340333316615,1.0,201.9765625,0.0,4096.0,0.003125,2.3466666668192635e-08,0.0,11.38466796875,25.99228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815279529333343,1.0,254.9140625,6.798567708333334,4096.0,0.040364583333333336,6.296666666590529e-08,1.9800000002530758e-08,31.7076171875,94.44947916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981543633340758,1.0,188.35546875,0.10924479166666667,4096.0,0.00078125,1.9866666666386774e-08,0.0,7.493098958333333,30.287630208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684492466667526,1.0,351.4765625,5.821614583333333,4096.0,0.0,4.306666666250199e-08,1.996666666818451e-08,2.5563151041666665,8.578352864583334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666550533333824,1.0,576.3203125,0.031510416666666666,4096.0,0.0,3.1100000012311095e-08,1.4366666667431362e-08,6.476595052083334,23.434212239583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024181756900000552,1.0,564.01171875,9.425390624999999,4096.0,0.0,6.233333332457865e-08,1.7433333336184612e-08,7.312890625,24.379915364583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:20
0.034403340333316615,1.0,201.9765625,0.0,4096.0,0.003125,2.3466666668192635e-08,0.0,11.38466796875,25.99228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815279529333343,1.0,254.9140625,6.798567708333334,4096.0,0.040364583333333336,6.296666666590529e-08,1.9800000002530758e-08,31.7076171875,94.44947916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981543633340758,1.0,188.35546875,0.10924479166666667,4096.0,0.00078125,1.9866666666386774e-08,0.0,7.493098958333333,30.287630208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012684492466667526,1.0,351.4765625,5.821614583333333,4096.0,0.0,4.306666666250199e-08,1.996666666818451e-08,2.5563151041666665,8.578352864583334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020666550533333824,1.0,576.3203125,0.031510416666666666,4096.0,0.0,3.1100000012311095e-08,1.4366666667431362e-08,6.476595052083334,23.434212239583335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024181756900000552,1.0,564.01171875,9.425390624999999,4096.0,0.0,6.233333332457865e-08,1.7433333336184612e-08,7.312890625,24.379915364583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:25
0.034403340333316615,1.0,201.9765625,0.0,4096.0,0.003125,2.3466666668192635e-08,0.0,11.38466796875,25.99228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622347239999954,1.0,256.9609375,0.06822916666666666,4096.0,0.0,4.050000000551298e-08,0.0,28.54931640625,88.67184244791666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014981543633340758,1.0,188.35546875,0.10924479166666667,4096.0,0.00078125,1.9866666666386774e-08,0.0,7.493098958333333,30.287630208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187092529999821,1.0,349.4140625,2.541276041666667,4096.0,0.0,6.803333333730657e-08,5.899999999670058e-09,6.187532552083334,24.079915364583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269391433333207,1.0,577.16796875,0.028255208333333334,4096.0,0.0,5.976666666758964e-08,5.2999999981355e-09,6.463118489583334,23.559733072916668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017954762899999345,1.0,564.203125,0.006380208333333333,4096.0,0.0,4.726666665474018e-08,1.3666666650221278e-09,7.024837239583333,24.316080729166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:30
0.02797378670000701,1.0,202.8828125,0.03020833333333333,4096.0,0.0,2.016666666530368e-08,0.0,8.233626302083332,15.543977864583331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622347239999954,1.0,256.9609375,0.06822916666666666,4096.0,0.0,4.050000000551298e-08,0.0,28.54931640625,88.67184244791666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944448066656452,1.0,183.5,2.984244791666666,4096.0,0.0,2.033333333373299e-08,0.0,6.704394531249999,29.741699218749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187092529999821,1.0,349.4140625,2.541276041666667,4096.0,0.0,6.803333333730657e-08,5.899999999670058e-09,6.187532552083334,24.079915364583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269391433333207,1.0,577.16796875,0.028255208333333334,4096.0,0.0,5.976666666758964e-08,5.2999999981355e-09,6.463118489583334,23.559733072916668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017954762899999345,1.0,564.203125,0.006380208333333333,4096.0,0.0,4.726666665474018e-08,1.3666666650221278e-09,7.024837239583333,24.316080729166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:35
0.027973786700007018,1.0,202.8828125,0.030208333333333334,4096.0,0.0,2.0166666665303683e-08,0.0,8.233626302083334,15.543977864583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622347239999954,1.0,256.9609375,0.06822916666666666,4096.0,0.0,4.050000000551298e-08,0.0,28.54931640625,88.67184244791666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944448066656454,1.0,183.5,2.9842447916666663,4096.0,0.0,2.0333333333732994e-08,0.0,6.70439453125,29.74169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187092529999821,1.0,349.4140625,2.541276041666667,4096.0,0.0,6.803333333730657e-08,5.899999999670058e-09,6.187532552083334,24.079915364583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269391433333207,1.0,577.16796875,0.028255208333333334,4096.0,0.0,5.976666666758964e-08,5.2999999981355e-09,6.463118489583334,23.559733072916668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017954762899999345,1.0,564.203125,0.006380208333333333,4096.0,0.0,4.726666665474018e-08,1.3666666650221278e-09,7.024837239583333,24.316080729166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:40
0.027973786700007018,1.0,202.8828125,0.030208333333333334,4096.0,0.0,2.0166666665303683e-08,0.0,8.233626302083334,15.543977864583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622347239999954,1.0,256.9609375,0.06822916666666666,4096.0,0.0,4.050000000551298e-08,0.0,28.54931640625,88.67184244791666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944448066656454,1.0,183.5,2.9842447916666663,4096.0,0.0,2.0333333333732994e-08,0.0,6.70439453125,29.74169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187092529999821,1.0,349.4140625,2.541276041666667,4096.0,0.0,6.803333333730657e-08,5.899999999670058e-09,6.187532552083334,24.079915364583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269391433333207,1.0,577.16796875,0.028255208333333334,4096.0,0.0,5.976666666758964e-08,5.2999999981355e-09,6.463118489583334,23.559733072916668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017954762899999345,1.0,564.203125,0.006380208333333333,4096.0,0.0,4.726666665474018e-08,1.3666666650221278e-09,7.024837239583333,24.316080729166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:45
0.027973786700007018,1.0,202.8828125,0.030208333333333334,4096.0,0.0,2.0166666665303683e-08,0.0,8.233626302083334,15.543977864583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622347239999954,1.0,256.9609375,0.06822916666666666,4096.0,0.0,4.050000000551298e-08,0.0,28.54931640625,88.67184244791666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944448066656454,1.0,183.5,2.9842447916666663,4096.0,0.0,2.0333333333732994e-08,0.0,6.70439453125,29.74169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01187092529999821,1.0,349.4140625,2.541276041666667,4096.0,0.0,6.803333333730657e-08,5.899999999670058e-09,6.187532552083334,24.079915364583332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02269391433333207,1.0,577.16796875,0.028255208333333334,4096.0,0.0,5.976666666758964e-08,5.2999999981355e-09,6.463118489583334,23.559733072916668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017954762899999345,1.0,564.203125,0.006380208333333333,4096.0,0.0,4.726666665474018e-08,1.3666666650221278e-09,7.024837239583333,24.316080729166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-11 02:08:50
