timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-hnbzm_cpu,reviews-v2-7b4f9d8cb4-jf5h2_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-hnbzm_memory,reviews-v2-7b4f9d8cb4-jf5h2_memory,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-hnbzm_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-7b4f9d8cb4-jf5h2_network
2024-03-07 05:15:41,3.3398917000037422,45.04822729998826,1.1124429666665492,3.3302649666666184,66.25369876666507,3.8503535666658686,-1.0,24.920064,56.87296,13.697024,93.53216,627.03616,98.525184,-1.0,96.69444444444446,76.85444444444445,48.534444444444446,172.48444444444442,3391.121111111111,33.64,-1.0
2024-03-07 05:15:46,6.265631299993403,23.162832999999715,1.709375200001281,3.3302649666666184,66.25369876666507,2.0915172000002262,-1.0,24.936448,56.87296,13.164544,93.53216,627.03616,98.6112,-1.0,106.09000000000005,94.09000000000002,192.28444444444455,172.48444444444442,7615.471111111114,33.64,-1.0
2024-03-07 05:15:51,6.265631299993403,23.162832999999715,1.709375200001281,3.3302649666666184,66.25369876666507,2.0915172000002262,-1.0,24.936448,56.87296,13.164544,93.53216,627.03616,98.6112,-1.0,106.09000000000005,94.09000000000002,192.28444444444455,172.48444444444442,7615.471111111114,33.64,-1.0
2024-03-07 05:15:56,6.265631299993402,23.16283299999971,1.7093752000012805,0.9708834666658579,77.14153683333127,2.091517200000226,-1.0,24.936448,56.87296,13.164544,93.53216,627.03616,98.6112,-1.0,106.09000000000002,94.08999999999999,192.28444444444446,136.1111111111111,7615.471111111111,36.80444444444444,-1.0
2024-03-07 05:16:01,6.265631299993402,23.16283299999971,1.7093752000012805,0.9708834666658579,77.14153683333127,2.091517200000226,-1.0,24.936448,56.87296,13.164544,93.53216,627.03616,98.6112,-1.0,106.09000000000002,94.08999999999999,192.28444444444446,136.1111111111111,7615.471111111111,36.80444444444444,-1.0
2024-03-07 05:16:06,6.265631299993402,23.16283299999971,1.7093752000012805,0.9708834666658579,77.14153683333127,2.091517200000226,-1.0,24.936448,56.87296,13.164544,93.53216,627.03616,98.6112,-1.0,106.09000000000002,94.08999999999999,192.28444444444446,136.1111111111111,7615.471111111111,36.80444444444444,-1.0
2024-03-07 05:16:11,6.265631299993402,23.16283299999971,1.7093752000012805,0.9708834666658579,77.14153683333127,2.091517200000226,-1.0,24.936448,56.87296,13.164544,93.53216,627.03616,98.6112,-1.0,106.09000000000002,94.08999999999999,192.28444444444446,136.1111111111111,7615.471111111111,36.80444444444444,-1.0
2024-03-07 05:16:16,6.16748303333831,68.13402196667086,1.3354309333332521,0.9708834666658579,77.14153683333127,5.997547266665986,-1.0,24.920064,56.889344,13.426688,93.53216,627.03616,98.779136,-1.0,74.53444444444446,104.04000000000002,157.92111111111114,136.1111111111111,3098.777777777779,36.80444444444444,-1.0
2024-03-07 05:16:21,6.16748303333831,68.13402196667086,1.3354309333332521,0.9708834666658579,77.14153683333127,5.997547266665986,-1.0,24.920064,56.889344,13.426688,93.53216,627.03616,98.779136,-1.0,74.53444444444446,104.04000000000002,157.92111111111114,136.1111111111111,3098.777777777779,36.80444444444444,-1.0
2024-03-07 05:16:26,6.167483033338309,68.13402196667084,1.335430933333252,2.677659333333319,142.21591816666813,5.997547266665985,-1.0,24.920064,56.889344,13.426688,93.53216,627.03616,98.779136,-1.0,74.53444444444443,104.03999999999999,157.92111111111112,88.98777777777778,3098.7777777777774,24.33777777777778,-1.0
2024-03-07 05:16:31,6.167483033338309,68.13402196667084,1.335430933333252,2.677659333333319,142.21591816666813,5.997547266665985,-1.0,24.920064,56.889344,13.426688,93.53216,627.03616,98.779136,-1.0,74.53444444444443,104.03999999999999,157.92111111111112,88.98777777777778,3098.7777777777774,24.33777777777778,-1.0
2024-03-07 05:16:36,6.167483033338309,68.13402196667084,1.335430933333252,2.677659333333319,142.21591816666813,5.997547266665985,-1.0,24.920064,56.889344,13.426688,93.53216,627.03616,98.779136,-1.0,74.53444444444443,104.03999999999999,157.92111111111112,88.98777777777778,3098.7777777777774,24.33777777777778,-1.0
2024-03-07 05:16:41,6.167483033338309,68.13402196667084,1.335430933333252,2.677659333333319,142.21591816666813,5.997547266665985,-1.0,24.920064,56.889344,13.426688,93.53216,627.03616,98.779136,-1.0,74.53444444444443,104.03999999999999,157.92111111111112,88.98777777777778,3098.7777777777774,24.33777777777778,-1.0
2024-03-07 05:16:46,6.026880966661945,38.28390823334001,1.906674700001077,2.677659333333319,142.21591816666813,2.062828800001171,-1.0,24.936448,56.87296,13.2096,93.53216,627.03616,98.816,-1.0,74.53444444444446,138.4544444444445,157.08444444444447,88.98777777777778,3375.610000000002,24.33777777777778,-1.0
2024-03-07 05:16:51,6.026880966661945,38.28390823334001,1.906674700001077,2.677659333333319,142.21591816666813,2.062828800001171,-1.0,24.936448,56.87296,13.2096,93.53216,627.03616,98.816,-1.0,74.53444444444446,138.4544444444445,157.08444444444447,88.98777777777778,3375.610000000002,24.33777777777778,-1.0
2024-03-07 05:16:56,6.0268809666619445,38.28390823334,1.9066747000010764,1.8844528333337016,228.73235723333588,2.0628288000011707,-1.0,24.936448,56.87296,13.2096,93.53216,627.03616,98.816,-1.0,74.53444444444443,138.45444444444448,157.08444444444444,113.77777777777777,3375.61,29.160000000000004,-1.0
2024-03-07 05:17:01,6.0268809666619445,38.28390823334,1.9066747000010764,1.8844528333337016,228.73235723333588,2.0628288000011707,-1.0,24.936448,56.87296,13.2096,93.53216,627.03616,98.816,-1.0,74.53444444444443,138.45444444444448,157.08444444444444,113.77777777777777,3375.61,29.160000000000004,-1.0
2024-03-07 05:17:06,6.0268809666619445,38.28390823334,1.9066747000010764,1.8844528333337016,228.73235723333588,2.0628288000011707,-1.0,24.936448,56.87296,13.2096,93.53216,627.03616,98.816,-1.0,74.53444444444443,138.45444444444448,157.08444444444444,113.77777777777777,3375.61,29.160000000000004,-1.0
2024-03-07 05:17:11,6.0268809666619445,38.28390823334,1.9066747000010764,1.8844528333337016,228.73235723333588,2.0628288000011707,-1.0,24.936448,56.87296,13.2096,93.53216,627.03616,98.816,-1.0,74.53444444444443,138.45444444444448,157.08444444444444,113.77777777777777,3375.61,29.160000000000004,-1.0
2024-03-07 05:17:16,6.592844233333989,52.64537186664409,0.9608680999993645,1.8844528333337016,228.73235723333588,5.193304300000062,-1.0,24.920064,56.87296,13.23008,93.53216,627.03616,98.934784,-1.0,29.521111111111125,136.89000000000001,133.78777777777782,113.77777777777777,3872.9877777777797,29.160000000000004,-1.0
2024-03-07 05:17:21,6.592844233333989,52.64537186664409,0.9608680999993645,1.8844528333337016,228.73235723333588,5.193304300000062,-1.0,24.920064,56.87296,13.23008,93.53216,627.03616,98.934784,-1.0,29.521111111111125,136.89000000000001,133.78777777777782,113.77777777777777,3872.9877777777797,29.160000000000004,-1.0
2024-03-07 05:17:26,6.592844233333987,52.645371866644076,0.9608680999993643,2.756265933333187,137.84433929999977,5.193304300000061,-1.0,24.920064,56.87296,13.23008,93.53216,627.113984,98.934784,-1.0,29.521111111111114,136.89,133.78777777777776,204.49,3872.987777777778,60.32111111111111,-1.0
2024-03-07 05:17:31,6.592844233333987,52.645371866644076,0.9608680999993643,2.756265933333187,137.84433929999977,5.193304300000061,-1.0,24.920064,56.87296,13.23008,93.53216,627.113984,98.934784,-1.0,29.521111111111114,136.89,133.78777777777776,204.49,3872.987777777778,60.32111111111111,-1.0
2024-03-07 05:17:36,6.592844233333987,52.645371866644076,0.9608680999993643,2.756265933333187,137.84433929999977,5.193304300000061,-1.0,24.920064,56.87296,13.23008,93.53216,627.113984,98.934784,-1.0,29.521111111111114,136.89,133.78777777777776,204.49,3872.987777777778,60.32111111111111,-1.0
2024-03-07 05:17:41,6.592844233333987,52.645371866644076,0.9608680999993643,2.756265933333187,137.84433929999977,5.193304300000061,-1.0,24.920064,56.87296,13.23008,93.53216,627.113984,98.934784,-1.0,29.521111111111114,136.89,133.78777777777776,204.49,3872.987777777778,60.32111111111111,-1.0
2024-03-07 05:17:46,4.725007366672194,29.138138400018462,1.6446012333328028,2.756265933333187,137.84433929999977,4.035873199999667,-1.0,24.920064,56.87296,13.758464,93.53216,627.113984,99.049472,-1.0,144.80111111111114,38.02777777777779,117.36111111111116,204.49,2580.6400000000003,60.32111111111111,-1.0
2024-03-07 05:17:51,4.725007366672194,29.138138400018462,1.6446012333328028,2.756265933333187,137.84433929999977,4.035873199999667,-1.0,24.920064,56.87296,13.758464,93.53216,627.113984,99.049472,-1.0,144.80111111111114,38.02777777777779,117.36111111111116,204.49,2580.6400000000003,60.32111111111111,-1.0
2024-03-07 05:17:56,4.725007366672193,29.138138400018455,1.6446012333328024,1.1893647333333017,142.64923506666491,4.035873199999666,-1.0,24.920064,56.87296,13.758464,93.53216,627.03616,99.049472,-1.0,144.8011111111111,38.02777777777778,117.36111111111113,82.20444444444443,2580.64,10.671111111111111,-1.0
2024-03-07 05:18:01,4.725007366672193,29.138138400018455,1.6446012333328024,1.1893647333333017,142.64923506666491,4.035873199999666,-1.0,24.920064,56.87296,13.758464,93.53216,627.03616,99.049472,-1.0,144.8011111111111,38.02777777777778,117.36111111111113,82.20444444444443,2580.64,10.671111111111111,-1.0
2024-03-07 05:18:06,4.725007366672193,29.138138400018455,1.6446012333328024,1.1893647333333017,142.64923506666491,4.035873199999666,-1.0,24.920064,56.87296,13.758464,93.53216,627.03616,99.049472,-1.0,144.8011111111111,38.02777777777778,117.36111111111113,82.20444444444443,2580.64,10.671111111111111,-1.0
2024-03-07 05:18:11,4.725007366672193,29.138138400018455,1.6446012333328024,1.1893647333333017,142.64923506666491,4.035873199999666,-1.0,24.920064,56.87296,13.758464,93.53216,627.03616,99.049472,-1.0,144.8011111111111,38.02777777777778,117.36111111111113,82.20444444444443,2580.64,10.671111111111111,-1.0
2024-03-07 05:18:16,6.438116266660171,39.474893066653756,1.5476617333320066,1.1893647333333017,142.64923506666491,4.855074333333203,-1.0,24.936448,57.11872,13.070336,93.53216,627.03616,99.049472,-1.0,62.93777777777781,105.4044444444445,251.75111111111124,82.20444444444443,3226.240000000002,10.671111111111111,-1.0
2024-03-07 05:18:21,6.438116266660171,39.474893066653756,1.5476617333320066,1.1893647333333017,142.64923506666491,4.855074333333203,-1.0,24.936448,57.11872,13.070336,93.53216,627.03616,99.049472,-1.0,62.93777777777781,105.4044444444445,251.75111111111124,82.20444444444443,3226.240000000002,10.671111111111111,-1.0
2024-03-07 05:18:26,6.4381162666601695,39.47489306665375,1.5476617333320064,2.503110766666812,4.170199366664444,4.855074333333201,-1.0,24.936448,57.11872,13.070336,93.53216,627.03616,99.049472,-1.0,62.93777777777778,105.40444444444447,251.75111111111113,125.43999999999998,3226.24,30.617777777777775,-1.0
2024-03-07 05:18:31,6.4381162666601695,39.47489306665375,1.5476617333320064,2.503110766666812,4.170199366664444,4.855074333333201,-1.0,24.936448,57.11872,13.070336,93.53216,627.03616,99.049472,-1.0,62.93777777777778,105.40444444444447,251.75111111111113,125.43999999999998,3226.24,30.617777777777775,-1.0
2024-03-07 05:18:36,6.4381162666601695,39.47489306665375,1.5476617333320064,2.503110766666812,4.170199366664444,4.855074333333201,-1.0,24.936448,57.11872,13.070336,93.53216,627.03616,99.049472,-1.0,62.93777777777778,105.40444444444447,251.75111111111113,125.43999999999998,3226.24,30.617777777777775,-1.0
2024-03-07 05:18:41,6.4381162666601695,39.47489306665375,1.5476617333320064,2.503110766666812,4.170199366664444,4.855074333333201,-1.0,24.936448,57.11872,13.070336,93.53216,627.03616,99.049472,-1.0,62.93777777777778,105.40444444444447,251.75111111111113,125.43999999999998,3226.24,30.617777777777775,-1.0
2024-03-07 05:18:46,3.0924296666701903,64.08055703335172,1.2054001666683691,2.503110766666812,4.170199366664444,3.6833696333322536,-1.0,24.936448,56.87296,13.33248,93.53216,627.03616,99.074048,-1.0,64.53444444444447,226.00111111111121,90.88444444444447,125.43999999999998,4113.084444444447,30.617777777777775,-1.0
2024-03-07 05:18:51,3.0924296666701903,64.08055703335172,1.2054001666683691,2.503110766666812,4.170199366664444,3.6833696333322536,-1.0,24.936448,56.87296,13.33248,93.53216,627.03616,99.074048,-1.0,64.53444444444447,226.00111111111121,90.88444444444447,125.43999999999998,4113.084444444447,30.617777777777775,-1.0
2024-03-07 05:18:56,3.09242966667019,64.08055703335171,1.205400166668369,2.0042677000001654,150.10499806667212,3.6833696333322528,-1.0,24.936448,56.87296,13.33248,93.53216,627.03616,99.074048,-1.0,64.53444444444445,226.0011111111111,90.88444444444444,41.38777777777778,4113.084444444446,50.41,-1.0
2024-03-07 05:19:01,3.09242966667019,64.08055703335171,1.205400166668369,2.0042677000001654,150.10499806667212,3.6833696333322528,-1.0,24.936448,56.87296,13.33248,93.53216,627.03616,99.074048,-1.0,64.53444444444445,226.0011111111111,90.88444444444444,41.38777777777778,4113.084444444446,50.41,-1.0
2024-03-07 05:19:06,3.09242966667019,64.08055703335171,1.205400166668369,2.0042677000001654,150.10499806667212,3.6833696333322528,-1.0,24.936448,56.87296,13.33248,93.53216,627.03616,99.074048,-1.0,64.53444444444445,226.0011111111111,90.88444444444444,41.38777777777778,4113.084444444446,50.41,-1.0
2024-03-07 05:19:11,3.09242966667019,64.08055703335171,1.205400166668369,2.0042677000001654,150.10499806667212,3.6833696333322528,-1.0,24.936448,56.87296,13.33248,93.53216,627.03616,99.074048,-1.0,64.53444444444445,226.0011111111111,90.88444444444444,41.38777777777778,4113.084444444446,50.41,-1.0
2024-03-07 05:19:16,5.964000866667146,28.790705166647978,1.5809910666651683,2.0042677000001654,150.10499806667212,2.410038766667337,-1.0,24.920064,56.987648,13.68064,93.53216,627.03616,99.110912,-1.0,49.00000000000003,101.3377777777778,61.361111111111136,41.38777777777778,3536.2844444444463,50.41,-1.0
2024-03-07 05:19:21,5.964000866667146,28.790705166647978,1.5809910666651683,2.0042677000001654,150.10499806667212,2.410038766667337,-1.0,24.920064,56.987648,13.68064,93.53216,627.03616,99.110912,-1.0,49.00000000000003,101.3377777777778,61.361111111111136,41.38777777777778,3536.2844444444463,50.41,-1.0
2024-03-07 05:19:26,5.964000866667144,28.790705166647967,1.5809910666651679,2.8084040333330527,253.8361356666655,2.4100387666673364,-1.0,24.920064,56.987648,13.68064,93.53216,627.03616,99.110912,-1.0,49.0,101.33777777777777,61.36111111111111,234.09000000000003,3536.2844444444445,21.159999999999997,-1.0
2024-03-07 05:19:31,5.964000866667144,28.790705166647967,1.5809910666651679,2.8084040333330527,253.8361356666655,2.4100387666673364,-1.0,24.920064,56.987648,13.68064,93.53216,627.03616,99.110912,-1.0,49.0,101.33777777777777,61.36111111111111,234.09000000000003,3536.2844444444445,21.159999999999997,-1.0
2024-03-07 05:19:36,5.964000866667144,28.790705166647967,1.5809910666651679,2.8084040333330527,253.8361356666655,2.4100387666673364,-1.0,24.920064,56.987648,13.68064,93.53216,627.03616,99.110912,-1.0,49.0,101.33777777777777,61.36111111111111,234.09000000000003,3536.2844444444445,21.159999999999997,-1.0
2024-03-07 05:19:41,5.964000866667144,28.790705166647967,1.5809910666651679,2.8084040333330527,253.8361356666655,2.4100387666673364,-1.0,24.920064,56.987648,13.68064,93.53216,627.03616,99.110912,-1.0,49.0,101.33777777777777,61.36111111111111,234.09000000000003,3536.2844444444445,21.159999999999997,-1.0
2024-03-07 05:19:46,6.3723317333369796,50.90989690000547,1.7836637666694823,2.8084040333330527,253.8361356666655,5.934642199999493,-1.0,24.920064,56.87296,13.266944,93.53216,627.03616,99.26656,-1.0,123.21000000000004,83.4177777777778,293.5511111111112,234.09000000000003,3741.3611111111127,21.159999999999997,-1.0
2024-03-07 05:19:51,6.3723317333369796,50.90989690000547,1.7836637666694823,2.8084040333330527,253.8361356666655,5.934642199999493,-1.0,24.920064,56.87296,13.266944,93.53216,627.03616,99.26656,-1.0,123.21000000000004,83.4177777777778,293.5511111111112,234.09000000000003,3741.3611111111127,21.159999999999997,-1.0
2024-03-07 05:19:56,6.372331733336978,50.90989690000546,1.783663766669482,1.0491333333334296,138.4450197666638,5.934642199999492,-1.0,24.920064,56.87296,13.266944,93.53216,627.03616,99.26656,-1.0,123.21,83.41777777777777,293.5511111111111,90.25,3741.361111111111,34.02777777777777,-1.0
2024-03-07 05:20:01,6.372331733336978,50.90989690000546,1.783663766669482,1.0491333333334296,138.4450197666638,5.934642199999492,-1.0,24.920064,56.87296,13.266944,93.53216,627.03616,99.26656,-1.0,123.21,83.41777777777777,293.5511111111111,90.25,3741.361111111111,34.02777777777777,-1.0
2024-03-07 05:20:06,6.372331733336978,50.90989690000546,1.783663766669482,1.0491333333334296,138.4450197666638,5.934642199999492,-1.0,24.920064,56.87296,13.266944,93.53216,627.03616,99.26656,-1.0,123.21,83.41777777777777,293.5511111111111,90.25,3741.361111111111,34.02777777777777,-1.0
2024-03-07 05:20:11,6.372331733336978,50.90989690000546,1.783663766669482,1.0491333333334296,138.4450197666638,5.934642199999492,-1.0,24.920064,56.87296,13.266944,93.53216,627.03616,99.26656,-1.0,123.21,83.41777777777777,293.5511111111111,90.25,3741.361111111111,34.02777777777777,-1.0
2024-03-07 05:20:16,6.110960366656097,28.947834566679383,1.3839966333307532,1.0491333333334296,138.4450197666638,4.141960766666369,-1.0,24.936448,56.987648,13.500416,93.53216,627.03616,99.303424,-1.0,92.16000000000003,206.40111111111122,137.67111111111117,90.25,3624.0400000000022,34.02777777777777,-1.0
2024-03-07 05:20:21,6.110960366656097,28.947834566679383,1.3839966333307532,1.0491333333334296,138.4450197666638,4.141960766666369,-1.0,24.936448,56.987648,13.500416,93.53216,627.03616,99.303424,-1.0,92.16000000000003,206.40111111111122,137.67111111111117,90.25,3624.0400000000022,34.02777777777777,-1.0
2024-03-07 05:20:26,6.110960366656096,28.947834566679376,1.383996633330753,2.4887087000005677,190.57281733333485,4.141960766666368,-1.0,24.936448,56.987648,13.500416,93.53216,627.040256,99.303424,-1.0,92.16,206.40111111111113,137.6711111111111,157.92111111111112,3624.0400000000004,45.33777777777778,-1.0
2024-03-07 05:20:31,6.110960366656096,28.947834566679376,1.383996633330753,2.4887087000005677,190.57281733333485,4.141960766666368,-1.0,24.936448,56.987648,13.500416,93.53216,627.040256,99.303424,-1.0,92.16,206.40111111111113,137.6711111111111,157.92111111111112,3624.0400000000004,45.33777777777778,-1.0
2024-03-07 05:20:36,6.110960366656096,28.947834566679376,1.383996633330753,2.4887087000005677,190.57281733333485,4.141960766666368,-1.0,24.936448,56.987648,13.500416,93.53216,627.040256,99.303424,-1.0,92.16,206.40111111111113,137.6711111111111,157.92111111111112,3624.0400000000004,45.33777777777778,-1.0
2024-03-07 05:20:41,6.110960366656096,28.947834566679376,1.383996633330753,2.4887087000005677,190.57281733333485,4.141960766666368,-1.0,24.936448,56.987648,13.500416,93.53216,627.040256,99.303424,-1.0,92.16,206.40111111111113,137.6711111111111,157.92111111111112,3624.0400000000004,45.33777777777778,-1.0
2024-03-07 05:20:46,5.334355500008315,59.35405676664233,1.5391564999996872,2.4887087000005677,190.57281733333485,802.851646200001,-1.0,24.920064,56.87296,13.873152,93.53216,627.040256,102.596608,-1.0,60.321111111111136,133.0177777777778,205.44444444444457,157.92111111111112,1552.3600000000004,45.33777777777778,-1.0
2024-03-07 05:20:51,5.334355500008315,59.35405676664233,1.5391564999996872,2.4887087000005677,190.57281733333485,802.851646200001,-1.0,24.920064,56.87296,13.873152,93.53216,627.040256,102.596608,-1.0,60.321111111111136,133.0177777777778,205.44444444444457,157.92111111111112,1552.3600000000004,45.33777777777778,-1.0
2024-03-07 05:20:56,5.334355500008314,59.354056766642316,1.539156499999687,2.3439975666661894,32.70688543332957,802.8516462000008,-1.0,24.920064,56.87296,13.873152,93.53216,627.040256,102.596608,-1.0,60.32111111111111,133.01777777777778,205.44444444444446,99.33444444444444,1552.36,8.217777777777778,-1.0
