details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:23:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:24:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 03:25:55
