,timestamp,productcatalogservice-5ff5f57dc8-9zfh2&cpu_usage,productcatalogservice-5ff5f57dc8-9zfh2&mem_usage,productcatalogservice-5ff5f57dc8-9zfh2&mem_usage_rate,productcatalogservice-5ff5f57dc8-9zfh2&fs_usage,productcatalogservice-5ff5f57dc8-9zfh2&net_receive,productcatalogservice-5ff5f57dc8-9zfh2&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
87,1658540881,0.284568921,143.3515625,4.77942065,0.047567811,29.38578712,64.64665593,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.250690171,143.9570313,3.989246637,0.037912488,28.90976207,60.80006531,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.283424953,143.9570313,4.073599244,0.037912488,28.90976207,60.80006531,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.284033583,143.9570313,3.493121156,0.0,29.34204214,62.633494,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.282290007,143.5820313,4.140772113,0.038045139,29.34204214,62.633494,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.278799036,143.3242188,4.703366784,0.038045139,28.86530195,59.00051588,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.261351758,143.3242188,4.445248008,0.047818886,27.95797464,52.59158535,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.269390355,141.28125,4.749196657,0.036067577,27.95797464,52.59158535,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.266335088,139.2851563,5.491407658,0.036067577,27.95797464,52.59158535,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.261829594,139.2851563,6.396946619,0.045055628,27.29925006,52.52531913,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.261829594,139.2851563,6.396946619,0.045055628,26.94672622,52.08853404,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.24148999,139.3046875,5.348573478,0.047811458,26.94672622,52.08853404,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.25841882,139.375,4.720087314,0.036104017,26.58608491,57.88697671,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,0.232566511,139.8164063,2.663883032,0.0,21.1921037,50.3395143,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.25306561,140.3867188,2.679237141,0.0,25.82172355,61.33666768,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.251500585,140.3242188,3.059442804,0.0,25.43513655,58.54102489,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,0.249300886,141.2109375,1.751874974,0.0,25.43513655,58.54102489,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,0.232849724,142.3242188,0.449039988,0.035621261,25.28338698,54.23912206,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,0.231647962,142.3242188,0.607418745,0.035621261,25.28338698,54.23912206,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,0.218159642,142.3203125,1.790844656,0.048415148,25.28338698,54.23912206,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,0.198153241,142.3203125,2.639475176,0.043164063,25.24027249,55.142575,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.246418391,142.3203125,2.272727755,0.037041159,24.97239346,48.39707965,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.225924629,142.3203125,1.969901324,0.037041159,21.65987484,41.97734147,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,0.247649632,142.3320313,1.955324864,0.037041159,25.40931363,49.98201174,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,0.249882862,142.3320313,1.547971365,0.050212665,25.7400579,48.95798078,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.232245974,142.3320313,1.967901522,0.038719196,25.7400579,48.95798078,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.22609878,143.15625,1.376562111,0.0,20.64910344,39.27490815,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.252281396,143.609375,1.385741744,0.033790542,25.79812932,53.33524453,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,0.253417031,143.609375,0.033563784,0.033790542,25.79812932,53.33524453,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,0.254630291,143.3085938,1.52539087,0.055719684,25.92421733,54.09625852,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.253673969,143.0742188,2.650573728,0.035721265,25.92421733,54.09625852,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,0.232169993,143.078125,3.205483954,0.035721265,25.89090224,55.72412086,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.229266867,143.078125,3.148742948,0.035721265,25.67104394,56.52561761,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.202307458,141.5117188,5.644339426,0.0,25.67104394,56.52561761,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.210464379,141.5117188,5.921597758,0.0,24.69980335,50.05347408,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.219188027,140.0390625,7.898245301,0.0,24.4453658,48.17316161,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.239340173,140.0390625,7.990894433,0.0,24.13071664,48.93843754,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.222049258,140.0390625,7.253796833,0.0,24.13071664,48.93843754,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.202133269,140.0429688,5.387175955,0.0,23.15244667,47.87735043,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.224787359,140.6328125,4.23999019,0.035109204,22.95619673,49.11629782,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.222633001,141.046875,3.663100849,0.035109204,22.95619673,49.11629782,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.205340847,141.046875,2.743049753,0.035109204,22.95619673,49.11629782,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.221195992,141.046875,1.891024337,0.052119817,18.62084852,41.92483128,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.226463144,143.0625,1.412154321,0.032411633,23.31636376,49.91290112,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.226463144,143.0625,1.412154321,0.032411633,23.31636376,49.91290112,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.20069119,143.3046875,0.063077594,0.0,24.06182166,51.1766523,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.190643052,143.3125,0.054561552,0.0,24.06182166,51.1766523,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.198363527,143.3125,0.066679273,0.0,24.06182166,51.1766523,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.231765539,143.3046875,0.482861716,0.0,24.69917596,50.71783877,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.213031461,143.0507813,1.548764826,0.0,23.95699499,49.92692395,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.227376751,143.1484375,1.468351846,0.0,23.95699499,49.92692395,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.214360086,143.1484375,1.962863199,0.0,23.97746632,51.42036922,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.209941904,143.1484375,1.930495748,0.0,19.51665853,41.85403803,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.200260461,141.7695313,2.595978735,0.031662646,23.29124223,53.3734098,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.220112334,140.2226563,3.687112731,0.031662646,23.29124223,53.3734098,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.201896381,140.1210938,4.965254252,0.032096908,22.407721,52.81429904,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.205349914,140.1210938,4.965254252,0.032096908,22.407721,52.81429904,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.201492167,140.1210938,4.987877003,0.042079541,22.0172346,50.92821314,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.217208846,140.3476563,5.077215379,0.032911581,22.0172346,50.92821314,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.218213622,140.3476563,5.077215379,0.032911581,22.0172346,50.92821314,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.215777304,140.5234375,3.534062454,0.032911581,22.0172346,50.92821314,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.20446238,140.5234375,2.886800388,0.0,21.58365221,44.49200149,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.205894168,142.6601563,1.142498368,0.0,21.58365221,44.49200149,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.212014509,142.6601563,1.142498368,0.0,21.58365221,44.49200149,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.20665601,142.6601563,1.142498368,0.0,22.10743097,46.03039681,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.204359149,142.6601563,0.06944417,0.0,22.39898601,46.83297073,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.179772829,143.0039063,0.055518283,0.025658687,22.08647249,48.26164176,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.18747478,143.0039063,0.064255364,0.036592506,22.08647249,48.26164176,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.195213834,143.0039063,0.067954086,0.036592506,22.08647249,48.26164176,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.213506794,138.8515625,2.510985035,0.02725502,15.63254395,35.43444824,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.202514458,138.8515625,2.783164459,0.035366299,22.12328606,55.0053833,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.209561219,138.96875,2.656226469,0.031775352,22.12328606,55.0053833,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.207679124,138.9960938,3.061346244,0.031775352,22.12328606,55.0053833,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.201628084,139.7304688,2.481222127,0.031775352,26.62411593,47.44975632,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.179774596,140.4492188,3.140957212,0.0,26.62411593,47.44975632,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.198412555,140.4492188,3.412934833,0.0,26.1296236,49.88160332,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.183022639,140.4179688,3.408559985,0.0,27.52906912,49.23063983,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.176740886,140.7773438,2.831163688,0.026000601,27.52906912,49.23063983,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.207267581,140.8046875,0.554930352,0.03427529,23.89716051,36.64466933,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.209384171,140.8046875,0.400548905,0.03427529,29.12847231,44.66652997,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.211622885,140.5039063,1.274327363,0.024273637,29.12847231,44.66652997,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.233494676,140.328125,3.320190444,0.030210042,24.23990553,37.1702455,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.233494676,140.328125,3.320190444,0.030210042,25.07507984,53.34542798,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.233780633,139.7109375,4.478487848,0.04215503,25.07507984,53.34542798,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.236863976,138.9257813,4.679675427,0.028936366,24.90227371,54.85341792,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.205366741,138.9257813,6.559066272,0.028936366,25.0966543,53.63495087,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.191107435,138.9257813,7.23875572,0.0,25.0966543,53.63495087,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.23988056,140.1796875,5.225655329,0.031456627,24.790216,52.49653529,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.239855075,140.1796875,5.225655329,0.031456627,24.790216,52.49653529,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,0.240768422,140.1796875,4.722659824,0.047406229,24.790216,52.49653529,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,0.220730059,140.3125,3.088675176,0.035077583,20.26774829,45.3104832,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,0.210527967,140.3125,2.896166082,0.035077583,24.34206985,54.4190174,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,0.199208043,140.3710938,1.596464626,0.053003093,24.34206985,54.4190174,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,0.23722304,140.546875,1.172363314,0.035207767,24.54889584,54.14617289,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,0.237187906,140.4882813,1.487771127,0.035207767,24.64204572,52.46125088,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,0.232102022,140.4882813,1.568684796,0.035207767,24.64204572,52.46125088,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.242428334,141.75,1.653261427,0.0,20.52344271,44.75447003,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,0.23552852,141.75,1.575133913,0.0,25.27833269,52.09552139,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,0.24265214,142.078125,1.289704712,0.0,25.27833269,52.09552139,0.6980444444444444,0.1509750797281633,0.2246541035857589
186,1658541376,0.202026541,142.0078125,3.224159852,0.0,25.67092417,53.87876796,0.6980444444444444,0.1509750797281633,0.2246541035857589
187,1658541381,0.21222839,142.0078125,3.426202693,0.0,25.67092417,53.87876796,0.7147333333333333,0.1525986409931584,0.2242639703083376
188,1658541386,0.199035051,142.0078125,3.014578344,0.0,25.67092417,53.87876796,0.7147333333333333,0.1525986409931584,0.2242639703083376
189,1658541391,0.23971863,142.1640625,2.20304881,0.035263441,25.50496914,52.56931711,0.7147333333333333,0.1525986409931584,0.2242639703083376
190,1658541396,0.241461449,142.5703125,1.8420939,0.035263441,25.50496914,52.56931711,0.7363333333333334,0.1535579994911968,0.2245096480111309
191,1658541401,0.241590617,142.5703125,1.464912665,0.035263441,25.50496914,52.56931711,0.7363333333333334,0.1535579994911968,0.2245096480111309
192,1658541406,0.227064536,140.671875,2.958751543,0.037516269,17.1479248,37.43322754,0.7363333333333334,0.1535579994911968,0.2245096480111309
193,1658541411,0.220836011,140.671875,2.842977476,0.037516269,25.8766686,54.12319383,0.7343999999999999,0.1556212264752098,0.2248552726983032
194,1658541416,0.247248525,139.0234375,3.816929055,0.037516269,25.8766686,54.12319383,0.7343999999999999,0.1556212264752098,0.2248552726983032
195,1658541421,0.248659085,139.0234375,3.262945763,0.048527662,25.8766686,54.12319383,0.7343999999999999,0.1556212264752098,0.2248552726983032
196,1658541426,0.229852735,139.0234375,2.942109718,0.037986645,20.99956104,41.65236522,0.7359777777777777,0.1568405727454515,0.2249913487566224
197,1658541431,0.209179354,139.3164063,3.386954449,0.0,25.44638991,56.04231317,0.7359777777777777,0.1568405727454515,0.2249913487566224
