,timestamp,adservice-7659d48d84-xdcfs&cpu_usage,adservice-7659d48d84-xdcfs&cpu_limit,adservice-7659d48d84-xdcfs&mem_usage,adservice-7659d48d84-xdcfs&mem_usage_rate,adservice-7659d48d84-xdcfs&mem_limit,adservice-7659d48d84-xdcfs&fs_usage,adservice-7659d48d84-xdcfs&net_receive,adservice-7659d48d84-xdcfs&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
59,1658540741,0.203170662,0.3,542.5078125,5.194601977,2648.0,0.021800204,17.35330409,40.26824679,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.202078941,0.3,542.8085938,5.192097148,2648.0,0.041601243,17.35330409,40.26824679,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.198710002,0.3,542.8085938,5.179179225,2648.0,0.04839013,17.35330409,40.26824679,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.198089885,0.3,542.9921875,3.927621655,2648.0,0.04312483,16.76151289,40.6860772,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.198318875,0.3,543.1757813,0.02668342,2648.0,0.043566485,16.76151289,40.6860772,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.199292786,0.3,543.203125,0.035723208,2648.0,0.046842384,16.76151289,40.6860772,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.199033894,0.3,543.2148438,0.033876399,2648.0,0.046842384,12.53853497,27.73776328,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.186624871,0.3,543.2070313,0.956047492,2648.0,0.019636798,14.03619207,31.05088225,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.190427646,0.3,543.1796875,5.802247087,2648.0,0.024047975,17.97188515,39.75742757,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.195982932,0.3,541.8710938,10.97722207,2648.0,0.024047975,17.77684303,39.63151757,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.16906017,0.3,541.8710938,13.37759206,2648.0,0.0,17.77684303,39.63151757,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.168406395,0.3,541.875,15.89205958,2648.0,0.016337155,17.77684303,39.63151757,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.190800594,0.3,540.84375,18.96001276,2648.0,0.04064124,17.83840011,38.74034862,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.203675435,0.3,540.84375,21.4871949,2648.0,0.047639436,17.73489809,37.8865277,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.202436885,0.3,541.25,17.13718434,2648.0,0.042260767,17.73489809,37.8865277,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.189342858,0.3,542.2421875,19.60546869,2648.0,0.039592745,17.47148619,37.75668363,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.20370007,0.3,542.2421875,20.97359368,2648.0,0.04760999,16.93778678,36.73822764,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.191677438,0.3,542.9140625,11.73993477,2648.0,0.044548849,16.93778678,36.73822764,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.185635874,0.3,542.9140625,8.649425175,2648.0,0.042088415,16.74085434,35.5822122,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.179290246,0.3,542.8828125,12.07916839,2648.0,0.016063938,16.74085434,35.5822122,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.175930482,0.3,542.9140625,11.99132074,2648.0,0.0,16.83348597,36.05456018,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.195008422,0.3,542.9140625,7.050100689,2648.0,0.0,16.47348373,35.91901543,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.195208734,0.3,542.9140625,5.44519153,2648.0,0.0,16.47348373,35.91901543,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,0.194465166,0.3,541.9921875,13.3332073,2648.0,0.0,16.32801193,43.92418718,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,0.194374801,0.3,541.9921875,12.81058473,2648.0,0.016595281,16.32801193,43.92418718,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,0.195069997,0.3,542.0,12.22816455,2648.0,0.035857318,16.52722732,48.71805776,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,0.169630235,0.3,542.0,10.09223929,2648.0,0.044209836,16.71563366,39.42353996,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.197934285,0.3,541.9414063,12.93465355,2648.0,0.044244597,16.71563366,39.42353996,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,0.189010536,0.3,541.9414063,12.72926441,2648.0,0.040261635,13.77300119,36.79316704,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.195854585,0.3,541.359375,19.17622599,2648.0,0.042489136,16.39686377,43.80254813,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.194229093,0.3,541.640625,13.17652167,2648.0,0.042489136,16.39686377,43.80254813,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.18336967,0.3,542.4921875,12.66491463,2648.0,0.040620612,12.96846174,34.64392201,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.179883682,0.3,542.4921875,9.230231896,2648.0,0.03820776,16.21288573,38.93744619,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.191781912,0.3,542.4921875,8.564437415,2648.0,0.03803113,16.21288573,38.93744619,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.19344176,0.3,540.0,11.38421122,2648.0,0.017447816,16.21288573,38.93744619,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.19176416,0.3,540.0429688,9.456502773,2648.0,0.014373211,15.84401933,48.11660536,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.191455748,0.3,540.0429688,9.456865201,2648.0,0.021193451,15.72605823,42.51599021,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.172988332,0.3,540.0429688,8.486085467,2648.0,0.021193451,15.72605823,42.51599021,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.174748753,0.3,541.2148438,10.38092329,2648.0,0.014704913,15.66149945,40.18079004,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.169852498,0.3,543.546875,13.66651292,2648.0,0.038397584,15.49072714,40.45777237,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.17319571,0.3,543.546875,14.34541872,2648.0,0.040899917,12.35822908,29.32778167,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,0.16853381,0.3,544.671875,11.76959115,2648.0,0.04466355,15.28427643,36.27169551,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.174946771,0.3,544.7421875,6.045695155,2648.0,0.036423837,15.28427643,36.27169551,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.172003415,0.3,544.7421875,5.12532748,2648.0,0.043018142,11.79474875,27.99056516,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,0.172003415,0.3,544.7421875,5.12532748,2648.0,0.043018142,14.61042218,42.8768462,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,0.172574965,0.3,543.5625,14.56519635,2648.0,0.018901827,14.61042218,42.8768462,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,0.158972648,0.3,543.5625,17.25297959,2648.0,0.0,14.61042218,42.8768462,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,0.162589062,0.3,542.3242188,19.82833607,2648.0,0.01679406,14.52123159,41.47286259,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,0.17230147,0.3,542.328125,18.49462856,2648.0,0.035992186,14.37621856,41.5191624,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.173232562,0.3,543.296875,16.424619,2648.0,0.035992186,14.37621856,41.5191624,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.162310564,0.3,543.2929688,24.41199429,2648.0,0.032585582,14.71326895,41.11651131,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,0.176437123,0.3,545.046875,26.0443118,2648.0,0.035512215,11.02514719,28.69550216,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,0.163669411,0.3,545.046875,24.07498526,2648.0,0.035512215,12.27141941,31.93921461,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.157194737,0.3,545.828125,17.85684314,2648.0,0.035512215,14.96254238,38.16319135,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.176284034,0.3,545.828125,13.50038787,2648.0,0.042212812,14.96254238,38.16319135,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.165493278,0.3,545.8632813,11.8138183,2648.0,0.037390222,14.96254238,38.16319135,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,0.161233488,0.3,545.8632813,11.68581443,2648.0,0.035319419,14.96268556,38.13746919,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,0.174631439,0.3,543.7734375,6.172326155,2648.0,0.0,14.96268556,38.13746919,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.175318459,0.3,541.640625,11.14754892,2648.0,0.0,14.96268556,38.13746919,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,0.174193466,0.3,541.8085938,11.98265058,2648.0,0.013791205,14.64595118,37.2596106,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.174535696,0.3,540.8945313,8.460907814,2648.0,0.036976527,11.57579367,29.44906473,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.13993665,0.3,540.8945313,9.033461854,2648.0,0.036976527,0.0,0.0,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.157343502,0.3,539.9375,18.918703,2648.0,0.035130215,0.0,3.659848909,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.157452274,0.3,539.9375,21.91086519,2648.0,0.05572609,0.0,3.659848909,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.154559377,0.3,541.8515625,16.33208381,2648.0,0.038486518,0.0,3.593377428,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.159066513,0.3,541.8515625,17.35495362,2648.0,0.036127343,0.0,2.957110065,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.168446812,0.3,543.6015625,18.88202242,2648.0,0.039639472,0.0,2.657661946,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.166442338,0.3,543.6015625,15.45228146,2648.0,0.039639472,0.0,3.562297004,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.164134755,0.3,545.4023438,10.71704496,2648.0,0.034456817,0.0,3.411698236,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.157798479,0.3,545.4023438,10.52126412,2648.0,0.0,0.0,3.47149051,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.153753867,0.3,545.4335938,4.058234474,2648.0,0.0,0.0,3.576275011,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.155520778,0.3,545.3984375,5.419954914,2648.0,0.0,0.0,3.565069092,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.149709085,0.3,545.5273438,5.393839273,2648.0,0.017116701,0.0,3.565069092,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.155729194,0.3,543.6679688,12.15659365,2648.0,0.020375745,0.0,3.565069092,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.15507816,0.3,541.546875,13.14026759,2648.0,0.015588017,0.0,2.173266602,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.152153506,0.3,541.546875,13.14017207,2648.0,0.015588017,0.0,3.469030547,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.137659296,0.3,541.546875,17.15505614,2648.0,0.032247246,0.0,3.469030547,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.15692333,0.3,541.8828125,12.85608148,2648.0,0.03319108,0.0,3.469030547,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.167980083,0.3,542.9335938,12.94835474,2648.0,0.034275408,0.0,3.493576752,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.168255,0.3,542.9335938,12.94812941,2648.0,0.02948705,0.0,3.443345223,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.169362847,0.3,543.6367188,7.382511122,2648.0,0.033019457,0.0,3.443345223,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.167622771,0.3,544.0039063,7.345708069,2648.0,0.015650778,0.0,3.41393919,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.15026207,0.3,544.0039063,7.345708069,2648.0,0.0,0.0,2.72677013,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.14506777,0.3,544.25,1.12547319,2648.0,0.0,0.0,1.821321615,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.147099494,0.3,544.25,0.068007411,2648.0,0.0,0.0,2.192860535,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.141599959,0.3,542.7382813,6.548295777,2648.0,0.028889057,0.0,3.291905618,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.147398891,0.3,542.7382813,7.685381357,2648.0,0.03724081,0.0,3.291905618,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.15854998,0.3,542.7382813,8.685134821,2648.0,0.034352292,0.0,3.229299438,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.156340307,0.3,544.046875,6.361047342,2648.0,0.03202408,0.0,3.229299438,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.153987248,0.3,544.046875,8.185012824,2648.0,0.028394622,0.0,3.261537971,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.154982425,0.3,544.046875,8.709085947,2648.0,0.036278298,0.0,1.999487534,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.128144767,0.3,543.2929688,7.855656128,2648.0,0.016348979,0.0,2.282717113,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.126765349,0.3,543.1875,14.19177176,2648.0,0.016348979,0.0,2.632885648,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.122076991,0.3,544.0390625,12.84158709,2648.0,0.0,0.0,2.920715549,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.156050889,0.3,543.8515625,16.91998866,2648.0,0.0,0.0,3.45395882,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.148398107,0.3,543.8515625,12.31770823,2648.0,0.0,0.0,3.382723904,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.154662352,0.3,543.15625,16.06458154,2648.0,0.024050614,0.0,3.382723904,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.157095742,0.3,542.6914063,24.48127027,2648.0,0.031226816,0.0,2.922408527,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.157095742,0.3,542.6914063,24.48127027,2648.0,0.031226816,0.0,3.258918983,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.147715645,0.3,542.6875,26.99743251,2648.0,0.026385173,0.0,3.225493126,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.114175414,0.3,542.8671875,25.30670645,2648.0,0.028189629,0.0,3.225493126,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.112452938,0.3,542.8671875,24.3072312,2648.0,0.032831492,0.0,9.181327906,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.150441878,0.3,544.1796875,16.12744326,2648.0,0.028251361,0.0,9.181327906,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.141907861,0.3,544.1796875,16.30368062,2648.0,0.0310019,0.0,9.181327906,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.139043431,0.3,544.1796875,14.26537045,2648.0,0.016883786,0.0,11.44318681,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.15576204,0.3,545.7148438,11.0695354,2648.0,0.0,0.0,8.680981099,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.152978283,0.3,545.7148438,4.742767334,2648.0,0.0,0.0,8.680981099,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.152978283,0.3,545.7148438,4.742767334,2648.0,0.0,0.0,8.977752587,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.162714857,0.3,542.9921875,5.970970341,2648.0,0.018081604,0.0,8.977752587,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.174326796,0.3,543.015625,10.28245757,2648.0,0.031888626,0.0,8.977752587,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.174326796,0.3,543.015625,10.28245757,2648.0,0.031888626,0.0,3.364466338,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.173768755,0.3,543.0234375,7.772963773,2648.0,0.037527065,0.0,3.468864773,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.149051611,0.3,543.0234375,8.740255851,2648.0,0.045877753,0.0,3.468864773,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.148696499,0.3,543.5195313,11.30896663,2648.0,0.039038839,0.0,3.520915796,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.14090645,0.3,542.796875,8.144843527,2648.0,0.035948661,0.0,3.528204835,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.148103079,0.3,542.796875,8.146715164,2648.0,0.035948661,0.0,3.528204835,0.7067555555555555,0.1523132074407851,0.2248406389053291
