,timestamp,frontend-875b86bb8-lq7z8&cpu_usage,frontend-875b86bb8-lq7z8&mem_usage,frontend-875b86bb8-lq7z8&mem_usage_rate,frontend-875b86bb8-lq7z8&fs_usage,frontend-875b86bb8-lq7z8&net_receive,frontend-875b86bb8-lq7z8&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
65,1658540771,1.210224399,212.7773438,9.348644824,0.305635421,109.1131532,599.9283017,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,1.216810437,212.9570313,8.291481208,0.237091162,109.1131532,599.9283017,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,1.251091905,213.0351563,6.73376677,0.0,89.99046688,494.7875339,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,1.263927215,213.0351563,8.111693712,0.0,111.4016228,576.7609535,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,1.232200407,213.078125,6.940565986,0.0,111.4016228,576.7609535,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,1.138653364,213.078125,5.846349289,0.0,113.9293541,587.6964106,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,1.140396009,213.0234375,4.049355082,0.0,113.1323817,589.3797627,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,1.188984263,213.0195313,4.552179689,0.052464351,113.1323817,589.3797627,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,1.260632487,212.875,5.372963054,0.27729892,112.9397694,574.5530247,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,1.247277437,212.6796875,6.529647188,0.257065585,112.9397694,574.5530247,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,1.245652935,212.6796875,7.287909769,0.35082366,91.10992371,463.4991069,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,1.219188274,212.9882813,7.994337366,0.270323617,54.50589193,290.7030273,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,1.219188274,212.9882813,7.994337366,0.270323617,67.87092353,361.9844065,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,1.204227652,213.1601563,6.813282006,0.353306259,106.1945908,569.1913114,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,1.020586338,213.1640625,4.85444112,0.197814882,106.1945908,569.1913114,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,1.156400101,213.1640625,5.588285486,0.197814882,103.8561084,558.0188424,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,1.100036219,215.578125,2.887627512,0.0,101.9867676,550.4329415,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,1.108952351,215.2851563,4.55728098,0.0,101.9867676,550.4329415,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,1.130272282,215.2851563,2.331472602,0.044274998,59.70454945,325.430809,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,1.129269542,215.2851563,2.455168338,0.056212479,49.49215495,269.7662435,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,1.056504476,215.2851563,2.766768618,0.056212479,82.6419931,477.5192187,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.953393037,215.7109375,2.319971763,0.23941987,104.0765608,601.3717256,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,1.078136415,213.375,4.513366626,0.222790749,104.0765608,601.3717256,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,1.052899473,213.375,4.533804838,0.326920029,85.78510523,495.6806448,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,1.11952,213.15625,5.736135346,0.235481854,102.7142298,561.6643667,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,1.135903036,213.0351563,8.515043819,0.235481854,104.3407484,571.1598374,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,1.147279178,213.0351563,7.601709194,0.267032866,103.292316,579.4277452,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,1.158490668,212.875,7.042424996,0.168736816,103.292316,579.4277452,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.970503989,212.875,5.705625822,0.168736816,100.1636169,537.0262602,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.937406989,216.0390625,7.023718906,0.0,100.1636169,537.0262602,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,1.071099799,216.0390625,7.692849152,0.089606231,99.6658526,529.0477995,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,1.145511894,219.2695313,6.40401615,0.285450258,99.6658526,529.0477995,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,1.135064091,220.953125,5.657183319,0.285450258,78.67209142,437.8592491,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,1.123663993,220.953125,4.42700983,0.311832649,83.60085605,465.2908979,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,1.105151746,222.96875,1.748131819,0.229215261,99.13105228,538.0864177,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,1.094693162,217.8984375,3.846156569,0.229215261,99.13105228,538.0864177,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.993005087,217.8984375,2.386022322,0.273466464,99.2001891,516.5905309,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.870373325,217.8984375,2.663506382,0.228918777,96.80918051,514.3948447,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,1.012177576,225.1289063,2.188507213,0.172169192,79.36382784,426.4962611,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,1.036079658,225.1289063,2.659635861,0.0,95.7036271,514.3053233,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,1.039553738,225.1289063,2.659635861,0.044555378,94.14992393,506.8271991,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,1.027117913,211.7421875,6.864939258,0.193576927,94.14992393,506.8271991,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,1.027149553,211.7421875,6.864939258,0.211022152,91.13256316,500.3071313,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,1.031106622,211.7421875,7.508199862,0.279969099,90.52044811,502.2430146,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,1.029262903,212.890625,4.028501553,0.19518186,90.52044811,502.2430146,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,1.031767043,212.890625,4.028501553,0.214224144,90.52044811,502.2430146,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,1.013993751,212.6367188,6.210236777,0.289429478,90.23560288,498.9268564,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.939898249,212.6367188,7.141600011,0.289429478,92.16854867,545.7661032,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.967740422,212.8164063,6.97326126,0.151714081,92.16854867,545.7661032,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.921972756,212.8164063,6.055066982,0.151714081,92.71155018,574.1767225,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,1.012094322,212.8007813,4.519673152,0.0,93.40215546,547.4528431,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,1.017041891,212.7148438,6.118961332,0.0,93.40215546,547.4528431,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.987885085,212.7148438,6.118961332,0.044746553,95.15551118,564.4906672,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,1.031547964,207.9179688,9.190616327,0.05380383,93.94151189,550.1911221,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,1.023958456,202.8632813,10.05789873,0.223250796,93.94151189,550.1911221,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,1.023958456,202.8632813,10.05789873,0.223250796,92.99266096,506.8736258,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.963947827,202.8632813,11.19457461,0.277532899,1.414799602,15.55205368,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.925626624,211.15625,8.510311,0.283956351,1.826637963,20.07914875,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.931517912,219.4570313,7.274307125,0.222609542,1.826637963,20.07914875,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.931517912,219.4570313,7.274307125,0.222609542,1.826637963,20.07914875,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.91524474,219.40625,7.387893395,0.297224839,1.805147793,18.3932875,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.902012647,219.7148438,6.904421208,0.170118149,1.712965513,14.6544917,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.877181053,219.7109375,5.973404849,0.170118149,1.611599127,16.19686667,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.874453815,216.6796875,6.133111797,0.0,1.611599127,16.19686667,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.8923263,214.0898438,7.769229985,0.0,1.611599127,16.19686667,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.920242317,214.0898438,10.04389338,0.0,1.741533423,17.31443218,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.903137415,212.0664063,11.14182673,0.188820258,1.741533423,17.31443218,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.95062903,212.0664063,11.74979668,0.21627475,1.741533423,17.31443218,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.962645971,212.84375,10.50553935,0.188674184,1.380440179,14.77307742,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.969200059,212.84375,10.79683923,0.188674184,1.642164747,17.57397917,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.957860937,213.5859375,8.526590302,0.272851899,1.642164747,17.57397917,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.93995264,213.5742188,9.239255664,0.223044964,1.389855256,14.87383491,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.995316221,213.5742188,8.053058662,0.18782341,1.766383024,15.20444776,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.989281974,213.375,8.204332214,0.192561365,1.766383024,15.20444776,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.973776072,213.1757813,9.127877135,0.150095983,1.641913081,14.22337639,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.922193651,213.171875,8.723259272,0.0,1.727403232,15.23392137,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.957788901,213.1835938,6.518823362,0.0,1.727403232,15.23392137,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.945850533,214.0351563,5.640151571,0.0,1.656606442,16.86648046,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.854739757,214.0351563,8.415433488,0.0,1.656606442,16.86648046,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.788294968,214.0351563,7.587448505,0.0,1.656606442,16.86648046,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.857024456,214.875,5.85552154,0.14952971,1.298450636,10.79068715,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.918528635,214.9960938,4.332092387,0.196009718,1.600895341,13.30413364,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.920161961,214.9960938,2.295674744,0.196009718,1.374973433,11.42662474,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.916264121,218.2773438,0.703566981,0.189743489,1.241565488,10.31794694,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.898912759,221.9023438,0.173512282,0.188381107,0.959730083,7.312389927,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.895617237,221.9023438,0.217897845,0.266074063,1.587104085,14.51663805,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.849245977,221.9023438,0.215977235,0.229082273,1.587104085,14.51663805,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.844566649,222.9726563,0.180223603,0.138203098,1.717145691,12.50634431,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.803360397,222.9726563,0.188351142,0.0,1.717145691,12.50634431,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.850702051,217.1914063,1.962603217,0.150054106,1.664074078,20.79975786,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.879430232,211.4492188,4.248574895,0.190963367,1.664074078,20.79975786,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.879430232,211.4492188,4.248574895,0.190963367,1.664074078,20.79975786,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.881913121,211.3710938,5.76085429,0.184339036,1.203024093,19.52374738,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.791672935,211.3554688,6.91923062,0.186799117,1.216444118,19.7415395,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.820590684,211.9101563,5.531596626,0.160776769,7.956180519,17.48988332,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.765770644,211.9101563,6.225471511,0.191200718,7.956180519,17.48988332,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.793485011,211.9414063,7.665600548,0.217684316,6.727440693,18.57744154,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.788995642,218.953125,6.271535977,0.19095204,9.689401851,14.85970008,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.768209145,218.953125,5.928539626,0.176197772,9.689401851,14.85970008,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.867484541,220.2421875,2.959757456,0.0,7.344378221,15.67014829,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.867484541,220.2421875,2.959757456,0.0,7.344378221,15.67014829,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.909639123,215.734375,3.340531394,0.0,1.067578125,12.3276123,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.971883421,216.7148438,4.100812708,0.147361103,1.417787339,14.9639271,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.997591378,216.7148438,3.890876754,0.189524413,1.662021381,17.54167645,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,1.051499771,217.2070313,2.967892732,0.22894492,1.662021381,17.54167645,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,1.053244983,217.2070313,3.185062352,0.245868311,1.710305524,17.2323154,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.943956476,213.3085938,7.421136606,0.20915367,1.690242857,15.92962272,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.971623887,213.3085938,7.637821707,0.228796987,1.690242857,15.92962272,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,1.035059874,213.3085938,7.866094397,0.292765187,1.699008031,15.197711,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.880732867,212.7265625,7.30816682,0.247076795,1.687573339,14.47988998,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.932571617,212.7265625,7.672532168,0.207342444,1.687573339,14.47988998,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,1.019797342,217.453125,7.901582133,0.0,1.746595673,14.63134601,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,1.023056018,223.4335938,6.484017305,0.0,1.727438434,15.56459008,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,1.002767883,223.4335938,7.544879343,0.042135803,1.727438434,15.56459008,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,1.002130066,217.5351563,7.607540382,0.223058569,1.638549249,16.74144241,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,1.011697272,211.5273438,7.611076795,0.243485661,1.638549249,16.74144241,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,1.025806324,211.5273438,6.993438151,0.227054434,1.661211127,17.85144204,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,1.030517168,212.9882813,6.527947798,0.18097634,1.348312434,16.46536787,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.928468259,213.8007813,4.316338365,0.253602626,1.657778174,20.24451218,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,0.96079488,213.8007813,4.541593148,0.277296884,1.378069552,16.82875686,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,1.011636106,213.8007813,4.657644412,0.270942267,1.607498294,17.97863114,0.6980444444444444,0.1509750797281633,0.2246541035857589
186,1658541376,1.062038485,216.6054688,4.166295718,0.209312527,1.583085453,18.0157855,0.6980444444444444,0.1509750797281633,0.2246541035857589
187,1658541381,1.059159485,216.7304688,4.169073928,0.162835012,1.583085453,18.0157855,0.7147333333333333,0.1525986409931584,0.2242639703083376
188,1658541386,1.060809841,216.7304688,2.557876001,0.0,1.295227748,14.73991517,0.7147333333333333,0.1525986409931584,0.2242639703083376
189,1658541391,0.960036392,216.7304688,0.150494782,0.0,1.754970443,15.49016421,0.7147333333333333,0.1525986409931584,0.2242639703083376
190,1658541396,0.832459738,216.6054688,0.734154887,0.052817664,1.754970443,15.49016421,0.7363333333333334,0.1535579994911968,0.2245096480111309
191,1658541401,1.048239673,228.28125,0.911459362,0.227500472,1.770552392,14.92943699,0.7363333333333334,0.1535579994911968,0.2245096480111309
192,1658541406,1.041748497,228.28125,0.953408627,0.227500472,1.770552392,14.92943699,0.7363333333333334,0.1535579994911968,0.2245096480111309
193,1658541411,0.966461618,221.34375,3.119947328,0.231811714,1.92374657,15.76722744,0.7343999999999999,0.1556212264752098,0.2248552726983032
194,1658541416,1.043020255,214.6875,5.426388915,0.235984352,1.82671049,17.75298855,0.7343999999999999,0.1556212264752098,0.2248552726983032
195,1658541421,1.044792841,214.6875,6.125209748,0.235984352,1.82671049,17.75298855,0.7343999999999999,0.1556212264752098,0.2248552726983032
196,1658541426,1.050377788,213.28125,7.262021902,0.235984352,1.82671049,17.75298855,0.7359777777777777,0.1568405727454515,0.2249913487566224
197,1658541431,1.052676171,213.2890625,7.240744827,0.235169433,1.463709432,15.82603058,0.7359777777777777,0.1568405727454515,0.2249913487566224
