,timestamp,currencyservice-588fc9584d-cl9dm&cpu_usage,currencyservice-588fc9584d-cl9dm&mem_usage,currencyservice-588fc9584d-cl9dm&mem_usage_rate,currencyservice-588fc9584d-cl9dm&fs_usage,currencyservice-588fc9584d-cl9dm&net_receive,currencyservice-588fc9584d-cl9dm&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
2937,1658555081,0.336383732,194.1914063,2.801278109,0.097053542,32.24142352,35.32003778,0.8217111111111111,0.155942553432166,0.2268308347498055
2938,1658555086,0.324711858,194.1640625,4.438873691,0.089952898,32.24142352,35.32003778,0.8217111111111111,0.155942553432166,0.2268308347498055
2939,1658555091,0.317062899,194.1640625,4.983654194,0.099452929,32.38903417,31.38751217,0.8365555555555554,0.1559932693259096,0.2270254459800211
2940,1658555096,0.339898571,194.203125,4.138425751,0.036164002,32.38903417,31.38751217,0.8365555555555554,0.1559932693259096,0.2270254459800211
2941,1658555101,0.295477878,194.203125,6.314748323,0.0,32.549233,30.67397795,0.8365555555555554,0.1559932693259096,0.2270254459800211
2942,1658555106,0.304916659,194.328125,3.79122535,0.0,32.549233,30.67397795,0.8536,0.1574102919936025,0.2268269485973145
2943,1658555111,0.338816841,194.375,4.377657479,0.0,32.79280119,34.95950198,0.8536,0.1574102919936025,0.2268269485973145
2944,1658555116,0.31875136,192.3164063,4.857990189,0.035931692,32.6614062,33.79928578,0.8536,0.1574102919936025,0.2268269485973145
2945,1658555121,0.294549595,192.3164063,3.611112346,0.046429896,32.60159251,30.20001779,0.8618222222222222,0.1593115747160226,0.2261468719113816
2946,1658555126,0.297776773,192.3320313,3.376268666,0.098308186,32.60159251,30.20001779,0.8618222222222222,0.1593115747160226,0.2261468719113816
2947,1658555131,0.320776134,190.3632813,3.524623573,0.097308106,32.60159251,30.20001779,0.8618222222222222,0.1593115747160226,0.2261468719113816
2948,1658555136,0.329415049,190.3632813,3.669317748,0.102496113,32.73181011,30.95398236,0.8686222222222222,0.1590973401243886,0.2264024471588005
2949,1658555141,0.34620861,191.546875,3.584031048,0.108770919,32.67684983,31.83932133,0.8686222222222222,0.1590973401243886,0.2264024471588005
2950,1658555146,0.35103159,191.546875,4.470861602,0.108770919,31.90250257,32.83079021,0.8686222222222222,0.1590973401243886,0.2264024471588005
2951,1658555151,0.349173536,192.6523438,3.904145457,0.087673603,31.90250257,32.83079021,0.8495555555555554,0.1574377828056038,0.2265590469599631
2952,1658555156,0.328405161,192.9726563,1.984115005,0.045395119,31.90250257,32.83079021,0.8495555555555554,0.1574377828056038,0.2265590469599631
2953,1658555161,0.347534376,192.9726563,1.990912701,0.045395119,26.11165532,28.01249025,0.8495555555555554,0.1574377828056038,0.2265590469599631
2954,1658555166,0.271786806,193.0625,0.061828544,0.045395119,31.26651167,31.74037384,0.8111777777777777,0.1553277239625522,0.226616367709206
2955,1658555171,0.307274207,192.984375,2.023649377,0.0,31.26651167,31.74037384,0.8111777777777777,0.1553277239625522,0.226616367709206
2956,1658555176,0.316018989,192.984375,2.382749758,0.0,30.37466864,31.25570228,0.8111777777777777,0.1553277239625522,0.226616367709206
2957,1658555181,0.310345358,194.1328125,2.395344034,0.039158288,30.51057901,31.73385906,0.8102444444444444,0.1540473295826095,0.2268165652836275
2958,1658555186,0.303740187,187.9609375,2.679755355,0.087362619,30.51057901,31.73385906,0.8102444444444444,0.1540473295826095,0.2268165652836275
2959,1658555191,0.33587704,184.8945313,4.545560248,0.10742857,31.08922866,32.68181832,0.8102444444444444,0.1540473295826095,0.2268165652836275
2960,1658555196,0.336636206,186.9726563,4.443913733,0.097699263,31.42844327,31.93460489,0.7964888888888888,0.153984125638945,0.2269171194793333
2961,1658555201,0.337860731,186.8476563,7.441451975,0.096172383,31.42844327,31.93460489,0.7964888888888888,0.153984125638945,0.2269171194793333
2962,1658555206,0.336379258,186.8984375,5.825888726,0.096172383,25.70263858,28.05166733,0.7964888888888888,0.153984125638945,0.2269171194793333
2963,1658555211,0.338290721,186.9375,6.356640682,0.105444332,30.70346553,33.50953242,0.8077777777777777,0.1540893373792053,0.2270771803850582
2964,1658555216,0.31856222,186.9257813,5.380836542,0.041428205,30.70346553,33.50953242,0.8077777777777777,0.1540893373792053,0.2270771803850582
2965,1658555221,0.324482285,186.9609375,5.150430581,0.041428205,25.42272532,27.74617209,0.8077777777777777,0.1540893373792053,0.2270771803850582
2966,1658555226,0.330495211,186.9609375,6.3306429,0.0,30.14314379,31.90003601,0.8055777777777778,0.1554090305819283,0.2265686408989253
