,timestamp,shippingservice-589dc45c5d-xdx28&cpu_usage,shippingservice-589dc45c5d-xdx28&mem_usage,shippingservice-589dc45c5d-xdx28&mem_usage_rate,shippingservice-589dc45c5d-xdx28&fs_usage,shippingservice-589dc45c5d-xdx28&net_receive,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
3490,1658557837,0.3,1.073927685,2648.0,18.27009954,40.75033185,0.897511111111111,0.1594452847796008,0.2256190838261915
3491,1658557842,0.3,0.084060838,2648.0,18.27009954,40.75033185,0.897511111111111,0.1594452847796008,0.2256190838261915
3492,1658557847,0.3,0.084060838,2648.0,18.34582564,42.83361411,0.897511111111111,0.1594452847796008,0.2256190838261915
3493,1658557852,0.3,0.086130479,2648.0,18.51167032,45.75835078,0.8882666666666666,0.1597992081447158,0.2256575203031733
3494,1658557857,0.3,6.067531453,2648.0,18.51167032,45.75835078,0.8882666666666666,0.1597992081447158,0.2256575203031733
3495,1658557862,0.3,6.357527983,2648.0,15.33110825,37.89643058,0.8882666666666666,0.1597992081447158,0.2256575203031733
3496,1658557867,0.3,8.251711092,2648.0,18.64785263,41.84269349,0.9072,0.161309035343407,0.225688366638571
3497,1658557872,0.3,11.02945526,2648.0,18.64785263,41.84269349,0.9072,0.161309035343407,0.225688366638571
3498,1658557877,0.3,11.8868897,2648.0,18.71129343,42.84525504,0.9072,0.161309035343407,0.225688366638571
3499,1658557882,0.3,18.84494574,2648.0,18.87206224,43.66521765,0.9309777777777778,0.1636461307924672,0.2255957061901126
3500,1658557887,0.3,17.75325614,2648.0,18.87206224,43.66521765,0.9309777777777778,0.1636461307924672,0.2255957061901126
3501,1658557892,0.3,14.58338154,2648.0,16.205335,37.49507981,0.9309777777777778,0.1636461307924672,0.2255957061901126
3502,1658557897,0.3,10.71813355,2648.0,19.05776161,39.22577588,0.9431555555555554,0.1636201704909253,0.2257039719696678
3503,1658557902,0.3,11.34750702,2648.0,19.05776161,39.22577588,0.9431555555555554,0.1636201704909253,0.2257039719696678
3504,1658557907,0.3,16.50161589,2648.0,19.11732622,40.48087225,0.9431555555555554,0.1636201704909253,0.2257039719696678
3505,1658557912,0.3,11.8751351,2648.0,19.11732622,40.48087225,0.9516666666666668,0.1650228904085167,0.2256598277062149
3506,1658557917,0.3,14.60535111,2648.0,19.34412722,48.32958678,0.9516666666666668,0.1650228904085167,0.2256598277062149
3507,1658557922,0.3,13.42123751,2648.0,19.34412722,48.32958678,0.9516666666666668,0.1650228904085167,0.2256598277062149
3508,1658557927,0.3,12.23712391,2648.0,19.48899476,49.02580765,0.9348444444444444,0.1630853994491533,0.2256457404034348
3509,1658557930,0.3,15.13114612,2648.0,19.08928906,39.96381815,0.9348444444444444,0.1630853994491533,0.2256457404034348
3510,1658557935,0.3,15.13114612,2648.0,19.08928906,39.96381815,0.9348444444444444,0.1630853994491533,0.2256457404034348
3511,1658557940,0.3,11.90545411,2648.0,23.35801182,42.40146315,0.9073333333333332,0.1668618349578906,0.2274787292354219
3512,1658557945,0.3,12.20587716,2648.0,23.35801182,42.40146315,0.9073333333333332,0.1668618349578906,0.2274787292354219
3513,1658557950,0.3,12.48281806,2648.0,23.35801182,42.40146315,0.9073333333333332,0.1668618349578906,0.2274787292354219
3514,1658557955,0.3,8.452789466,2648.0,22.6064479,43.72988543,0.8832888888888888,0.1665654268316779,0.2273176967915743
3515,1658557960,0.3,6.093635763,2648.0,23.93610933,34.94331473,0.8832888888888888,0.1665654268316779,0.2273176967915743
3516,1658557965,0.3,1.437153268,2648.0,20.61670288,30.0974535,0.8832888888888888,0.1665654268316779,0.2273176967915743
3517,1658557970,0.3,1.238137242,2648.0,22.39479773,36.70364393,0.8756,0.1667397113086923,0.2272708807982837
3518,1658557975,0.3,1.00763289,2648.0,23.78652991,43.86711296,0.8756,0.1667397113086923,0.2272708807982837
3519,1658557980,0.3,10.82556946,2648.0,23.78652991,43.86711296,0.8756,0.1667397113086923,0.2272708807982837
3520,1658557985,0.3,14.35497317,2648.0,22.04267977,42.05284514,0.8937555555555555,0.1617143503977022,0.2276373935550954
3521,1658557990,0.3,18.66979207,2648.0,18.77233342,41.7876051,0.8937555555555555,0.1617143503977022,0.2276373935550954
3522,1658557995,0.3,18.66979207,2648.0,18.77233342,41.7876051,0.8937555555555555,0.1617143503977022,0.2276373935550954
3523,1658558000,0.3,18.42752709,2648.0,18.27605477,39.30836298,0.8839111111111111,0.1589022890188818,0.2278270256524318
3524,1658558005,0.3,23.17852822,2648.0,18.19099625,38.1676524,0.8839111111111111,0.1589022890188818,0.2278270256524318
3525,1658558010,0.3,24.54614649,2648.0,18.19099625,38.1676524,0.8839111111111111,0.1589022890188818,0.2278270256524318
3526,1658558015,0.3,24.32673821,2648.0,17.92640141,40.5613294,0.9014,0.1619705379715261,0.2280618949936094
3527,1658558020,0.3,19.19918808,2648.0,17.92640141,40.5613294,0.9014,0.1619705379715261,0.2280618949936094
3528,1658558025,0.3,14.80530739,2648.0,17.92640141,40.5613294,0.9014,0.1619705379715261,0.2280618949936094
3529,1658558030,0.3,13.99707782,2648.0,18.60490356,41.23459928,0.9210444444444444,0.1643682708339107,0.2281858268253941
3530,1658558035,0.3,11.12283235,2648.0,18.60490356,41.23459928,0.9210444444444444,0.1643682708339107,0.2281858268253941
3531,1658558040,0.3,6.338445782,2648.0,18.60490356,41.23459928,0.9210444444444444,0.1643682708339107,0.2281858268253941
3532,1658558045,0.3,4.146270304,2648.0,12.98303223,30.55585938,0.927022222222222,0.1659751622916881,0.2286961879455071
3533,1658558050,0.3,0.041748227,2648.0,19.41289091,42.94263811,0.927022222222222,0.1659751622916881,0.2286961879455071
3534,1658558055,0.3,0.041748227,2648.0,19.41289091,42.94263811,0.927022222222222,0.1659751622916881,0.2286961879455071
3535,1658558060,0.3,0.019599545,2648.0,19.77762095,44.51624201,0.9516444444444444,0.1648275569746556,0.2284724305716087
3536,1658558065,0.3,0.013291995,2648.0,20.25445822,42.58348257,0.9516444444444444,0.1648275569746556,0.2284724305716087
3537,1658558070,0.3,1.117093142,2648.0,20.25445822,42.58348257,0.9516444444444444,0.1648275569746556,0.2284724305716087
3538,1658558075,0.3,1.117540767,2648.0,17.13395048,37.02053567,0.9085333333333332,0.1648795078727921,0.2283398156178518
3539,1658558080,0.3,7.261160473,2648.0,19.56421336,40.86560182,0.9085333333333332,0.1648795078727921,0.2283398156178518
3540,1658558085,0.3,7.768697746,2648.0,19.56421336,40.86560182,0.9085333333333332,0.1648795078727921,0.2283398156178518
3541,1658558090,0.3,7.433259808,2648.0,25.77997078,44.08729692,0.9109333333333332,0.1641972344242226,0.2283842027658354
3542,1658558095,0.3,6.537281075,2648.0,25.77997078,44.08729692,0.9109333333333332,0.1641972344242226,0.2283842027658354
3543,1658558100,0.3,12.99096718,2648.0,25.77997078,44.08729692,0.9109333333333332,0.1641972344242226,0.2283842027658354
3544,1658558105,0.3,13.92349531,2648.0,21.87172721,37.40366271,0.9113333333333332,0.1650852818251782,0.228547846218388
3545,1658558110,0.3,19.84514783,2648.0,24.3652469,47.46959442,0.9113333333333332,0.1650852818251782,0.228547846218388
3546,1658558115,0.3,18.89410703,2648.0,24.3652469,47.46959442,0.9113333333333332,0.1650852818251782,0.228547846218388
3547,1658558120,0.3,17.02568374,2648.0,28.09844616,54.56521825,0.9625111111111112,0.1647228466008624,0.2285140852686221
3548,1658558125,0.3,12.29275774,2648.0,25.69226989,42.60975582,0.9625111111111112,0.1647228466008624,0.2285140852686221
3549,1658558130,0.3,11.22706768,2648.0,25.69226989,42.60975582,0.9625111111111112,0.1647228466008624,0.2285140852686221
3550,1658558135,0.3,10.8344294,2648.0,25.69226989,42.60975582,0.9457777777777776,0.164780513994229,0.2287247875989959
3551,1658558140,0.3,10.71073986,2648.0,19.20078802,40.68760284,0.9457777777777776,0.164780513994229,0.2287247875989959
3552,1658558145,0.3,6.100597984,2648.0,19.20078802,40.68760284,0.9457777777777776,0.164780513994229,0.2287247875989959
3553,1658558150,0.3,6.100597984,2648.0,15.44353453,23.73201245,0.9069777777777778,0.1615333512377503,0.2286658881003035
3554,1658558155,0.3,0.091491289,2648.0,18.9509249,42.60374433,0.9069777777777778,0.1615333512377503,0.2286658881003035
3555,1658558160,0.3,10.93658162,2648.0,18.9509249,42.60374433,0.9069777777777778,0.1615333512377503,0.2286658881003035
3556,1658558165,0.3,11.70703026,2648.0,18.9509249,42.60374433,0.8960888888888888,0.1626707732301258,0.2289624501122764
3557,1658558170,0.3,14.63815703,2648.0,15.35147405,46.13505283,0.8960888888888888,0.1626707732301258,0.2289624501122764
3558,1658558175,0.3,11.21649288,2648.0,18.37377468,48.46670683,0.8960888888888888,0.1626707732301258,0.2289624501122764
3559,1658558180,0.3,11.6323883,2648.0,18.37377468,48.46670683,0.9100222222222222,0.1621827841521061,0.2291261542859616
3560,1658558185,0.3,14.25395046,2648.0,18.49342479,50.46989097,0.9100222222222222,0.1621827841521061,0.2291261542859616
