(node)192.168.31.101:9100_network,timestamp,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
0.8246666666666667,1658540446,0.09797039091928983,0.22356361276409215
0.816,1658540451,0.10108053064812828,0.22360350654825803
0.816,1658540456,0.10108053064812828,0.22360350654825803
0.816,1658540461,0.10108053064812828,0.22360350654825803
0.8100222222222221,1658540466,0.10124595171774409,0.2235916052062542
0.8100222222222221,1658540471,0.10124595171774409,0.2235916052062542
0.8100222222222221,1658540476,0.10124595171774409,0.2235916052062542
0.8052444444444444,1658540481,0.10151300904959626,0.22371565848030428
0.8052444444444444,1658540486,0.10151300904959626,0.22371565848030428
0.8052444444444444,1658540491,0.10151300904959626,0.22371565848030428
0.8009777777777778,1658540496,0.0991842053082772,0.22374189000961883
0.8009777777777778,1658540501,0.0991842053082772,0.22374189000961883
0.8009777777777778,1658540506,0.0991842053082772,0.22374189000961883
0.7898,1658540511,0.0990673516466003,0.22369489185293026
0.7898,1658540516,0.0990673516466003,0.22369489185293026
0.7898,1658540521,0.0990673516466003,0.22369489185293026
0.7975777777777778,1658540526,0.09909451046989282,0.2239479168127769
0.7975777777777778,1658540531,0.09909451046989282,0.2239479168127769
0.7975777777777778,1658540536,0.09909451046989282,0.2239479168127769
0.7988666666666667,1658540541,0.09958031285771751,0.22382586733610502
0.7988666666666667,1658540546,0.09958031285771751,0.22382586733610502
0.7988666666666667,1658540551,0.09958031285771751,0.22382586733610502
0.8255333333333333,1658540556,0.10069959720137689,0.22386053910286105
0.8255333333333333,1658540561,0.10069959720137689,0.22386053910286105
0.8255333333333333,1658540566,0.10069959720137689,0.22386053910286105
0.8510888888888889,1658540571,0.10332687658170503,0.2238763873184886
0.8510888888888889,1658540576,0.10332687658170503,0.2238763873184886
0.8510888888888889,1658540581,0.10332687658170503,0.2238763873184886
0.8770888888888888,1658540586,0.10410567553422467,0.22382507796138026
0.8770888888888888,1658540591,0.10410567553422467,0.22382507796138026
0.8770888888888888,1658540596,0.10410567553422467,0.22382507796138026
0.8640888888888888,1658540601,0.10361902606052109,0.22393243292394538
0.8640888888888888,1658540606,0.10361902606052109,0.22393243292394538
