,timestamp,checkoutservice-7d8cb45794-vfnmh&cpu_usage,checkoutservice-7d8cb45794-vfnmh&mem_usage,checkoutservice-7d8cb45794-vfnmh&mem_usage_rate,checkoutservice-7d8cb45794-vfnmh&fs_usage,checkoutservice-7d8cb45794-vfnmh&net_receive,checkoutservice-7d8cb45794-vfnmh&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
55,1658540721,0.250792718,227.8164063,0.868423995,0.015453801,15.05285015,105.0713855,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,0.280907794,226.7421875,3.13161237,0.013266569,15.05285015,105.0713855,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,0.284959249,226.7421875,3.821447746,0.0,15.27012977,103.8822822,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,0.287822529,224.765625,5.211947536,0.016445843,14.48484088,98.76550537,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,0.287822529,224.765625,5.211947536,0.016445843,14.48484088,98.76550537,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.275582322,226.0039063,5.653860646,0.021487251,13.6077303,98.51493371,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.284164339,227.375,4.256708395,0.017611644,13.6077303,98.51493371,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.28736848,227.5195313,4.259403951,0.016470265,14.79942067,121.0238307,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.240917318,227.5195313,1.662797976,0.017379997,14.79942067,121.0238307,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.222457563,227.5195313,2.242644152,0.022843121,15.03272597,125.6923519,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.288789227,226.1445313,5.412372152,0.015005182,15.04174072,125.6824232,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.288789227,226.1445313,5.412372152,0.015005182,15.04174072,125.6824232,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.289750835,225.890625,5.565926122,0.0,16.13532167,146.0775171,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.299915269,225.7890625,7.789221096,0.0,15.13381514,130.8457776,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.303262512,225.2539063,8.649504248,0.0,15.13381514,130.8457776,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.285154212,225.2539063,9.988157282,0.0,11.18296149,89.22031209,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.302203639,225.2539063,10.18377807,0.0,14.02693784,82.28686172,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.24256434,225.6875,7.081057391,0.0,14.02693784,82.28686172,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.260732377,225.6875,6.699917845,0.0,13.47940707,91.97591326,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.275937961,225.9492188,6.443367617,0.002393687,12.99152326,81.6358468,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.289589722,226.0,5.479731679,0.015283039,12.77009108,92.64216037,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.28346718,224.984375,6.730040647,0.015283039,12.77009108,92.64216037,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.276819781,224.9765625,5.828353139,0.018027841,12.60575074,89.15363664,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.276819781,224.9765625,5.828353139,0.018027841,10.74174539,75.97053792,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.274498511,226.0117188,4.960971348,0.018702871,12.83315576,93.10683016,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.252065849,226.7734375,5.50772322,0.002228805,12.41512109,118.0168587,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.226302054,226.7734375,7.921422496,0.0,12.41512109,118.0168587,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,0.218798383,226.7734375,7.567860052,0.0,12.46049342,112.4557523,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,0.259485857,227.8554688,5.678465397,0.013605224,12.70094149,108.8856801,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,0.268676179,227.8554688,3.79042982,0.015475185,12.70094149,108.8856801,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,0.268817168,227.7773438,4.154266491,0.014971779,13.36107945,101.1307594,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.266900162,226.1757813,6.781124574,0.011664814,13.36107945,101.1307594,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,0.266703146,226.1757813,5.86647578,0.013686445,13.36218133,100.5778517,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.278795948,225.40625,8.391705464,0.01297912,13.8398256,108.3112027,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.28359876,225.40625,8.451844756,0.018061522,13.8398256,108.3112027,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.271028895,226.0976563,6.868898147,0.014996592,13.55763434,109.6425875,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.238171037,225.984375,8.22049726,0.013193438,13.94057505,113.8299753,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.280203948,225.8476563,11.60694534,0.0,13.94057505,113.8299753,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.27986468,224.9375,11.8401448,0.0,11.83837505,96.66473125,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.281281985,225.0585938,11.18534834,0.001905421,10.45687837,91.59147665,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.284805401,225.0585938,9.318915364,0.002369014,9.30689889,81.51884173,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.268624762,226.8984375,6.81174966,0.014714885,12.88757481,118.8452098,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.254720712,226.78125,7.859211101,0.014895881,12.2190704,115.8775922,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.226113811,226.78125,4.784199955,0.023664738,12.2190704,115.8775922,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.211144222,225.6289063,6.069176336,0.014838045,12.18904622,110.1154908,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,0.250373374,224.8828125,8.650139877,0.019623167,12.04469859,108.9040428,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.250373374,224.8828125,8.650139877,0.019623167,12.04469859,108.9040428,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.239131098,225.765625,5.971953865,0.019020113,8.633327277,68.56179754,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,0.233154202,227.28125,5.975656906,0.011351253,9.893130868,73.7768297,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,0.235402842,227.28125,6.750741134,0.0,12.31356786,91.82694649,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,0.244295975,227.7929688,7.099886746,0.0,12.31070939,98.23341389,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,0.245603914,226.578125,5.868507405,0.010030805,12.31070939,98.23341389,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,0.245603914,226.578125,5.868507405,0.010030805,12.31070939,98.23341389,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.237803418,225.8945313,6.018315519,0.015875608,12.41147772,99.27649246,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.234971173,225.8945313,5.494203632,0.016318192,11.84375411,93.78504379,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,0.233740485,226.7460938,4.938903232,0.01213818,11.84375411,93.78504379,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,0.237670749,225.6523438,7.260760699,0.018188521,11.47677915,97.1434078,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.239138033,224.8476563,8.883454969,0.0130528,11.47677915,97.1434078,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.239138033,224.8476563,8.883454969,0.0130528,12.10620652,94.66553575,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.19836776,224.5742188,11.54654216,0.013318908,12.10620652,94.66553575,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,0.244435335,227.3398438,9.100743263,0.002167229,12.02756588,100.0910481,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,0.244435335,227.3398438,9.100743263,0.002167229,12.02756588,100.0910481,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.255167045,227.75,7.979392435,0.0,10.33342286,89.27279806,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,0.253367275,227.75,6.83601406,0.0,13.04428148,111.116977,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.260754312,229.0273438,6.272962076,0.01160772,13.04428148,111.116977,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.192341817,229.0273438,4.061954774,0.01160772,13.04428148,111.116977,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.258118731,228.6835938,6.08154687,0.013703722,12.85337092,98.95781241,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.258517645,228.6835938,4.595363852,0.01802198,11.82440261,101.6755468,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.220057558,226.390625,6.092524503,0.01218476,11.82440261,101.6755468,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.243361591,224.7421875,8.136528959,0.016959261,11.23048296,100.5417769,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.240492464,224.7382813,8.464226944,0.015943298,11.23048296,100.5417769,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.235330912,224.7382813,7.974134084,0.016596705,11.21766462,99.85111779,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.213447309,226.90625,7.450570942,0.002401137,8.65142851,85.75612611,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.211226869,226.9179688,7.118177889,0.001658588,10.38311593,102.9212457,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.199934387,226.9179688,6.41877679,0.0,8.589302866,85.14031399,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.183705661,226.9179688,5.831970583,0.0,7.724043205,76.56354352,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.208132004,224.5351563,6.97967143,0.013718971,10.8550327,112.1394584,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.209318709,224.5351563,5.869618474,0.013718971,10.8550327,112.1394584,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.195448667,226.59375,4.231255734,0.013714434,10.8550327,112.1394584,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.2060432,226.59375,4.233729427,0.014048306,10.26671052,119.4892052,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.20729585,226.6015625,4.142221334,0.013624578,10.26671052,119.4892052,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.21626389,224.5351563,7.579961043,0.013005523,10.61683154,126.2088785,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.221755402,227.1679688,7.568509483,0.011117824,10.61683154,126.2088785,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.221755402,227.1679688,7.568509483,0.011117824,7.455450255,93.10364451,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.208451913,226.9492188,4.863627134,0.00180688,6.610791016,82.55554199,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.241898089,226.9648438,5.25918343,0.0,11.2499368,117.0307399,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.238290242,222.9804688,6.16275147,0.0,11.2499368,117.0307399,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.219745404,222.9804688,5.751783502,0.0,11.2499368,117.0307399,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.216402884,219.8945313,9.783323248,0.001782603,9.977783767,96.66078855,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.216670588,219.8945313,9.809312743,0.001782603,10.7957118,106.906248,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.219406781,220.4375,7.031430563,0.011502718,10.7957118,106.906248,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.223141447,220.96875,7.863986921,0.010483785,10.45156725,93.60495494,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.220362653,220.96875,8.504906379,0.012817133,10.49077593,96.6665026,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.184524468,225.59375,8.98288552,0.011820517,9.621547045,96.87264805,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.19133641,230.453125,7.802048209,0.012550829,9.621547045,96.87264805,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.208262658,229.796875,8.293017966,0.011824021,9.621547045,96.87264805,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.187512535,229.796875,4.742390391,0.014797863,10.2250529,122.7286829,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.230885967,226.875,7.685389739,0.009081662,10.98468756,139.3590366,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.223268229,226.875,8.129164131,0.0,10.98468756,139.3590366,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.221875078,227.0117188,8.19509647,0.001361015,10.77697286,131.938832,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.206428094,227.7929688,5.228826983,0.011395276,10.77697286,131.938832,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.206428094,227.7929688,5.228826983,0.011395276,10.87348734,145.7695718,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.204115197,228.0273438,5.558677756,0.015553272,10.37157881,130.3907123,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.183968744,227.1679688,7.581795387,0.011842061,10.37157881,130.3907123,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.183968744,227.1679688,7.581795387,0.011842061,13.22310891,69.73242098,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.16167036,227.0,6.697455439,0.009939328,15.63836796,82.46935464,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.168771479,226.640625,7.74322508,0.012023084,15.63836796,82.46935464,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.173066843,227.5390625,6.923575103,0.010562312,13.02710803,68.69880507,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.173066843,227.5390625,6.923575103,0.010562312,15.37972799,105.9605603,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.184273434,228.2851563,8.196265882,0.0,15.37972799,105.9605603,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.191748366,228.0273438,9.118869205,0.0,15.37972799,105.9605603,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.189077548,228.0273438,9.878067863,0.0,15.77701558,92.15814655,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.192017002,228.46875,7.470010952,0.010481387,15.0574753,100.9381678,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.192017002,228.46875,7.470010952,0.010481387,15.0574753,100.9381678,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.191321389,228.6679688,6.414320507,0.011049904,10.22778767,124.8485122,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.212658153,228.203125,6.37755231,0.009868304,10.48650972,125.0665851,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.212658153,228.203125,6.37755231,0.009868304,10.12612407,103.1383959,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.200985836,228.7539063,6.149884428,0.012660179,10.12612407,103.1383959,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.198732824,228.7578125,5.271674678,0.013194615,10.28889777,103.4069635,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.193136871,228.7578125,2.880575088,0.012059447,10.28889777,103.4069635,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.190200996,228.7578125,2.671193313,0.010924279,9.075369791,94.66571656,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,0.21047507,226.7773438,5.151078907,0.0,11.16800768,117.5944713,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,0.191127748,226.7773438,5.74583582,0.0,11.16800768,117.5944713,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,0.209212672,226.7773438,6.326097648,0.0,11.16775866,122.6352055,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,0.211531054,226.8867188,7.422438225,0.01221065,11.14007268,121.639379,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,0.211531054,226.8867188,7.422438225,0.01221065,10.87529353,95.43586515,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,0.214895532,226.8867188,9.29938106,0.01221065,10.87529353,95.43586515,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,0.193972984,226.90625,5.357780215,0.016822792,10.98753818,91.75269169,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.205159676,226.8085938,7.022320864,0.012394266,9.360863676,78.16896055,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,0.186122313,226.8398438,4.978875995,0.013582638,10.6979558,116.1610834,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,0.207302839,226.8320313,7.36085707,0.012993983,10.37980832,113.1411236,0.6980444444444444,0.1509750797281633,0.2246541035857589
186,1658541376,0.218849278,227.0859375,7.055560093,0.012357951,10.37980832,113.1411236,0.6980444444444444,0.1509750797281633,0.2246541035857589
187,1658541381,0.205572976,227.0742188,7.220042898,0.010053482,10.37980832,113.1411236,0.7147333333333333,0.1525986409931584,0.2242639703083376
188,1658541386,0.23004899,223.234375,8.349578652,0.0,17.17821791,105.9596953,0.7147333333333333,0.1525986409931584,0.2242639703083376
189,1658541391,0.23004899,223.234375,8.349578652,0.0,17.17821791,105.9596953,0.7147333333333333,0.1525986409931584,0.2242639703083376
190,1658541396,0.223341769,223.234375,7.523235535,0.0,19.75567131,139.8374267,0.7363333333333334,0.1535579994911968,0.2245096480111309
191,1658541401,0.245616322,223.0507813,8.515134296,0.013775701,16.93335349,125.487945,0.7363333333333334,0.1535579994911968,0.2245096480111309
192,1658541406,0.245616322,223.0507813,8.592104043,0.013775701,17.01949096,84.60175283,0.7363333333333334,0.1535579994911968,0.2245096480111309
193,1658541411,0.245616322,223.0507813,8.592104043,0.013775701,20.88259747,103.8047703,0.7343999999999999,0.1556212264752098,0.2248552726983032
194,1658541416,0.224439646,228.09375,8.447568252,0.010234603,17.52065276,107.286626,0.7343999999999999,0.1556212264752098,0.2248552726983032
195,1658541421,0.234431598,231.0273438,7.165226337,0.012172837,17.52065276,107.286626,0.7343999999999999,0.1556212264752098,0.2248552726983032
196,1658541426,0.206887373,231.0273438,5.049392376,0.012172837,10.50099875,105.1107307,0.7359777777777777,0.1568405727454515,0.2249913487566224
197,1658541431,0.221589512,229.625,5.248241699,0.01146536,10.59069858,112.5579689,0.7359777777777777,0.1568405727454515,0.2249913487566224
