timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,reviews-v3-5fd56449d8-cp9hm_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v3-5fd56449d8-cp9hm_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-cp9hm_network
2024-03-07 18:44:04,7.413564733345386,49.486624300000884,1.5803156333314898,2.9806345666675798,2.9486251999988626,13.10560596666619,-1.0,25.042944,56.287232,12.496896,92.2624,221.835264,112.889856,-1.0,24.010000000000005,4364.804444444444,192.28444444444446,157.92111111111112,237.16000000000003,84.63999999999999,-1.0
2024-03-07 18:44:09,4.6486699666578115,56.082143133335194,1.30630779999971,2.9806345666675798,2.9486251999988626,10.842705500000232,-1.0,25.042944,56.369152,12.611584,92.2624,221.835264,113.127424,-1.0,24.010000000000005,4825.617777777778,97.35111111111112,157.92111111111112,133.78777777777776,76.85444444444445,-1.0
2024-03-07 18:44:14,4.6486699666578115,56.082143133335194,1.30630779999971,2.9806345666675798,2.9486251999988626,10.842705500000232,-1.0,25.042944,56.369152,12.611584,92.2624,221.835264,113.127424,-1.0,24.010000000000005,4825.617777777778,97.35111111111112,157.92111111111112,133.78777777777776,76.85444444444445,-1.0
2024-03-07 18:44:19,4.6486699666578115,56.082143133335194,1.30630779999971,2.9806345666675798,2.9486251999988626,10.842705500000232,-1.0,25.042944,56.369152,12.611584,92.2624,221.835264,113.127424,-1.0,24.010000000000005,4825.617777777778,97.35111111111112,157.92111111111112,133.78777777777776,76.85444444444445,-1.0
2024-03-07 18:44:24,4.6486699666578115,56.082143133335194,1.30630779999971,2.9806345666675798,2.9486251999988626,10.842705500000232,-1.0,25.042944,56.369152,12.611584,92.2624,221.835264,113.127424,-1.0,24.010000000000005,4825.617777777778,97.35111111111112,157.92111111111112,133.78777777777776,76.85444444444445,-1.0
2024-03-07 18:44:29,4.6486699666578115,56.082143133335194,1.30630779999971,0.9526923666669518,6.931798333334882,10.842705500000232,-1.0,25.042944,56.369152,12.611584,92.2624,221.999104,113.127424,-1.0,27.737777777777776,4825.617777777778,97.35111111111112,38.440000000000005,133.78777777777776,76.85444444444445,-1.0
2024-03-07 18:44:34,4.6486699666578115,56.082143133335194,1.30630779999971,0.9526923666669518,6.931798333334882,10.842705500000232,-1.0,25.042944,56.369152,12.611584,92.2624,221.999104,113.127424,-1.0,27.737777777777776,4825.617777777778,97.35111111111112,38.440000000000005,133.78777777777776,76.85444444444445,-1.0
2024-03-07 18:44:39,5.999393766675591,23.453508500006137,1.3708219000022837,0.9526923666669518,6.931798333334882,11.178665966666776,-1.0,25.042944,56.287232,12.898304,92.2624,221.999104,113.262592,-1.0,27.737777777777776,2883.6900000000005,176.89000000000001,38.440000000000005,88.98777777777778,66.1511111111111,-1.0
2024-03-07 18:44:44,5.999393766675591,23.453508500006137,1.3708219000022837,0.9526923666669518,6.931798333334882,11.178665966666776,-1.0,25.042944,56.287232,12.898304,92.2624,221.999104,113.262592,-1.0,27.737777777777776,2883.6900000000005,176.89000000000001,38.440000000000005,88.98777777777778,66.1511111111111,-1.0
2024-03-07 18:44:49,5.999393766675591,23.453508500006137,1.3708219000022837,0.9526923666669518,6.931798333334882,11.178665966666776,-1.0,25.042944,56.287232,12.898304,92.2624,221.999104,113.262592,-1.0,27.737777777777776,2883.6900000000005,176.89000000000001,38.440000000000005,88.98777777777778,66.1511111111111,-1.0
2024-03-07 18:44:54,5.999393766675591,23.453508500006137,1.3708219000022837,0.9526923666669518,6.931798333334882,11.178665966666776,-1.0,25.042944,56.287232,12.898304,92.2624,221.999104,113.262592,-1.0,27.737777777777776,2883.6900000000005,176.89000000000001,38.440000000000005,88.98777777777778,66.1511111111111,-1.0
2024-03-07 18:44:59,5.999393766675591,23.453508500006137,1.3708219000022837,2.6154115999986516,3.081373666664907,11.178665966666776,-1.0,25.042944,56.287232,12.898304,92.2624,222.12608,113.262592,-1.0,41.38777777777778,2883.6900000000005,176.89000000000001,148.02777777777777,88.98777777777778,66.1511111111111,-1.0
2024-03-07 18:45:04,5.999393766675591,23.453508500006137,1.3708219000022837,2.6154115999986516,3.081373666664907,11.178665966666776,-1.0,25.042944,56.287232,12.898304,92.2624,222.12608,113.262592,-1.0,41.38777777777778,2883.6900000000005,176.89000000000001,148.02777777777777,88.98777777777778,66.1511111111111,-1.0
2024-03-07 18:45:09,6.887676833321166,46.4253315333129,1.6375582999974845,2.6154115999986516,3.081373666664907,9.555172799999431,-1.0,25.059328,56.385536,12.419072,92.2624,222.12608,113.410048,-1.0,41.38777777777778,5117.017777777777,151.29000000000002,148.02777777777777,173.3611111111111,76.85444444444445,-1.0
2024-03-07 18:45:14,6.887676833321166,46.4253315333129,1.6375582999974845,2.6154115999986516,3.081373666664907,9.555172799999431,-1.0,25.059328,56.385536,12.419072,92.2624,222.12608,113.410048,-1.0,41.38777777777778,5117.017777777777,151.29000000000002,148.02777777777777,173.3611111111111,76.85444444444445,-1.0
2024-03-07 18:45:19,6.887676833321166,46.4253315333129,1.6375582999974845,2.6154115999986516,3.081373666664907,9.555172799999431,-1.0,25.059328,56.385536,12.419072,92.2624,222.12608,113.410048,-1.0,41.38777777777778,5117.017777777777,151.29000000000002,148.02777777777777,173.3611111111111,76.85444444444445,-1.0
2024-03-07 18:45:24,6.887676833321166,46.4253315333129,1.6375582999974845,2.6154115999986516,3.081373666664907,9.555172799999431,-1.0,25.059328,56.385536,12.419072,92.2624,222.12608,113.410048,-1.0,41.38777777777778,5117.017777777777,151.29000000000002,148.02777777777777,173.3611111111111,76.85444444444445,-1.0
2024-03-07 18:45:29,6.887676833321166,46.4253315333129,1.6375582999974845,2.4017470999998145,5.0226613333336445,9.555172799999431,-1.0,25.059328,56.385536,12.419072,92.2624,222.199808,113.410048,-1.0,34.02777777777777,5117.017777777777,151.29000000000002,131.48444444444445,173.3611111111111,76.85444444444445,-1.0
2024-03-07 18:45:34,6.887676833321166,46.4253315333129,1.6375582999974845,2.4017470999998145,5.0226613333336445,9.555172799999431,-1.0,25.059328,56.385536,12.419072,92.2624,222.199808,113.410048,-1.0,34.02777777777777,5117.017777777777,151.29000000000002,131.48444444444445,173.3611111111111,76.85444444444445,-1.0
2024-03-07 18:45:39,6.011559400000503,46.140048500001285,1.7726223000029981,2.4017470999998145,5.0226613333336445,5.583230400000616,-1.0,25.042944,56.40192,13.082624,92.2624,222.199808,113.475584,-1.0,34.02777777777777,4506.884444444446,51.361111111111114,131.48444444444445,201.64,67.78777777777776,-1.0
2024-03-07 18:45:44,6.011559400000503,46.140048500001285,1.7726223000029981,2.4017470999998145,5.0226613333336445,5.583230400000616,-1.0,25.042944,56.40192,13.082624,92.2624,222.199808,113.475584,-1.0,34.02777777777777,4506.884444444446,51.361111111111114,131.48444444444445,201.64,67.78777777777776,-1.0
